source_table,relative_path,bytes,rows_footer,row_groups,schema_sha256,development_safe_rows,development_safe_content_sha256
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000609.parquet,222286,102,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,94,5c5a6c1bbc637d2db5e96af1bf9af68aa80b9d3bf5fd8d755c95a8df81174061
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000610.parquet,224339,103,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,95,7976b99b7859fae489cc4dbfe4581bf99f0630ee889fec911856d00ff48e4308
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000612.parquet,226237,102,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,94,ae6edb8f5be5391f0ab391971fa2e85752f059d99c2cd248fdb13c5715798c5f
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000615.parquet,230290,101,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,93,cc0fc62c51ce7678d4d46d328bf15b360670f6708070448688d6291395f4279c
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000617.parquet,235051,102,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,94,dec64a40b2c8daae10afd780b9d36b485fa94eaf3b32b69280c845dfc69e2f9b
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000619.parquet,223128,102,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,94,8fa6d64a11559141fe7c86c98023589c60ed0642b69cb183a30d9fc08f9483bd
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000620.parquet,224037,101,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,93,8f23669db7ed987c88e07b25930988ebf75b0f51131217c9ba74df6e0c2b4d5b
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000623.parquet,231931,101,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,93,57fae951806793e4916b41916e8543148300f9cbd5c9d90a167273889ddb5015
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000625.parquet,234525,101,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,93,6ca9216905234a89ea303659c0bf87600d436c7a046b2ec5d74389d833cc3ac9
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000626.parquet,238604,101,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,93,5dad920c8373c79e57a5d067d9e3d70f89ee7cca0b6679bf72d8a291527116c4
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000628.parquet,232365,102,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,94,289cfd8cacf5d8fd88c53046333d72bac6ad1b2cdee9fb08d0e6903d247a2b21
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000629.parquet,232583,102,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,94,21e94aaff6f6f67d8a7f08805bc9e83ac2f728ca635dc4faf22f0d2020749ce0
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000630.parquet,235051,101,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,93,b535196736017056962b4915b9fef06d142d132d0d5e569f4487fb4c58407771
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000631.parquet,222510,102,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,94,8f89fb6c0e0d179a959da332bd33ded40abe789ba901da0b9749a40d6427ced8
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000632.parquet,233842,101,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,93,f42a90637102173adfe81c2a7c2022cf956f0d7bfa00cd2e38ed3ec758d4f12c
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000633.parquet,223173,101,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,93,ddb93e98f9eb28df4a936998cacfe27e81acc0bb3c4e8f4965232e304c27f624
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000635.parquet,218050,101,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,93,0ce8e6317353285017a98e471a9fc08f78f45bcc32ee7cd31461973e2b521d6e
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000636.parquet,233481,103,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,95,c474b167fae42c59999f4f7d9ef0ee7823a4ca344d7222258c804171d472037f
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000637.parquet,224836,101,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,93,e799f8e56c263e8c298d38c3b59635f15e40d1f326cafdec022a6269fb1a7fe7
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000639.parquet,221525,103,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,95,6ba65b0d0b66980185cdc3bfa987389b97ebf0c1008408e41d205d63c866ce9e
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000650.parquet,227572,101,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,93,213e4f94265edb67f40a44db89ec73b866c30c93ac637f4ac4bbbf0cf3b9a457
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000651.parquet,244994,103,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,95,15dccf02e2bcdb80ac51993363cb87f7e2df1eafafef962675d1d179a69192c9
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000652.parquet,237119,102,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,94,75ec9714d6524d63fde8240036f32303242736d57a523ce725bc8231e459d270
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000655.parquet,217057,102,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,94,4eb21c2fb6ace7ba46de524a83f388e63aa5204754c951e753a7318100e4336a
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000656.parquet,230163,103,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,95,4e6b9be118a67d209e1ff29da1b2d484e2ffc730bba5b7af3c722982f60a1ba4
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000657.parquet,228253,102,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,94,6e57e0d044ffa21e7ffe56900f615985c20e044fec06a646886c0222a770ff66
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000659.parquet,228261,101,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,93,cedb14ad0f37967f3af22e9a221f6e22f84fb84c2afb78ea31c6bd77995ef21a
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000661.parquet,228183,101,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,93,6895df95b64a9b4fcc07984ea61463fe09ff7342a97c0c42eba087719db30b42
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000663.parquet,226551,103,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,95,47fcabb3b965a591ba9ffd1e53b0dc47801040d00822bf33c3440eb4153bd1f1
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000665.parquet,227179,101,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,93,86bf553503299f720fd4e45631ec43f41903ebf4e69815d9d8ab8c9a00c2a5a1
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000668.parquet,218897,101,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,93,5549494d3d336dbcb37cab76fc1846a16fa6b5b35025842d63cc887ba38ef515
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000669.parquet,223272,103,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,95,08ecfcd62de3c21d00130cbe2bb51ff5efe23aaac6df21fd94b40e1bf7f1406b
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000670.parquet,216152,101,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,92,1f78790fde635afc5f06c95342a2038556b6b714118c48ca0eadb2ed4799da00
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000672.parquet,225400,101,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,93,4ef52fac0ef841be66fb2e583b78e7f171c49534f71e1bf055155c8ccd017059
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000676.parquet,233574,101,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,93,1ee2d71e1beb4a903d6ac2e698c98b5eee033ac91b8d959121c5c6830a60b54c
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000677.parquet,220385,101,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,93,8998121f1f34f21d09ee61fb79e211fab7de683c5aa40f7d3e2d1464ab4051a6
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000678.parquet,226921,104,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,96,bb73c877be78659388389723a28c1ca56fef8c38c714fe365d61956d644b0c1b
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000679.parquet,225626,101,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,93,945c13eb3ade0f3394e57633280548d9446959f551e4a7c9c72201b2e2530a96
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000680.parquet,230254,101,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,93,4a7ead1c644c4d05738d0e729f13110175c6b252c7f97da6239e643a26fbe08c
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000681.parquet,221277,102,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,94,339f3b781cb8823f82c6327857a1e37bf689003818296967d5384329f7bea252
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000682.parquet,234325,103,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,95,20971ae87ca88157dbf21f9b078843a2851a74d01880884b7a50fecc4cdd3c86
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000683.parquet,232818,101,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,93,e57668d83bb74e4030603349015dc902c1a06c25ebab2723c9d961fbc5e08f05
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000685.parquet,235255,102,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,94,c65b4b294c2bc91b495d6aae603a2f45d68bdba1f7b9dcea3373d18c2b587337
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000686.parquet,215658,81,1,3fc88bf60627022d976add184931c69c2e86bdf285f26c74d0c66e61b90b9a47,72,a9aeb17e424fe0957c6db9321964989ae11d7bf0db6ca15de95cc178412f5a66
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000688.parquet,222300,101,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,93,d96881b18971da4c072bb4bd13ffd2e46a7b3aff29059f2e572b485614128f38
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000690.parquet,229739,102,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,94,443eacb20ea8d40b2a4b2be2a721c4033c9d10a5e96e2eecaeae9ac0f9adc309
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000691.parquet,214246,101,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,93,6b8a1407433a0cbfbf3b1ea4470d1d5d5ee3a7e9ad12a4514f99bd81523f9956
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000692.parquet,224229,102,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,94,94c22490fc7e9e92e26e33615c36d045e81ec8bb9c6d4743934cfbbe54cf18ee
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000695.parquet,221945,102,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,94,36a0becee2b198b69fa93dc31e077a3338d2b19bb89f33e8936aae07dbf3fc6d
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000697.parquet,226295,103,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,95,67db6435cd2b4bed32b75392e1332d62c90f246b0a70272b5c414b8314cb2629
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000698.parquet,228934,102,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,94,121b2c1baf1dc4cc1ad201cbb2262cc8e8a08ee622cbf37c99bea6cf42db6488
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000700.parquet,231582,103,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,95,5f7d9b275cee89381a2843fd6965a99527853a1e24ad59c08eb1ac0511a7d785
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000701.parquet,242195,101,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,93,c91390d4897800e53d78bd552ee72a680a3198512f83ac22e22e20a376b1b918
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000702.parquet,226095,103,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,95,3292d67d3d1cebf3d391a7bd137b5f8fa712ee62439145b5a31dfd6b4ea6251a
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000703.parquet,232573,102,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,94,54d11cca280e6e409fe24c883fe799d9a26b188aea2c7b74502818c3caf1c865
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000705.parquet,225649,102,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,94,29672ac0842d69582daeae656626a010efe5e84d8d588073be1af950a2398852
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000707.parquet,225099,101,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,93,6438bc492028ce50e7ed8171635e7adcc676cfdbc1e0d62042f3891771c7ef8f
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000708.parquet,225282,101,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,93,7916f12e70bb4a9ebb8ac171773d142a3b8e3264769b4f06e704dc2927c0e391
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000709.parquet,231924,103,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,95,a58ad0d2b78c9453fcb033dc2b7ece9630378629917da459cef37ef90a2dd224
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000710.parquet,225722,103,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,95,e6554b856ca92e4997f225e3ddfc44310d5d0cce278c85ef4cf3a699f9c0be7e
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000711.parquet,224967,101,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,91,d13a5d34caa868619b0fe6afc790873cf9ced2c43ee44c2c3725e7371b50dc16
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000712.parquet,197872,51,1,69bc820b3cc54ef94c1201f79595d742b379f3dacd8a778aaa0cffa5a0adf6b3,43,22b48cfb6c911206db5e18310151bba2bb670a7a545eb09925761cbbc14140d8
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000713.parquet,226423,102,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,94,4606645e7b2d316884eec53bf1bf2235e0b7b53a70ddebebe047545947df65da
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000715.parquet,217676,102,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,94,0777c54d530d3977d3cddbbcaf8ce55ce27240991fc366e056245331876f202f
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000716.parquet,227257,101,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,93,702e8ec4b895d902334322326147814146902c0164af93e8887d44af88e5c6ba
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000717.parquet,224633,102,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,94,5f452d19aafd7ec9c6d2fc3b9028955a24d00a93dff830d8f3a4068918e0bd12
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000718.parquet,227450,102,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,94,054b6b8fd2289c1f9f1a1f3d81b35ab2255bb3dad0bd21db7bb26b1b7a2aa68d
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000719.parquet,222890,101,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,93,0c87d0cf5461ecedb2f4af01c2b04b58f5d600be24c5905794b31da52e4d3d14
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000720.parquet,223828,102,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,94,f8b7ea52ec0803b9ef97ff7f13cbcd71dfd1cbf90d537da30facfa48b6c6f904
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000721.parquet,221278,101,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,93,253ff45054c9b9901ee7181c7f16e3a359e04c6fb4995dfc703daa15a2335e7b
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000722.parquet,225107,103,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,95,d7a42371579ea90448a7df035199399622f7b1dc8e5f0cbd45ce4478f0caca0b
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000723.parquet,225567,103,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,95,bc2a9a93840efd9e20e849ec4ef116b31954270ca879588afbeea1d35dd4bce3
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000725.parquet,243476,101,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,93,975bcce501f188727e45f92e40f83a56e4ebd8e9a22c33782274741b7e8a4dae
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000726.parquet,234397,101,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,93,a419e619de1c24c4ba4151aaa36a1499baea9b5077f6042b23c0e412ef3deca7
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000727.parquet,236452,102,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,94,bfce40f24b613675eaa259a7063084b6e0d5e63b2bf31e1a1151bc3a3116b5a9
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000728.parquet,212779,79,1,3fc88bf60627022d976add184931c69c2e86bdf285f26c74d0c66e61b90b9a47,71,bcda61102b931da53c428aa3128c53fb628eee3f768ac9e48c251ef3dd70e5d4
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000729.parquet,230648,103,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,95,566f03327837a0a239f9e695bdd8f653bf26e567d834fef9961dd7dd1b7dcd74
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000731.parquet,228055,102,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,94,a79aa016619535f1d4e8f623edcc0fb6f134f772c68390189830d368bd2d86fa
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000733.parquet,234968,102,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,94,3afdc66c5a9f72a6fc71348ef7ea3dbb850c3df2e8c718c3b2df81b04a2baf4a
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000735.parquet,234176,102,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,94,6481b7a32b9338ce10af1d60555c3abe3abcd50a755f27140e15feffbf931294
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000736.parquet,227604,102,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,94,f53dcc4f764d45f6af30a1a4e053b114ff361a484e83aa25a73d4b656c9fa3f8
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000737.parquet,229731,101,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,93,bd551012ef135d48970f95ad77902af22599be3406d495793d4f63d241b26719
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000738.parquet,229061,102,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,94,f1e2ac1b638fd0c78b0337ddb6656e24ed6216bdb21bb6094dd4682b3bbab1fc
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000739.parquet,228025,101,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,93,47eaa93e2618687ca839203cd44793f57a0b89d3ba086960737077375e37c27e
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000750.parquet,207308,81,1,7444f8eb9dcb3de18a60cc0a74bf8a0bb30fd6535076eb15a70446b724f13adb,73,3bc8b4e3f980a356cda31e96d3cc4c9ec285ceab143aa45c2809304519515c3d
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000751.parquet,222525,103,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,95,bbe541824d94ab1516b4365e5a35e6265de537b206ae028106e624f69896db3c
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000752.parquet,213386,103,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,95,87e7019f32b0ad68897dac4cef41ff9e3a3bc2d7965d15be0b4a824a0f2f7710
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000753.parquet,233596,102,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,94,61b5490fc55b35f3df93cf4fd03c2a816dcaa4e9d1f3261f6e17d2ed5115f93c
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000755.parquet,220614,102,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,94,af1154a4b8739591fc4c09986e196e6587227fdff621083616f693c93e2f77a2
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000756.parquet,231353,101,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,93,cced08da5e0e49f81a5c6d61fcb99eecdd035f0e7912d01bafb68af3dfd3f08a
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000757.parquet,224833,102,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,94,9288d2c4593001a5b2b4dc557ba38aad26a51815bb65bb9f91b81d3205d2780f
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000758.parquet,238907,103,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,95,80d7f19353535e079a4cf310efdeaea7c0a5527707d5876b608a31caaae325b1
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000759.parquet,227329,101,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,93,e0b269280dc0cc93a5b2dff944f8f729aa40c886e33c2e06d6741fd739892ede
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000761.parquet,223543,101,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,93,74ca0dbe3322fbf8c82251d1c0ac6e42f38d4123b977154cdf1b35aec177549e
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000762.parquet,225180,102,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,94,511b581324498512605920404a79c37b73c0f25f6d50ac6a87975604eef7802c
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000766.parquet,220372,104,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,96,1d28414cc9751b3139c7847375ad21c583bab5fa6782e58eadd89a5a157800bf
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000767.parquet,232171,102,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,94,01c88016e32685605a55b07a4f169c737914efee1356247cf3675aff2459ce26
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000768.parquet,231205,103,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,95,0a27022db874e5a9ca3ae4ff8e66f79d5b99c2f55dc07dcdef6be4001d79519f
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000776.parquet,216615,80,1,3fc88bf60627022d976add184931c69c2e86bdf285f26c74d0c66e61b90b9a47,72,34abd6848aaf33e1465ca4e36e1ea9b1e53e46a0ff1267ed4e34bacf76c54fdf
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000777.parquet,225228,102,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,94,8524f222a95f4c35541e6682a2cae0c737b18b11c4f5153bdc8cfa110f772d95
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000778.parquet,234558,102,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,94,d91ba78ad3c1b78c917e7cd9e8279414a1da835da7aac38aac1b1047af22d484
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000779.parquet,215356,101,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,93,a207ff1124ae3ac42e8418a8b19f1239003a60c264d7225e39ac3eb1df45bd35
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000782.parquet,226292,103,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,95,c226b13a346b2ab17ed9c535707681733d074142393dc0b92d600d4519d387d3
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000783.parquet,216177,79,1,3fc88bf60627022d976add184931c69c2e86bdf285f26c74d0c66e61b90b9a47,70,51c1438db0b65dc719b8dee49e16095e4ba0d0e67e181d21f5160e8331c61ca0
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000785.parquet,232543,102,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,94,ec48100dcbdf0f745f35dcefe071aa11fd84c2f88ced7b694ef663dd7f22c3b3
cash_flow_sheet_report_em,cash_flow_sheet_report_em/SZ000786.parquet,238398,101,1,6f8915ca5f2d750101ee5225331583599c5986fdafc9b87781682bfc400a8ab4,93,5b1c0c09a6f5c4141edb9e62c7bd235461d1bea0a3d19ebf5da9fa69240e0dec
