candidate_id,expression_hash,run,source_round,generator_arm,generator_route,source_generator,source_lane,factor_lane,field_family,primitive_family,event_state_family,horizon_bucket,turnover_bucket,family_id,motif_id,subtree_hashes,phase3ca_proxy_quality,proxy_quality,aligned_ic_mean,spread_hit_rate,mean_one_way_turnover,fields,expression,train_reward,train_day_sortino,train_minute_sortino,train_worst_horizon_day_sortino,train_median_horizon_day_sortino,train_horizon_sortino_stdev,train_day_mcmc_p25,train_day_mcmc_prob_gt_0,train_mean_one_way_turnover,validation_day_sortino,validation_day_mcmc_prob_gt_0,holdout_day_sortino,holdout_day_mcmc_prob_gt_0,inherited_blockers,train_reward_blockers,train_reward_decision,seed,round_id,parent_id,mutation_type,blocker_flags,validation_mcmc_prob_gt_0,holdout_mcmc_prob_gt_0,parallel_chunk_id
phase3cp_01805,ab5a2a962e35dda73189dcc9,search_outputs,rx_ucb_fresh/round1_scheduler_controlled,rx_ucb_fresh,phase3bs-adaptive-ucb-cem-practice,phase3cp_rx_ucb_fresh_from_co,phase3cp_rx_ucb_fresh_from_co,rx_interaction::rx_opening_amount::rx_intraday_price_location::product,flow_amount_volume+opening_state,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,medium_turnover,ecbe996d8188ffaa8c,df5e1a55fe4c2cc111,626403c0af92,0.23162424,0.03702452,0.03702452,0.55183433,0.42,amount|m1_first5_amount|vwap,"CSRank(Mul(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Delta($vwap,3))))",-0.71529045,-0.45153599,-0.45153599,-0.88293359,-0.43579829,0.32306413,-0.51178543,0,0.74180689,-0.74920821,0,-0.34701709,0.12166667,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc,HOLD_TRAIN_REWARD,,rx_ucb_fresh/round1_scheduler_controlled,,,,0.0,0.12166667,2
phase3cp_01705,d67eeded84c1250ef055fb74,search_outputs,typed_ast_fresh/round1_scheduler_controlled,typed_ast_fresh,phase3bt-ast-algorithm-bakeoff,phase3cp_typed_ast_fresh_from_co,phase3cp_typed_ast_fresh_from_co,cem_interaction::rx_opening_amount::rx_intraday_price_location::signed_state,flow_amount_volume+opening_state,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,medium_turnover,2826d27d84b115db9d,7be39dc82017a9a94c,54b10d59c677,0.24205874,0.04007555,0.04007555,0.55610576,0.48,amount|m1_first5_amount|vwap,"CSRank(Mul(Sign(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001)))),ZScore(Delta($vwap,30))))",-0.72056606,-0.47648247,-0.47648247,-0.86371563,-0.43302005,0.28481575,-0.54378771,0,0.728419,-0.66493755,0,-0.57528214,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc,HOLD_TRAIN_REWARD,,typed_ast_fresh/round1_scheduler_controlled,,,,0.0,0.0,2
phase3cp_01894,d4f8e600a3ceacc82f9e6960,search_outputs,rx_ucb_fresh/round1_scheduler_controlled,rx_ucb_fresh,phase3bs-adaptive-ucb-cem-practice,phase3cp_rx_ucb_fresh_from_co,phase3cp_rx_ucb_fresh_from_co,rx_interaction::rx_opening_amount::rx_intraday_price_location::spread,flow_amount_volume+opening_state,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,medium_turnover,7897210583fb08a24c,2c850b9449a84b9616,3783ef8f2c6a,0.2305446,0.03670893,0.03670893,0.5513925,0.42,amount|m1_first15_amount|vwap,"CSRank(Sub(ZScore(Div($m1_first15_amount,Add(Abs($amount),0.000001))),ZScore(Delta($vwap,30))))",-0.72188342,-0.46683368,-0.46683368,-0.87300491,-0.44259068,0.29052422,-0.55414922,0,0.73139177,-0.65869008,0,-0.59909069,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc,HOLD_TRAIN_REWARD,,rx_ucb_fresh/round1_scheduler_controlled,,,,0.0,0.0,4
phase3cp_01485,533b74c9067c28c9937a6c29,search_outputs,challenger_repair/round1_scheduler_controlled,challenger_repair,future-phase3cr-repair,phase3cp_challenger_repair_from_co,phase3cp_challenger_repair_from_co,cem_interaction::rx_opening_amount::rx_intraday_price_location::product,flow_amount_volume+opening_state,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,medium_turnover,ecbe996d8188ffaa8c,df5e1a55fe4c2cc111,626403c0af92,0.23372352,0.04158577,0.04158577,0.55822008,0.58,amount|m1_first5_amount|vwap,"CSRank(Mul(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Delta($vwap,20))))",-0.73010702,-0.49938268,-0.49938268,-0.86227462,-0.42170746,0.24450538,-0.56269152,0,0.71978611,-0.64212537,0,-0.56734382,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc,HOLD_TRAIN_REWARD,,challenger_repair/round1_scheduler_controlled,,,,0.0,0.0,3
phase3cp_01636,4c522845ce22dc5a88bfbfa3,search_outputs,typed_ast_fresh/round1_scheduler_controlled,typed_ast_fresh,phase3bt-ast-algorithm-bakeoff,phase3cp_typed_ast_fresh_from_co,phase3cp_typed_ast_fresh_from_co,rx_interaction::rx_opening_amount::rx_intraday_price_location::spread,flow_amount_volume+opening_state,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,medium_turnover,ac3a954b835eef6c1b,8a031527923e573d6a,52ab04591c02,0.25161271,0.04286928,0.04286928,0.56001699,0.48,amount|m1_first5_amount|vwap,"CSRank(Sub(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Delta($vwap,8))))",-0.73654083,-0.47339508,-0.47339508,-0.88956971,-0.40483388,0.29495476,-0.53226844,0,0.74643656,-0.57298977,0.00166667,-0.68238611,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc,HOLD_TRAIN_REWARD,,typed_ast_fresh/round1_scheduler_controlled,,,,0.00166667,0.0,1
phase3cp_01659,285f1eb8de2ffe9bce1cc061,search_outputs,typed_ast_fresh/round1_scheduler_controlled,typed_ast_fresh,phase3bt-ast-algorithm-bakeoff,phase3cp_typed_ast_fresh_from_co,phase3cp_typed_ast_fresh_from_co,rx_intraday_price_location::inverted,generic_price_volume,cross_sectional+time_series+arithmetic+state_transform,none,multi_or_unknown,medium_turnover,972127ac974827cc90,28a4ed1527c2e87bf1,eafed20caa12,0.24174617,0.03998434,0.03998434,0.55597808,0.48,vwap,"Neg(CSRank(ZScore(Div(Mean($vwap,3),Add(Abs(Mean($vwap,8)),0.000001)))))",-0.78550268,-0.48515025,-0.48515025,-0.89956162,-0.43740375,0.31891334,-0.55257575,0,0.79435265,-0.62708155,0,-0.5136219,0.005,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,typed_ast_fresh/round1_scheduler_controlled,,,,0.0,0.005,4
phase3cp_01803,c1da296456a1bdc2bb1ab235,search_outputs,rx_ucb_fresh/round1_scheduler_controlled,rx_ucb_fresh,phase3bs-adaptive-ucb-cem-practice,phase3cp_rx_ucb_fresh_from_co,phase3cp_rx_ucb_fresh_from_co,rx_interaction::rx_opening_amount::rx_intraday_price_location::product,flow_amount_volume+opening_state,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,medium_turnover,ecbe996d8188ffaa8c,df5e1a55fe4c2cc111,626403c0af92,0.22217278,0.03426106,0.03426106,0.54796549,0.42,amount|m1_first5_amount|vwap,"CSRank(Mul(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Div(Mean($vwap,10),Add(Abs(Mean($vwap,30)),0.000001)))))",-0.78632655,-0.49205508,-0.49205508,-0.88660999,-0.44332823,0.27294238,-0.56619241,0,0.7910737,-0.69411199,0,-0.56168482,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,rx_ucb_fresh/round1_scheduler_controlled,,,,0.0,0.0,1
phase3cp_01706,2ad5fd28584139f46ad2a667,search_outputs,typed_ast_fresh/round1_scheduler_controlled,typed_ast_fresh,phase3bt-ast-algorithm-bakeoff,phase3cp_typed_ast_fresh_from_co,phase3cp_typed_ast_fresh_from_co,cem_interaction::rx_opening_amount::rx_intraday_price_location::signed_state,flow_amount_volume+opening_state,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,medium_turnover,2826d27d84b115db9d,7be39dc82017a9a94c,54b10d59c677,0.25092242,0.04266749,0.04266749,0.55973448,0.48,amount|m1_first5_amount|vwap,"CSRank(Mul(Sign(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001)))),ZScore(Div(Mean($vwap,10),Add(Abs(Mean($vwap,30)),0.000001)))))",-0.7874006,-0.49602806,-0.49602806,-0.88635679,-0.44725623,0.27031163,-0.56536329,0,0.78989775,-0.68664079,0,-0.56137581,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,typed_ast_fresh/round1_scheduler_controlled,,,,0.0,0.0,3
phase3cp_01512,e96cbe0cc5fa0a9e4e4faeb6,search_outputs,challenger_repair/round1_scheduler_controlled,challenger_repair,future-phase3cr-repair,phase3cp_challenger_repair_from_co,phase3cp_challenger_repair_from_co,cem_interaction::rx_opening_divergence::rx_intraday_price_location::spread,opening_state,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,medium_turnover,256526c535c861dbc7,f9b06db8582a49c561,b45bdfb8bd10,0.22857817,0.04008144,0.04008144,0.55611401,0.58,m1_first5_last_close|open|vwap,"CSRank(Sub(ZScore(Div(Sub($m1_first5_last_close,$open),Add(Abs($open),0.000001))),ZScore(Delta($vwap,15))))",-0.79900167,-0.54053559,-0.54053559,-0.87637043,-0.51977122,0.24156056,-0.58999793,0,0.76948653,-0.62904892,0.00333333,-0.58125113,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,challenger_repair/round1_scheduler_controlled,,,,0.00333333,0.0,3
phase3cp_01409,7dc6c8fc2a122bd1d0ae2716,search_outputs,challenger_repair/round1_scheduler_controlled,challenger_repair,future-phase3cr-repair,phase3cp_challenger_repair_from_co,phase3cp_challenger_repair_from_co,rx_interaction::rx_opening_divergence::rx_intraday_price_location::spread,opening_state,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,medium_turnover,8f177778e9b0a3e262,06672bf27c1ae42297,c5e647430425,0.22704562,0.03963329,0.03963329,0.55548661,0.58,m1_first15_last_close|open|vwap,"CSRank(Sub(ZScore(Div(Sub($m1_first15_last_close,$open),Add(Abs($open),0.000001))),ZScore(Delta($vwap,30))))",-0.8028269,-0.54109247,-0.54109247,-0.88251665,-0.49250766,0.24699889,-0.610045,0,0.76678384,-0.56568601,0.005,-0.74800564,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,challenger_repair/round1_scheduler_controlled,,,,0.005,0.0,2
phase3cp_01452,ff10078862c840464744071c,search_outputs,challenger_repair/round1_scheduler_controlled,challenger_repair,future-phase3cr-repair,phase3cp_challenger_repair_from_co,phase3cp_challenger_repair_from_co,rx_interaction::rx_opening_divergence::rx_intraday_price_location::spread,opening_state,cross_sectional+time_series+arithmetic,opening_state,multi_or_unknown,medium_turnover,c5e5ecb0e412de80ff,32867345c53be9102f,08f87819c6ec,0.22688754,0.039587,0.039587,0.55542179,0.58,m1_first5_vwap_return_vs_open|vwap,"CSRank(Sub(ZScore($m1_first5_vwap_return_vs_open),ZScore(Delta($vwap,30))))",-0.81723215,-0.55747927,-0.55747927,-0.91828595,-0.58112403,0.28119558,-0.61821408,0,0.75987233,-0.71666384,0,-0.70989411,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,challenger_repair/round1_scheduler_controlled,,,,0.0,0.0,2
phase3cp_01440,3fa1b63c3cf2f6ee99196c01,search_outputs,challenger_repair/round1_scheduler_controlled,challenger_repair,future-phase3cr-repair,phase3cp_challenger_repair_from_co,phase3cp_challenger_repair_from_co,rx_interaction::rx_opening_divergence::rx_intraday_price_location::spread,opening_state,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,medium_turnover,0472e48c34a73a8d4d,79aa41c88111054566,7618791d953b,0.2223586,0.03826267,0.03826267,0.55356774,0.58,m1_first15_vwap_return_vs_open|vwap,"CSRank(Sub(ZScore($m1_first15_vwap_return_vs_open),ZScore(Div(Mean($vwap,10),Add(Abs(Mean($vwap,30)),0.000001)))))",-0.81862053,-0.52967694,-0.52967694,-0.91608838,-0.54397688,0.28923332,-0.60647945,0,0.78597364,-0.64322843,0,-0.71515251,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,challenger_repair/round1_scheduler_controlled,,,,0.0,0.0,1
phase3cp_01410,64e5fd08a871478e11ddf9c4,search_outputs,challenger_repair/round1_scheduler_controlled,challenger_repair,future-phase3cr-repair,phase3cp_challenger_repair_from_co,phase3cp_challenger_repair_from_co,rx_intraday_price_location::inverted,generic_price_volume,cross_sectional+time_series+arithmetic+state_transform,none,multi_or_unknown,medium_turnover,972127ac974827cc90,28a4ed1527c2e87bf1,eafed20caa12,0.22455768,0.03890568,0.03890568,0.55446795,0.58,vwap,"Neg(CSRank(ZScore(Div(Mean($vwap,8),Add(Abs(Mean($vwap,20)),0.000001)))))",-0.82034762,-0.54390437,-0.54390437,-0.89910031,-0.49113712,0.23943677,-0.59882195,0,0.78554767,-0.65715593,0,-0.66351854,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,challenger_repair/round1_scheduler_controlled,,,,0.0,0.0,3
phase3cp_01674,6da86f3b1c9bd41d9d6c9b0b,search_outputs,typed_ast_fresh/round1_scheduler_controlled,typed_ast_fresh,phase3bt-ast-algorithm-bakeoff,phase3cp_typed_ast_fresh_from_co,phase3cp_typed_ast_fresh_from_co,rx_interaction::rx_opening_divergence::rx_intraday_price_location::spread,opening_state,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,medium_turnover,6352ab776b83870638,a136054aba4de6ffe1,e8dd3b54529b,0.24333532,0.0404489,0.0404489,0.55662846,0.48,m1_first30_vwap|open|vwap,"CSRank(Sub(ZScore(Div(Sub($m1_first30_vwap,$open),Add(Abs($open),0.000001))),ZScore(Delta($vwap,20))))",-0.82740744,-0.57873302,-0.57873302,-0.87958518,-0.53786131,0.21711821,-0.63478817,0,0.7663338,-0.69467472,0,-0.70937332,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,typed_ast_fresh/round1_scheduler_controlled,,,,0.0,0.0,3
phase3cp_01753,e73963e28729958e438c482a,search_outputs,typed_ast_fresh/round1_scheduler_controlled,typed_ast_fresh,phase3bt-ast-algorithm-bakeoff,phase3cp_typed_ast_fresh_from_co,phase3cp_typed_ast_fresh_from_co,cem_interaction::rx_opening_divergence::rx_intraday_price_location::spread,opening_state,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,medium_turnover,8f177778e9b0a3e262,06672bf27c1ae42297,c5e647430425,0.24306837,0.04037083,0.04037083,0.55651916,0.48,m1_first15_last_close|open|vwap,"CSRank(Sub(ZScore(Div(Sub($m1_first15_last_close,$open),Add(Abs($open),0.000001))),ZScore(Div(Mean($vwap,8),Add(Abs(Mean($vwap,20)),0.000001)))))",-0.832322,-0.5547162,-0.5547162,-0.88451933,-0.50164475,0.22631066,-0.61062883,0,0.79529666,-0.58040946,0,-0.76250374,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,typed_ast_fresh/round1_scheduler_controlled,,,,0.0,0.0,4
phase3cp_00861,a7bf39325d7fdac0baa6da7a,search_outputs,low_turnover_repair/round1_scheduler_controlled,low_turnover_repair,phase3cw-turnover-aware,phase3cp_low_turnover_repair_from_co,phase3cp_low_turnover_repair_from_co,turnover_aware_interaction::rx_opening_divergence::rx_range_location::slow_spread,opening_state+range_location,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,low_turnover,3c0e0d9d23b87db021,b8c4e42c96ae16d968,0423700c8a31,0.23253062,0.03728955,0.03728955,0.55220537,0.34,high|low|m1_first15_last_close|open,"CSRank(Sub(Delay(Mean(ZScore(Div(Sub($m1_first15_last_close,$open),Add(Abs($open),0.000001))),15),2),Mean(ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),10)),30)))",-0.84220991,-0.64489207,-0.64489207,-0.90592888,-0.62399755,0.23461931,-0.68450359,0,0.71551511,-0.56279245,0.00833333,-0.84278667,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc,HOLD_TRAIN_REWARD,,low_turnover_repair/round1_scheduler_controlled,,,,0.00833333,0.0,1
phase3cp_01579,c2bcbfe09bc935d2195c3403,search_outputs,challenger_repair/round1_scheduler_controlled,challenger_repair,future-phase3cr-repair,phase3cp_challenger_repair_from_co,phase3cp_challenger_repair_from_co,cem_interaction::rx_opening_divergence::rx_range_location::spread,opening_state+range_location,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,medium_turnover,75ad15915b4e5ad6cd,304749fc634ae87732,95d59dcb4efb,0.22415765,0.03878872,0.03878872,0.55430421,0.58,high|low|m1_first30_vwap|open,"CSRank(Sub(ZScore(Div(Sub($m1_first30_vwap,$open),Add(Abs($open),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",-0.84755956,-0.65488388,-0.65488388,-0.90332202,-0.60709032,0.21060309,-0.69441684,0,0.71354607,-0.54668302,0.03166667,-0.68860154,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc,HOLD_TRAIN_REWARD,,challenger_repair/round1_scheduler_controlled,,,,0.03166667,0.0,3
phase3cp_01588,62d3df0b81222791e2801bbf,search_outputs,challenger_repair/round1_scheduler_controlled,challenger_repair,future-phase3cr-repair,phase3cp_challenger_repair_from_co,phase3cp_challenger_repair_from_co,cem_interaction::rx_opening_divergence::rx_flow_amount_volume::residual,flow_amount_volume+opening_state+range_location,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,medium_turnover,95c9464d5d12986f06,8c3f1a1ff60e714d8c,3a0b81c93301,0.22422112,0.03880745,0.03880745,0.55433043,0.58,m1_first5_last_close|open|volume,"CSRank(CSResidual(CSRank(Div(Sub($m1_first5_last_close,$open),Add(Abs($open),0.000001))),CSRank(Delta($volume,30))))",-0.85053535,-0.5897857,-0.5897857,-0.9208407,-0.57669085,0.23271917,-0.63103866,0,0.77631375,-0.5552109,0.00666667,-0.62199607,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,challenger_repair/round1_scheduler_controlled,,,,0.00666667,0.0,2
phase3cp_01893,7d55dec2b1319c1bd2c4a4b6,search_outputs,rx_ucb_fresh/round1_scheduler_controlled,rx_ucb_fresh,phase3bs-adaptive-ucb-cem-practice,phase3cp_rx_ucb_fresh_from_co,phase3cp_rx_ucb_fresh_from_co,rx_interaction::rx_opening_divergence::rx_range_location::spread,opening_state+range_location,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,medium_turnover,0bf03a8b3586f8d1d1,6f540cacccd8e22502,d0fc8cca79a7,0.22815112,0.03600913,0.03600913,0.55041278,0.42,high|low|m1_first15_last_close|open,"CSRank(Sub(ZScore(Div(Sub($m1_first15_last_close,$open),Add(Abs($open),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),10))))",-0.85129692,-0.6471043,-0.6471043,-0.89371153,-0.5984938,0.21437524,-0.69102922,0,0.7283411,-0.49297129,0.02,-0.77041407,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc,HOLD_TRAIN_REWARD,,rx_ucb_fresh/round1_scheduler_controlled,,,,0.02,0.0,1
phase3cp_01583,688694f7922f4703b5db9ed2,search_outputs,challenger_repair/round1_scheduler_controlled,challenger_repair,future-phase3cr-repair,phase3cp_challenger_repair_from_co,phase3cp_challenger_repair_from_co,cem_interaction::rx_opening_divergence::rx_flow_amount_volume::residual,flow_amount_volume+opening_state+range_location,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,medium_turnover,629a3da8c7e932316b,f3bd533c80a336670c,46df04329333,0.22670673,0.03953417,0.03953417,0.55534784,0.58,amount|m1_first5_last_close|open,"CSRank(CSResidual(CSRank(Div(Sub($m1_first5_last_close,$open),Add(Abs($open),0.000001))),CSRank(Delta($amount,30))))",-0.85175814,-0.59019229,-0.59019229,-0.91438801,-0.57745996,0.22783536,-0.64233244,0,0.77678519,-0.56729209,0.01,-0.60270273,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,challenger_repair/round1_scheduler_controlled,,,,0.01,0.0,3
phase3cp_01910,e058ea27bf75cac281106a72,search_outputs,rx_ucb_fresh/round1_scheduler_controlled,rx_ucb_fresh,phase3bs-adaptive-ucb-cem-practice,phase3cp_rx_ucb_fresh_from_co,phase3cp_rx_ucb_fresh_from_co,rx_interaction::rx_opening_divergence::rx_intraday_price_location::spread,opening_state,cross_sectional+time_series+arithmetic,opening_state,multi_or_unknown,medium_turnover,c5e5ecb0e412de80ff,32867345c53be9102f,08f87819c6ec,0.22803116,0.03597403,0.03597403,0.55036364,0.42,m1_first5_vwap_return_vs_open|vwap,"CSRank(Sub(ZScore($m1_first5_vwap_return_vs_open),ZScore(Delta($vwap,8))))",-0.85274057,-0.60070235,-0.60070235,-0.9189519,-0.59116168,0.25589959,-0.65341629,0,0.76591072,-0.78435671,0,-0.73923061,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,rx_ucb_fresh/round1_scheduler_controlled,,,,0.0,0.0,4
phase3cp_01785,9877252e05c71a657e9eddf8,search_outputs,typed_ast_fresh/round1_scheduler_controlled,typed_ast_fresh,phase3bt-ast-algorithm-bakeoff,phase3cp_typed_ast_fresh_from_co,phase3cp_typed_ast_fresh_from_co,cem_interaction::rx_opening_divergence::rx_range_location::spread,opening_state+range_location,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,medium_turnover,0bf03a8b3586f8d1d1,6f540cacccd8e22502,d0fc8cca79a7,0.24674198,0.04144503,0.04144503,0.55802304,0.48,high|low|m1_first15_last_close|open,"CSRank(Sub(ZScore(Div(Sub($m1_first15_last_close,$open),Add(Abs($open),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),8))))",-0.85404773,-0.6487966,-0.6487966,-0.89529567,-0.59523286,0.20956416,-0.68221318,0,0.73259073,-0.4998049,0.02333333,-0.79687255,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc,HOLD_TRAIN_REWARD,,typed_ast_fresh/round1_scheduler_controlled,,,,0.02333333,0.0,2
