"rel_path","size_bytes","has_error_token","tail"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage0_fast_train_reward\phase3cm_chunks\candidate_subchunk_0090\phase3cm_train_reward_audit_summary.json","3062","False","ten"": 0,
  ""python_executable"": ""D:\\ChengboRemote\\venvs\\alpha311\\Scripts\\python.exe"",
  ""rank_ic_component_cap"": 0.35,
  ""rank_ic_loss_weight"": 6.0,
  ""regime_component_cap"": 0.1,
  ""regime_stability_weight"": 0.08,
  ""sample_block_count"": 1,
  ""sample_trade_times_per_shard"": 96,
  ""shard_root"": ""D:\\ChengboRemote\\data\\phase3dz_true1min_sidecar_augmented_full16_20260702"",
  ""short_allowed"": false,
  ""top_quantile"": 0.2,
  ""train_fraction"": 0.6,
  ""validation_fraction"": 0.2
}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage0_fast_train_reward\phase3cm_chunks\candidate_subchunk_0091\phase3cm_train_reward_audit_summary.json","3068","False","ten"": 0,
  ""python_executable"": ""D:\\ChengboRemote\\venvs\\alpha311\\Scripts\\python.exe"",
  ""rank_ic_component_cap"": 0.35,
  ""rank_ic_loss_weight"": 6.0,
  ""regime_component_cap"": 0.1,
  ""regime_stability_weight"": 0.08,
  ""sample_block_count"": 1,
  ""sample_trade_times_per_shard"": 96,
  ""shard_root"": ""D:\\ChengboRemote\\data\\phase3dz_true1min_sidecar_augmented_full16_20260702"",
  ""short_allowed"": false,
  ""top_quantile"": 0.2,
  ""train_fraction"": 0.6,
  ""validation_fraction"": 0.2
}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage0_fast_train_reward\phase3cm_chunks\candidate_subchunk_0092\phase3cm_train_reward_audit_summary.json","3100","False","ten"": 0,
  ""python_executable"": ""D:\\ChengboRemote\\venvs\\alpha311\\Scripts\\python.exe"",
  ""rank_ic_component_cap"": 0.35,
  ""rank_ic_loss_weight"": 6.0,
  ""regime_component_cap"": 0.1,
  ""regime_stability_weight"": 0.08,
  ""sample_block_count"": 1,
  ""sample_trade_times_per_shard"": 96,
  ""shard_root"": ""D:\\ChengboRemote\\data\\phase3dz_true1min_sidecar_augmented_full16_20260702"",
  ""short_allowed"": false,
  ""top_quantile"": 0.2,
  ""train_fraction"": 0.6,
  ""validation_fraction"": 0.2
}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage0_fast_train_reward\phase3cm_chunks\candidate_subchunk_0093\phase3cm_train_reward_audit_summary.json","3063","False","ten"": 0,
  ""python_executable"": ""D:\\ChengboRemote\\venvs\\alpha311\\Scripts\\python.exe"",
  ""rank_ic_component_cap"": 0.35,
  ""rank_ic_loss_weight"": 6.0,
  ""regime_component_cap"": 0.1,
  ""regime_stability_weight"": 0.08,
  ""sample_block_count"": 1,
  ""sample_trade_times_per_shard"": 96,
  ""shard_root"": ""D:\\ChengboRemote\\data\\phase3dz_true1min_sidecar_augmented_full16_20260702"",
  ""short_allowed"": false,
  ""top_quantile"": 0.2,
  ""train_fraction"": 0.6,
  ""validation_fraction"": 0.2
}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage0_fast_train_reward\phase3cm_chunks\candidate_subchunk_0094\phase3cm_train_reward_audit_summary.json","3063","False","ten"": 0,
  ""python_executable"": ""D:\\ChengboRemote\\venvs\\alpha311\\Scripts\\python.exe"",
  ""rank_ic_component_cap"": 0.35,
  ""rank_ic_loss_weight"": 6.0,
  ""regime_component_cap"": 0.1,
  ""regime_stability_weight"": 0.08,
  ""sample_block_count"": 1,
  ""sample_trade_times_per_shard"": 96,
  ""shard_root"": ""D:\\ChengboRemote\\data\\phase3dz_true1min_sidecar_augmented_full16_20260702"",
  ""short_allowed"": false,
  ""top_quantile"": 0.2,
  ""train_fraction"": 0.6,
  ""validation_fraction"": 0.2
}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage0_fast_train_reward\phase3cm_chunks\candidate_subchunk_0095\phase3cm_train_reward_audit_summary.json","3144","False","ten"": 0,
  ""python_executable"": ""D:\\ChengboRemote\\venvs\\alpha311\\Scripts\\python.exe"",
  ""rank_ic_component_cap"": 0.35,
  ""rank_ic_loss_weight"": 6.0,
  ""regime_component_cap"": 0.1,
  ""regime_stability_weight"": 0.08,
  ""sample_block_count"": 1,
  ""sample_trade_times_per_shard"": 96,
  ""shard_root"": ""D:\\ChengboRemote\\data\\phase3dz_true1min_sidecar_augmented_full16_20260702"",
  ""short_allowed"": false,
  ""top_quantile"": 0.2,
  ""train_fraction"": 0.6,
  ""validation_fraction"": 0.2
}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage0_fast_train_reward\phase3cm_chunks\candidate_subchunk_0096\phase3cm_train_reward_audit_summary.json","3062","False","ten"": 0,
  ""python_executable"": ""D:\\ChengboRemote\\venvs\\alpha311\\Scripts\\python.exe"",
  ""rank_ic_component_cap"": 0.35,
  ""rank_ic_loss_weight"": 6.0,
  ""regime_component_cap"": 0.1,
  ""regime_stability_weight"": 0.08,
  ""sample_block_count"": 1,
  ""sample_trade_times_per_shard"": 96,
  ""shard_root"": ""D:\\ChengboRemote\\data\\phase3dz_true1min_sidecar_augmented_full16_20260702"",
  ""short_allowed"": false,
  ""top_quantile"": 0.2,
  ""train_fraction"": 0.6,
  ""validation_fraction"": 0.2
}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage0_fast_train_reward\phase3cm_chunks\candidate_subchunk_0097\phase3cm_train_reward_audit_summary.json","3145","False","ten"": 0,
  ""python_executable"": ""D:\\ChengboRemote\\venvs\\alpha311\\Scripts\\python.exe"",
  ""rank_ic_component_cap"": 0.35,
  ""rank_ic_loss_weight"": 6.0,
  ""regime_component_cap"": 0.1,
  ""regime_stability_weight"": 0.08,
  ""sample_block_count"": 1,
  ""sample_trade_times_per_shard"": 96,
  ""shard_root"": ""D:\\ChengboRemote\\data\\phase3dz_true1min_sidecar_augmented_full16_20260702"",
  ""short_allowed"": false,
  ""top_quantile"": 0.2,
  ""train_fraction"": 0.6,
  ""validation_fraction"": 0.2
}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage0_fast_train_reward\phase3cm_chunks\candidate_subchunk_0098\phase3cm_train_reward_audit_summary.json","3143","False","ten"": 0,
  ""python_executable"": ""D:\\ChengboRemote\\venvs\\alpha311\\Scripts\\python.exe"",
  ""rank_ic_component_cap"": 0.35,
  ""rank_ic_loss_weight"": 6.0,
  ""regime_component_cap"": 0.1,
  ""regime_stability_weight"": 0.08,
  ""sample_block_count"": 1,
  ""sample_trade_times_per_shard"": 96,
  ""shard_root"": ""D:\\ChengboRemote\\data\\phase3dz_true1min_sidecar_augmented_full16_20260702"",
  ""short_allowed"": false,
  ""top_quantile"": 0.2,
  ""train_fraction"": 0.6,
  ""validation_fraction"": 0.2
}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage0_fast_train_reward\phase3cm_chunks\candidate_subchunk_0099\phase3cm_train_reward_audit_summary.json","3145","False","ten"": 0,
  ""python_executable"": ""D:\\ChengboRemote\\venvs\\alpha311\\Scripts\\python.exe"",
  ""rank_ic_component_cap"": 0.35,
  ""rank_ic_loss_weight"": 6.0,
  ""regime_component_cap"": 0.1,
  ""regime_stability_weight"": 0.08,
  ""sample_block_count"": 1,
  ""sample_trade_times_per_shard"": 96,
  ""shard_root"": ""D:\\ChengboRemote\\data\\phase3dz_true1min_sidecar_augmented_full16_20260702"",
  ""short_allowed"": false,
  ""top_quantile"": 0.2,
  ""train_fraction"": 0.6,
  ""validation_fraction"": 0.2
}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage0_fast_train_reward\phase3cm_chunks\candidate_subchunk_0100\phase3cm_train_reward_audit_summary.json","3107","False","ten"": 0,
  ""python_executable"": ""D:\\ChengboRemote\\venvs\\alpha311\\Scripts\\python.exe"",
  ""rank_ic_component_cap"": 0.35,
  ""rank_ic_loss_weight"": 6.0,
  ""regime_component_cap"": 0.1,
  ""regime_stability_weight"": 0.08,
  ""sample_block_count"": 1,
  ""sample_trade_times_per_shard"": 96,
  ""shard_root"": ""D:\\ChengboRemote\\data\\phase3dz_true1min_sidecar_augmented_full16_20260702"",
  ""short_allowed"": false,
  ""top_quantile"": 0.2,
  ""train_fraction"": 0.6,
  ""validation_fraction"": 0.2
}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage0_fast_train_reward\phase3cm_chunks\candidate_subchunk_0101\phase3cm_train_reward_audit_summary.json","3062","False","ten"": 0,
  ""python_executable"": ""D:\\ChengboRemote\\venvs\\alpha311\\Scripts\\python.exe"",
  ""rank_ic_component_cap"": 0.35,
  ""rank_ic_loss_weight"": 6.0,
  ""regime_component_cap"": 0.1,
  ""regime_stability_weight"": 0.08,
  ""sample_block_count"": 1,
  ""sample_trade_times_per_shard"": 96,
  ""shard_root"": ""D:\\ChengboRemote\\data\\phase3dz_true1min_sidecar_augmented_full16_20260702"",
  ""short_allowed"": false,
  ""top_quantile"": 0.2,
  ""train_fraction"": 0.6,
  ""validation_fraction"": 0.2
}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage0_fast_train_reward\phase3cm_chunks\candidate_subchunk_0102\phase3cm_train_reward_audit_summary.json","3101","False","ten"": 0,
  ""python_executable"": ""D:\\ChengboRemote\\venvs\\alpha311\\Scripts\\python.exe"",
  ""rank_ic_component_cap"": 0.35,
  ""rank_ic_loss_weight"": 6.0,
  ""regime_component_cap"": 0.1,
  ""regime_stability_weight"": 0.08,
  ""sample_block_count"": 1,
  ""sample_trade_times_per_shard"": 96,
  ""shard_root"": ""D:\\ChengboRemote\\data\\phase3dz_true1min_sidecar_augmented_full16_20260702"",
  ""short_allowed"": false,
  ""top_quantile"": 0.2,
  ""train_fraction"": 0.6,
  ""validation_fraction"": 0.2
}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage0_fast_train_reward\phase3cm_chunks\candidate_subchunk_0103\phase3cm_train_reward_audit_summary.json","3099","False","ten"": 0,
  ""python_executable"": ""D:\\ChengboRemote\\venvs\\alpha311\\Scripts\\python.exe"",
  ""rank_ic_component_cap"": 0.35,
  ""rank_ic_loss_weight"": 6.0,
  ""regime_component_cap"": 0.1,
  ""regime_stability_weight"": 0.08,
  ""sample_block_count"": 1,
  ""sample_trade_times_per_shard"": 96,
  ""shard_root"": ""D:\\ChengboRemote\\data\\phase3dz_true1min_sidecar_augmented_full16_20260702"",
  ""short_allowed"": false,
  ""top_quantile"": 0.2,
  ""train_fraction"": 0.6,
  ""validation_fraction"": 0.2
}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage0_fast_train_reward\phase3cm_chunks\candidate_subchunk_0104\phase3cm_train_reward_audit_summary.json","3063","False","ten"": 0,
  ""python_executable"": ""D:\\ChengboRemote\\venvs\\alpha311\\Scripts\\python.exe"",
  ""rank_ic_component_cap"": 0.35,
  ""rank_ic_loss_weight"": 6.0,
  ""regime_component_cap"": 0.1,
  ""regime_stability_weight"": 0.08,
  ""sample_block_count"": 1,
  ""sample_trade_times_per_shard"": 96,
  ""shard_root"": ""D:\\ChengboRemote\\data\\phase3dz_true1min_sidecar_augmented_full16_20260702"",
  ""short_allowed"": false,
  ""top_quantile"": 0.2,
  ""train_fraction"": 0.6,
  ""validation_fraction"": 0.2
}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage0_fast_train_reward\phase3cm_chunks\candidate_subchunk_0105\phase3cm_train_reward_audit_summary.json","3106","False","ten"": 0,
  ""python_executable"": ""D:\\ChengboRemote\\venvs\\alpha311\\Scripts\\python.exe"",
  ""rank_ic_component_cap"": 0.35,
  ""rank_ic_loss_weight"": 6.0,
  ""regime_component_cap"": 0.1,
  ""regime_stability_weight"": 0.08,
  ""sample_block_count"": 1,
  ""sample_trade_times_per_shard"": 96,
  ""shard_root"": ""D:\\ChengboRemote\\data\\phase3dz_true1min_sidecar_augmented_full16_20260702"",
  ""short_allowed"": false,
  ""top_quantile"": 0.2,
  ""train_fraction"": 0.6,
  ""validation_fraction"": 0.2
}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage0_fast_train_reward\phase3cm_chunks\candidate_subchunk_0106\phase3cm_train_reward_audit_summary.json","3100","False","ten"": 0,
  ""python_executable"": ""D:\\ChengboRemote\\venvs\\alpha311\\Scripts\\python.exe"",
  ""rank_ic_component_cap"": 0.35,
  ""rank_ic_loss_weight"": 6.0,
  ""regime_component_cap"": 0.1,
  ""regime_stability_weight"": 0.08,
  ""sample_block_count"": 1,
  ""sample_trade_times_per_shard"": 96,
  ""shard_root"": ""D:\\ChengboRemote\\data\\phase3dz_true1min_sidecar_augmented_full16_20260702"",
  ""short_allowed"": false,
  ""top_quantile"": 0.2,
  ""train_fraction"": 0.6,
  ""validation_fraction"": 0.2
}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage0_fast_train_reward\phase3cm_chunks\candidate_subchunk_0107\phase3cm_train_reward_audit_summary.json","3101","False","ten"": 0,
  ""python_executable"": ""D:\\ChengboRemote\\venvs\\alpha311\\Scripts\\python.exe"",
  ""rank_ic_component_cap"": 0.35,
  ""rank_ic_loss_weight"": 6.0,
  ""regime_component_cap"": 0.1,
  ""regime_stability_weight"": 0.08,
  ""sample_block_count"": 1,
  ""sample_trade_times_per_shard"": 96,
  ""shard_root"": ""D:\\ChengboRemote\\data\\phase3dz_true1min_sidecar_augmented_full16_20260702"",
  ""short_allowed"": false,
  ""top_quantile"": 0.2,
  ""train_fraction"": 0.6,
  ""validation_fraction"": 0.2
}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage0_fast_train_reward\phase3cm_chunks\candidate_subchunk_0108\phase3cm_train_reward_audit_summary.json","3100","False","ten"": 0,
  ""python_executable"": ""D:\\ChengboRemote\\venvs\\alpha311\\Scripts\\python.exe"",
  ""rank_ic_component_cap"": 0.35,
  ""rank_ic_loss_weight"": 6.0,
  ""regime_component_cap"": 0.1,
  ""regime_stability_weight"": 0.08,
  ""sample_block_count"": 1,
  ""sample_trade_times_per_shard"": 96,
  ""shard_root"": ""D:\\ChengboRemote\\data\\phase3dz_true1min_sidecar_augmented_full16_20260702"",
  ""short_allowed"": false,
  ""top_quantile"": 0.2,
  ""train_fraction"": 0.6,
  ""validation_fraction"": 0.2
}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage0_fast_train_reward\phase3cm_chunks\candidate_subchunk_0109\phase3cm_train_reward_audit_summary.json","3099","False","ten"": 0,
  ""python_executable"": ""D:\\ChengboRemote\\venvs\\alpha311\\Scripts\\python.exe"",
  ""rank_ic_component_cap"": 0.35,
  ""rank_ic_loss_weight"": 6.0,
  ""regime_component_cap"": 0.1,
  ""regime_stability_weight"": 0.08,
  ""sample_block_count"": 1,
  ""sample_trade_times_per_shard"": 96,
  ""shard_root"": ""D:\\ChengboRemote\\data\\phase3dz_true1min_sidecar_augmented_full16_20260702"",
  ""short_allowed"": false,
  ""top_quantile"": 0.2,
  ""train_fraction"": 0.6,
  ""validation_fraction"": 0.2
}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage0_fast_train_reward\phase3cm_chunks\candidate_subchunk_0110\phase3cm_train_reward_audit_summary.json","3062","False","ten"": 0,
  ""python_executable"": ""D:\\ChengboRemote\\venvs\\alpha311\\Scripts\\python.exe"",
  ""rank_ic_component_cap"": 0.35,
  ""rank_ic_loss_weight"": 6.0,
  ""regime_component_cap"": 0.1,
  ""regime_stability_weight"": 0.08,
  ""sample_block_count"": 1,
  ""sample_trade_times_per_shard"": 96,
  ""shard_root"": ""D:\\ChengboRemote\\data\\phase3dz_true1min_sidecar_augmented_full16_20260702"",
  ""short_allowed"": false,
  ""top_quantile"": 0.2,
  ""train_fraction"": 0.6,
  ""validation_fraction"": 0.2
}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage0_fast_train_reward\phase3cm_chunks\candidate_subchunk_0111\phase3cm_train_reward_audit_summary.json","3068","False","ten"": 0,
  ""python_executable"": ""D:\\ChengboRemote\\venvs\\alpha311\\Scripts\\python.exe"",
  ""rank_ic_component_cap"": 0.35,
  ""rank_ic_loss_weight"": 6.0,
  ""regime_component_cap"": 0.1,
  ""regime_stability_weight"": 0.08,
  ""sample_block_count"": 1,
  ""sample_trade_times_per_shard"": 96,
  ""shard_root"": ""D:\\ChengboRemote\\data\\phase3dz_true1min_sidecar_augmented_full16_20260702"",
  ""short_allowed"": false,
  ""top_quantile"": 0.2,
  ""train_fraction"": 0.6,
  ""validation_fraction"": 0.2
}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage0_fast_train_reward\phase3cm_chunks\candidate_subchunk_0112\phase3cm_train_reward_audit_summary.json","3100","False","ten"": 0,
  ""python_executable"": ""D:\\ChengboRemote\\venvs\\alpha311\\Scripts\\python.exe"",
  ""rank_ic_component_cap"": 0.35,
  ""rank_ic_loss_weight"": 6.0,
  ""regime_component_cap"": 0.1,
  ""regime_stability_weight"": 0.08,
  ""sample_block_count"": 1,
  ""sample_trade_times_per_shard"": 96,
  ""shard_root"": ""D:\\ChengboRemote\\data\\phase3dz_true1min_sidecar_augmented_full16_20260702"",
  ""short_allowed"": false,
  ""top_quantile"": 0.2,
  ""train_fraction"": 0.6,
  ""validation_fraction"": 0.2
}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage0_fast_train_reward\phase3cm_chunks\candidate_subchunk_0113\phase3cm_train_reward_audit_summary.json","3100","False","ten"": 0,
  ""python_executable"": ""D:\\ChengboRemote\\venvs\\alpha311\\Scripts\\python.exe"",
  ""rank_ic_component_cap"": 0.35,
  ""rank_ic_loss_weight"": 6.0,
  ""regime_component_cap"": 0.1,
  ""regime_stability_weight"": 0.08,
  ""sample_block_count"": 1,
  ""sample_trade_times_per_shard"": 96,
  ""shard_root"": ""D:\\ChengboRemote\\data\\phase3dz_true1min_sidecar_augmented_full16_20260702"",
  ""short_allowed"": false,
  ""top_quantile"": 0.2,
  ""train_fraction"": 0.6,
  ""validation_fraction"": 0.2
}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage0_fast_train_reward\phase3cm_chunks\candidate_subchunk_0114\phase3cm_train_reward_audit_summary.json","3062","False","ten"": 0,
  ""python_executable"": ""D:\\ChengboRemote\\venvs\\alpha311\\Scripts\\python.exe"",
  ""rank_ic_component_cap"": 0.35,
  ""rank_ic_loss_weight"": 6.0,
  ""regime_component_cap"": 0.1,
  ""regime_stability_weight"": 0.08,
  ""sample_block_count"": 1,
  ""sample_trade_times_per_shard"": 96,
  ""shard_root"": ""D:\\ChengboRemote\\data\\phase3dz_true1min_sidecar_augmented_full16_20260702"",
  ""short_allowed"": false,
  ""top_quantile"": 0.2,
  ""train_fraction"": 0.6,
  ""validation_fraction"": 0.2
}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage0_fast_train_reward\phase3cm_chunks\candidate_subchunk_0115\phase3cm_train_reward_audit_summary.json","3101","False","ten"": 0,
  ""python_executable"": ""D:\\ChengboRemote\\venvs\\alpha311\\Scripts\\python.exe"",
  ""rank_ic_component_cap"": 0.35,
  ""rank_ic_loss_weight"": 6.0,
  ""regime_component_cap"": 0.1,
  ""regime_stability_weight"": 0.08,
  ""sample_block_count"": 1,
  ""sample_trade_times_per_shard"": 96,
  ""shard_root"": ""D:\\ChengboRemote\\data\\phase3dz_true1min_sidecar_augmented_full16_20260702"",
  ""short_allowed"": false,
  ""top_quantile"": 0.2,
  ""train_fraction"": 0.6,
  ""validation_fraction"": 0.2
}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage0_fast_train_reward\phase3cm_chunks\candidate_subchunk_0116\phase3cm_train_reward_audit_summary.json","3068","False","ten"": 0,
  ""python_executable"": ""D:\\ChengboRemote\\venvs\\alpha311\\Scripts\\python.exe"",
  ""rank_ic_component_cap"": 0.35,
  ""rank_ic_loss_weight"": 6.0,
  ""regime_component_cap"": 0.1,
  ""regime_stability_weight"": 0.08,
  ""sample_block_count"": 1,
  ""sample_trade_times_per_shard"": 96,
  ""shard_root"": ""D:\\ChengboRemote\\data\\phase3dz_true1min_sidecar_augmented_full16_20260702"",
  ""short_allowed"": false,
  ""top_quantile"": 0.2,
  ""train_fraction"": 0.6,
  ""validation_fraction"": 0.2
}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage0_fast_train_reward\phase3cm_chunks\candidate_subchunk_0117\phase3cm_train_reward_audit_summary.json","3068","False","ten"": 0,
  ""python_executable"": ""D:\\ChengboRemote\\venvs\\alpha311\\Scripts\\python.exe"",
  ""rank_ic_component_cap"": 0.35,
  ""rank_ic_loss_weight"": 6.0,
  ""regime_component_cap"": 0.1,
  ""regime_stability_weight"": 0.08,
  ""sample_block_count"": 1,
  ""sample_trade_times_per_shard"": 96,
  ""shard_root"": ""D:\\ChengboRemote\\data\\phase3dz_true1min_sidecar_augmented_full16_20260702"",
  ""short_allowed"": false,
  ""top_quantile"": 0.2,
  ""train_fraction"": 0.6,
  ""validation_fraction"": 0.2
}
"
