sampled_at,partition_00_process_ids,partition_00_rss_bytes,partition_01_process_ids,partition_01_rss_bytes,global_rss_bytes,output_bytes
2026-07-19T20:21:17.5888222Z,11164|35076,76107776,54544|58844,80228352,156336128,6435
2026-07-19T20:37:09.7497643Z,11164|34544|35076|39588,13451493376,5204|54068|54544|58844,15645761536,29097254912,200048986
2026-07-19T20:37:11.9218828Z,11164|34544|35076|39588,4816437248,5204|54068|54544|58844,5766230016,10582667264,200048986
2026-07-19T20:37:14.0063998Z,11164|34544|35076|39588,5890691072,5204|54068|54544|58844,6518579200,12409270272,200048986
2026-07-19T20:37:16.1366164Z,11164|34544|35076|39588,6688788480,5204|54068|54544|58844,7496617984,14185406464,203930244
2026-07-19T20:37:18.2792808Z,11164|34544|35076|39588,6355156992,5204|54068|54544|58844,6006775808,12361932800,203930244
2026-07-19T20:37:20.4102618Z,11164|34544|35076|39588,7369453568,5204|54068|54544|58844,7484829696,14854283264,203930244
2026-07-19T20:37:22.4867631Z,11164|34544|35076|39588,4689379328,5204|54068|54544|58844,6747684864,11437064192,203930244
2026-07-19T20:37:24.5575452Z,11164|34544|35076|39588,6254120960,5204|54068|54544|58844,5753892864,12008013824,203930244
2026-07-19T20:37:26.6970793Z,11164|34544|35076|39588,7074488320,5204|54068|54544|58844,7189192704,14263681024,203930244
2026-07-19T20:37:28.8506657Z,11164|34544|35076|39588,5303259136,5204|54068|54544|58844,6005776384,11309035520,203930244
2026-07-19T20:37:31.0042034Z,11164|34544|35076|39588,6878187520,5204|54068|54544|58844,7316922368,14195109888,203930244
2026-07-19T20:37:33.1240826Z,11164|34544|35076|39588,4812963840,5204|54068|54544|58844,7679217664,12492181504,203930244
2026-07-19T20:37:35.2025868Z,11164|34544|35076|39588,6302334976,5204|54068|54544|58844,6612885504,12915220480,203930244
2026-07-19T20:37:37.3258308Z,11164|34544|35076|39588,6879182848,5204|54068|54544|58844,7678795776,14557978624,203930244
2026-07-19T20:37:39.4735386Z,11164|34544|35076|39588,5390942208,5204|54068|54544|58844,6353616896,11744559104,203930244
2026-07-19T20:37:41.5895219Z,11164|34544|35076|39588,6388940800,5204|54068|54544|58844,6495469568,12884410368,203930244
2026-07-19T20:37:43.7598343Z,11164|34544|35076|39588,4911505408,5204|54068|54544|58844,4920164352,9831669760,203930244
2026-07-19T20:37:45.8600976Z,11164|34544|35076|39588,5989199872,5204|54068|54544|58844,6652211200,12641411072,203930244
2026-07-19T20:37:47.9830044Z,11164|34544|35076|39588,4520370176,5204|54068|54544|58844,7190040576,11710410752,204006962
2026-07-19T20:37:50.0622673Z,11164|34544|35076|39588,6283591680,5204|54068|54544|58844,7378444288,13662035968,204006962
2026-07-19T20:37:52.2153318Z,11164|34544|35076|39588,6977130496,5204|54068|54544|58844,8071684096,15048814592,204006962
2026-07-19T20:37:54.2991587Z,11164|34544|35076|39588,5891911680,5204|54068|54544|58844,6790287360,12682199040,204006962
2026-07-19T20:37:56.4092762Z,11164|34544|35076|39588,6389673984,5204|54068|54544|58844,6496096256,12885770240,204006962
2026-07-19T20:37:58.5195391Z,11164|34544|35076|39588,4313530368,5204|54068|54544|58844,4564377600,8877907968,204006962
2026-07-19T20:38:00.7153820Z,11164|34544|35076|39588,8021663744,5204|54068|54544|58844,9522524160,17544187904,204006962
2026-07-19T20:38:02.9319545Z,11164|34544|35076|39588,10865446912,5204|54068|54544|58844,12164087808,23029534720,204006962
2026-07-19T20:38:05.0958185Z,11164|34544|35076|39588,11811098624,5204|54068|54544|58844,14172073984,25983172608,204006962
2026-07-19T20:38:07.1712142Z,11164|34544|35076|39588,12656058368,5204|54068|54544|58844,15075430400,27731488768,204006962
2026-07-19T20:38:09.2884049Z,11164|34544|35076|39588,13451169792,5204|54068|54544|58844,15651540992,29102710784,204006962
2026-07-19T20:38:11.4311869Z,11164|34544|35076|39588,5050449920,5204|54068|54544|58844,6005792768,11056242688,204006962
2026-07-19T20:38:13.5541437Z,11164|34544|35076|39588,6693892096,5204|54068|54544|58844,6691913728,13385805824,204006962
2026-07-19T20:38:15.6859274Z,11164|34544|35076|39588,4429979648,5204|54068|54544|58844,5568057344,9998036992,204006962
2026-07-19T20:38:17.7677606Z,11164|34544|35076|39588,6071730176,5204|54068|54544|58844,6193647616,12265377792,204006962
2026-07-19T20:38:19.8995076Z,11164|34544|35076|39588,7379636224,5204|54068|54544|58844,7485001728,14864637952,207888412
2026-07-19T20:38:21.9776492Z,11164|34544|35076|39588,4336275456,5204|54068|54544|58844,4632006656,8968282112,207888412
2026-07-19T20:38:24.0498523Z,11164|34544|35076|39588,6672285696,5204|54068|54544|58844,6201409536,12873695232,207888412
2026-07-19T20:38:26.1977946Z,11164|34544|35076|39588,7084355584,5204|54068|54544|58844,7189250048,14273605632,207888412
2026-07-19T20:38:28.3183568Z,11164|34544|35076|39588,5508009984,5204|54068|54544|58844,6022221824,11530231808,207888412
2026-07-19T20:38:30.4529894Z,11164|34544|35076|39588,6888345600,5204|54068|54544|58844,7330615296,14218960896,207888412
2026-07-19T20:38:32.5367522Z,11164|34544|35076|39588,5213847552,5204|54068|54544|58844,7679819776,12893667328,207888412
2026-07-19T20:38:34.6173396Z,11164|34544|35076|39588,5692928000,5204|54068|54544|58844,6632853504,12325781504,207888412
2026-07-19T20:38:36.7453549Z,11164|34544|35076|39588,5152464896,5204|54068|54544|58844,7679553536,12832018432,207888412
2026-07-19T20:38:38.9023058Z,11164|34544|35076|39588,5209399296,5204|54068|54544|58844,6495313920,11704713216,207888412
2026-07-19T20:38:41.0025613Z,11164|34544|35076|39588,6398480384,5204|54068|54544|58844,7188885504,13587365888,207888412
2026-07-19T20:38:43.0864439Z,11164|34544|35076|39588,4937715712,5204|54068|54544|58844,4632231936,9569947648,207888412
2026-07-19T20:38:45.1930161Z,11164|34544|35076|39588,6693019648,5204|54068|54544|58844,6760570880,13453590528,207888412
2026-07-19T20:38:47.3438546Z,11164|34544|35076|39588,5283540992,5204|54068|54544|58844,7189258240,12472799232,207888412
2026-07-19T20:38:49.4295101Z,11164|34544|35076|39588,6563930112,5204|54068|54544|58844,7182491648,13746421760,207888412
2026-07-19T20:38:51.5715517Z,11164|34544|35076|39588,6987427840,5204|54068|54544|58844,8072183808,15059611648,207961206
2026-07-19T20:38:53.7387042Z,11164|34544|35076|39588,5172383744,5204|54068|54544|58844,6023704576,11196088320,207961206
2026-07-19T20:38:55.8385004Z,11164|34544|35076|39588,6399361024,5204|54068|54544|58844,7189749760,13589110784,207961206
2026-07-19T20:38:57.9588729Z,11164|34544|35076|39588,4672733184,5204|54068|54544|58844,4983967744,9656700928,207961206
2026-07-19T20:39:00.0768310Z,11164|34544|35076|39588,8154931200,5204|54068|54544|58844,9597358080,17752289280,207961206
2026-07-19T20:39:02.2076554Z,11164|34544|35076|39588,10957074432,5204|54068|54544|58844,12357279744,23314354176,207961206
2026-07-19T20:39:04.3264220Z,11164|34544|35076|39588,12175372288,5204|54068|54544|58844,14176886784,26352259072,207961206
2026-07-19T20:39:06.4160965Z,11164|34544|35076|39588,12666228736,5204|54068|54544|58844,15183749120,27849977856,207961206
2026-07-19T20:39:08.5591133Z,11164|34544|35076|39588,13461573632,5204|54068|54544|58844,15658844160,29120417792,207961206
2026-07-19T20:39:10.7038921Z,11164|34544|35076|39588,5251067904,5204|54068|54544|58844,6011764736,11262832640,207961206
2026-07-19T20:39:12.8986031Z,11164|34544|35076|39588,6687936512,5204|54068|54544|58844,6698573824,13386510336,207961206
2026-07-19T20:39:14.9687118Z,11164|34544|35076|39588,4423462912,5204|54068|54544|58844,4599836672,9023299584,207961206
2026-07-19T20:39:17.0569595Z,11164|34544|35076|39588,6036111360,5204|54068|54544|58844,6172475392,12208586752,207961206
2026-07-19T20:39:19.1946372Z,11164|34544|35076|39588,7374393344,5204|54068|54544|58844,7492657152,14867050496,207961206
2026-07-19T20:39:21.2842056Z,11164|34544|35076|39588,5109698560,5204|54068|54544|58844,4619055104,9728753664,207961206
2026-07-19T20:39:23.3999762Z,11164|34544|35076|39588,6585970688,5204|54068|54544|58844,6209044480,12795015168,211843571
2026-07-19T20:39:25.5415771Z,11164|34544|35076|39588,7079321600,5204|54068|54544|58844,7198101504,14277423104,211843571
2026-07-19T20:39:27.7113945Z,11164|34544|35076|39588,5238890496,5204|54068|54544|58844,6027567104,11266457600,211843571
2026-07-19T20:39:29.8183787Z,11164|34544|35076|39588,6883614720,5204|54068|54544|58844,7269642240,14153256960,211843571
2026-07-19T20:39:31.9575909Z,11164|34544|35076|39588,4663005184,5204|54068|54544|58844,7689797632,12352802816,211843571
2026-07-19T20:39:34.0360747Z,11164|34544|35076|39588,6283325440,5204|54068|54544|58844,6357397504,12640722944,211843571
2026-07-19T20:39:36.1619806Z,11164|34544|35076|39588,6885208064,5204|54068|54544|58844,7690305536,14575513600,211843571
2026-07-19T20:39:38.2847581Z,11164|34544|35076|39588,5503410176,5204|54068|54544|58844,6148628480,11652038656,211843571
2026-07-19T20:39:40.4166096Z,11164|34544|35076|39588,6393294848,5204|54068|54544|58844,7198003200,13591298048,211843571
2026-07-19T20:39:42.5560915Z,11164|34544|35076|39588,4912873472,5204|54068|54544|58844,4941971456,9854844928,211843571
2026-07-19T20:39:44.6352772Z,11164|34544|35076|39588,5990121472,5204|54068|54544|58844,6682423296,12672544768,211843571
2026-07-19T20:39:46.7757261Z,11164|34544|35076|39588,4484251648,5204|54068|54544|58844,7198953472,11683205120,211843571
2026-07-19T20:39:48.8904643Z,11164|34544|35076|39588,6395822080,5204|54068|54544|58844,7015542784,13411364864,211843571
2026-07-19T20:39:51.0193634Z,11164|34544|35076|39588,6978211840,5204|54068|54544|58844,8026099712,15004311552,211843571
2026-07-19T20:39:53.1514453Z,11164|34544|35076|39588,5891796992,5204|54068|54544|58844,5992419328,11884216320,211843571
2026-07-19T20:39:55.2782392Z,11164|34544|35076|39588,6389678080,5204|54068|54544|58844,6409617408,12799295488,211919108
2026-07-19T20:39:57.3914795Z,11164|34544|35076|39588,4313509888,5204|54068|54544|58844,4546469888,8859979776,211919108
2026-07-19T20:39:59.5140440Z,11164|34544|35076|39588,7967735808,5204|54068|54544|58844,9367789568,17335525376,211919108
2026-07-19T20:40:01.6416537Z,11164|34544|35076|39588,10521673728,5204|54068|54544|58844,11782004736,22303678464,211919108
2026-07-19T20:40:03.7870463Z,11164|34544|35076|39588,11965571072,5204|54068|54544|58844,13855780864,25821351936,211919108
2026-07-19T20:40:05.9328739Z,11164|34544|35076|39588,12496551936,5204|54068|54544|58844,15023292416,27519844352,211919108
2026-07-19T20:40:08.0499759Z,11164|34544|35076|39588,13449285632,5204|54068|54544|58844,15535136768,28984422400,211919108
2026-07-19T20:40:10.1911942Z,11164|34544|35076|39588,5405081600,5204|54068|54544|58844,5897502720,11302584320,211919108
2026-07-19T20:40:12.2963785Z,11164|34544|35076|39588,5895442432,5204|54068|54544|58844,6584303616,12479746048,211919108
2026-07-19T20:40:14.4073505Z,11164|34544|35076|39588,4218368000,5204|54068|54544|58844,5566722048,9785090048,211919108
2026-07-19T20:40:16.5371899Z,11164|34544|35076|39588,6583226368,5204|54068|54544|58844,6388477952,12971704320,211919108
2026-07-19T20:40:18.6983356Z,11164|34544|35076|39588,7377121280,5204|54068|54544|58844,7378591744,14755713024,211919108
2026-07-19T20:40:20.7984429Z,11164|34544|35076|39588,5413036032,5204|54068|54544|58844,4516405248,9929441280,211919108
2026-07-19T20:40:22.8818961Z,11164|34544|35076|39588,6620082176,5204|54068|54544|58844,6388252672,13008334848,211919108
2026-07-19T20:40:25.0430458Z,11164|34544|35076|39588,7081865216,5204|54068|54544|58844,7082774528,14164639744,211919108
2026-07-19T20:40:27.1235191Z,11164|34544|35076|39588,5012787200,5204|54068|54544|58844,5747453952,10760241152,215800116
2026-07-19T20:40:29.2391035Z,11164|34544|35076|39588,6885253120,5204|54068|54544|58844,7162138624,14047391744,215800116
2026-07-19T20:40:31.3813228Z,11164|34544|35076|39588,5012631552,5204|54068|54544|58844,7574593536,12587225088,215800116
2026-07-19T20:40:33.4858307Z,11164|34544|35076|39588,6472900608,5204|54068|54544|58844,6487293952,12960194560,215800116
2026-07-19T20:40:35.6053735Z,11164|34544|35076|39588,6887145472,5204|54068|54544|58844,7574454272,14461599744,215800116
2026-07-19T20:40:37.7357817Z,11164|34544|35076|39588,5573459968,5204|54068|54544|58844,6290751488,11864211456,215800116
2026-07-19T20:40:39.8834713Z,11164|34544|35076|39588,6396125184,5204|54068|54544|58844,7083671552,13479796736,215800116
2026-07-19T20:40:42.0134379Z,11164|34544|35076|39588,4720046080,5204|54068|54544|58844,5014724608,9734770688,215800116
2026-07-19T20:40:44.0905148Z,11164|34544|35076|39588,6012071936,5204|54068|54544|58844,6377127936,12389199872,215800116
2026-07-19T20:40:46.2328739Z,11164|34544|35076|39588,4333084672,5204|54068|54544|58844,7084445696,11417530368,215800116
2026-07-19T20:40:48.3081434Z,11164|34544|35076|39588,6553300992,5204|54068|54544|58844,7051337728,13604638720,215800116
2026-07-19T20:40:50.4511383Z,11164|34544|35076|39588,6985519104,5204|54068|54544|58844,7967813632,14953332736,215800116
2026-07-19T20:40:52.5767081Z,11164|34544|35076|39588,6290894848,5204|54068|54544|58844,6291513344,12582408192,215800116
2026-07-19T20:40:54.7355267Z,11164|34544|35076|39588,6396542976,5204|54068|54544|58844,7084470272,13481013248,215800116
2026-07-19T20:40:56.8194726Z,11164|34544|35076|39588,4297142272,5204|54068|54544|58844,4528455680,8825597952,215800116
2026-07-19T20:40:58.9363635Z,11164|34544|35076|39588,8010174464,5204|54068|54544|58844,9324638208,17334812672,219868968
2026-07-19T20:41:01.0725706Z,11164|34544|35076|39588,10499555328,5204|54068|54544|58844,11470319616,21969874944,219868968
2026-07-19T20:41:03.1700571Z,11164|34544|35076|39588,11993284608,5204|54068|54544|58844,13589852160,25583136768,219868968
2026-07-19T20:41:05.3713467Z,11164|34544|35076|39588,12573478912,5204|54068|54544|58844,15050612736,27624091648,219868968
2026-07-19T20:41:07.4898757Z,11164|34544|35076|39588,13477179392,5204|54068|54544|58844,15564496896,29041676288,219868968
2026-07-19T20:41:09.6736415Z,11164|34544|35076|39588,5385838592,5204|54068|54544|58844,5955584000,11341422592,219868968
2026-07-19T20:41:11.8023657Z,11164|34544|35076|39588,6701703168,5204|54068|54544|58844,7384670208,14086373376,219868968
2026-07-19T20:41:13.9086771Z,11164|34544|35076|39588,4434436096,5204|54068|54544|58844,5117571072,9552007168,219868968
2026-07-19T20:41:16.0090570Z,11164|34544|35076|39588,6060433408,5204|54068|54544|58844,5921533952,11981967360,219868968
2026-07-19T20:41:18.1130420Z,11164|34544|35076|39588,7388909568,5204|54068|54544|58844,7385255936,14774165504,219868968
2026-07-19T20:41:20.2338443Z,11164|34544|35076|39588,4995436544,5204|54068|54544|58844,5216329728,10211766272,219868968
2026-07-19T20:41:22.3110731Z,11164|34544|35076|39588,6702313472,5204|54068|54544|58844,5851549696,12553863168,219868968
2026-07-19T20:41:24.4329730Z,11164|34544|35076|39588,7093059584,5204|54068|54544|58844,7089590272,14182649856,219868968
2026-07-19T20:41:26.5338451Z,11164|34544|35076|39588,5034823680,5204|54068|54544|58844,5800132608,10834956288,219868968
2026-07-19T20:41:28.7238609Z,11164|34544|35076|39588,6896545792,5204|54068|54544|58844,7133822976,14030368768,219868968
2026-07-19T20:41:30.8567423Z,11164|34544|35076|39588,4986351616,5204|54068|54544|58844,7585632256,12571983872,219930070
2026-07-19T20:41:32.9805487Z,11164|34544|35076|39588,6483726336,5204|54068|54544|58844,6689996800,13173723136,219930070
2026-07-19T20:41:35.1109785Z,11164|34544|35076|39588,6694715392,5204|54068|54544|58844,7581601792,14276317184,219930070
2026-07-19T20:41:37.2377505Z,11164|34544|35076|39588,5317537792,5204|54068|54544|58844,6005071872,11322609664,219930070
2026-07-19T20:41:39.3815470Z,11164|34544|35076|39588,6406881280,5204|54068|54544|58844,7091003392,13497884672,219930070
2026-07-19T20:41:41.4945737Z,11164|34544|35076|39588,4926263296,5204|54068|54544|58844,5021274112,9947537408,219930070
2026-07-19T20:41:43.6711525Z,11164|34544|35076|39588,6701252608,5204|54068|54544|58844,6742958080,13444210688,219930070
2026-07-19T20:41:45.7961598Z,11164|34544|35076|39588,5417005056,5204|54068|54544|58844,7091523584,12508528640,219930070
2026-07-19T20:41:47.8697747Z,11164|34544|35076|39588,6578900992,5204|54068|54544|58844,6904442880,13483343872,219930070
2026-07-19T20:41:50.0118714Z,11164|34544|35076|39588,6995447808,5204|54068|54544|58844,7975059456,14970507264,219930070
2026-07-19T20:41:52.1369551Z,11164|34544|35076|39588,5712056320,5204|54068|54544|58844,6342307840,12054364160,219930070
2026-07-19T20:41:54.2821918Z,11164|34544|35076|39588,6406782976,5204|54068|54544|58844,7091060736,13497843712,219930070
2026-07-19T20:41:56.4268049Z,11164|34544|35076|39588,4523212800,5204|54068|54544|58844,4778680320,9301893120,219930070
2026-07-19T20:41:58.5405608Z,11164|34544|35076|39588,8093835264,5204|54068|54544|58844,9479168000,17573003264,219930070
2026-07-19T20:42:00.7376632Z,11164|34544|35076|39588,11296817152,5204|54068|54544|58844,12245372928,23542190080,219930070
2026-07-19T20:42:02.9070278Z,11164|34544|35076|39588,12196347904,5204|54068|54544|58844,13687316480,25883664384,223818422
2026-07-19T20:42:05.0376675Z,11164|34544|35076|39588,13484769280,5204|54068|54544|58844,14768168960,28252938240,223818422
2026-07-19T20:42:07.2011655Z,11164|34544|35076|39588,10627977216,5204|54068|54544|58844,15565131776,26193108992,223818422
2026-07-19T20:42:09.3766937Z,11164|34544|35076|39588,5629550592,5204|54068|54544|58844,6142726144,11772276736,223818422
2026-07-19T20:42:11.5162411Z,11164|34544|35076|39588,6716391424,5204|54068|54544|58844,7389011968,14105403392,223818422
2026-07-19T20:42:13.6825051Z,11164|34544|35076|39588,4539498496,5204|54068|54544|58844,5401948160,9941446656,223818422
2026-07-19T20:42:15.7774090Z,11164|34544|35076|39588,6750138368,5204|54068|54544|58844,6027698176,12777836544,223818422
2026-07-19T20:42:17.9063722Z,11164|34544|35076|39588,7404376064,5204|54068|54544|58844,7389597696,14793973760,223818422
2026-07-19T20:42:20.0375132Z,11164|34544|35076|39588,4568940544,5204|54068|54544|58844,5120757760,9689698304,223818422
2026-07-19T20:42:22.1679134Z,11164|34544|35076|39588,6133653504,5204|54068|54544|58844,6430130176,12563783680,223818422
2026-07-19T20:42:24.3114461Z,11164|34544|35076|39588,7112843264,5204|54068|54544|58844,7093682176,14206525440,223818422
2026-07-19T20:42:26.4430010Z,11164|34544|35076|39588,5654474752,5204|54068|54544|58844,6099509248,11753984000,223818422
2026-07-19T20:42:28.5693134Z,11164|34544|35076|39588,6911750144,5204|54068|54544|58844,6889779200,13801529344,223818422
2026-07-19T20:42:30.7516408Z,11164|34544|35076|39588,5103382528,5204|54068|54544|58844,5494079488,10597462016,223818422
2026-07-19T20:42:32.8963428Z,11164|34544|35076|39588,6217678848,5204|54068|54544|58844,6514229248,12731908096,223818422
2026-07-19T20:42:34.9987434Z,11164|34544|35076|39588,4482183168,5204|54068|54544|58844,7585574912,12067758080,223888062
2026-07-19T20:42:37.1241258Z,11164|34544|35076|39588,5247840256,5204|54068|54544|58844,6595375104,11843215360,223888062
2026-07-19T20:42:39.2513307Z,11164|34544|35076|39588,6421438464,5204|54068|54544|58844,7094231040,13515669504,223888062
2026-07-19T20:42:41.3492633Z,11164|34544|35076|39588,4939706368,5204|54068|54544|58844,5050023936,9989730304,223888062
2026-07-19T20:42:43.5041747Z,11164|34544|35076|39588,6716002304,5204|54068|54544|58844,6768635904,13484638208,223888062
2026-07-19T20:42:45.6800421Z,11164|34544|35076|39588,4939833344,5204|54068|54544|58844,7098626048,12038459392,223888062
2026-07-19T20:42:47.8075983Z,11164|34544|35076|39588,6539042816,5204|54068|54544|58844,6782193664,13321236480,223888062
2026-07-19T20:42:49.9403243Z,11164|34544|35076|39588,7011065856,5204|54068|54544|58844,7979290624,14990356480,223888062
2026-07-19T20:42:52.0622491Z,11164|34544|35076|39588,6041284608,5204|54068|54544|58844,6202957824,12244242432,223888062
2026-07-19T20:42:54.1827654Z,11164|34544|35076|39588,6530121728,5204|54068|54544|58844,7094939648,13625061376,223888062
2026-07-19T20:42:56.2934519Z,11164|34544|35076|39588,4310323200,5204|54068|54544|58844,4977451008,9287774208,223888062
2026-07-19T20:42:58.4263824Z,11164|34544|35076|39588,7675031552,5204|54068|54544|58844,8688316416,16363347968,223888062
2026-07-19T20:43:00.5582170Z,11164|34544|35076|39588,10345402368,5204|54068|54544|58844,10439487488,20784889856,223888062
2026-07-19T20:43:02.6972884Z,11164|34544|35076|39588,12120551424,5204|54068|54544|58844,13712420864,25832972288,223888062
2026-07-19T20:43:04.8451392Z,11164|34544|35076|39588,12601565184,5204|54068|54544|58844,15061323776,27662888960,223888062
2026-07-19T20:43:06.9641595Z,11164|34544|35076|39588,13606694912,5204|54068|54544|58844,15587700736,29194395648,227593126
2026-07-19T20:43:09.1196854Z,11164|34544|35076|39588,5306884096,5204|54068|54544|58844,5825552384,11132436480,227593126
2026-07-19T20:43:11.2516206Z,11164|34544|35076|39588,6820560896,5204|54068|54544|58844,7407157248,14227718144,227593126
2026-07-19T20:43:13.3950260Z,11164|34544|35076|39588,4354142208,5204|54068|54544|58844,5137453056,9491595264,227593126
2026-07-19T20:43:15.5396322Z,11164|34544|35076|39588,6713671680,5204|54068|54544|58844,6128705536,12842377216,227593126
2026-07-19T20:43:17.6452679Z,11164|34544|35076|39588,7508787200,5204|54068|54544|58844,7407706112,14916493312,227593126
2026-07-19T20:43:19.8199649Z,11164|34544|35076|39588,5257113600,5204|54068|54544|58844,5235838976,10492952576,227593126
2026-07-19T20:43:21.9489851Z,11164|34544|35076|39588,6539055104,5204|54068|54544|58844,5890039808,12429094912,227593126
2026-07-19T20:43:24.1017453Z,11164|34544|35076|39588,7213047808,5204|54068|54544|58844,7111032832,14324080640,227593126
2026-07-19T20:43:26.2739537Z,11164|34544|35076|39588,5049696256,5204|54068|54544|58844,5923725312,10973421568,227593126
2026-07-19T20:43:28.3707832Z,11164|34544|35076|39588,7016361984,5204|54068|54544|58844,6547787776,13564149760,227593126
2026-07-19T20:43:30.5163047Z,11164|34544|35076|39588,4748521472,5204|54068|54544|58844,7618424832,12366946304,227593126
2026-07-19T20:43:32.6277473Z,11164|34544|35076|39588,6474567680,5204|54068|54544|58844,6771904512,13246472192,227593126
2026-07-19T20:43:34.7462885Z,11164|34544|35076|39588,7017574400,5204|54068|54544|58844,7599972352,14617546752,227593126
2026-07-19T20:43:36.9135509Z,11164|34544|35076|39588,5197991936,5204|54068|54544|58844,6176710656,11374702592,227593126
2026-07-19T20:43:39.0579739Z,11164|34544|35076|39588,6523678720,5204|54068|54544|58844,7105134592,13628813312,227666411
2026-07-19T20:43:41.2052429Z,11164|34544|35076|39588,4493381632,5204|54068|54544|58844,4685455360,9178836992,227666411
2026-07-19T20:43:43.3445402Z,11164|34544|35076|39588,6397800448,5204|54068|54544|58844,6528110592,12925911040,227666411
2026-07-19T20:43:45.4253049Z,11164|34544|35076|39588,6814982144,5204|54068|54544|58844,7104557056,13919539200,227666411
2026-07-19T20:43:47.5625586Z,11164|34544|35076|39588,6316183552,5204|54068|54544|58844,7025688576,13341872128,227666411
2026-07-19T20:43:49.6714339Z,11164|34544|35076|39588,7109763072,5204|54068|54544|58844,7989903360,15099666432,227666411
2026-07-19T20:43:51.8014165Z,11164|34544|35076|39588,5529022464,5204|54068|54544|58844,6184448000,11713470464,227666411
2026-07-19T20:43:53.8945255Z,11164|34544|35076|39588,5823987712,5204|54068|54544|58844,6409805824,12233793536,227666411
2026-07-19T20:43:56.0342549Z,11164|34544|35076|39588,6531731456,5204|54068|54544|58844,7117115392,13648846848,227666411
2026-07-19T20:43:58.1418079Z,11164|34544|35076|39588,5574299648,5204|54068|54544|58844,6468202496,12042502144,227666411
2026-07-19T20:44:00.2748477Z,11164|34544|35076|39588,10872463360,5204|54068|54544|58844,12694093824,23566557184,227666411
2026-07-19T20:44:02.4348828Z,11164|34544|35076|39588,11426611200,5204|54068|54544|58844,13322948608,24749559808,227666411
2026-07-19T20:44:04.5787390Z,11164|34544|35076|39588,12819918848,5204|54068|54544|58844,14309310464,27129229312,227666411
2026-07-19T20:44:06.7194628Z,11164|34544|35076|39588,13603917824,5204|54068|54544|58844,15598456832,29202374656,227666411
2026-07-19T20:44:08.8523201Z,11164|34544|35076|39588,9273679872,5204|54068|54544|58844,10840018944,20113698816,227666411
2026-07-19T20:44:11.0012679Z,11164|34544|35076|39588,6305304576,5204|54068|54544|58844,6813425664,13118730240,231549809
2026-07-19T20:44:13.1239001Z,11164|34544|35076|39588,6830030848,5204|54068|54544|58844,7417282560,14247313408,231549809
2026-07-19T20:44:15.2624290Z,11164|34544|35076|39588,6132396032,5204|54068|54544|58844,5472006144,11604402176,231549809
2026-07-19T20:44:17.3320716Z,11164|34544|35076|39588,6722945024,5204|54068|54544|58844,6886780928,13609725952,231549809
2026-07-19T20:44:19.4618440Z,11164|34544|35076|39588,7519178752,5204|54068|54544|58844,7417708544,14936887296,231549809
2026-07-19T20:44:21.6211247Z,11164|34544|35076|39588,6140289024,5204|54068|54544|58844,5735657472,11875946496,231549809
2026-07-19T20:44:23.7835538Z,11164|34544|35076|39588,7223013376,5204|54068|54544|58844,7121305600,14344318976,231549809
2026-07-19T20:44:25.8959387Z,11164|34544|35076|39588,4796125184,5204|54068|54544|58844,4881358848,9677484032,231549809
2026-07-19T20:44:28.0098820Z,11164|34544|35076|39588,6612451328,5204|54068|54544|58844,6383976448,12996427776,231549809
2026-07-19T20:44:30.1348370Z,11164|34544|35076|39588,7026044928,5204|54068|54544|58844,7613628416,14639673344,231549809
2026-07-19T20:44:32.2515409Z,11164|34544|35076|39588,5640318976,5204|54068|54544|58844,5777235968,11417554944,231549809
2026-07-19T20:44:34.3776128Z,11164|34544|35076|39588,7026831360,5204|54068|54544|58844,6916952064,13943783424,231549809
2026-07-19T20:44:36.4627456Z,11164|34544|35076|39588,5148921856,5204|54068|54544|58844,5169016832,10317938688,231549809
2026-07-19T20:44:38.6219868Z,11164|34544|35076|39588,6120505344,5204|54068|54544|58844,6469898240,12590403584,231549809
2026-07-19T20:44:40.7342413Z,11164|34544|35076|39588,6534586368,5204|54068|54544|58844,7121694720,13656281088,231549809
2026-07-19T20:44:42.9033852Z,11164|34544|35076|39588,5936455680,5204|54068|54544|58844,6268026880,12204482560,231619996
2026-07-19T20:44:45.0430654Z,11164|34544|35076|39588,6830788608,5204|54068|54544|58844,7122305024,13953093632,231619996
2026-07-19T20:44:47.2014307Z,11164|34544|35076|39588,5450772480,5204|54068|54544|58844,5539696640,10990469120,231619996
2026-07-19T20:44:49.3207096Z,11164|34544|35076|39588,6429437952,5204|54068|54544|58844,7607685120,14037123072,231619996
2026-07-19T20:44:51.4371196Z,11164|34544|35076|39588,7126052864,5204|54068|54544|58844,8008908800,15134961664,231619996
2026-07-19T20:44:53.5790360Z,11164|34544|35076|39588,5322317824,5204|54068|54544|58844,5918003200,11240321024,231619996
2026-07-19T20:44:55.7165578Z,11164|34544|35076|39588,6535733248,5204|54068|54544|58844,7123845120,13659578368,231619996
2026-07-19T20:44:57.8485589Z,11164|34544|35076|39588,4783894528,5204|54068|54544|58844,5524328448,10308222976,231619996
2026-07-19T20:44:59.9862448Z,11164|34544|35076|39588,8252923904,5204|54068|54544|58844,9551892480,17804816384,231619996
2026-07-19T20:45:02.1543151Z,11164|34544|35076|39588,11756171264,5204|54068|54544|58844,12541718528,24297889792,231619996
2026-07-19T20:45:04.3014506Z,11164|34544|35076|39588,12336021504,5204|54068|54544|58844,14123704320,26459725824,231619996
