"candidate_id","expression_hash","run","source_round","generator_arm","generator_route","source_generator","source_lane","factor_lane","field_family","primitive_family","event_state_family","horizon_bucket","turnover_bucket","family_id","motif_id","subtree_hashes","phase3ca_proxy_quality","proxy_quality","aligned_ic_mean","spread_hit_rate","mean_one_way_turnover","fields","expression","portfolio_mode","short_allowed","train_reward","optimizer_reward","optimizer_reward_source","optimizer_reward_metric","optimizer_reward_split","validation_usage","holdout_usage","train_day_sortino","train_minute_sortino","train_worst_horizon_day_sortino","train_median_horizon_day_sortino","train_horizon_sortino_stdev","train_day_mcmc_p25","train_day_mcmc_prob_gt_0","train_mean_one_way_turnover","train_rank_ic_mean","train_rank_ic_hit_rate","train_rank_ic_loss","train_rank_ic_reward_component","train_rank_ic_obs","train_regime_stability_score","train_regime_reward_component","train_regime_worst_day_sortino","train_regime_median_day_sortino","train_regime_positive_share","train_regime_count","train_regime_method","train_regime_rows","validation_day_sortino","validation_day_mcmc_prob_gt_0","validation_rank_ic_mean","validation_rank_ic_loss","holdout_day_sortino","holdout_day_mcmc_prob_gt_0","holdout_rank_ic_mean","holdout_rank_ic_loss","inherited_blockers","train_reward_blockers","train_reward_decision","seed","round_id","parent_id","mutation_type","blocker_flags","validation_mcmc_prob_gt_0","holdout_mcmc_prob_gt_0"
"phase3cp_13316","01cda541dc57e9c4c9fc1deb","search_outputs","typed_ast_fresh/round1_scheduler_controlled","typed_ast_fresh","phase3bt-ast-algorithm-bakeoff","phase3cp_typed_ast_fresh_from_co","phase3cp_typed_ast_fresh_from_co","rx_interaction::rx_opening_range::rx_intraday_price_location::product","opening_state+range_location","cross_sectional+time_series+arithmetic+state_transform","opening_state","multi_or_unknown","medium_turnover","597a64cb51b6bc2ea2","30bad458e548915753","90eee3bcaa76","0.24293823","0.04033276","0.04033276","0.55646586","0.48","m1_first15_range|open|vwap","CSRank(Mul(ZScore(Div($m1_first15_range,Add(Abs($open),0.000001))),ZScore(Delta($vwap,20))))","long_only_top","false","-0.44312047","-0.44312047","train_only_phase3cm","train_portfolio_sortino_rankic_regime_composite_reward","train","report_only","report_only","-0.26035829","-0.24719863","-0.68108422","-0.24795468","0.21680547","-0.30530473","0","0.70986353","0.01998727","0.73364486","-0.01998727","0.11992362","214","-0.85771724","-0.06861738","-0.78110344","-0.58244675","0.0","2","market_return_tercile","[{""day_count"": 48, ""day_sortino"": -0.78110344, ""regime"": ""market_down""}, {""day_count"": 49, ""day_sortino"": -0.38379005, ""regime"": ""market_mid""}]","-0.25674038","0.06166667","0.02005176","-0.02005176","-0.21112354","0.125","0.01591753","-0.01591753","","non_positive_train_reward|non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc","HOLD_TRAIN_REWARD","","typed_ast_fresh/round1_scheduler_controlled","","","","0.06166667","0.125"
"phase3cp_13893","9747480770e486c3d23115cc","search_outputs","typed_ast_fresh/round1_scheduler_controlled","typed_ast_fresh","phase3bt-ast-algorithm-bakeoff","phase3cp_typed_ast_fresh_from_co","phase3cp_typed_ast_fresh_from_co","rx_interaction::rx_opening_range::rx_range_location::spread","opening_state+range_location","cross_sectional+time_series+arithmetic+state_transform","opening_state","multi_or_unknown","medium_turnover","9c6c44b43fa6123a3b","319f94324cc2ee60c3","2822d668098f","0.24428229","0.04072576","0.04072576","0.55701606","0.48","high|low|m1_first30_high|m1_first30_low|open","CSRank(Sub(ZScore(Div(Sub($m1_first30_high,$m1_first30_low),Add(Abs($open),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),8))))","long_only_top","false","-0.44608688","-0.44608688","train_only_phase3cm","train_portfolio_sortino_rankic_regime_composite_reward","train","report_only","report_only","-0.1745591","-0.16930208","-0.61213067","-0.18276283","0.21450043","-0.2270962","0.02333333","0.60050011","-0.008053","0.42574257","0.008053","-0.048318","202","-0.81792984","-0.06543439","-0.71989206","-0.50193584","0.0","2","market_return_tercile","[{""day_count"": 48, ""day_sortino"": -0.71989206, ""regime"": ""market_down""}, {""day_count"": 49, ""day_sortino"": -0.28397962, ""regime"": ""market_mid""}]","-0.1961114","0.10833333","-0.01258565","0.01258565","-0.20226583","0.14","-0.00781337","0.00781337","","non_positive_train_reward|non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc","HOLD_TRAIN_REWARD","","typed_ast_fresh/round1_scheduler_controlled","","","","0.10833333","0.14"
"phase3cp_16322","52ce498e751386c5e03cc60e","search_outputs","typed_ast_fresh/round1_scheduler_controlled","typed_ast_fresh","phase3bt-ast-algorithm-bakeoff","phase3cp_typed_ast_fresh_from_co","phase3cp_typed_ast_fresh_from_co","cem_resample::rx_intraday_return::rx_flow_amount_volume::elite_inverted_product","flow_amount_volume+intraday_return+range_location","cross_sectional+time_series+arithmetic+state_transform","none","multi_or_unknown","medium_turnover","ab21a80418c1e70177","521d2cd7e2c3936146","a810c47747f2","0.24694942","0.04150558","0.04150558","0.55810781","0.48","intraday_ret_from_open|volume","Neg(CSRank(Mul(ZScore(Delta($intraday_ret_from_open,20)),ZScore(Delta($volume,30)))))","long_only_top","false","-0.44718496","-0.44718496","train_only_phase3cm","train_portfolio_sortino_rankic_regime_composite_reward","train","report_only","report_only","-0.19458252","-0.17846049","-0.6727296","-0.20572303","0.24012346","-0.24971766","0.015","0.76781014","0.01829882","0.70305677","-0.01829882","0.10979292","229","-0.85592449","-0.06847396","-0.77834537","-0.63831652","0.0","2","market_return_tercile","[{""day_count"": 48, ""day_sortino"": -0.77834537, ""regime"": ""market_down""}, {""day_count"": 49, ""day_sortino"": -0.49828767, ""regime"": ""market_mid""}]","-0.29755178","0.01833333","0.01621078","-0.01621078","-0.26334069","0.06333333","0.01444454","-0.01444454","","non_positive_train_reward|non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover","HOLD_TRAIN_REWARD","","typed_ast_fresh/round1_scheduler_controlled","","","","0.01833333","0.06333333"
"phase3cp_16307","8410438e9191f39c2bab825a","search_outputs","typed_ast_fresh/round1_scheduler_controlled","typed_ast_fresh","phase3bt-ast-algorithm-bakeoff","phase3cp_typed_ast_fresh_from_co","phase3cp_typed_ast_fresh_from_co","cem_resample::rx_intraday_return::rx_flow_amount_volume::elite_inverted_product","flow_amount_volume+intraday_return+range_location","cross_sectional+time_series+arithmetic+state_transform","none","multi_or_unknown","medium_turnover","80f2c12609dc4feb6c","ea432d3d45b19e8160","f9f90a914a11","0.24477263","0.04086925","0.04086925","0.55721695","0.48","amount|intraday_ret_from_open","Neg(CSRank(Mul(ZScore(Delta($intraday_ret_from_open,30)),ZScore(Delta($amount,15)))))","long_only_top","false","-0.45144225","-0.45144225","train_only_phase3cm","train_portfolio_sortino_rankic_regime_composite_reward","train","report_only","report_only","-0.1888993","-0.1710613","-0.65185557","-0.20268942","0.23294347","-0.24534518","0.01833333","0.75984712","0.01504509","0.67248908","-0.01504509","0.09027054","229","-0.85499885","-0.06839991","-0.77692132","-0.60377325","0.0","2","market_return_tercile","[{""day_count"": 48, ""day_sortino"": -0.77692132, ""regime"": ""market_down""}, {""day_count"": 49, ""day_sortino"": -0.43062518, ""regime"": ""market_mid""}]","-0.31531396","0.02","0.00940306","-0.00940306","-0.2470395","0.06833333","0.00915412","-0.00915412","","non_positive_train_reward|non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover","HOLD_TRAIN_REWARD","","typed_ast_fresh/round1_scheduler_controlled","","","","0.02","0.06833333"
"phase3cp_14213","bb23ff2294474a4c5954e0bc","search_outputs","typed_ast_fresh/round1_scheduler_controlled","typed_ast_fresh","phase3bt-ast-algorithm-bakeoff","phase3cp_typed_ast_fresh_from_co","phase3cp_typed_ast_fresh_from_co","rx_interaction::rx_opening_divergence::rx_range_location::product","opening_state+range_location","cross_sectional+time_series+arithmetic+state_transform","opening_state","multi_or_unknown","medium_turnover","4d63466d9cf59b5404","2534b39b74396826eb","319083001255","0.24348499","0.04049259","0.04049259","0.55668963","0.48","high|low|m1_first15_vwap|open","CSRank(Mul(ZScore(Div(Sub($m1_first15_vwap,$open),Add(Abs($open),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),15))))","long_only_top","false","-0.46329771","-0.46329771","train_only_phase3cm","train_portfolio_sortino_rankic_regime_composite_reward","train","report_only","report_only","-0.22643777","-0.21567326","-0.70825309","-0.24936901","0.24400169","-0.2748338","0.00666667","0.72850778","0.01303039","0.68055556","-0.01303039","0.07818234","216","-0.63785515","-0.05102841","-0.80182844","-0.3365084","0.33333333","3","market_return_tercile","[{""day_count"": 48, ""day_sortino"": -0.80182844, ""regime"": ""market_down""}, {""day_count"": 49, ""day_sortino"": -0.3365084, ""regime"": ""market_mid""}, {""day_count"": 49, ""day_sortino"": 123.50243865, ""regime"": ""market_up""}]","-0.23616186","0.08","0.0067682","-0.0067682","-0.21299613","0.105","0.0114751","-0.0114751","","non_positive_train_reward|non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc","HOLD_TRAIN_REWARD","","typed_ast_fresh/round1_scheduler_controlled","","","","0.08","0.105"
"phase3cp_16449","233eaf91f396e22d81b5320f","search_outputs","typed_ast_fresh/round1_scheduler_controlled","typed_ast_fresh","phase3bt-ast-algorithm-bakeoff","phase3cp_typed_ast_fresh_from_co","phase3cp_typed_ast_fresh_from_co","cem_resample::rx_opening_divergence::rx_flow_amount_volume::elite_spread_mean3","flow_amount_volume+opening_state+range_location","cross_sectional+time_series+arithmetic+state_transform","opening_state","multi_or_unknown","medium_turnover","de22492f8a5c6107e0","14eabf485277c1b8e6","24b5c5440799","0.24344139","0.04047992","0.04047992","0.55667189","0.48","m1_first5_last_close|open|volume","CSRank(Sub(ZScore(Div(Sub($m1_first5_last_close,$open),Add(Abs($open),0.000001))),Mean(ZScore(Div(Mean($volume,10),Add(Abs(Mean($volume,30)),0.000001))),3)))","long_only_top","false","-0.46456991","-0.46456991","train_only_phase3cm","train_portfolio_sortino_rankic_regime_composite_reward","train","report_only","report_only","-0.22694654","-0.20954387","-0.71136894","-0.22827562","0.23986845","-0.27587678","0.00333333","0.74195934","0.01448365","0.66071429","-0.01448365","0.0869019","224","-0.62080145","-0.04966412","-0.77559198","-0.36447522","0.33333333","3","market_return_tercile","[{""day_count"": 48, ""day_sortino"": -0.77559198, ""regime"": ""market_down""}, {""day_count"": 49, ""day_sortino"": -0.36447522, ""regime"": ""market_mid""}, {""day_count"": 49, ""day_sortino"": 117.45999879, ""regime"": ""market_up""}]","-0.24181297","0.06333333","0.02532977","-0.02532977","-0.21247601","0.14666667","0.02022581","-0.02022581","","non_positive_train_reward|non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc","HOLD_TRAIN_REWARD","","typed_ast_fresh/round1_scheduler_controlled","","","","0.06333333","0.14666667"
"phase3cp_16453","431f92df4a286857462fda8e","search_outputs","typed_ast_fresh/round1_scheduler_controlled","typed_ast_fresh","phase3bt-ast-algorithm-bakeoff","phase3cp_typed_ast_fresh_from_co","phase3cp_typed_ast_fresh_from_co","cem_resample::rx_opening_divergence::rx_flow_amount_volume::elite_spread_mean3","flow_amount_volume+opening_state+range_location","cross_sectional+time_series+arithmetic+state_transform","opening_state","multi_or_unknown","medium_turnover","b0ca29aa02b9093f70","928847aa4e0e432b7d","34c1f9f417ab","0.24576781","0.04116023","0.04116023","0.55762433","0.48","m1_first15_last_close|open|vol","CSRank(Sub(ZScore(Div(Sub($m1_first15_last_close,$open),Add(Abs($open),0.000001))),Mean(ZScore(Div(Mean($vol,10),Add(Abs(Mean($vol,30)),0.000001))),3)))","long_only_top","false","-0.48183828","-0.48183828","train_only_phase3cm","train_portfolio_sortino_rankic_regime_composite_reward","train","report_only","report_only","-0.24928771","-0.23704076","-0.69497696","-0.2419771","0.22383703","-0.29310205","0","0.74728716","0.01410189","0.64018692","-0.01410189","0.08461134","214","-0.61264201","-0.04901136","-0.763039","-0.43446502","0.33333333","3","market_return_tercile","[{""day_count"": 48, ""day_sortino"": -0.763039, ""regime"": ""market_down""}, {""day_count"": 49, ""day_sortino"": -0.43446502, ""regime"": ""market_mid""}, {""day_count"": 49, ""day_sortino"": 232.52440148, ""regime"": ""market_up""}]","-0.16463726","0.18166667","0.0300781","-0.0300781","-0.23545852","0.10666667","0.01958766","-0.01958766","","non_positive_train_reward|non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc","HOLD_TRAIN_REWARD","","typed_ast_fresh/round1_scheduler_controlled","","","","0.18166667","0.10666667"
"phase3cp_13223","2a865f1be7ed5f04014d243e","search_outputs","typed_ast_fresh/round1_scheduler_controlled","typed_ast_fresh","phase3bt-ast-algorithm-bakeoff","phase3cp_typed_ast_fresh_from_co","phase3cp_typed_ast_fresh_from_co","rx_interaction::rx_opening_divergence::rx_intraday_price_location::product","opening_state","cross_sectional+time_series+arithmetic","opening_state","multi_or_unknown","medium_turnover","c5f5a389ee2473bd55","b1db86cd2db11a4f71","8f386fd8d0db","0.24421326","0.04070552","0.04070552","0.55698773","0.48","m1_first15_vwap_return_vs_open|vwap","CSRank(Mul(ZScore($m1_first15_vwap_return_vs_open),ZScore(Delta($vwap,10))))","long_only_top","false","-0.51596388","-0.51596388","train_only_phase3cm","train_portfolio_sortino_rankic_regime_composite_reward","train","report_only","report_only","-0.24870567","-0.22943848","-0.65667381","-0.25119825","0.21145111","-0.2953692","0","0.72511132","0.00754712","0.61395349","-0.00754712","0.04528272","215","-0.87353368","-0.06988269","-0.80543643","-0.59500705","0.0","2","market_return_tercile","[{""day_count"": 48, ""day_sortino"": -0.80543643, ""regime"": ""market_down""}, {""day_count"": 49, ""day_sortino"": -0.38457766, ""regime"": ""market_mid""}]","-0.24196177","0.04833333","0.00503885","-0.00503885","-0.24731194","0.08833333","0.00261687","-0.00261687","","non_positive_train_reward|non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc","HOLD_TRAIN_REWARD","","typed_ast_fresh/round1_scheduler_controlled","","","","0.04833333","0.08833333"
"phase3cp_00013","fd794bc3fbeb87c69e28ca56","search_outputs","rx_ucb_fresh/round1_scheduler_controlled","rx_ucb_fresh","phase3bs-adaptive-ucb-cem-practice","phase3cp_rx_ucb_fresh_from_co","phase3cp_rx_ucb_fresh_from_co","rx_interaction::rx_opening_divergence::rx_range_location::product","opening_state+range_location","cross_sectional+time_series+arithmetic+state_transform","opening_state","multi_or_unknown","medium_turnover","3a0aa671f151a6385d","d8a143641400f72a64","b24202f19afd","0.219228","0.0334","0.0334","0.54676","0.42","high|low|m1_first30_vwap_return_vs_open|open","CSRank(Mul(ZScore($m1_first30_vwap_return_vs_open),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))","long_only_top","false","-0.52899331","-0.52899331","train_only_phase3cm","train_portfolio_sortino_rankic_regime_composite_reward","train","report_only","report_only","-0.23783819","-0.23105059","-0.67829524","-0.24764098","0.2221398","-0.28841837","0.00166667","0.68704351","-5.782e-05","0.4950495","5.782e-05","-0.00034692","202","-0.84744086","-0.06779527","-0.76529363","-0.62259801","0.0","2","market_return_tercile","[{""day_count"": 48, ""day_sortino"": -0.76529363, ""regime"": ""market_down""}, {""day_count"": 49, ""day_sortino"": -0.47990238, ""regime"": ""market_mid""}]","-0.27482835","0.04833333","0.0032821","-0.0032821","-0.30905743","0.03666667","-0.00495887","0.00495887","","non_positive_train_reward|non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc","HOLD_TRAIN_REWARD","","rx_ucb_fresh/round1_scheduler_controlled","","","","0.04833333","0.03666667"
"phase3cp_19685","57d614368dd9eff0c1ffdf87","search_outputs","typed_ast_fresh/round1_scheduler_controlled","typed_ast_fresh","phase3bt-ast-algorithm-bakeoff","phase3cp_typed_ast_fresh_from_co","phase3cp_typed_ast_fresh_from_co","cem_resample::rx_intraday_return::coverage_guarded_context::elite_delta_product","flow_amount_volume","cross_sectional+time_series+arithmetic+state_transform","none","multi_or_unknown","medium_turnover","3a624286aa87986efb","859e40d25d8ce1db81","1771d596d3ad","0.24335944","0.04045597","0.04045597","0.55663836","0.48","amount|close|ctx_sent_lt5_num","CSRank(Mul(Delta(ZScore(Delta(Div(Sub($close,Delay($close,1)),Add(Abs(Delay($close,1)),0.000001)),15)),2),CSRank(SafeCSResidual($ctx_sent_lt5_num,$amount,20,5,0.8))))","long_only_top","false","-0.53934185","-0.53934185","train_only_phase3cm","train_portfolio_sortino_rankic_regime_composite_reward","train","report_only","report_only","-0.21278937","-0.19861013","-0.71039619","-0.19403058","0.24707441","-0.26228592","0.00333333","0.7492881","0.00421994","0.56","-0.00421994","0.02531964","225","-0.85131287","-0.06810503","-0.77125056","-0.56554436","0.0","2","market_return_tercile","[{""day_count"": 48, ""day_sortino"": -0.77125056, ""regime"": ""market_down""}, {""day_count"": 48, ""day_sortino"": -0.35983816, ""regime"": ""market_mid""}]","-0.26763178","0.04166667","0.00825839","-0.00825839","-0.27098947","0.04333333","0.00482094","-0.00482094","","non_positive_train_reward|non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc","HOLD_TRAIN_REWARD","","typed_ast_fresh/round1_scheduler_controlled","","","","0.04166667","0.04333333"
"phase3cp_19709","247c12164250fd992dccff27","search_outputs","typed_ast_fresh/round1_scheduler_controlled","typed_ast_fresh","phase3bt-ast-algorithm-bakeoff","phase3cp_typed_ast_fresh_from_co","phase3cp_typed_ast_fresh_from_co","cem_resample::rx_intraday_return::coverage_guarded_context::elite_delta_product","flow_amount_volume","cross_sectional+time_series+arithmetic+state_transform","none","multi_or_unknown","medium_turnover","2573bf81ad27859ccd","d6f0e89c45d1b04f61","d3c76a4c7a0c","0.24335944","0.04045597","0.04045597","0.55663836","0.48","amount|close|ctx_sent_zb_num","CSRank(Mul(Delta(ZScore(Delta(Div(Sub($close,Delay($close,1)),Add(Abs(Delay($close,1)),0.000001)),15)),2),CSRank(SafeCSResidual($ctx_sent_zb_num,$amount,20,5,0.8))))","long_only_top","false","-0.5403186","-0.5403186","train_only_phase3cm","train_portfolio_sortino_rankic_regime_composite_reward","train","report_only","report_only","-0.21278937","-0.19861013","-0.71039619","-0.19403058","0.24707441","-0.26716965","0.015","0.7492881","0.00421994","0.56","-0.00421994","0.02531964","225","-0.85131287","-0.06810503","-0.77125056","-0.56554436","0.0","2","market_return_tercile","[{""day_count"": 48, ""day_sortino"": -0.77125056, ""regime"": ""market_down""}, {""day_count"": 48, ""day_sortino"": -0.35983816, ""regime"": ""market_mid""}]","-0.26763178","0.03666667","0.00825839","-0.00825839","-0.27098947","0.05666667","0.00482094","-0.00482094","","non_positive_train_reward|non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc","HOLD_TRAIN_REWARD","","typed_ast_fresh/round1_scheduler_controlled","","","","0.03666667","0.05666667"
"phase3cp_19958","b9d126c5419b43f0a9c34b0b","search_outputs","typed_ast_fresh/round1_scheduler_controlled","typed_ast_fresh","phase3bt-ast-algorithm-bakeoff","phase3cp_typed_ast_fresh_from_co","phase3cp_typed_ast_fresh_from_co","cem_resample::rx_opening_divergence::rx_range_location::elite_inverted_product","opening_state+range_location","cross_sectional+time_series+arithmetic+state_transform","opening_state","multi_or_unknown","medium_turnover","c7a3b07b6f9aac86cc","fcd4f727956c15e946","899d4a75a8d4","0.24289143","0.04031917","0.04031917","0.55644684","0.48","high|low|m1_first30_vwap_return_vs_open|open","Neg(CSRank(Mul(ZScore($m1_first30_vwap_return_vs_open),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),8)))))","long_only_top","false","-0.54205843","-0.54205843","train_only_phase3cm","train_portfolio_sortino_rankic_regime_composite_reward","train","report_only","report_only","-0.23287656","-0.22590316","-0.68990953","-0.24016006","0.23145052","-0.27825903","0.005","0.70258523","-0.00038683","0.49009901","0.00038683","-0.00232098","202","-0.86359041","-0.06908723","-0.79013909","-0.63436162","0.0","2","market_return_tercile","[{""day_count"": 48, ""day_sortino"": -0.79013909, ""regime"": ""market_down""}, {""day_count"": 49, ""day_sortino"": -0.47858414, ""regime"": ""market_mid""}]","-0.21358903","0.095","-0.00668228","0.00668228","-0.2619078","0.08333333","0.00394397","-0.00394397","","non_positive_train_reward|non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc","HOLD_TRAIN_REWARD","","typed_ast_fresh/round1_scheduler_controlled","","","","0.095","0.08333333"
"phase3dv_00042","91150a81c2842992b35e241d","","phase3dv_lane_b_regime_specialist_budget","phase3dv_budget_pool_self_deepen","phase3dv-budget-pool-self-deepen-pack","","","","flow_amount_volume+limit_event_state","cross_sectional+arithmetic","none","multi_or_unknown","low_turnover","330ce20b19c87419d8","46feedf8c182387f7f","bdc52b420b05","0","0","","","0.14","","CSRank(Sub(CSRank(MaskedCorr($ctx_sent_downlimit_num,$amount,120,0.8)),CSRank(EventCount($evt_uplimit_active,20))))","long_only_top","false","-0.54775787","-0.54775787","train_only_phase3cm","train_portfolio_sortino_rankic_regime_composite_reward","train","report_only","report_only","-0.1205508","-0.10872494","-0.65181485","-0.09788022","0.26478258","-0.19495857","0.16","0.81741452","-0.00102731","0.48461538","0.00102731","-0.00616386","130","-0.90980944","-0.07278476","-0.86124529","-0.52049749","0.0","2","market_return_tercile","[{""day_count"": 38, ""day_sortino"": -0.86124529, ""regime"": ""market_down""}, {""day_count"": 38, ""day_sortino"": -0.1797497, ""regime"": ""market_mid""}]","-0.32105977","0.04166667","-0.00072001","0.00072001","0.00042853","0.49333333","0.01235294","-0.01235294","","non_positive_train_reward|non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover","HOLD_TRAIN_REWARD","","phase3dv_lane_b_regime_specialist_budget","","","","0.04166667","0.49333333"
"phase3cp_19520","b267e8721922c0a4cc9ce224","search_outputs","typed_ast_fresh/round1_scheduler_controlled","typed_ast_fresh","phase3bt-ast-algorithm-bakeoff","phase3cp_typed_ast_fresh_from_co","phase3cp_typed_ast_fresh_from_co","cem_resample::rx_intraday_return::coverage_guarded_context::elite_delta_product","flow_amount_volume","cross_sectional+time_series+arithmetic+state_transform","none","multi_or_unknown","medium_turnover","2cfbb372113284f75c","eedb2749ba63e2a411","7e053d76a2ce","0.2434798","0.04049122","0.04049122","0.55668771","0.48","amount|close|ctx_sent_mian_num","CSRank(Mul(Delta(ZScore(Delta(Div(Sub($close,Delay($close,1)),Add(Abs(Delay($close,1)),0.000001)),30)),2),CSRank(SafeCSResidual($ctx_sent_mian_num,$amount,20,5,0.8))))","long_only_top","false","-0.55469006","-0.55469006","train_only_phase3cm","train_portfolio_sortino_rankic_regime_composite_reward","train","report_only","report_only","-0.21299853","-0.19938982","-0.71139043","-0.18998463","0.24701725","-0.26253083","0.01333333","0.74887028","0.00165776","0.52888889","-0.00165776","0.00994656","225","-0.84976176","-0.06798094","-0.76886424","-0.5663738","0.0","2","market_return_tercile","[{""day_count"": 48, ""day_sortino"": -0.76886424, ""regime"": ""market_down""}, {""day_count"": 48, ""day_sortino"": -0.36388336, ""regime"": ""market_mid""}]","-0.26228971","0.04833333","0.0041313","-0.0041313","-0.28929893","0.04333333","-0.00055796","0.00055796","","non_positive_train_reward|non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc","HOLD_TRAIN_REWARD","","typed_ast_fresh/round1_scheduler_controlled","","","","0.04833333","0.04333333"
"phase3cp_17065","bf8e3979f024fc37eea49243","search_outputs","typed_ast_fresh/round1_scheduler_controlled","typed_ast_fresh","phase3bt-ast-algorithm-bakeoff","phase3cp_typed_ast_fresh_from_co","phase3cp_typed_ast_fresh_from_co","cem_resample::rx_opening_range::rx_range_location::elite_inverted_product","opening_state+range_location","cross_sectional+time_series+arithmetic+state_transform","opening_state","multi_or_unknown","medium_turnover","9ea85e96e96497f85c","74725d6803aeec2314","af16c92fff10","0.24282371","0.04029943","0.04029943","0.55641921","0.48","high|low|m1_first15_high|m1_first15_low|open","Neg(CSRank(Mul(ZScore(Div(Sub($m1_first15_high,$m1_first15_low),Add(Abs($open),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30)))))","long_only_top","false","-0.5617974","-0.5617974","train_only_phase3cm","train_portfolio_sortino_rankic_regime_composite_reward","train","report_only","report_only","-0.22619532","-0.21116723","-0.68423046","-0.24626273","0.23211789","-0.27482061","0.00666667","0.68128494","-0.0074267","0.4212963","0.0074267","-0.0445602","216","-0.85430416","-0.06834433","-0.77585256","-0.61505212","0.0","2","market_return_tercile","[{""day_count"": 48, ""day_sortino"": -0.77585256, ""regime"": ""market_down""}, {""day_count"": 49, ""day_sortino"": -0.45425168, ""regime"": ""market_mid""}]","-0.15846311","0.21","-0.00471351","0.00471351","-0.20570975","0.135","0.00248314","-0.00248314","","non_positive_train_reward|non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc","HOLD_TRAIN_REWARD","","typed_ast_fresh/round1_scheduler_controlled","","","","0.21","0.135"
"phase3cp_19481","a3949f42e45498a44be90b48","search_outputs","typed_ast_fresh/round1_scheduler_controlled","typed_ast_fresh","phase3bt-ast-algorithm-bakeoff","phase3cp_typed_ast_fresh_from_co","phase3cp_typed_ast_fresh_from_co","cem_resample::rx_intraday_return::coverage_guarded_context::elite_delta_product","flow_amount_volume","cross_sectional+time_series+arithmetic+state_transform","none","multi_or_unknown","medium_turnover","db7dc7543ea1b5cc66","c4005a4c3588e49cf8","4047e0c70d12","0.2434798","0.04049122","0.04049122","0.55668771","0.48","amount|close|ctx_hfq_market_cap_yuan","CSRank(Mul(Delta(ZScore(Delta(Div(Sub($close,Delay($close,1)),Add(Abs(Delay($close,1)),0.000001)),30)),2),CSRank(SafeCSResidual($ctx_hfq_market_cap_yuan,$amount,20,5,0.8))))","long_only_top","false","-0.58586433","-0.58586433","train_only_phase3cm","train_portfolio_sortino_rankic_regime_composite_reward","train","report_only","report_only","-0.23366182","-0.21806252","-0.74417154","-0.21245993","0.25677116","-0.28681088","0.01","0.74289454","-8.653e-05","0.52888889","8.653e-05","-0.00051918","225","-0.85943977","-0.06875518","-0.78375349","-0.63600786","0.0","2","market_return_tercile","[{""day_count"": 48, ""day_sortino"": -0.78375349, ""regime"": ""market_down""}, {""day_count"": 48, ""day_sortino"": -0.48826223, ""regime"": ""market_mid""}]","-0.2691178","0.03833333","0.00274433","-0.00274433","-0.28859929","0.05833333","-0.00103618","0.00103618","","non_positive_train_reward|non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc","HOLD_TRAIN_REWARD","","typed_ast_fresh/round1_scheduler_controlled","","","","0.03833333","0.05833333"
