field_uid,field_name,record_kind,data_family,source_table,source_field,entity_scope,semantic_role,field_role,pit_status,materialization_status,search_status,recommended_routes,information_status,information_qualified,core_pack_selected,coverage,sample_unique,normalized_entropy,temporal_change_rate,semantic_support_group,qualification_state,qualification_reason,raw_generator_exposure,blocked_reason
capability::ctx_rzrq_rzche,ctx_rzrq_rzche,CAPABILITY_FIELD,lagged_daily_context,true1min_augmented_panel,ctx_rzrq_rzche,STOCK,interaction-only,interaction-only,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,BLOCKED,,EVALUATED_DEVELOPMENT_ONLY,True,True,0.6564093317923219,98487,0.9999999979868572,0.44950850609672305,TRUE1MIN::lagged_daily_context,,,,SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
capability::ctx_rzrq_rzjme,ctx_rzrq_rzjme,CAPABILITY_FIELD,lagged_daily_context,true1min_augmented_panel,ctx_rzrq_rzjme,STOCK,interaction-only,interaction-only,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,ROUTE_ELIGIBLE,SLOW_CROSS_SECTIONAL_LEVEL|SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,True,True,0.6564093317923219,98272,0.9999999981072649,0.44950850609672305,TRUE1MIN::lagged_daily_context,,,,
capability::ctx_rzrq_rzmre,ctx_rzrq_rzmre,CAPABILITY_FIELD,lagged_daily_context,true1min_augmented_panel,ctx_rzrq_rzmre,STOCK,interaction-only,interaction-only,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,BLOCKED,,EVALUATED_DEVELOPMENT_ONLY,True,True,0.6564093317923219,98411,0.9999999978663882,0.449393992139762,TRUE1MIN::lagged_daily_context,,,,SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
capability::ctx_rzrq_rzrqye,ctx_rzrq_rzrqye,CAPABILITY_FIELD,lagged_daily_context,true1min_augmented_panel,ctx_rzrq_rzrqye,STOCK,interaction-only,interaction-only,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,BLOCKED,,EVALUATED_DEVELOPMENT_ONLY,True,True,0.6564093317923219,98637,0.999999996782773,0.44950392553844465,TRUE1MIN::lagged_daily_context,,,,SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
capability::ctx_rzrq_rzye,ctx_rzrq_rzye,CAPABILITY_FIELD,lagged_daily_context,true1min_augmented_panel,ctx_rzrq_rzye,STOCK,interaction-only,interaction-only,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,ROUTE_ELIGIBLE,SLOW_CROSS_SECTIONAL_LEVEL|SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,True,True,0.6564093317923219,98623,0.9999999996726248,0.44950392553844465,TRUE1MIN::lagged_daily_context,,,,
capability::ctx_rzrq_rzyezb,ctx_rzrq_rzyezb,CAPABILITY_FIELD,lagged_daily_context,true1min_augmented_panel,ctx_rzrq_rzyezb,STOCK,interaction-only,interaction-only,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,ROUTE_ELIGIBLE,SLOW_CROSS_SECTIONAL_LEVEL|SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,True,True,0.6564093317923219,98552,0.9999999981072559,0.44950392553844465,TRUE1MIN::lagged_daily_context,,,,
capability::ctx_sent_damian_num,ctx_sent_damian_num,CAPABILITY_FIELD,lagged_daily_context,true1min_augmented_panel,ctx_sent_damian_num,MARKET,state-only,state-only,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,ROUTE_ELIGIBLE,MARKET_REGIME_CONDITION,EVALUATED_DEVELOPMENT_ONLY,True,True,0.9972830766390476,11,0.8433257642682787,0.26624286307696066,TRUE1MIN::lagged_daily_context,,,,
capability::ctx_sent_ditian_num,ctx_sent_ditian_num,CAPABILITY_FIELD,lagged_daily_context,true1min_augmented_panel,ctx_sent_ditian_num,MARKET,state-only,state-only,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,ROUTE_ELIGIBLE,MARKET_REGIME_CONDITION,EVALUATED_DEVELOPMENT_ONLY,True,True,0.9972830766390476,7,0.7965329790964177,0.1712250665841322,TRUE1MIN::lagged_daily_context,,,,
capability::ctx_sent_down_num,ctx_sent_down_num,CAPABILITY_FIELD,lagged_daily_context,true1min_augmented_panel,ctx_sent_down_num,MARKET,state-only,state-only,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,ROUTE_ELIGIBLE,MARKET_REGIME_CONDITION,EVALUATED_DEVELOPMENT_ONLY,True,True,0.9972830766390476,350,0.9999235370732168,0.44993361948899224,TRUE1MIN::lagged_daily_context,,,,
capability::ctx_sent_downlimit_num,ctx_sent_downlimit_num,CAPABILITY_FIELD,lagged_daily_context,true1min_augmented_panel,ctx_sent_downlimit_num,MARKET,state-only,state-only,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,ROUTE_ELIGIBLE,MARKET_REGIME_CONDITION,EVALUATED_DEVELOPMENT_ONLY,True,True,0.9972830766390476,63,0.9934521214171286,0.40383785236648556,TRUE1MIN::lagged_daily_context,,,,
capability::ctx_sent_gt5_num,ctx_sent_gt5_num,CAPABILITY_FIELD,lagged_daily_context,true1min_augmented_panel,ctx_sent_gt5_num,MARKET,state-only,state-only,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,ROUTE_ELIGIBLE,MARKET_REGIME_CONDITION,EVALUATED_DEVELOPMENT_ONLY,True,True,0.9972830766390476,222,0.9995385132039981,0.4476245550876793,TRUE1MIN::lagged_daily_context,,,,
capability::ctx_sent_lb_2_num,ctx_sent_lb_2_num,CAPABILITY_FIELD,lagged_daily_context,true1min_augmented_panel,ctx_sent_lb_2_num,MARKET,state-only,state-only,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,ROUTE_ELIGIBLE,MARKET_REGIME_CONDITION,EVALUATED_DEVELOPMENT_ONLY,True,True,0.9972830766390476,37,0.9806161674469372,0.4052713456103342,TRUE1MIN::lagged_daily_context,,,,
capability::ctx_sent_lb_3_num,ctx_sent_lb_3_num,CAPABILITY_FIELD,lagged_daily_context,true1min_augmented_panel,ctx_sent_lb_3_num,MARKET,state-only,state-only,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,ROUTE_ELIGIBLE,MARKET_REGIME_CONDITION,EVALUATED_DEVELOPMENT_ONLY,True,True,0.9972830766390476,19,0.9494927108088438,0.37301367519975237,TRUE1MIN::lagged_daily_context,,,,
capability::ctx_sent_lb_h_num,ctx_sent_lb_h_num,CAPABILITY_FIELD,lagged_daily_context,true1min_augmented_panel,ctx_sent_lb_h_num,MARKET,state-only,state-only,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,ROUTE_ELIGIBLE,MARKET_REGIME_CONDITION,EVALUATED_DEVELOPMENT_ONLY,True,True,0.9972830766390476,18,0.9431337157140204,0.3413424338434723,TRUE1MIN::lagged_daily_context,,,,
capability::ctx_sent_lt5_num,ctx_sent_lt5_num,CAPABILITY_FIELD,lagged_daily_context,true1min_augmented_panel,ctx_sent_lt5_num,MARKET,state-only,state-only,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,ROUTE_ELIGIBLE,MARKET_REGIME_CONDITION,EVALUATED_DEVELOPMENT_ONLY,True,True,0.9972830766390476,197,0.9994137412404164,0.44598744064442036,TRUE1MIN::lagged_daily_context,,,,
capability::ctx_sent_max_lb_num,ctx_sent_max_lb_num,CAPABILITY_FIELD,lagged_daily_context,true1min_augmented_panel,ctx_sent_max_lb_num,MARKET,state-only,state-only,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,ROUTE_ELIGIBLE,MARKET_REGIME_CONDITION,EVALUATED_DEVELOPMENT_ONLY,True,True,0.9972830766390476,13,0.9227105016023605,0.3900608420143838,TRUE1MIN::lagged_daily_context,,,,
capability::ctx_sent_mian_num,ctx_sent_mian_num,CAPABILITY_FIELD,lagged_daily_context,true1min_augmented_panel,ctx_sent_mian_num,MARKET,state-only,state-only,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,ROUTE_ELIGIBLE,MARKET_REGIME_CONDITION,EVALUATED_DEVELOPMENT_ONLY,True,True,0.9972830766390476,20,0.9752819895988849,0.3838178160404636,TRUE1MIN::lagged_daily_context,,,,
capability::ctx_sent_tiandi_num,ctx_sent_tiandi_num,CAPABILITY_FIELD,lagged_daily_context,true1min_augmented_panel,ctx_sent_tiandi_num,MARKET,state-only,state-only,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,ROUTE_ELIGIBLE,MARKET_REGIME_CONDITION,EVALUATED_DEVELOPMENT_ONLY,True,True,0.9972830766390476,6,0.0,0.09600739552196258,TRUE1MIN::lagged_daily_context,,,,
capability::ctx_sent_up_num,ctx_sent_up_num,CAPABILITY_FIELD,lagged_daily_context,true1min_augmented_panel,ctx_sent_up_num,MARKET,state-only,state-only,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,ROUTE_ELIGIBLE,MARKET_REGIME_CONDITION,EVALUATED_DEVELOPMENT_ONLY,True,True,0.9972830766390476,350,0.9996796952618023,0.44993361948899224,TRUE1MIN::lagged_daily_context,,,,
capability::ctx_sent_uplimit_num,ctx_sent_uplimit_num,CAPABILITY_FIELD,lagged_daily_context,true1min_augmented_panel,ctx_sent_uplimit_num,MARKET,state-only,state-only,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,ROUTE_ELIGIBLE,MARKET_REGIME_CONDITION,EVALUATED_DEVELOPMENT_ONLY,True,True,0.9972830766390476,116,0.9985167716020527,0.4415281363773345,TRUE1MIN::lagged_daily_context,,,,
capability::ctx_sent_zb_num,ctx_sent_zb_num,CAPABILITY_FIELD,lagged_daily_context,true1min_augmented_panel,ctx_sent_zb_num,MARKET,state-only,state-only,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,ROUTE_ELIGIBLE,MARKET_REGIME_CONDITION,EVALUATED_DEVELOPMENT_ONLY,True,True,0.9972830766390476,72,0.9954746198266855,0.4323977617957761,TRUE1MIN::lagged_daily_context,,,,
capability::ctx_ths_hot_circulation_value,ctx_ths_hot_circulation_value,CAPABILITY_FIELD,lagged_daily_context,true1min_augmented_panel,ctx_ths_hot_circulation_value,STOCK,interaction-only,interaction-only,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,BLOCKED,,EVALUATED_DEVELOPMENT_ONLY,False,False,0.001954155089737285,252,0.9990632520718554,0.3467741935483871,TRUE1MIN::lagged_daily_context,,,,SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
capability::ctx_ths_hot_last_pct,ctx_ths_hot_last_pct,CAPABILITY_FIELD,lagged_daily_context,true1min_augmented_panel,ctx_ths_hot_last_pct,STOCK,interaction-only,interaction-only,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,ROUTE_ELIGIBLE,SLOW_CROSS_SECTIONAL_LEVEL|SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,False,False,0.001954155089737285,172,0.986556383915981,0.3407258064516129,TRUE1MIN::lagged_daily_context,,,,
capability::ctx_ths_hot_last_price,ctx_ths_hot_last_price,CAPABILITY_FIELD,lagged_daily_context,true1min_augmented_panel,ctx_ths_hot_last_price,STOCK,interaction-only,interaction-only,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,BLOCKED,,EVALUATED_DEVELOPMENT_ONLY,False,False,0.001954155089737285,241,0.9996432931162357,0.3467741935483871,TRUE1MIN::lagged_daily_context,,,,SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
capability::ctx_ths_hot_rank,ctx_ths_hot_rank,CAPABILITY_FIELD,lagged_daily_context,true1min_augmented_panel,ctx_ths_hot_rank,STOCK,interaction-only,interaction-only,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,ROUTE_ELIGIBLE,SLOW_CROSS_SECTIONAL_LEVEL|SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,False,False,0.001954155089737285,10,0.974682972298035,0.2701612903225806,TRUE1MIN::lagged_daily_context,,,,
capability::ctx_ths_hot_rank_diff,ctx_ths_hot_rank_diff,CAPABILITY_FIELD,lagged_daily_context,true1min_augmented_panel,ctx_ths_hot_rank_diff,STOCK,interaction-only,interaction-only,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,ROUTE_ELIGIBLE,SLOW_CROSS_SECTIONAL_LEVEL|SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,False,False,0.001954155089737285,49,0.9636191215770522,0.2963709677419355,TRUE1MIN::lagged_daily_context,,,,
capability::ctx_zls_df_num,ctx_zls_df_num,CAPABILITY_FIELD,lagged_daily_context,true1min_augmented_panel,ctx_zls_df_num,MARKET,state-only,state-only,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,ROUTE_ELIGIBLE,MARKET_REGIME_CONDITION,EVALUATED_DEVELOPMENT_ONLY,False,False,0.0,0,0.0,0.0,TRUE1MIN::lagged_daily_context,,,,
capability::ctx_zls_lbgd,ctx_zls_lbgd,CAPABILITY_FIELD,lagged_daily_context,true1min_augmented_panel,ctx_zls_lbgd,MARKET,state-only,state-only,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,BLOCKED,,EVALUATED_DEVELOPMENT_ONLY,False,False,0.0,0,0.0,0.0,TRUE1MIN::lagged_daily_context,,,,SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
capability::ctx_zls_strong,ctx_zls_strong,CAPABILITY_FIELD,lagged_daily_context,true1min_augmented_panel,ctx_zls_strong,MARKET,state-only,state-only,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,BLOCKED,,EVALUATED_DEVELOPMENT_ONLY,False,False,0.0,0,0.0,0.0,TRUE1MIN::lagged_daily_context,,,,SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
capability::ctx_zls_ztjs,ctx_zls_ztjs,CAPABILITY_FIELD,lagged_daily_context,true1min_augmented_panel,ctx_zls_ztjs,MARKET,state-only,state-only,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,BLOCKED,,EVALUATED_DEVELOPMENT_ONLY,False,False,0.0,0,0.0,0.0,TRUE1MIN::lagged_daily_context,,,,SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
capability::dataset_route_id,dataset_route_id,CAPABILITY_FIELD,metadata,true1min_augmented_panel,dataset_route_id,STOCK,blocked,blocked,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,BLOCKED,,METADATA_OR_SEARCH_BLOCKED,False,False,,,,,,,,,identifier/label/clock metadata is not a searchable feature
capability::date,date,CAPABILITY_FIELD,metadata,true1min_augmented_panel,date,STOCK,blocked,blocked,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,BLOCKED,,METADATA_OR_SEARCH_BLOCKED,False,False,,,,,,,,,identifier/label/clock metadata is not a searchable feature
capability::evt_uplimit_active,evt_uplimit_active,CAPABILITY_FIELD,event_state,true1min_augmented_panel,evt_uplimit_active,STOCK,state-only,state-only,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,BLOCKED,,EVALUATED_DEVELOPMENT_ONLY,True,True,1.0,2,0.0,0.0003412220624436374,TRUE1MIN::event_state,,,,NO_DIRECT_TYPED_ROUTE_USE_FROZEN_EVENT_ENTRY_OR_DERIVED_REPRESENTATION
capability::evt_uplimit_age_min,evt_uplimit_age_min,CAPABILITY_FIELD,event_state,true1min_augmented_panel,evt_uplimit_age_min,STOCK,state-only,state-only,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,BLOCKED,,EVALUATED_DEVELOPMENT_ONLY,False,False,0.0004573858999783182,78,0.9970800288451183,1.0,TRUE1MIN::event_state,,,,NO_DIRECT_TYPED_ROUTE_USE_FROZEN_EVENT_ENTRY_OR_DERIVED_REPRESENTATION
capability::evt_uplimit_amount,evt_uplimit_amount,CAPABILITY_FIELD,event_state,true1min_augmented_panel,evt_uplimit_amount,STOCK,state-only,state-only,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,BLOCKED,,EVALUATED_DEVELOPMENT_ONLY,False,False,0.0003044483226450586,27,0.9699330371647681,0.0,TRUE1MIN::event_state,,,,NO_DIRECT_TYPED_ROUTE_USE_FROZEN_EVENT_ENTRY_OR_DERIVED_REPRESENTATION
capability::evt_uplimit_auction_buy,evt_uplimit_auction_buy,CAPABILITY_FIELD,event_state,true1min_augmented_panel,evt_uplimit_auction_buy,STOCK,state-only,state-only,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,BLOCKED,,EVALUATED_DEVELOPMENT_ONLY,False,False,0.00012278371128474704,10,0.9606590246353301,0.0,TRUE1MIN::event_state,,,,SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
capability::evt_uplimit_auction_money,evt_uplimit_auction_money,CAPABILITY_FIELD,event_state,true1min_augmented_panel,evt_uplimit_auction_money,STOCK,state-only,state-only,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,BLOCKED,,EVALUATED_DEVELOPMENT_ONLY,False,False,0.00019889411200250135,17,0.9595602657930445,0.0,TRUE1MIN::event_state,,,,NO_DIRECT_TYPED_ROUTE_USE_FROZEN_EVENT_ENTRY_OR_DERIVED_REPRESENTATION
capability::evt_uplimit_auction_offer,evt_uplimit_auction_offer,CAPABILITY_FIELD,event_state,true1min_augmented_panel,evt_uplimit_auction_offer,STOCK,state-only,state-only,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,BLOCKED,,EVALUATED_DEVELOPMENT_ONLY,False,False,0.00012278371128474704,8,0.9296206283169549,0.0,TRUE1MIN::event_state,,,,SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
capability::evt_uplimit_auction_pre1max_ratio,evt_uplimit_auction_pre1max_ratio,CAPABILITY_FIELD,event_state,true1min_augmented_panel,evt_uplimit_auction_pre1max_ratio,STOCK,state-only,state-only,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,BLOCKED,,EVALUATED_DEVELOPMENT_ONLY,False,False,0.00019889411200250135,18,0.9627417696973961,0.0,TRUE1MIN::event_state,,,,NO_DIRECT_TYPED_ROUTE_USE_FROZEN_EVENT_ENTRY_OR_DERIVED_REPRESENTATION
capability::evt_uplimit_auction_turnover,evt_uplimit_auction_turnover,CAPABILITY_FIELD,event_state,true1min_augmented_panel,evt_uplimit_auction_turnover,STOCK,state-only,state-only,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,BLOCKED,,EVALUATED_DEVELOPMENT_ONLY,False,False,0.0004573858999783182,20,0.779456288202803,0.0,TRUE1MIN::event_state,,,,SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
capability::evt_uplimit_cutoff_minute,evt_uplimit_cutoff_minute,CAPABILITY_FIELD,event_state,true1min_augmented_panel,evt_uplimit_cutoff_minute,STOCK,state-only,state-only,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,BLOCKED,,EVALUATED_DEVELOPMENT_ONLY,False,False,0.0005770695555052922,25,0.8717776559969413,0.0,TRUE1MIN::event_state,,,,SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
capability::evt_uplimit_fd_close,evt_uplimit_fd_close,CAPABILITY_FIELD,event_state,true1min_augmented_panel,evt_uplimit_fd_close,STOCK,state-only,state-only,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,BLOCKED,,EVALUATED_DEVELOPMENT_ONLY,False,False,0.0003044483226450586,26,0.9760763241310196,0.0,TRUE1MIN::event_state,,,,NO_DIRECT_TYPED_ROUTE_USE_FROZEN_EVENT_ENTRY_OR_DERIVED_REPRESENTATION
capability::evt_uplimit_fd_max,evt_uplimit_fd_max,CAPABILITY_FIELD,event_state,true1min_augmented_panel,evt_uplimit_fd_max,STOCK,state-only,state-only,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,BLOCKED,,EVALUATED_DEVELOPMENT_ONLY,False,False,0.0003044483226450586,27,0.9794570846987666,0.0,TRUE1MIN::event_state,,,,SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
capability::evt_uplimit_type_code,evt_uplimit_type_code,CAPABILITY_FIELD,event_state,true1min_augmented_panel,evt_uplimit_type_code,STOCK,state-only,state-only,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,BLOCKED,,EVALUATED_DEVELOPMENT_ONLY,False,False,0.0004573858999783182,1,0.0,0.0,TRUE1MIN::event_state,,,,NO_DIRECT_TYPED_ROUTE_USE_FROZEN_EVENT_ENTRY_OR_DERIVED_REPRESENTATION
capability::evt_uplimit_up_limit_keep_times,evt_uplimit_up_limit_keep_times,CAPABILITY_FIELD,event_state,true1min_augmented_panel,evt_uplimit_up_limit_keep_times,STOCK,state-only,state-only,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,BLOCKED,,EVALUATED_DEVELOPMENT_ONLY,False,False,0.0004573858999783182,1,0.0,0.0,TRUE1MIN::event_state,,,,NO_DIRECT_TYPED_ROUTE_USE_FROZEN_EVENT_ENTRY_OR_DERIVED_REPRESENTATION
capability::exec_date,exec_date,CAPABILITY_FIELD,metadata,true1min_augmented_panel,exec_date,STOCK,blocked,blocked,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,BLOCKED,,METADATA_OR_SEARCH_BLOCKED,False,False,,,,,,,,,identifier/label/clock metadata is not a searchable feature
capability::fund_accruals_profit_minus_cfo_assets,fund_accruals_profit_minus_cfo_assets,CAPABILITY_FIELD,canonical_fundamental_accruals,profit_sheet_report_em,PARENT_NETPROFIT,STOCK,scale_normalized_ratio,primary,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,REGISTERED_TYPED_CAPABILITY,ROUTE_ELIGIBLE,SLOW_CROSS_SECTIONAL_LEVEL,EVALUATED_DEVELOPMENT_ONLY,True,True,0.9262152777777778,2084,0.9999977114582,0.06839333095718982,FUNDAMENTAL::accruals::stock-session cross-section::SLOW_CROSS_SECTIONAL_LEVEL,DERIVED_ONLY,"asserted statement field; raw currency level remains blocked and only canonical change, normalized ratio, or source-reported YoY representations are permitted",False,
capability::fund_accruals_profit_minus_cfo_assets_at_disclosure,fund_accruals_profit_minus_cfo_assets_at_disclosure,CAPABILITY_FIELD,canonical_fundamental_accruals,profit_sheet_report_em,PARENT_NETPROFIT,STOCK,disclosure_payload__scale_normalized_ratio,primary,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,REGISTERED_TYPED_CAPABILITY,ROUTE_ELIGIBLE,DISCLOSURE_EVENT,EVALUATED_DEVELOPMENT_ONLY,False,False,1.0,24,0.9795739585136225,1.0,FUNDAMENTAL::accruals::disclosure episode::DISCLOSURE_EVENT,DERIVED_ONLY,"asserted statement field; raw currency level remains blocked and only canonical change, normalized ratio, or source-reported YoY representations are permitted",False,
capability::fund_ba_accounts_payable_acceleration,fund_ba_accounts_payable_acceleration,CAPABILITY_FIELD,canonical_fundamental_working_capital,balance_sheet_report_em,ACCOUNTS_PAYABLE,STOCK,internally_derived_acceleration,primary,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,REGISTERED_TYPED_CAPABILITY,ROUTE_ELIGIBLE,SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,True,True,0.8957248263888888,1063,0.9999687296706065,0.029243119266055047,FUNDAMENTAL::working_capital::stock-session cross-section::SLOW_TEMPORAL_CHANGE,DERIVED_ONLY,"asserted statement field; raw currency level remains blocked and only canonical change, normalized ratio, or source-reported YoY representations are permitted",False,
capability::fund_ba_accounts_payable_acceleration_at_disclosure,fund_ba_accounts_payable_acceleration_at_disclosure,CAPABILITY_FIELD,canonical_fundamental_working_capital,balance_sheet_report_em,ACCOUNTS_PAYABLE,STOCK,disclosure_payload__internally_derived_acceleration,primary,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,REGISTERED_TYPED_CAPABILITY,ROUTE_ELIGIBLE,DISCLOSURE_EVENT,EVALUATED_DEVELOPMENT_ONLY,True,True,0.9697624190064795,1033,0.9999770820606455,0.685370741482966,FUNDAMENTAL::working_capital::disclosure episode::DISCLOSURE_EVENT,DERIVED_ONLY,"asserted statement field; raw currency level remains blocked and only canonical change, normalized ratio, or source-reported YoY representations are permitted",False,
capability::fund_ba_accounts_payable_delta,fund_ba_accounts_payable_delta,CAPABILITY_FIELD,canonical_fundamental_working_capital,balance_sheet_report_em,ACCOUNTS_PAYABLE,STOCK,internally_derived_delta,primary,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,REGISTERED_TYPED_CAPABILITY,ROUTE_ELIGIBLE,SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,True,True,0.9057798032407407,1396,0.9999800452061887,0.042321399643609266,FUNDAMENTAL::working_capital::stock-session cross-section::SLOW_TEMPORAL_CHANGE,DERIVED_ONLY,"asserted statement field; raw currency level remains blocked and only canonical change, normalized ratio, or source-reported YoY representations are permitted",False,
capability::fund_ba_accounts_payable_delta_at_disclosure,fund_ba_accounts_payable_delta_at_disclosure,CAPABILITY_FIELD,canonical_fundamental_working_capital,balance_sheet_report_em,ACCOUNTS_PAYABLE,STOCK,disclosure_payload__internally_derived_delta,primary,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,REGISTERED_TYPED_CAPABILITY,ROUTE_ELIGIBLE,DISCLOSURE_EVENT,EVALUATED_DEVELOPMENT_ONLY,True,True,0.9762419006479481,1356,0.9999952830196835,1.0,FUNDAMENTAL::working_capital::disclosure episode::DISCLOSURE_EVENT,DERIVED_ONLY,"asserted statement field; raw currency level remains blocked and only canonical change, normalized ratio, or source-reported YoY representations are permitted",False,
capability::fund_ba_accounts_payable_persistence,fund_ba_accounts_payable_persistence,CAPABILITY_FIELD,canonical_fundamental_working_capital,balance_sheet_report_em,ACCOUNTS_PAYABLE,STOCK,internally_derived_persistence,primary,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,REGISTERED_TYPED_CAPABILITY,ROUTE_ELIGIBLE,SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,True,True,0.9041883680555556,11,0.8577674745971695,0.024545602077247645,FUNDAMENTAL::working_capital::stock-session cross-section::SLOW_TEMPORAL_CHANGE,DERIVED_ONLY,"asserted statement field; raw currency level remains blocked and only canonical change, normalized ratio, or source-reported YoY representations are permitted",False,
capability::fund_ba_accounts_payable_persistence_at_disclosure,fund_ba_accounts_payable_persistence_at_disclosure,CAPABILITY_FIELD,canonical_fundamental_working_capital,balance_sheet_report_em,ACCOUNTS_PAYABLE,STOCK,disclosure_payload__internally_derived_persistence,primary,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,REGISTERED_TYPED_CAPABILITY,ROUTE_ELIGIBLE,DISCLOSURE_EVENT,EVALUATED_DEVELOPMENT_ONLY,True,True,0.9762419006479481,10,0.8540257102665818,0.48111332007952284,FUNDAMENTAL::working_capital::disclosure episode::DISCLOSURE_EVENT,DERIVED_ONLY,"asserted statement field; raw currency level remains blocked and only canonical change, normalized ratio, or source-reported YoY representations are permitted",False,
