field_id,row_count,finite_count,coverage,sample_count,sample_unique,normalized_entropy,temporal_comparison_count,temporal_change_rate,cross_sectional_std_mean,minimum,maximum,context,data_family,field_role,semantic_role,support_unit,semantic_support_group,information_status,information_qualified,coverage_basis,variation_basis,activation_rate,representation_id,route_id
fund_ba_total_equity_yoy_at_disclosure,1389,1369,0.9856011519078474,1369,1368,0.9999939349800416,1015,0.9990147783251232,3853988459.402985,-14823452043.269989,126147000000.0,FUNDAMENTAL,growth,primary,disclosure_payload__internally_derived_yoy,disclosure episode,FUNDAMENTAL::growth::disclosure episode::DISCLOSURE_EVENT,EVALUATED_DEVELOPMENT_ONLY,True,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.9856011519078474,cn.rep.1e25931837a3a803c083906546a242dd,DISCLOSURE_EVENT
fund_ba_total_liabilities_acceleration,27648,25376,0.9178240740740741,25376,1090,0.9999854582717718,25019,0.029297733722371,7374421550.171551,-69553000000.0,342463000000.0,FUNDAMENTAL,leverage,primary,internally_derived_acceleration,stock-session cross-section,FUNDAMENTAL::leverage::stock-session cross-section::SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,True,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.9178240740740741,cn.rep.3bb9376f2abc160299757cc9179c21b8,SLOW_TEMPORAL_CHANGE
fund_ba_total_liabilities_acceleration_at_disclosure,1389,1382,0.9949604031677466,1382,1059,0.9999822361952966,1026,0.6851851851851852,3793374208.843769,-69553000000.0,342463000000.0,FUNDAMENTAL,leverage,primary,disclosure_payload__internally_derived_acceleration,disclosure episode,FUNDAMENTAL::leverage::disclosure episode::DISCLOSURE_EVENT,EVALUATED_DEVELOPMENT_ONLY,True,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.9949604031677466,cn.rep.40d5e2a87c92f2ba3ac3a4856dcac0cf,DISCLOSURE_EVENT
fund_ba_total_liabilities_delta,27648,25624,0.9267939814814815,25624,1427,0.9999885106183999,25265,0.042271917672669704,11315080827.66393,-43511192982.21008,527897000000.0,FUNDAMENTAL,leverage,primary,internally_derived_delta,stock-session cross-section,FUNDAMENTAL::leverage::stock-session cross-section::SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,True,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.9267939814814815,cn.rep.32efbe2020883486d6dffd1a91edd066,SLOW_TEMPORAL_CHANGE
fund_ba_total_liabilities_delta_at_disclosure,1389,1386,0.9978401727861771,1386,1386,0.9999943619385826,1028,1.0,4345402127.43414,-43511192982.21008,527897000000.0,FUNDAMENTAL,leverage,primary,disclosure_payload__internally_derived_delta,disclosure episode,FUNDAMENTAL::leverage::disclosure episode::DISCLOSURE_EVENT,EVALUATED_DEVELOPMENT_ONLY,True,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.9978401727861771,cn.rep.a9e917a64d541e76028431a583ea8459,DISCLOSURE_EVENT
fund_ba_total_liabilities_persistence,27648,25592,0.9256365740740741,25592,23,0.8054684615895977,25233,0.025086196647247653,2.801151669864579,1.0,37.0,FUNDAMENTAL,leverage,primary,internally_derived_persistence,stock-session cross-section,FUNDAMENTAL::leverage::stock-session cross-section::SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,True,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.9256365740740741,cn.rep.155fcf4b73358117a706b1356b1cfc6c,SLOW_TEMPORAL_CHANGE
fund_ba_total_liabilities_persistence_at_disclosure,1389,1386,0.9978401727861771,1386,21,0.7652679931697751,1028,0.4708171206225681,2.1277312390422805,1.0,37.0,FUNDAMENTAL,leverage,primary,disclosure_payload__internally_derived_persistence,disclosure episode,FUNDAMENTAL::leverage::disclosure episode::DISCLOSURE_EVENT,EVALUATED_DEVELOPMENT_ONLY,True,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.9978401727861771,cn.rep.ba9946664eef0bc6bbc40b425429a0ee,DISCLOSURE_EVENT
fund_ba_total_liabilities_slope,27648,25624,0.9267939814814815,25624,1427,0.9999810306233456,25265,0.042271917672669704,103565871.10897914,-374000129.48439515,2900532967.032967,FUNDAMENTAL,leverage,primary,internally_derived_slope,stock-session cross-section,FUNDAMENTAL::leverage::stock-session cross-section::SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,True,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.9267939814814815,cn.rep.ffddbb14480fa232d92ab5ed2c0d746d,SLOW_TEMPORAL_CHANGE
fund_ba_total_liabilities_slope_at_disclosure,1389,1386,0.9978401727861771,1386,1386,0.9999943619385826,1028,1.0,36032105.628551014,-374000129.48439515,2900532967.032967,FUNDAMENTAL,leverage,primary,disclosure_payload__internally_derived_slope,disclosure episode,FUNDAMENTAL::leverage::disclosure episode::DISCLOSURE_EVENT,EVALUATED_DEVELOPMENT_ONLY,True,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.9978401727861771,cn.rep.453a60456bfd0f4bda353ab31016e378,DISCLOSURE_EVENT
fund_ba_total_liabilities_source_yoy,27648,25001,0.9042607060185185,25001,1725,0.9999956417072082,24648,0.05566374553716326,66.57314560582702,-95.1635922969,1160.2895585736,FUNDAMENTAL,growth,primary,source_reported_yoy,stock-session cross-section,FUNDAMENTAL::growth::stock-session cross-section::SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,True,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.9042607060185185,cn.rep.9a2649dbef0f26a2c3a5cf8e7a58c3c3,SLOW_TEMPORAL_CHANGE
fund_ba_total_liabilities_source_yoy_at_disclosure,1389,1374,0.9892008639308856,1374,1374,0.9999973175093403,1021,1.0,37.04060840071924,-95.1635922969,1160.2895585736,FUNDAMENTAL,growth,primary,disclosure_payload__source_reported_yoy,disclosure episode,FUNDAMENTAL::growth::disclosure episode::DISCLOSURE_EVENT,EVALUATED_DEVELOPMENT_ONLY,True,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.9892008639308856,cn.rep.16feb898aae7bdcc0a3e7dc2cad36cfe,DISCLOSURE_EVENT
fund_ba_total_liabilities_yoy,27648,25001,0.9042607060185185,25001,1723,0.9999924912077073,24648,0.05558260305095748,35282360259.63346,-96248000000.0,851741000000.0,FUNDAMENTAL,growth,primary,internally_derived_yoy,stock-session cross-section,FUNDAMENTAL::growth::stock-session cross-section::SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,True,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.9042607060185185,cn.rep.3ffb53dc6784a08cbbc354392fb2444a,SLOW_TEMPORAL_CHANGE
fund_ba_total_liabilities_yoy_at_disclosure,1389,1374,0.9892008639308856,1374,1373,0.9999973175093403,1021,0.9990205680705191,9814975885.21938,-95380389530.39001,851741000000.0,FUNDAMENTAL,growth,primary,disclosure_payload__internally_derived_yoy,disclosure episode,FUNDAMENTAL::growth::disclosure episode::DISCLOSURE_EVENT,EVALUATED_DEVELOPMENT_ONLY,True,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.9892008639308856,cn.rep.f54b24d565f3bd7640169fab9f513ec1,DISCLOSURE_EVENT
fund_ca_construct_long_asset_acceleration,27648,24992,0.9039351851851852,24992,2033,0.9999941951225285,24635,0.06803328597523849,9064281982.160706,-334605000000.0,254376000000.0,FUNDAMENTAL,capital_investment,primary,internally_derived_acceleration,stock-session cross-section,FUNDAMENTAL::capital_investment::stock-session cross-section::SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,True,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.9039351851851852,cn.rep.dfa04ff479849179e33c0b626a6a93a5,SLOW_TEMPORAL_CHANGE
fund_ca_construct_long_asset_acceleration_at_disclosure,22,10,0.45454545454545453,10,10,0.9999999999999998,1,1.0,70107133.46124974,-238008392.94999996,64087618.68000001,FUNDAMENTAL,capital_investment,primary,disclosure_payload__internally_derived_acceleration,disclosure episode,FUNDAMENTAL::capital_investment::disclosure episode::DISCLOSURE_EVENT,EVALUATED_DEVELOPMENT_ONLY,False,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.45454545454545453,cn.rep.276223608a230ac85bcee2044dad949f,DISCLOSURE_EVENT
fund_ca_construct_long_asset_delta,27648,25232,0.9126157407407407,25232,2048,0.9999933225111847,24873,0.06794516142001367,7582808795.749378,-227272000000.0,107333000000.0,FUNDAMENTAL,capital_investment,primary,internally_derived_delta,stock-session cross-section,FUNDAMENTAL::capital_investment::stock-session cross-section::SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,True,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.9116030092592593,cn.rep.581596de9a8a251b886fa3447f06fe68,SLOW_TEMPORAL_CHANGE
fund_ca_construct_long_asset_delta_at_disclosure,22,12,0.5454545454545454,12,12,1.0000000000000002,2,1.0,28384331.7996762,-217634967.65999997,95884799.32,FUNDAMENTAL,capital_investment,primary,disclosure_payload__internally_derived_delta,disclosure episode,FUNDAMENTAL::capital_investment::disclosure episode::DISCLOSURE_EVENT,EVALUATED_DEVELOPMENT_ONLY,False,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.5454545454545454,cn.rep.b3d51fff56e7d89356f272f60fb8c987,DISCLOSURE_EVENT
fund_ca_construct_long_asset_persistence,27648,25204,0.9116030092592593,25204,8,0.9944869228923715,24845,0.05345139867176494,0.5273094353559123,1.0,9.0,FUNDAMENTAL,capital_investment,primary,internally_derived_persistence,stock-session cross-section,FUNDAMENTAL::capital_investment::stock-session cross-section::SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,True,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.9116030092592593,cn.rep.af13a34822ed6cd71066fa1220b63b63,SLOW_TEMPORAL_CHANGE
fund_ca_construct_long_asset_persistence_at_disclosure,22,12,0.5454545454545454,12,2,0.0,2,0.5,0.3535533905932738,1.0,2.0,FUNDAMENTAL,capital_investment,primary,disclosure_payload__internally_derived_persistence,disclosure episode,FUNDAMENTAL::capital_investment::disclosure episode::DISCLOSURE_EVENT,EVALUATED_DEVELOPMENT_ONLY,False,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.5454545454545454,cn.rep.92b7c94df4c650e0ee17ceaa314017e4,DISCLOSURE_EVENT
fund_ca_construct_long_asset_slope,27648,25232,0.9126157407407407,25232,2048,0.9999975985644605,24873,0.06794516142001367,83396687.41286945,-2497494505.4945054,1166663043.4782608,FUNDAMENTAL,capital_investment,primary,internally_derived_slope,stock-session cross-section,FUNDAMENTAL::capital_investment::stock-session cross-section::SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,True,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.9116030092592593,cn.rep.02e8c0d559318445d7331b093dfc7ea4,SLOW_TEMPORAL_CHANGE
fund_ca_construct_long_asset_slope_at_disclosure,22,12,0.5454545454545454,12,12,1.0000000000000002,2,1.0,210537.9926060951,-2391593.051208791,1042226.0795652174,FUNDAMENTAL,capital_investment,primary,disclosure_payload__internally_derived_slope,disclosure episode,FUNDAMENTAL::capital_investment::disclosure episode::DISCLOSURE_EVENT,EVALUATED_DEVELOPMENT_ONLY,False,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.5454545454545454,cn.rep.e162f306f10f0c159e6e1d75c153ce02,DISCLOSURE_EVENT
fund_ca_construct_long_asset_source_yoy,27648,24641,0.8912398726851852,24641,2025,0.9999938730862802,24284,0.06868720144951408,1702.3909440922926,-99.6930231105,202403.0332907348,FUNDAMENTAL,growth,primary,source_reported_yoy,stock-session cross-section,FUNDAMENTAL::growth::stock-session cross-section::SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,True,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.8912398726851852,cn.rep.f8caeaffd1a9b58a82437872b8cf650a,SLOW_TEMPORAL_CHANGE
fund_ca_construct_long_asset_source_yoy_at_disclosure,22,1,0.045454545454545456,1,1,0.0,0,0.0,nan,-24.2784615318,-24.2784615318,FUNDAMENTAL,growth,primary,disclosure_payload__source_reported_yoy,disclosure episode,FUNDAMENTAL::growth::disclosure episode::DISCLOSURE_EVENT,EVALUATED_DEVELOPMENT_ONLY,False,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.045454545454545456,cn.rep.12ee5dd1f8c0e8532b32c84e5ab215f9,DISCLOSURE_EVENT
fund_ca_construct_long_asset_yoy,27648,24641,0.8912398726851852,24641,2023,0.9999888330258483,24284,0.06860484269477846,1076214797.540123,-21811000000.0,38756000000.0,FUNDAMENTAL,growth,primary,internally_derived_yoy,stock-session cross-section,FUNDAMENTAL::growth::stock-session cross-section::SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,True,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.8912398726851852,cn.rep.969bb2fa869730fb45129b627f23d4bf,SLOW_TEMPORAL_CHANGE
fund_ca_construct_long_asset_yoy_at_disclosure,22,1,0.045454545454545456,1,1,0.0,0,0.0,nan,-3311365.8100000005,-3311365.8100000005,FUNDAMENTAL,growth,primary,disclosure_payload__internally_derived_yoy,disclosure episode,FUNDAMENTAL::growth::disclosure episode::DISCLOSURE_EVENT,EVALUATED_DEVELOPMENT_ONLY,False,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.045454545454545456,cn.rep.f38cb59b1442ed04cab1ce3f5676d950,DISCLOSURE_EVENT
fund_ca_netcash_finance_acceleration,27648,24258,0.8773871527777778,24258,1980,0.9999949009360215,23895,0.06775476041012764,11343100294.754402,-196035000000.0,164465461174.32,FUNDAMENTAL,capital_investment,primary,internally_derived_acceleration,stock-session cross-section,FUNDAMENTAL::capital_investment::stock-session cross-section::SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,True,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.8771339699074074,cn.rep.b06da5d9c6bcc262d4ee6ed2250f911f,SLOW_TEMPORAL_CHANGE
fund_ca_netcash_finance_acceleration_at_disclosure,22,10,0.45454545454545453,10,10,0.9999999999999998,1,1.0,286440268.88007635,-312749074.67,1243544021.56,FUNDAMENTAL,capital_investment,primary,disclosure_payload__internally_derived_acceleration,disclosure episode,FUNDAMENTAL::capital_investment::disclosure episode::DISCLOSURE_EVENT,EVALUATED_DEVELOPMENT_ONLY,False,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.45454545454545453,cn.rep.15f672ab42f0a89777a067e1d1f3b5c3,DISCLOSURE_EVENT
fund_ca_netcash_finance_delta,27648,24812,0.8974247685185185,24812,2003,0.9999958606115033,24445,0.06745755778277766,7750081376.676829,-137917000000.0,111779000000.0,FUNDAMENTAL,capital_investment,primary,internally_derived_delta,stock-session cross-section,FUNDAMENTAL::capital_investment::stock-session cross-section::SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,True,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.8885633680555556,cn.rep.dd7a88db9a2ff04787f0a6c9808bad75,SLOW_TEMPORAL_CHANGE
fund_ca_netcash_finance_delta_at_disclosure,22,12,0.5454545454545454,12,12,1.0000000000000002,2,1.0,76333130.49540707,-197874825.57000002,116244782.51,FUNDAMENTAL,capital_investment,primary,disclosure_payload__internally_derived_delta,disclosure episode,FUNDAMENTAL::capital_investment::disclosure episode::DISCLOSURE_EVENT,EVALUATED_DEVELOPMENT_ONLY,False,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.5454545454545454,cn.rep.4354ef3f571a5334f98859d238fb4d6e,DISCLOSURE_EVENT
fund_ca_netcash_finance_persistence,27648,24567,0.8885633680555556,24567,8,0.8917890004909594,24202,0.04673167506817619,0.9319882015319843,1.0,8.0,FUNDAMENTAL,capital_investment,primary,internally_derived_persistence,stock-session cross-section,FUNDAMENTAL::capital_investment::stock-session cross-section::SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,True,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.8885633680555556,cn.rep.248cfcf8718ef5c565c135f1ade6b7cf,SLOW_TEMPORAL_CHANGE
fund_ca_netcash_finance_persistence_at_disclosure,22,12,0.5454545454545454,12,3,0.9182958340544894,2,0.0,0.0,1.0,3.0,FUNDAMENTAL,capital_investment,primary,disclosure_payload__internally_derived_persistence,disclosure episode,FUNDAMENTAL::capital_investment::disclosure episode::DISCLOSURE_EVENT,EVALUATED_DEVELOPMENT_ONLY,False,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.5454545454545454,cn.rep.a596fb6e4d17906795127cf63218c8db,DISCLOSURE_EVENT
fund_ca_netcash_finance_slope,27648,24812,0.8974247685185185,24812,2003,0.9999876388244965,24445,0.06745755778277766,84983552.29288949,-1515571428.5714285,1228340659.3406594,FUNDAMENTAL,capital_investment,primary,internally_derived_slope,stock-session cross-section,FUNDAMENTAL::capital_investment::stock-session cross-section::SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,True,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.8885633680555556,cn.rep.b29ed2ed5097b826a19532651473354b,SLOW_TEMPORAL_CHANGE
fund_ca_netcash_finance_slope_at_disclosure,22,12,0.5454545454545454,12,12,1.0000000000000002,2,1.0,391599.67546778877,-2174448.632637363,1263530.244673913,FUNDAMENTAL,capital_investment,primary,disclosure_payload__internally_derived_slope,disclosure episode,FUNDAMENTAL::capital_investment::disclosure episode::DISCLOSURE_EVENT,EVALUATED_DEVELOPMENT_ONLY,False,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.5454545454545454,cn.rep.1eceb7e844c0a2a9d04fc9b225053c37,DISCLOSURE_EVENT
fund_ca_netcash_finance_source_yoy,27648,24115,0.8722149884259259,24115,1979,0.9999961872062373,23740,0.06756529064869418,16737.300469406324,-60532.9470249587,1059264.8140915663,FUNDAMENTAL,growth,primary,source_reported_yoy,stock-session cross-section,FUNDAMENTAL::growth::stock-session cross-section::SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,True,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.8721426504629629,cn.rep.c3d0ac3796719b935be90c9600c89573,SLOW_TEMPORAL_CHANGE
fund_ca_netcash_finance_source_yoy_at_disclosure,22,1,0.045454545454545456,1,1,0.0,0,0.0,nan,9.4993489267,9.4993489267,FUNDAMENTAL,growth,primary,disclosure_payload__source_reported_yoy,disclosure episode,FUNDAMENTAL::growth::disclosure episode::DISCLOSURE_EVENT,EVALUATED_DEVELOPMENT_ONLY,False,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.045454545454545456,cn.rep.cefb68b5cc229d253b5636a835d81513,DISCLOSURE_EVENT
fund_ca_netcash_finance_yoy,27648,24145,0.8733000578703703,24145,1979,0.9999889573453316,23772,0.06755847215211173,8906339087.69843,-230257000000.0,180368000000.0,FUNDAMENTAL,growth,primary,internally_derived_yoy,stock-session cross-section,FUNDAMENTAL::growth::stock-session cross-section::SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,True,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.8732277199074074,cn.rep.817d08cf59e2456482688940df75f549,SLOW_TEMPORAL_CHANGE
fund_ca_netcash_finance_yoy_at_disclosure,22,1,0.045454545454545456,1,1,0.0,0,0.0,nan,168370.49,168370.49,FUNDAMENTAL,growth,primary,disclosure_payload__internally_derived_yoy,disclosure episode,FUNDAMENTAL::growth::disclosure episode::DISCLOSURE_EVENT,EVALUATED_DEVELOPMENT_ONLY,False,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.045454545454545456,cn.rep.2e25fac3761c92a70611563194b433f8,DISCLOSURE_EVENT
fund_ca_netcash_invest_acceleration,27648,25119,0.9085286458333334,25119,2043,0.9999927475246432,24765,0.06820109024833435,16172616081.258938,-229866000000.0,550309000000.0,FUNDAMENTAL,capital_investment,primary,internally_derived_acceleration,stock-session cross-section,FUNDAMENTAL::capital_investment::stock-session cross-section::SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,True,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.9085286458333334,cn.rep.4754004c3be5c421a8f846517ca1fd29,SLOW_TEMPORAL_CHANGE
fund_ca_netcash_invest_acceleration_at_disclosure,22,10,0.45454545454545453,10,10,0.9999999999999998,1,1.0,529106705.7258166,-283329719.4,1469542586.06,FUNDAMENTAL,capital_investment,primary,disclosure_payload__internally_derived_acceleration,disclosure episode,FUNDAMENTAL::capital_investment::disclosure episode::DISCLOSURE_EVENT,EVALUATED_DEVELOPMENT_ONLY,False,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.45454545454545453,cn.rep.fe45703efd2c7c22025528761621765b,DISCLOSURE_EVENT
fund_ca_netcash_invest_delta,27648,25305,0.9152560763888888,25305,2056,0.9999971975137812,24949,0.06813900356727724,11680634603.031698,-131295000000.0,424264000000.0,FUNDAMENTAL,capital_investment,primary,internally_derived_delta,stock-session cross-section,FUNDAMENTAL::capital_investment::stock-session cross-section::SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,True,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.9152560763888888,cn.rep.7862743c1b89668eaa47153169041853,SLOW_TEMPORAL_CHANGE
fund_ca_netcash_invest_delta_at_disclosure,22,12,0.5454545454545454,12,12,1.0000000000000002,2,1.0,152518449.31967643,-411277705.04999995,1297319564.24,FUNDAMENTAL,capital_investment,primary,disclosure_payload__internally_derived_delta,disclosure episode,FUNDAMENTAL::capital_investment::disclosure episode::DISCLOSURE_EVENT,EVALUATED_DEVELOPMENT_ONLY,False,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.5454545454545454,cn.rep.8acea78db0f221a263c5169bdb16c2d3,DISCLOSURE_EVENT
fund_ca_netcash_invest_persistence,27648,25305,0.9152560763888888,25305,8,0.8946011380053037,24949,0.05106417090865365,0.8583845157446137,1.0,8.0,FUNDAMENTAL,capital_investment,primary,internally_derived_persistence,stock-session cross-section,FUNDAMENTAL::capital_investment::stock-session cross-section::SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,True,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.9152560763888888,cn.rep.327114371317e3c429bedd1b56d83065,SLOW_TEMPORAL_CHANGE
fund_ca_netcash_invest_persistence_at_disclosure,22,12,0.5454545454545454,12,3,0.9798687566511527,2,0.5,0.3535533905932738,1.0,3.0,FUNDAMENTAL,capital_investment,primary,disclosure_payload__internally_derived_persistence,disclosure episode,FUNDAMENTAL::capital_investment::disclosure episode::DISCLOSURE_EVENT,EVALUATED_DEVELOPMENT_ONLY,False,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.5454545454545454,cn.rep.b5e4c3968eb86573794b8604e703ae5f,DISCLOSURE_EVENT
fund_ca_netcash_invest_slope,27648,25305,0.9152560763888888,25305,2056,0.9999959338944708,24949,0.06813900356727724,128193889.70116316,-1427119565.2173913,4662241758.241758,FUNDAMENTAL,capital_investment,primary,internally_derived_slope,stock-session cross-section,FUNDAMENTAL::capital_investment::stock-session cross-section::SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,True,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.9152560763888888,cn.rep.c7b3d61a540bbaec9d5a5620a9759401,SLOW_TEMPORAL_CHANGE
fund_ca_netcash_invest_slope_at_disclosure,22,12,0.5454545454545454,12,12,1.0000000000000002,2,1.0,397699.85090334713,-4470409.837499999,14256258.947692309,FUNDAMENTAL,capital_investment,primary,disclosure_payload__internally_derived_slope,disclosure episode,FUNDAMENTAL::capital_investment::disclosure episode::DISCLOSURE_EVENT,EVALUATED_DEVELOPMENT_ONLY,False,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.5454545454545454,cn.rep.cd5243b48c2a083d86ff696ea679ff42,DISCLOSURE_EVENT
fund_ca_netcash_invest_source_yoy,27648,24692,0.8930844907407407,24692,2030,0.999997212443509,24338,0.06886350562905744,3549.1310925920593,-158688.9437679688,122208.7258075707,FUNDAMENTAL,growth,primary,source_reported_yoy,stock-session cross-section,FUNDAMENTAL::growth::stock-session cross-section::SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,True,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.8930844907407407,cn.rep.d3fceaef00cf8a98d6a82883dbb90dad,SLOW_TEMPORAL_CHANGE
