coordinate_set,left,right,exact_correlation,sketch_rank_correlation,same_sketch_cluster,sketch_pair_equivalent,same_exact_cluster
A,phase3cp_22219,phase3cp_24055,0.02339658960610169,0.023685684462707156,False,False,False
A,phase3cp_22219,phase3cp_24098,-0.03456969987526788,-0.03508454639458211,False,False,False
A,phase3cp_22219,phase3cp_24107,0.048787345082641695,0.049009050806050385,False,False,False
A,phase3cp_22219,phase3cp_24175,0.013335777086370501,0.013507045873374616,False,False,False
A,phase3cp_22219,phase3cp_24219,0.1000931971804255,0.10036639724715007,False,False,False
A,phase3cp_22219,phase3cp_24326,-0.025931361622069247,-0.026467908870145596,False,False,False
A,phase3cp_22219,phase3cp_24452,-0.013008117201669667,-0.01286830227082365,False,False,False
A,phase3cp_22219,phase3cp_24490,-0.04235082670229437,-0.042255760067996556,False,False,False
A,phase3cp_22219,phase3cp_24500,-0.08037128741913209,-0.08026429938153953,False,False,False
A,phase3cp_22219,phase3cp_24532,0.021587824099144313,0.02162757988522942,False,False,False
A,phase3cp_22226,phase3cp_22257,0.33960097203650036,0.3391106985886268,False,False,False
A,phase3cp_22226,phase3cp_22305,0.7161590909183402,0.7157675274496668,False,False,False
A,phase3cp_22226,phase3cp_22465,0.04004974254118183,0.04242927526601512,False,False,False
A,phase3cp_22226,phase3cp_22663,-0.04179552784529587,-0.041752148976620565,False,False,False
A,phase3cp_22226,phase3cp_23006,0.04163382422843436,0.041967703124738256,False,False,False
A,phase3cp_22226,phase3cp_23099,0.01667383010540616,0.016776792363082247,False,False,False
A,phase3cp_22226,phase3cp_23121,0.06772653766193641,0.06758769403364352,False,False,False
A,phase3cp_22226,phase3cp_23150,-0.023518688484639103,-0.022927467678582395,False,False,False
A,phase3cp_22226,phase3cp_23241,-0.08261907866214886,-0.08295158490029449,False,False,False
A,phase3cp_22226,phase3cp_23268,0.030440818449295106,0.027831290990675103,False,False,False
A,phase3cp_22226,phase3cp_23614,-0.057771693013327415,-0.057772450270049604,False,False,False
A,phase3cp_22226,phase3cp_23691,-0.01728768123571494,-0.017384366958551722,False,False,False
A,phase3cp_22226,phase3cp_23765,0.030440818449295106,0.027831290990675103,False,False,False
A,phase3cp_22226,phase3cp_23782,-0.01919282982011226,-0.019538442863346408,False,False,False
A,phase3cp_22226,phase3cp_24055,0.02167517880206525,0.021774660620153735,False,False,False
A,phase3cp_22226,phase3cp_24098,-0.048183495714810516,-0.04787661993884705,False,False,False
A,phase3cp_22226,phase3cp_24107,-0.14470512288556495,-0.14529226247905017,False,False,False
A,phase3cp_22226,phase3cp_24175,-0.04429277116710814,-0.044984161000619055,False,False,False
A,phase3cp_22226,phase3cp_24219,0.010198773346856925,0.010869382442853343,False,False,False
A,phase3cp_22226,phase3cp_24326,-0.013277377529909857,-0.014069308206103243,False,False,False
A,phase3cp_22226,phase3cp_24452,0.00885424364975305,0.009262559938059451,False,False,False
A,phase3cp_22226,phase3cp_24532,0.035462501339210306,0.03412793331218977,False,False,False
A,phase3cp_22257,phase3cp_22305,0.32494700210258004,0.32505341585454306,False,False,False
A,phase3cp_22257,phase3cp_22465,0.025277398656226097,0.02653259293300285,False,False,False
A,phase3cp_22257,phase3cp_22564,0.029503938982630745,0.02745969143882585,False,False,False
A,phase3cp_22257,phase3cp_22663,-0.06448006629739107,-0.06457747015414085,False,False,False
A,phase3cp_22257,phase3cp_23006,0.07287481110246752,0.07314737630086943,False,False,False
A,phase3cp_22257,phase3cp_23099,-0.003903771835164698,-0.003936497876243272,False,False,False
A,phase3cp_22257,phase3cp_23121,0.009344618254568084,0.009489041121526653,False,False,False
A,phase3cp_22257,phase3cp_23150,-0.008170107557805893,-0.007796791103954933,False,False,False
A,phase3cp_22257,phase3cp_23221,-0.02380366744099197,-0.023460671208452608,False,False,False
A,phase3cp_22257,phase3cp_23241,0.002306581527750212,0.002280790801026333,False,False,False
A,phase3cp_22257,phase3cp_23268,0.01171930658844014,0.011833799214760281,False,False,False
A,phase3cp_22257,phase3cp_23614,-0.07879537523076081,-0.07937747506948563,False,False,False
A,phase3cp_22257,phase3cp_23691,-0.0591621683089777,-0.05970392832258341,False,False,False
A,phase3cp_22257,phase3cp_23765,0.01171930658844014,0.011833799214760281,False,False,False
A,phase3cp_22257,phase3cp_23782,-0.0638557800781794,-0.06440501187500125,False,False,False
A,phase3cp_22257,phase3cp_24055,0.02359845953820071,0.024123337592619178,False,False,False
A,phase3cp_22257,phase3cp_24098,-0.05024730702517551,-0.05007257787737909,False,False,False
A,phase3cp_22257,phase3cp_24107,-0.02526351653951593,-0.025303536400741875,False,False,False
A,phase3cp_22257,phase3cp_24175,0.03464487423678561,0.03465687575094022,False,False,False
A,phase3cp_22257,phase3cp_24219,-0.013717830094338405,-0.013677565675293544,False,False,False
A,phase3cp_22257,phase3cp_24326,0.021270694608423277,0.02145657029341463,False,False,False
A,phase3cp_22257,phase3cp_24452,-0.07817204797607058,-0.07793151048038982,False,False,False
A,phase3cp_22257,phase3cp_24490,-0.07131476698648397,-0.07151946554180082,False,False,False
A,phase3cp_22257,phase3cp_24500,0.00353811027806455,0.0030534850496013793,False,False,False
A,phase3cp_22257,phase3cp_24532,0.028793773372117623,0.027821810866320774,False,False,False
A,phase3cp_22305,phase3cp_22465,0.0292218302578857,0.03250776707550351,False,False,False
A,phase3cp_22305,phase3cp_22663,-0.007983749057570667,-0.007853739675012215,False,False,False
A,phase3cp_22305,phase3cp_23006,0.001637434313915164,0.0019374335859363566,False,False,False
A,phase3cp_22305,phase3cp_23099,0.03982634227394332,0.040016492415782416,False,False,False
A,phase3cp_22305,phase3cp_23121,0.1815301045368941,0.18147808420682893,False,False,False
A,phase3cp_22305,phase3cp_23150,-0.17590275639010236,-0.1751160617605298,False,False,False
A,phase3cp_22305,phase3cp_23241,-0.07006208557221509,-0.07104764109412809,False,False,False
A,phase3cp_22305,phase3cp_23268,0.010730181846443424,0.0059263874702605735,False,False,False
A,phase3cp_22305,phase3cp_23614,0.052950920537756886,0.05354349418100412,False,False,False
A,phase3cp_22305,phase3cp_23691,0.05642666271406936,0.05702770951738731,False,False,False
A,phase3cp_22305,phase3cp_23765,0.010730181846443424,0.0059263874702605735,False,False,False
A,phase3cp_22305,phase3cp_23782,0.0467795750541161,0.04673704961087912,False,False,False
A,phase3cp_22305,phase3cp_24055,0.019813071262870355,0.020035148655329665,False,False,False
A,phase3cp_22305,phase3cp_24098,0.012799251220648117,0.013729883708457244,False,False,False
A,phase3cp_22305,phase3cp_24107,-0.0847474511612357,-0.08499438222467381,False,False,False
A,phase3cp_22305,phase3cp_24175,0.0866210057473968,0.08586414610366339,False,False,False
A,phase3cp_22305,phase3cp_24219,0.12944219118257994,0.12943009924648635,False,False,False
A,phase3cp_22305,phase3cp_24326,0.005709509470238074,0.005475713905187224,False,False,False
A,phase3cp_22305,phase3cp_24452,-0.09627693321358612,-0.09555369896430155,False,False,False
A,phase3cp_22305,phase3cp_24532,0.01076182849542148,0.005992288627521982,False,False,False
A,phase3cp_22465,phase3cp_22564,0.723540586077318,0.6831115666938079,False,False,False
A,phase3cp_22465,phase3cp_22663,0.03639435877201878,0.036840440719277626,False,False,False
A,phase3cp_22465,phase3cp_23006,0.0147019468700467,0.014060879312287083,False,False,False
A,phase3cp_22465,phase3cp_23099,0.031996885065787566,0.03197175426798455,False,False,False
A,phase3cp_22465,phase3cp_23121,0.028442655516086792,0.02930746874692202,False,False,False
A,phase3cp_22465,phase3cp_23150,0.05711145570294682,0.05573315872791398,False,False,False
A,phase3cp_22465,phase3cp_23221,0.00717076072023931,0.006002906482816833,False,False,False
A,phase3cp_22465,phase3cp_23241,-0.006413146899863264,-0.006441959416650379,False,False,False
A,phase3cp_22465,phase3cp_23268,0.8434958589271387,0.8201203798117631,False,False,False
A,phase3cp_22465,phase3cp_23614,0.02678561120853221,0.02665880775340181,False,False,False
A,phase3cp_22465,phase3cp_23691,0.02987253293993492,0.029701551239117618,False,False,False
A,phase3cp_22465,phase3cp_23765,0.8434958589271387,0.8201203798117631,False,False,False
A,phase3cp_22465,phase3cp_23782,0.029872532939934904,0.02970155123911758,False,False,False
A,phase3cp_22465,phase3cp_24055,0.8121692972933116,0.7895122217550932,False,False,False
A,phase3cp_22465,phase3cp_24098,0.02634361750338556,0.026285875874800982,False,False,False
A,phase3cp_22465,phase3cp_24107,0.05221124324831259,0.048128676864144675,False,False,False
A,phase3cp_22465,phase3cp_24175,0.005540250234410614,0.004460493915043921,False,False,False
A,phase3cp_22465,phase3cp_24219,0.013888199067852373,0.01244459334214655,False,False,False
A,phase3cp_22465,phase3cp_24326,-0.0004598836177564282,-0.0025946944591031754,False,False,False
A,phase3cp_22465,phase3cp_24452,0.028177010307331243,0.028800982633905386,False,False,False
A,phase3cp_22465,phase3cp_24490,0.04570567454167393,0.04216110095394019,False,False,False
A,phase3cp_22465,phase3cp_24500,0.011302230006338532,0.010116965594641054,False,False,False
A,phase3cp_22465,phase3cp_24532,0.797020244452188,0.7784126598903722,False,False,False
A,phase3cp_22564,phase3cp_22663,0.039010600985503754,0.03822524453073769,False,False,False
A,phase3cp_22564,phase3cp_23006,0.011217375383841653,0.012880780068689406,False,False,False
A,phase3cp_22564,phase3cp_23099,0.01340758608709594,0.013556105995415655,False,False,False
A,phase3cp_22564,phase3cp_23121,0.01815515430734209,0.019108354795857613,False,False,False
A,phase3cp_22564,phase3cp_23150,0.038451036031451495,0.03682114161617497,False,False,False
A,phase3cp_22564,phase3cp_23221,0.03585071394502164,0.03492983286050032,False,False,False
A,phase3cp_22564,phase3cp_23241,0.022891257909310334,0.020336697410989,False,False,False
A,phase3cp_22564,phase3cp_23268,0.7288437919081385,0.7007892897016936,False,False,False
A,phase3cp_22564,phase3cp_23614,0.008157335960100511,0.007486077545522853,False,False,False
A,phase3cp_22564,phase3cp_23691,0.02710817244117664,0.026947506074607237,False,False,False
A,phase3cp_22564,phase3cp_23765,0.7288437919081385,0.7007892897016936,False,False,False
A,phase3cp_22564,phase3cp_23782,0.020710121869368842,0.019904349542872936,False,False,False
A,phase3cp_22564,phase3cp_24055,0.7919828747417917,0.7722397478551888,False,False,False
A,phase3cp_22564,phase3cp_24098,0.031069771741877215,0.03117575826340756,False,False,False
A,phase3cp_22564,phase3cp_24107,0.07335870395583868,0.07400875509637313,False,False,False
A,phase3cp_22564,phase3cp_24175,0.0166238232351256,0.012947420824214191,False,False,False
A,phase3cp_22564,phase3cp_24219,0.011535134634226,0.009453793756917154,False,False,False
A,phase3cp_22564,phase3cp_24326,0.0020484707932698597,0.0017808550579417061,False,False,False
A,phase3cp_22564,phase3cp_24452,0.020890441094058264,0.023275003862809826,False,False,False
A,phase3cp_22564,phase3cp_24490,0.032463423780624966,0.03160954090891762,False,False,False
A,phase3cp_22564,phase3cp_24500,0.03041199831838478,0.029571923866073272,False,False,False
A,phase3cp_22564,phase3cp_24532,0.6592612313534749,0.642471498805925,False,False,False
A,phase3cp_22663,phase3cp_23006,-0.9891662589264933,-0.9891947058810583,False,True,True
A,phase3cp_22663,phase3cp_23099,0.18175101622120785,0.18089001361823628,False,False,False
A,phase3cp_22663,phase3cp_23121,0.30856472205554003,0.30815574360484965,False,False,False
A,phase3cp_22663,phase3cp_23150,0.009018648050434324,0.00906092936237223,False,False,False
A,phase3cp_22663,phase3cp_23221,-0.8725492264999867,-0.8724067239965991,False,False,False
A,phase3cp_22663,phase3cp_23241,0.05395740153236425,0.053890570539135554,False,False,False
A,phase3cp_22663,phase3cp_23268,0.0381723467447395,0.03847400727159112,False,False,False
A,phase3cp_22663,phase3cp_23614,0.26615943661339236,0.2656713522875945,False,False,False
A,phase3cp_22663,phase3cp_23691,0.2223493109082525,0.22212778171161132,False,False,False
A,phase3cp_22663,phase3cp_23765,0.0381723467447395,0.03847400727159112,False,False,False
A,phase3cp_22663,phase3cp_23782,0.2537161418917702,0.25343810238610376,False,False,False
A,phase3cp_22663,phase3cp_24055,0.023137838639631644,0.02379113579500342,False,False,False
A,phase3cp_22663,phase3cp_24098,-0.009165227675047809,-0.009123864211080399,False,False,False
A,phase3cp_22663,phase3cp_24107,0.009688527831853568,0.00906500250448997,False,False,False
A,phase3cp_22663,phase3cp_24175,0.04902174519447188,0.04936629570114853,False,False,False
A,phase3cp_22663,phase3cp_24219,0.1683310532050509,0.16814044254712265,False,False,False
A,phase3cp_22663,phase3cp_24326,0.0019796525817105206,0.001965276529777722,False,False,False
A,phase3cp_22663,phase3cp_24452,-0.026932938416289486,-0.027326522264303262,False,False,False
A,phase3cp_22663,phase3cp_24490,0.004833537437426908,0.004921491372321462,False,False,False
A,phase3cp_22663,phase3cp_24500,0.08013630705801977,0.08066123172561818,False,False,False
A,phase3cp_22663,phase3cp_24532,0.042817951530744,0.042935741866159914,False,False,False
A,phase3cp_23006,phase3cp_23099,-0.19154616167548336,-0.1909885090796478,False,False,False
A,phase3cp_23006,phase3cp_23121,-0.30399598841753595,-0.30388563210019953,False,False,False
A,phase3cp_23006,phase3cp_23150,-0.010330484176702166,-0.01039972635514516,False,False,False
A,phase3cp_23006,phase3cp_23221,0.87970333355862,0.8797830959252382,False,False,False
A,phase3cp_23006,phase3cp_23241,-0.0399835640602435,-0.040168633879791596,False,False,False
A,phase3cp_23006,phase3cp_23268,0.005851184265069665,0.0050659677666128255,False,False,False
A,phase3cp_23006,phase3cp_23614,-0.26216182424928464,-0.2616742763738619,False,False,False
A,phase3cp_23006,phase3cp_23691,-0.21692673470597,-0.21666896559607893,False,False,False
A,phase3cp_23006,phase3cp_23765,0.005851184265069665,0.0050659677666128255,False,False,False
A,phase3cp_23006,phase3cp_23782,-0.2554080892247616,-0.254912837546108,False,False,False
A,phase3cp_23006,phase3cp_24055,0.021875770064698406,0.021744350655331555,False,False,False
A,phase3cp_23006,phase3cp_24098,0.011802297912408086,0.012074728430002526,False,False,False
A,phase3cp_23006,phase3cp_24107,-0.003028084519109383,-0.002603397493139376,False,False,False
A,phase3cp_23006,phase3cp_24175,-0.04931123132906699,-0.04925015309086406,False,False,False
A,phase3cp_23006,phase3cp_24219,-0.162582262920098,-0.16319918463271496,False,False,False
A,phase3cp_23006,phase3cp_24326,0.007683157074304669,0.0073764421966734574,False,False,False
A,phase3cp_23006,phase3cp_24452,0.03234216705854795,0.032256133556661466,False,False,False
A,phase3cp_23006,phase3cp_24490,-0.002417260010362047,-0.0024929894791219397,False,False,False
A,phase3cp_23006,phase3cp_24500,-0.06793618634972404,-0.0682743866006788,False,False,False
A,phase3cp_23006,phase3cp_24532,-0.004672129269660532,-0.004613583821504001,False,False,False
A,phase3cp_23099,phase3cp_23121,0.5322073423369025,0.5321034619661743,False,False,False
A,phase3cp_23099,phase3cp_23150,-0.03453226367590557,-0.034682454921037845,False,False,False
A,phase3cp_23099,phase3cp_23221,-0.1717006386615492,-0.17081321931860038,False,False,False
A,phase3cp_23099,phase3cp_23241,-0.04222127405414586,-0.04249472559593671,False,False,False
A,phase3cp_23099,phase3cp_23268,0.04041648355275489,0.04022027064151562,False,False,False
A,phase3cp_23099,phase3cp_23614,0.08363758786725936,0.08380030133429352,False,False,False
A,phase3cp_23099,phase3cp_23691,0.0759252815975015,0.0762972091999668,False,False,False
A,phase3cp_23099,phase3cp_23765,0.04041648355275489,0.04022027064151562,False,False,False
A,phase3cp_23099,phase3cp_23782,0.09857374929765671,0.09853401224299124,False,False,False
A,phase3cp_23099,phase3cp_24055,0.0235532100803237,0.023779557364582732,False,False,False
A,phase3cp_23099,phase3cp_24098,-0.12410967236772545,-0.12413701173951362,False,False,False
A,phase3cp_23099,phase3cp_24107,0.02554464563786131,0.025542979042607737,False,False,False
A,phase3cp_23099,phase3cp_24175,-0.009532182137397054,-0.009515123241662631,False,False,False
A,phase3cp_23099,phase3cp_24219,0.11741198089665895,0.11753832593678505,False,False,False
A,phase3cp_23099,phase3cp_24326,-0.09285792508363105,-0.09312916313537711,False,False,False
A,phase3cp_23099,phase3cp_24452,0.022212900735321443,0.022268627429699088,False,False,False
A,phase3cp_23099,phase3cp_24490,-0.03382321387844862,-0.03386894456317135,False,False,False
A,phase3cp_23099,phase3cp_24500,-0.10093263647196649,-0.10048635723126131,False,False,False
A,phase3cp_23099,phase3cp_24532,0.04180196011716592,0.042125574526999957,False,False,False
A,phase3cp_23121,phase3cp_23150,-0.0338954392755139,-0.03397465587726165,False,False,False
A,phase3cp_23121,phase3cp_23221,-0.31928836295152785,-0.3187011212876145,False,False,False
A,phase3cp_23121,phase3cp_23241,0.0264340294885798,0.026539368204215173,False,False,False
A,phase3cp_23121,phase3cp_23268,0.03313402905157158,0.03200900347590322,False,False,False
A,phase3cp_23121,phase3cp_23614,0.10977327774960191,0.11006665561439774,False,False,False
A,phase3cp_23121,phase3cp_23691,0.1168854242758864,0.11747514671772898,False,False,False
A,phase3cp_23121,phase3cp_23765,0.03313402905157158,0.03200900347590322,False,False,False
A,phase3cp_23121,phase3cp_23782,0.13737882255878636,0.13771922631121145,False,False,False
A,phase3cp_23121,phase3cp_24055,0.02448264858517099,0.024547915598212292,False,False,False
A,phase3cp_23121,phase3cp_24098,-0.17318436400340947,-0.1731493889686477,False,False,False
A,phase3cp_23121,phase3cp_24107,0.052409054357643876,0.05238346171516669,False,False,False
A,phase3cp_23121,phase3cp_24175,-0.041713685547381,-0.04158061361287883,False,False,False
A,phase3cp_23121,phase3cp_24219,0.178565262109019,0.1789884795466285,False,False,False
A,phase3cp_23121,phase3cp_24326,0.04694770592516732,0.04645939099916123,False,False,False
A,phase3cp_23121,phase3cp_24452,-0.03289692737172617,-0.03313233199350524,False,False,False
A,phase3cp_23121,phase3cp_24490,-0.0850582136330633,-0.08542445219722446,False,False,False
A,phase3cp_23121,phase3cp_24500,-0.08342036434750841,-0.08358589808988091,False,False,False
A,phase3cp_23121,phase3cp_24532,0.03285019104166747,0.03298795896487024,False,False,False
A,phase3cp_23150,phase3cp_23221,-0.0057012432657873365,-0.005774375138873165,False,False,False
A,phase3cp_23150,phase3cp_23241,0.12913347969382385,0.12905602585695813,False,False,False
A,phase3cp_23150,phase3cp_23268,0.047357002356736566,0.047647342875964,False,False,False
A,phase3cp_23150,phase3cp_23614,-0.14573811820384067,-0.14637823927038335,False,False,False
A,phase3cp_23150,phase3cp_23691,-0.1351945711957291,-0.13557338281685855,False,False,False
A,phase3cp_23150,phase3cp_23765,0.047357002356736566,0.047647342875964,False,False,False
A,phase3cp_23150,phase3cp_23782,-0.11704232673092181,-0.11741160171058942,False,False,False
A,phase3cp_23150,phase3cp_24055,0.08106380085401196,0.07849666501813284,False,False,False
A,phase3cp_23150,phase3cp_24098,-0.05176796818920168,-0.051607075083101396,False,False,False
A,phase3cp_23150,phase3cp_24107,-0.3555548365108365,-0.3557254025797056,False,False,False
A,phase3cp_23150,phase3cp_24175,0.0029674739051252395,0.0032502706383988338,False,False,False
A,phase3cp_23150,phase3cp_24219,-0.01708771782796672,-0.01715292842444595,False,False,False
A,phase3cp_23150,phase3cp_24326,0.0008230515723565052,0.0010182074443450745,False,False,False
A,phase3cp_23150,phase3cp_24452,0.051521476850842365,0.05138354669527919,False,False,False
A,phase3cp_23150,phase3cp_24490,0.8343039568589994,0.8340657906539031,False,False,False
A,phase3cp_23150,phase3cp_24500,0.16550764001108154,0.16567851429705482,False,False,False
A,phase3cp_23150,phase3cp_24532,0.03455083824170615,0.03379461169749593,False,False,False
A,phase3cp_23221,phase3cp_23241,-0.03896242669644611,-0.039181297103645644,False,False,False
A,phase3cp_23221,phase3cp_23268,0.014075426436929335,0.014579988577781028,False,False,False
A,phase3cp_23221,phase3cp_23614,-0.24966367951770255,-0.248796217647061,False,False,False
A,phase3cp_23221,phase3cp_23691,-0.28744940617295545,-0.28691489503444995,False,False,False
A,phase3cp_23221,phase3cp_23765,0.014075426436929335,0.014579988577781028,False,False,False
A,phase3cp_23221,phase3cp_23782,-0.3109082829469161,-0.31031453536334697,False,False,False
A,phase3cp_23221,phase3cp_24055,0.024712020891242224,0.02470560632264407,False,False,False
A,phase3cp_23221,phase3cp_24098,0.06127874745113358,0.06150517515221369,False,False,False
A,phase3cp_23221,phase3cp_24107,-0.042997226172148253,-0.04270629370156594,False,False,False
A,phase3cp_23221,phase3cp_24175,-0.021079099046956287,-0.02088368009027465,False,False,False
A,phase3cp_23221,phase3cp_24219,-0.17312270873227867,-0.17298818943774608,False,False,False
A,phase3cp_23221,phase3cp_24326,0.018220217138618145,0.017815097677435218,False,False,False
A,phase3cp_23221,phase3cp_24452,-0.009119695133321242,-0.00927263273935967,False,False,False
A,phase3cp_23221,phase3cp_24490,0.013371169511294788,0.013311371792108286,False,False,False
A,phase3cp_23221,phase3cp_24500,-0.07998776434713235,-0.08018037280721654,False,False,False
A,phase3cp_23221,phase3cp_24532,0.0031127862884702605,0.003885342196996854,False,False,False
A,phase3cp_23241,phase3cp_23268,-0.012064799503634021,-0.015424091223893602,False,False,False
A,phase3cp_23241,phase3cp_23614,-0.01293969298018903,-0.012133181030141747,False,False,False
A,phase3cp_23241,phase3cp_23691,-0.026126540440306233,-0.02583578664629545,False,False,False
A,phase3cp_23241,phase3cp_23765,-0.012064799503634021,-0.015424091223893602,False,False,False
A,phase3cp_23241,phase3cp_23782,-0.0037381347601281967,-0.0037943156059143082,False,False,False
A,phase3cp_23241,phase3cp_24055,0.02225690961910918,0.022230747786549054,False,False,False
A,phase3cp_23241,phase3cp_24098,0.04577683996178578,0.04574657728815873,False,False,False
A,phase3cp_23241,phase3cp_24107,-0.11374075629364606,-0.11359885836321842,False,False,False
A,phase3cp_23241,phase3cp_24175,0.09176707554666833,0.09151661770018119,False,False,False
A,phase3cp_23241,phase3cp_24219,0.05581274557484922,0.05586157585538317,False,False,False
A,phase3cp_23241,phase3cp_24326,0.06656359089733867,0.0661867442016924,False,False,False
A,phase3cp_23241,phase3cp_24452,-0.0952968886315122,-0.09542379861031425,False,False,False
A,phase3cp_23241,phase3cp_24490,0.10593022380317467,0.10597876434576295,False,False,False
A,phase3cp_23241,phase3cp_24500,-0.017149564467875873,-0.01734882981595075,False,False,False
A,phase3cp_23241,phase3cp_24532,-0.024996876381264507,-0.027414174592872726,False,False,False
A,phase3cp_23268,phase3cp_23614,0.0056413172114040885,0.005807853269117,False,False,False
A,phase3cp_23268,phase3cp_23691,0.03541515678554652,0.03530554915237502,False,False,False
A,phase3cp_23268,phase3cp_23765,0.9999999999999998,0.9999999999999999,True,True,True
A,phase3cp_23268,phase3cp_23782,0.03541515678554653,0.03530554915237503,False,False,False
A,phase3cp_23268,phase3cp_24055,0.6474866671821755,0.6228678802382084,False,False,False
A,phase3cp_23268,phase3cp_24098,0.01545689797683971,0.012857339445134433,False,False,False
A,phase3cp_23268,phase3cp_24107,0.05888658392867477,0.05740298496344024,False,False,False
A,phase3cp_23268,phase3cp_24175,-0.0035675003921683593,-0.004172061326434685,False,False,False
A,phase3cp_23268,phase3cp_24219,0.025386063648350544,0.025373818344668547,False,False,False
A,phase3cp_23268,phase3cp_24326,-0.025586028531261906,-0.02812717265527783,False,False,False
A,phase3cp_23268,phase3cp_24452,0.03552674305605651,0.034187533718759905,False,False,False
A,phase3cp_23268,phase3cp_24490,0.019096635041052457,0.019671594518563856,False,False,False
A,phase3cp_23268,phase3cp_24500,0.02273556226471678,0.02207141157536468,False,False,False
A,phase3cp_23268,phase3cp_24532,0.8885521421821134,0.8978067352116968,False,False,False
A,phase3cp_23614,phase3cp_23691,0.9020209828513447,0.9021324793497699,False,False,False
A,phase3cp_23614,phase3cp_23765,0.005641317211404088,0.005807853269117001,False,False,False
A,phase3cp_23614,phase3cp_23782,0.8600794326113156,0.8602255173217801,False,False,False
A,phase3cp_23614,phase3cp_24055,0.020767556029253925,0.020830434538832564,False,False,False
A,phase3cp_23614,phase3cp_24098,0.01902508576240358,0.019008673276219305,False,False,False
A,phase3cp_23614,phase3cp_24107,0.2665042512305626,0.2659046126137445,False,False,False
A,phase3cp_23614,phase3cp_24175,0.11790680548107814,0.11828655804172249,False,False,False
A,phase3cp_23614,phase3cp_24219,0.14315166475764773,0.1430080897928142,False,False,False
A,phase3cp_23614,phase3cp_24326,-0.14271775263461148,-0.14200970111136332,False,False,False
A,phase3cp_23614,phase3cp_24452,-0.09199903668016386,-0.09247894272955086,False,False,False
A,phase3cp_23614,phase3cp_24490,-0.17844933124402873,-0.17842246387263413,False,False,False
A,phase3cp_23614,phase3cp_24500,-0.21582933794693274,-0.215663045317936,False,False,False
A,phase3cp_23614,phase3cp_24532,0.010950285354548587,0.011590698660222836,False,False,False
A,phase3cp_23691,phase3cp_23765,0.03541515678554652,0.03530554915237502,False,False,False
A,phase3cp_23691,phase3cp_23782,0.9469956755147774,0.9472511851095741,False,False,False
A,phase3cp_23691,phase3cp_24055,0.022930834796607066,0.023136940496895513,False,False,False
A,phase3cp_23691,phase3cp_24098,0.034145842580622233,0.03395977902974315,False,False,False
A,phase3cp_23691,phase3cp_24107,0.2531944995484656,0.2522421398521111,False,False,False
A,phase3cp_23691,phase3cp_24175,0.09505148392069555,0.09550971462580755,False,False,False
A,phase3cp_23691,phase3cp_24219,0.1499515551073768,0.15022766361526857,False,False,False
A,phase3cp_23691,phase3cp_24326,-0.09626962070995318,-0.09600022646132546,False,False,False
A,phase3cp_23691,phase3cp_24452,-0.05146738131174248,-0.05219465340679437,False,False,False
A,phase3cp_23691,phase3cp_24490,-0.15785392333944248,-0.15793168302921556,False,False,False
A,phase3cp_23691,phase3cp_24500,-0.22749168240230896,-0.2273026701888191,False,False,False
A,phase3cp_23691,phase3cp_24532,0.030374978887223774,0.03121968046424868,False,False,False
A,phase3cp_23765,phase3cp_23782,0.03541515678554653,0.03530554915237503,False,False,False
A,phase3cp_23765,phase3cp_24055,0.6474866671821755,0.6228678802382084,False,False,False
A,phase3cp_23765,phase3cp_24098,0.01545689797683971,0.012857339445134433,False,False,False
A,phase3cp_23765,phase3cp_24107,0.05888658392867477,0.05740298496344024,False,False,False
A,phase3cp_23765,phase3cp_24175,-0.0035675003921683593,-0.004172061326434685,False,False,False
A,phase3cp_23765,phase3cp_24219,0.025386063648350544,0.025373818344668547,False,False,False
A,phase3cp_23765,phase3cp_24326,-0.025586028531261906,-0.02812717265527783,False,False,False
A,phase3cp_23765,phase3cp_24452,0.03552674305605651,0.034187533718759905,False,False,False
A,phase3cp_23765,phase3cp_24490,0.019096635041052457,0.019671594518563856,False,False,False
A,phase3cp_23765,phase3cp_24500,0.02273556226471678,0.02207141157536468,False,False,False
A,phase3cp_23765,phase3cp_24532,0.8885521421821134,0.8978067352116968,False,False,False
A,phase3cp_23782,phase3cp_24055,0.02293083479660705,0.023136940496895502,False,False,False
A,phase3cp_23782,phase3cp_24098,0.034234305265906366,0.03391550876368288,False,False,False
A,phase3cp_23782,phase3cp_24107,0.25035464073577895,0.24935503349190813,False,False,False
A,phase3cp_23782,phase3cp_24175,0.08805293058968773,0.08841453780881105,False,False,False
A,phase3cp_23782,phase3cp_24219,0.15341490420486936,0.1535522136945452,False,False,False
A,phase3cp_23782,phase3cp_24326,-0.09550259727213249,-0.09513540061260924,False,False,False
A,phase3cp_23782,phase3cp_24452,-0.03446575359747337,-0.035163589145595905,False,False,False
A,phase3cp_23782,phase3cp_24490,-0.1394436119144029,-0.13969395347756353,False,False,False
A,phase3cp_23782,phase3cp_24500,-0.2465959628023073,-0.24602206689747974,False,False,False
A,phase3cp_23782,phase3cp_24532,0.03943403120760825,0.03996096972678179,False,False,False
A,phase3cp_24055,phase3cp_24098,0.021395475171750115,0.02136303144742884,False,False,False
A,phase3cp_24055,phase3cp_24107,0.0805043416737352,0.07806062709951672,False,False,False
A,phase3cp_24055,phase3cp_24175,0.022167096672493662,0.022031275083669772,False,False,False
