candidate_id,expression_hash,signal_coverage_status,finite_count_a,finite_count_b,cluster_a,cluster_b,consensus_cluster_id
phase3cp_19042,d7f4afcaa5d224d61204cd5a,qualified,876,430,3397,3283,3952
phase3cp_19043,d27a16dab947ef1791f2af23,qualified,604,296,3398,3284,3953
phase3cp_19044,cf8aae48397de13d81e227da,qualified,902,902,3382,3285,3954
phase3cp_19045,cf6b94bb0c503a0737a48cc3,coverage_limited,1,1,0,0,0
phase3cp_19046,cf1c09933b565e2a40a817e6,qualified,876,860,3399,3286,3955
phase3cp_19047,cd29b755b8bf26c663d46f6d,coverage_limited,188,96,0,0,0
phase3cp_19048,ca21cd10208d95816d3ec862,qualified,902,442,3400,3287,3956
phase3cp_19049,fa8a6e360531cb4547ca0360,coverage_limited,362,0,0,0,0
phase3cp_19050,edbfb0450cba43619ccefe8c,coverage_limited,439,0,0,0,0
phase3cp_19051,e17681265740fa1661a6e7ce,coverage_limited,439,0,0,0,0
phase3cp_19052,e10a2a472d478b989ec3385a,coverage_limited,383,0,0,0,0
phase3cp_19053,dd6782081ec8db2a8f6c78be,coverage_limited,1,0,0,0,0
phase3cp_19054,d4e1d5b162023547ebbea249,coverage_limited,426,0,0,0,0
phase3cp_19055,d0208e31b44e977dac169b0a,coverage_limited,1,0,0,0,0
phase3cp_19056,cb3d06952b24f353b644bcd4,coverage_limited,217,0,0,0,0
phase3cp_19057,cb31cb6a600e6c7427356f9f,coverage_limited,1,0,0,0,0
phase3cp_19058,c43e8960a4c64782f5d050bf,coverage_limited,0,0,0,0,0
phase3cp_19059,be053cb87d6d9065769a4317,coverage_limited,174,0,0,0,0
phase3cp_19060,a5266ab7ea151936ea091e39,coverage_limited,439,0,0,0,0
phase3cp_19061,92ddef85641827a476f51061,coverage_limited,438,0,0,0,0
phase3cp_19062,7b36d6bdf5380c4be0cb5c8d,coverage_limited,293,0,0,0,0
phase3cp_19063,7ae8e1bed11b07c81af5ffbd,coverage_limited,432,0,0,0,0
phase3cp_19064,75a76d1f45656ee174b6f4e0,coverage_limited,426,0,0,0,0
phase3cp_19065,729b68778a006dc06f0b9770,coverage_limited,439,0,0,0,0
phase3cp_19066,6a2b2ba3f1f815a82f46eb77,coverage_limited,1,0,0,0,0
phase3cp_19067,450c6382cd1be366d849c896,coverage_limited,92,0,0,0,0
phase3cp_19068,40ce97b6b8b5351b72a923e1,coverage_limited,426,0,0,0,0
phase3cp_19069,398e14417c0ccba499af855f,coverage_limited,433,0,0,0,0
phase3cp_19070,385f97eb4f16e718701b0113,coverage_limited,0,0,0,0,0
phase3cp_19071,35c7d648e1f107c3f11a0f08,coverage_limited,316,0,0,0,0
phase3cp_19072,3595cc006ab295afb6344227,coverage_limited,426,0,0,0,0
phase3cp_19073,2ccb167351e8420118de2621,coverage_limited,439,0,0,0,0
phase3cp_19074,1894b2999b5f3972196ce7df,coverage_limited,391,0,0,0,0
phase3cp_19075,10e4ad079345d84ae3003aaf,coverage_limited,366,0,0,0,0
phase3cp_19076,10e0dab726769c1bb1aee2b9,coverage_limited,1,0,0,0,0
phase3cp_19077,035767972217167377538b0f,coverage_limited,426,0,0,0,0
phase3cp_19078,fd820be23abd3bde576f0d7f,coverage_limited,439,0,0,0,0
phase3cp_19079,f04b13cacaad92d0f6d01cfe,coverage_limited,1,0,0,0,0
phase3cp_19080,e8ace0ecdd0e2c159957ba6e,coverage_limited,438,0,0,0,0
phase3cp_19081,e579519bd4e31a0e591c02a5,coverage_limited,391,0,0,0,0
phase3cp_19082,e05ea78e88b528b52777c519,coverage_limited,439,0,0,0,0
phase3cp_19083,dea5331b901167409d93256c,coverage_limited,383,0,0,0,0
phase3cp_19084,d857b120d186b5eb01bc6ae6,coverage_limited,426,0,0,0,0
phase3cp_19085,c1356895ccb900def4c8f85f,coverage_limited,1,0,0,0,0
phase3cp_19086,b492a25d0cdfd7f438915a7e,coverage_limited,217,0,0,0,0
phase3cp_19087,9ad215aff7004878b8893e50,coverage_limited,366,0,0,0,0
phase3cp_19088,94a6daedf6bc1f0e30873989,coverage_limited,433,0,0,0,0
phase3cp_19089,8857da8745db16d7109f03fa,coverage_limited,293,0,0,0,0
phase3cp_19090,850dc26701e8ad4de94ce2b5,coverage_limited,174,0,0,0,0
phase3cp_19091,84bd5f785ff942eb5c502eec,coverage_limited,432,0,0,0,0
phase3cp_19092,791ffd8684301449c67d2bf0,coverage_limited,439,0,0,0,0
phase3cp_19093,6dbc1f6955126d03b465ae9e,coverage_limited,1,0,0,0,0
phase3cp_19094,6b3c0d801fdc0ec556d7507d,coverage_limited,1,0,0,0,0
phase3cp_19095,62b4f7ecb3da97ed4d41dad6,coverage_limited,0,0,0,0,0
phase3cp_19096,591b858adaf300e62f51b0ae,coverage_limited,316,0,0,0,0
phase3cp_19097,52f6917583ed537743613bd7,coverage_limited,439,0,0,0,0
phase3cp_19098,454f6a2259c27b4c721f5189,coverage_limited,0,0,0,0,0
phase3cp_19099,421939d0a97964aa1667dc97,coverage_limited,362,0,0,0,0
phase3cp_19100,3ad38e50c26b7782fce5bb17,coverage_limited,439,0,0,0,0
phase3cp_19101,384a17b12837f020cef14efe,coverage_limited,426,0,0,0,0
phase3cp_19102,358b66ad6e697201cdc185a5,coverage_limited,426,0,0,0,0
phase3cp_19103,2f0ecb38702f158cec37f2e0,coverage_limited,426,0,0,0,0
phase3cp_19104,191ceb11520f14441d501982,coverage_limited,92,0,0,0,0
phase3cp_19105,0b227d726fe9d496444fe7e3,coverage_limited,426,0,0,0,0
phase3cp_19106,08560f1a0c403de0952e8715,coverage_limited,1,0,0,0,0
phase3cp_19107,f72bece6344b0108395c1959,coverage_limited,177,0,0,0,0
phase3cp_19108,f4f1035538bbd94765e9b39b,coverage_limited,349,0,0,0,0
phase3cp_19109,f22665f54a2f1b9523d5d38c,coverage_limited,449,0,0,0,0
phase3cp_19110,f00fe7bd33e5cdb9e695ff11,coverage_limited,351,0,0,0,0
phase3cp_19111,e8502d4e6d71c9b534a75623,coverage_limited,392,0,0,0,0
phase3cp_19112,e6dff1d84555a61c98fd9ee1,coverage_limited,449,0,0,0,0
phase3cp_19113,d1790a2665a94e13b4dfb5ba,coverage_limited,1,0,0,0,0
phase3cp_19114,cf543399ed95da11b8cfa57c,coverage_limited,349,0,0,0,0
phase3cp_19115,cef0fd5261572376952a319b,coverage_limited,1,0,0,0,0
phase3cp_19116,c5cc4dba9e1642a25ae91936,coverage_limited,351,0,0,0,0
phase3cp_19117,bcd6900e5f4989c519da58ed,coverage_limited,0,0,0,0,0
phase3cp_19118,ba99165c46984188e8a3a08e,coverage_limited,349,0,0,0,0
phase3cp_19119,b67eff998a74b7ddf8af3172,coverage_limited,1,0,0,0,0
phase3cp_19120,b1a12ecc7ffacd4c8267233e,coverage_limited,349,0,0,0,0
phase3cp_19121,ad358d827748c206aa41af04,coverage_limited,323,0,0,0,0
phase3cp_19122,a7b921196a8c4824585f4968,coverage_limited,448,0,0,0,0
phase3cp_19123,a6711958d824f8acdd346d90,coverage_limited,370,0,0,0,0
phase3cp_19124,a2de8897a65cce1be767b391,coverage_limited,436,0,0,0,0
phase3cp_19125,9e1a9cfca7cb82c14472941e,coverage_limited,436,0,0,0,0
phase3cp_19126,9cd6d33e24ec0c608caf0868,coverage_limited,212,0,0,0,0
phase3cp_19127,9a6be9207a7409d2c413d06a,coverage_limited,443,0,0,0,0
phase3cp_19128,83eae2ea8bafb9dd66fadad5,coverage_limited,301,0,0,0,0
phase3cp_19129,833abb42bc536501e9ac8c63,coverage_limited,436,0,0,0,0
phase3cp_19130,7c36db30f664198b98818ac1,coverage_limited,351,0,0,0,0
phase3cp_19131,75857aa6e619aede52d5fc55,coverage_limited,449,0,0,0,0
phase3cp_19132,73621029cfb9d04412503da2,coverage_limited,1,0,0,0,0
phase3cp_19133,6ee5fcd8bae752f552f154bb,coverage_limited,349,0,0,0,0
phase3cp_19134,6cc456d65d698ac5b76f9c86,coverage_limited,351,0,0,0,0
phase3cp_19135,676e58847ac93c6855187bf5,coverage_limited,351,0,0,0,0
phase3cp_19136,6511b04f8dd55c0975109f40,coverage_limited,399,0,0,0,0
phase3cp_19137,64668874ce96cac343c3a743,coverage_limited,212,0,0,0,0
phase3cp_19138,5890d7be24fa61dcc440440e,coverage_limited,351,0,0,0,0
phase3cp_19139,4ca88a7168ce4dfd30d564ba,coverage_limited,94,0,0,0,0
phase3cp_19140,422ce3b7db12b1c2c8cc64e2,coverage_limited,449,0,0,0,0
phase3cp_19141,39292c23e7619fef8102b880,coverage_limited,349,0,0,0,0
phase3cp_19142,2fdabb777ebc9c547c265b98,coverage_limited,1,0,0,0,0
phase3cp_19143,2e2440322b44fbf6f2ba220c,coverage_limited,376,0,0,0,0
phase3cp_19144,2a58e78773ebf3913583084f,coverage_limited,243,0,0,0,0
phase3cp_19145,26a25c5a0eaddba0701359c7,coverage_limited,222,0,0,0,0
phase3cp_19146,1e6a028b4551ba7b50a474b5,coverage_limited,243,0,0,0,0
phase3cp_19147,1ac98bc0f6f1ce9840e6ac64,coverage_limited,0,0,0,0,0
phase3cp_19148,19adea4aac3bec8a3f42c962,coverage_limited,442,0,0,0,0
phase3cp_19149,0d4d0a9d6ccec848ca3406d0,coverage_limited,436,0,0,0,0
phase3cp_19150,0b364e6423ae135d64787db7,coverage_limited,449,0,0,0,0
phase3cp_19151,029738ca57ef23771da3ebad,coverage_limited,436,0,0,0,0
phase3cp_19152,f888ab4fb4a0210d9c365adb,coverage_limited,183,44,0,0,0
phase3cp_19153,f6e5302c268dec505d8c883a,qualified,309,385,1797,1722,2047
phase3cp_19154,f55c023b23be1d2ea6d66cae,qualified,842,413,1790,1715,2040
phase3cp_19155,f54e1994680ae129229bd4c2,coverage_limited,1,1,0,0,0
phase3cp_19156,f11adb0fdac2cdd3c788e6b2,qualified,381,369,1799,1726,2051
phase3cp_19157,eb76de21f10725334e57fd0b,qualified,816,811,1786,1711,2036
phase3cp_19158,eaab6e42d328874133b01546,qualified,425,214,1828,1752,2080
phase3cp_19159,e1a4d479858a0eeb38910769,qualified,429,433,1800,1727,2052
phase3cp_19160,e158ef91dc2f9b0893f21d4b,coverage_limited,0,0,0,0,0
phase3cp_19161,e06fccb2a672afd792084b54,qualified,826,821,1819,1745,2071
phase3cp_19162,de4331a9dc11511d08978c63,coverage_limited,2,2,0,0,0
phase3cp_19163,da2a23c0e41e9653f281c556,qualified,831,409,1825,1728,2077
phase3cp_19164,d8373f9751748ae83a8a35d3,qualified,595,721,1827,1751,2079
phase3cp_19165,d59e4bb4a307be41e718a75b,qualified,411,416,1793,1718,2043
phase3cp_19166,d1e830f4102156d2d7f9c295,qualified,831,409,1807,1734,2059
phase3cp_19167,d1a05117b8f94c8b9b95e999,qualified,429,442,1752,1676,2001
phase3cp_19168,cfdcd73f9ba43bd997f5285a,qualified,831,409,1803,1730,2055
phase3cp_19169,cf45b63515095c2cb46e725f,qualified,617,374,1806,1733,2058
phase3cp_19170,cc28e4a0ea7c17135f5da0b8,qualified,358,403,1824,1750,2076
phase3cp_19171,cba76ac5baba607d443f3faa,qualified,809,792,1792,1717,2042
phase3cp_19172,cb77ff020d3a749356cedff0,qualified,856,413,1794,1719,2044
phase3cp_19173,cb513e3cfe1107e5149d3f78,coverage_limited,2,1,0,0,0
phase3cp_19174,c76b6647aab710c4c1eca8bc,coverage_limited,2,2,0,0,0
phase3cp_19175,c374aa53156a86751041a9fd,qualified,422,425,1816,1743,2068
phase3cp_19176,c26467c500fbbce2bdb6d3db,qualified,353,324,1822,1748,2074
phase3cp_19177,c18eb29f20408a2a0cb6349a,qualified,690,754,1785,1710,2035
phase3cp_19178,ba94b49501505eadf35a9f8c,qualified,429,433,1809,1736,2061
phase3cp_19179,b9a3591788757f26d570af2b,qualified,746,391,1815,1742,2067
phase3cp_19180,b60119d24d1a522c28bc4053,coverage_limited,2,1,0,0,0
phase3cp_19181,b384ce6de6df7dc43edb4ade,qualified,831,409,1803,1730,2055
phase3cp_19182,b23857c18eba0b3d3af8a125,qualified,828,796,1781,1706,2031
phase3cp_19183,b0f3dbbc642037124c812fb6,qualified,734,693,1791,1716,2041
phase3cp_19184,b0f3c1daace80886b2226c22,qualified,844,420,1796,1721,2046
phase3cp_19185,b08fc983aa20b06fbaffbd99,qualified,856,421,1810,1737,2062
phase3cp_19186,ad5e8131893df66fb5b9310e,qualified,576,287,1787,1712,2037
phase3cp_19187,a995c1683dedfdc874cc1134,coverage_limited,0,0,0,0,0
phase3cp_19188,a3f4f51b13d559da6b03c332,qualified,417,422,1802,1729,2054
phase3cp_19189,a373ab7efd1fa1f84c0c1935,qualified,429,424,1798,1724,2049
phase3cp_19190,a262d96901b260f4f8917d88,qualified,721,754,1814,1741,2066
phase3cp_19191,a0d55b5f0f3f7c0b7ddb42ba,qualified,856,429,1818,1655,2070
phase3cp_19192,9bc1ec4c58e9b09611578662,coverage_limited,0,0,0,0,0
phase3cp_19193,9974c4ab1686a222ccae97de,coverage_limited,0,0,0,0,0
phase3cp_19194,98f5c1d16cd8db11a2b22aee,qualified,333,268,1788,1713,2038
phase3cp_19195,97e58af57c5c9de165cbc068,qualified,809,792,1792,1723,2048
phase3cp_19196,97ce2e0e9f7ce305ce4cab39,coverage_limited,1,1,0,0,0
phase3cp_19197,97af5886fe3ec11ebeaa0b2c,qualified,856,429,1826,1678,2078
phase3cp_19198,9770d3062f11a7efa2e0a851,qualified,213,218,1830,1754,2082
phase3cp_19199,911a82a8c6053678d07de198,coverage_limited,0,0,0,0,0
phase3cp_19200,8aeb506c40a021b5b4ca7f67,coverage_limited,1,1,0,0,0
phase3cp_19201,7da6a11a89b1a7ac90affc28,qualified,809,792,1792,1723,2048
phase3cp_19202,7cd491cf5bf1212c2df1cf44,qualified,854,425,1812,1739,2064
phase3cp_19203,7c0e0bf6eb975a65884c85f5,coverage_limited,91,46,0,0,0
phase3cp_19204,7a61918fb109af6bcafc1ae7,coverage_limited,2,2,0,0,0
phase3cp_19205,7a2934c8150a11522d480c2c,qualified,417,422,1804,1731,2056
phase3cp_19206,779114578e74dd6120d10724,coverage_limited,2,1,0,0,0
phase3cp_19207,6af243d1e3fe6632c207db4c,qualified,706,317,1823,1749,2075
phase3cp_19208,698d83577782a400f0342c32,coverage_limited,1,1,0,0,0
phase3cp_19209,65dbea4d0ca087788c180f37,qualified,760,360,1811,1738,2063
phase3cp_19210,5055a99862cbb147a518988e,qualified,682,608,1817,1744,2069
phase3cp_19211,4f74bc8c6a7850f0119362fa,qualified,423,433,1808,1735,2060
phase3cp_19212,4d14578a32aa9fce42c6270c,coverage_limited,2,2,0,0,0
phase3cp_19213,493caaa57f63c429188a7ea0,qualified,809,792,1784,1709,2034
phase3cp_19214,47dcd582d88479d8c4f55190,coverage_limited,171,144,0,0,0
phase3cp_19215,44a11b9fedd84b48962aa03c,qualified,856,421,1820,1746,2072
phase3cp_19216,4100c7b97e5fe805023b4028,qualified,417,422,1802,1729,2054
phase3cp_19217,3c41aa5461cbe28b431f3803,coverage_limited,2,1,0,0,0
phase3cp_19218,3b15fcf87a4f74954e3ef033,qualified,429,442,1760,1684,2009
phase3cp_19219,394ebcf0bc8eb8a5b2169301,qualified,417,422,1802,1729,2054
phase3cp_19220,393d21083cfb50ffb186702d,qualified,417,422,1801,1728,2053
phase3cp_19221,35ff2da664b80f3423a6bccd,qualified,428,438,1805,1732,2057
phase3cp_19222,3585bba00c3607a729125b8a,coverage_limited,2,2,0,0,0
phase3cp_19223,2e4a22e27487103a6429732e,coverage_limited,2,1,0,0,0
phase3cp_19224,2a8329284ede1d5ba1df1728,qualified,828,829,1744,1725,2050
phase3cp_19225,288669235a434aef7a2862a2,qualified,373,402,1813,1740,2065
phase3cp_19226,27835f0a22a7e594fc107873,qualified,288,294,1795,1720,2045
phase3cp_19227,26587336e5aacd6223c8529b,qualified,828,812,1829,1753,2081
phase3cp_19228,1f011e5cb3c8df2ab9fa918d,qualified,814,796,1783,1708,2033
phase3cp_19229,1acdd86f96cff47d104838f7,qualified,828,829,1780,1705,2030
phase3cp_19230,197ca4127fd680c9256a9883,qualified,831,409,1803,1730,2055
phase3cp_19231,142eeb2d8b3c95c903b54f6c,coverage_limited,343,139,0,0,0
phase3cp_19232,0bdc652ef5a679ffdacc9760,coverage_limited,177,86,0,0,0
phase3cp_19233,09ba2629640e2cce1efe06ec,qualified,559,549,1821,1747,2073
phase3cp_19234,09098dd2dc8d02535c200635,coverage_limited,1,1,0,0,0
phase3cp_19235,0313d303f8eae450657fe74c,qualified,713,391,1789,1714,2039
phase3cp_19236,02633f2f391d8fd9912c236f,qualified,809,792,1792,1723,2048
phase3cp_19237,00d1193783c109da46907635,coverage_limited,0,0,0,0,0
phase3cp_19238,00bc163124f0798c4a967824,qualified,828,812,1782,1707,2032
phase3cp_19239,ff9229db16eb9e6f976b5146,coverage_limited,349,0,0,0,0
phase3cp_19240,f04bc258ccbc7182e7c633e6,coverage_limited,351,0,0,0,0
phase3cp_19241,ed6f66393d592695cc714f9b,coverage_limited,0,0,0,0,0
phase3cp_19242,e8ee4699e1f84ad06bdce4b9,coverage_limited,212,0,0,0,0
phase3cp_19243,e80223fde359a687b7a07e0f,coverage_limited,212,0,0,0,0
phase3cp_19244,e4db4146c7842402598c49a4,coverage_limited,376,0,0,0,0
phase3cp_19245,e3623aeb790d0b2252d106ca,coverage_limited,449,0,0,0,0
phase3cp_19246,df825de2ba6b2875440634f8,coverage_limited,177,0,0,0,0
phase3cp_19247,df6baf448664eae4e9c95ac5,coverage_limited,436,0,0,0,0
phase3cp_19248,dde826e23e5ebda39d43bfa7,coverage_limited,370,0,0,0,0
phase3cp_19249,d7e15f09f570eda4b5d08caa,coverage_limited,443,0,0,0,0
phase3cp_19250,c55345831fb38f82ad311fbd,coverage_limited,1,0,0,0,0
phase3cp_19251,be25ef7e63b1aa195f9333d0,coverage_limited,448,0,0,0,0
phase3cp_19252,af46b293065ff68ed75788ee,coverage_limited,349,0,0,0,0
phase3cp_19253,abc70f4542363946e73c7819,coverage_limited,1,0,0,0,0
phase3cp_19254,ab002e4028039d6fa77ddf2c,coverage_limited,243,0,0,0,0
phase3cp_19255,a880dc64d3e2c90ebc4c20bc,coverage_limited,449,0,0,0,0
phase3cp_19256,9ba828e25a5987bf74ddba1a,coverage_limited,222,0,0,0,0
phase3cp_19257,93d9e21967ba2254179182ed,coverage_limited,392,0,0,0,0
phase3cp_19258,8d8296d24472c7d3de4e8e37,coverage_limited,1,0,0,0,0
phase3cp_19259,7950284fc827b675d5a462a1,coverage_limited,436,0,0,0,0
phase3cp_19260,72442861e76483a4597a3dd6,coverage_limited,351,0,0,0,0
phase3cp_19261,701b2db01e9b432e3f8a2730,coverage_limited,449,0,0,0,0
phase3cp_19262,6ec77587cab0577c8ea9efea,coverage_limited,351,0,0,0,0
phase3cp_19263,5d2345aad788241948ce92db,coverage_limited,436,0,0,0,0
phase3cp_19264,5afd517ab240ecb431be2458,coverage_limited,1,0,0,0,0
phase3cp_19265,5693bb2549fd43be6f15d83c,coverage_limited,351,0,0,0,0
phase3cp_19266,5461f9a6cea798f136f2f767,coverage_limited,449,0,0,0,0
phase3cp_19267,51d35b5a9c3859d4614a1c18,coverage_limited,449,0,0,0,0
phase3cp_19268,508afa5ab540d0cbbe361ac7,coverage_limited,349,0,0,0,0
phase3cp_19269,4c95278aad53103f5aedb818,coverage_limited,94,0,0,0,0
phase3cp_19270,48c5831afdd1f96e3875f3d1,coverage_limited,436,0,0,0,0
phase3cp_19271,46498b1d1ec84714e8c2360d,coverage_limited,349,0,0,0,0
phase3cp_19272,3d5853eccaf614af58a7de82,coverage_limited,243,0,0,0,0
phase3cp_19273,3b6b885761c82ec9b39cad71,coverage_limited,301,0,0,0,0
phase3cp_19274,3769196d84720ba2a90305ec,coverage_limited,436,0,0,0,0
phase3cp_19275,372c9ec8c5d45c69b6673494,coverage_limited,351,0,0,0,0
phase3cp_19276,27f9108e8c074c73d2fd183f,coverage_limited,351,0,0,0,0
phase3cp_19277,26689bfb2ffe9c2488c57c1c,coverage_limited,349,0,0,0,0
phase3cp_19278,20d829ded49eb0ae0855b118,coverage_limited,349,0,0,0,0
phase3cp_19279,2072ea97554a85a6d0da138b,coverage_limited,0,0,0,0,0
phase3cp_19280,1fd97c7942929d0e6ff80bc7,coverage_limited,442,0,0,0,0
phase3cp_19281,1bc8a04e3b85e2ad5810521c,coverage_limited,1,0,0,0,0
phase3cp_19282,184e8b883b3b161f584d86d0,coverage_limited,323,0,0,0,0
phase3cp_19283,0a6d5415b24570d247cb2792,coverage_limited,399,0,0,0,0
phase3cp_19284,fcbe51f8fdbae11015cd5114,qualified,429,424,1763,1687,2012
phase3cp_19285,f301b290c907f165ccc9414d,qualified,842,413,1736,1661,1985
phase3cp_19286,f2bbff7960bfebed792005ec,coverage_limited,0,0,0,0,0
phase3cp_19287,f2a558602b695b4cc63f9f88,qualified,425,214,1756,1680,2005
phase3cp_19288,f22df046af6fae52c6dc5ab8,qualified,682,608,1761,1685,2010
phase3cp_19289,f15dfa7b4fad4151ed6a6bd1,coverage_limited,2,1,0,0,0
phase3cp_19290,ecbdda4feabadf8f17cc0dd8,qualified,417,422,1735,1660,1984
phase3cp_19291,ea70d153e2cbe9fe53c04810,qualified,831,409,1926,1670,2203
phase3cp_19292,e920bade273a72f2cf616eb0,coverage_limited,2,2,0,0,0
phase3cp_19293,e1b9806c10490cde53e46086,qualified,417,422,1743,1667,1992
phase3cp_19294,d86ac73f16f7e8e9a114a653,qualified,828,796,1741,1665,1990
phase3cp_19295,cdf6699ddbd716dc2089d768,qualified,831,409,2839,1681,3308
phase3cp_19296,cb6dbb419b22256df269fde0,qualified,856,429,1818,1655,2070
phase3cp_19297,c879056fdf285e3081dbf31d,qualified,828,812,1747,1671,1996
phase3cp_19298,c5683136b725fb05741de80d,qualified,576,287,1727,1652,1976
phase3cp_19299,c478a439fd80f767e90da3c1,qualified,856,413,1776,1701,2026
phase3cp_19300,c332a8491cc53da31efe23bb,qualified,809,792,1927,1836,2204
phase3cp_19301,c316b7a697148e55598f2a52,qualified,828,829,1780,1705,2030
phase3cp_19302,c31364b8b7949ca3110ea484,qualified,713,391,1751,1675,2000
phase3cp_19303,b744e1ffaaf561e0d5d062ce,qualified,288,294,1779,1704,2029
phase3cp_19304,b637c0f51b2c9f308c7c1cec,qualified,309,385,1729,1654,1978
phase3cp_19305,b0b47d4d53fe031ebaced793,qualified,828,812,1759,1683,2008
phase3cp_19306,ad5fbd5cd1652ea838d221e6,qualified,429,442,1760,1684,2009
phase3cp_19307,acd41dec73d62142b984872b,coverage_limited,0,0,0,0,0
phase3cp_19308,a893d4bdf0ab9d175105c36d,qualified,854,425,1738,1662,1987
phase3cp_19309,a7c0884ca4326a7dc77fb9b9,coverage_limited,0,0,0,0,0
phase3cp_19310,a65205226fb71d6eabf3b239,coverage_limited,1,1,0,0,0
phase3cp_19311,a587a6e89c338cfc5b9ba0e8,qualified,411,416,1728,1653,1977
phase3cp_19312,a4436066c336060c4cbb7a82,coverage_limited,171,144,0,0,0
phase3cp_19313,a19eef6b066cf8da0b2e3c52,coverage_limited,2,2,0,0,0
phase3cp_19314,9f24671463c3fc151e7d14fb,qualified,856,429,1826,1678,2078
phase3cp_19315,9d3cfd7297b95266193ddf80,coverage_limited,2,1,0,0,0
phase3cp_19316,9cd4c76b27ab809fbc3b7435,qualified,213,218,1767,1691,2016
phase3cp_19317,961b6f447c52bf5838b6cd68,qualified,381,369,1774,1698,2023
phase3cp_19318,8df931812fea7342b7afa1c2,qualified,417,422,1769,1667,2112
phase3cp_19319,8b554eac247a31198e8054f2,qualified,760,360,1928,1664,2205
phase3cp_19320,845058bced93146b8cbfd344,qualified,422,425,1768,1692,2017
phase3cp_19321,83583d0a19ae0a4582e921d2,coverage_limited,183,44,0,0,0
phase3cp_19322,82cb1353433862daa548e5bd,coverage_limited,2,1,0,0,0
phase3cp_19323,7b62e1c1def9ac48e016341b,coverage_limited,2,1,0,0,0
phase3cp_19324,7ae129e634b22be45ca17f60,qualified,721,754,2838,2735,3307
phase3cp_19325,7aae96479b92785599d6ab83,qualified,559,549,1773,1697,2022
phase3cp_19326,75b084d1dbb5ea35694f0135,coverage_limited,91,46,0,0,0
phase3cp_19327,74c5ec44ede8e562ae2d6e34,qualified,831,409,1737,1660,1986
phase3cp_19328,708510a76843c7cf224c9e9b,qualified,353,324,1733,1658,1982
phase3cp_19329,6ef9a48ec7f4f0401f0ac3a0,qualified,429,433,1777,1702,2027
phase3cp_19330,6e73d3dddb1c0c49ba23ee7e,qualified,826,821,1764,1688,2013
phase3cp_19331,6e0c8a11a3b4afa358de738f,coverage_limited,1,1,0,0,0
phase3cp_19332,671ea16c8af3e882c29abc3f,qualified,746,391,1765,1689,2014
phase3cp_19333,67059c20ea4f6ad2d1b61427,qualified,734,693,1753,1677,2002
phase3cp_19334,64e93e631a8c0f124802aa1f,coverage_limited,343,139,0,0,0
phase3cp_19335,5a8c1d2fe2cd66c70cf06a6b,coverage_limited,1,1,0,0,0
phase3cp_19336,57debed3e91c357df7b3440c,coverage_limited,2,2,0,0,0
phase3cp_19337,57a8bb70fa5c0291df6ede73,qualified,809,792,1927,1836,2204
phase3cp_19338,576022d17f925385676ad60f,qualified,809,792,1927,2734,3304
phase3cp_19339,567fb71eeaa275cc4406afbe,qualified,423,433,1778,1703,2028
phase3cp_19340,554680216cc600def96379f7,qualified,617,374,1749,1673,1998
phase3cp_19341,51cebee1443bc0a5beaedf18,qualified,844,420,1755,1679,2004
phase3cp_19342,4e48d133c437dbe53856f904,coverage_limited,177,86,0,0,0
phase3cp_19343,4d58423fd5ee86aaa003e75f,coverage_limited,2,2,0,0,0
phase3cp_19344,498b2bce0c760018e07781a7,qualified,816,811,1732,2737,3310
phase3cp_19345,43d7208a67917ced9c2b61d3,qualified,429,442,1752,1676,2001
phase3cp_19346,4017c827431c8c2e5c883024,coverage_limited,2,1,0,0,0
phase3cp_19347,3eb21486b7e86e7037ad2915,qualified,428,438,1775,1699,2024
phase3cp_19348,3bfbd522a42d23d19f361af6,qualified,831,409,1926,1670,2203
phase3cp_19349,3b7eb5acdf2c65b76d3cd6b9,coverage_limited,0,0,0,0,0
phase3cp_19350,3b50b25dc91d5aa6b62543c2,qualified,417,422,1743,1667,1992
phase3cp_19351,399fe4cc9d6afd36efa9d87a,coverage_limited,0,0,0,0,0
phase3cp_19352,32698637d2257f27cf25b275,qualified,809,792,2840,2736,3309
phase3cp_19353,31702aa3f3603e5239ece0d0,coverage_limited,2,2,0,0,0
phase3cp_19354,27235861ad773d9e1dd01186,qualified,373,402,1745,1669,1994
phase3cp_19355,2646116887ec446c616ad0e0,qualified,831,409,1926,1670,2203
phase3cp_19356,20af456e4cb083189cfd32a8,coverage_limited,0,0,0,0,0
phase3cp_19357,1fbba8494831f1c8be8067ec,qualified,429,433,1766,1690,2015
phase3cp_19358,1b44d0cf22069aa612c44ead,coverage_limited,1,1,0,0,0
phase3cp_19359,19c100f197b10ee62e88c69c,qualified,856,421,1748,1672,1997
phase3cp_19360,18868fb20ceb95a1ab771fac,qualified,595,721,1770,1694,2019
phase3cp_19361,11973da56ed996ae1267343c,qualified,690,754,2837,1651,3306
phase3cp_19362,106342e1941f352977e8f230,qualified,828,829,1744,1725,2050
phase3cp_19363,105beac3b4f1936e68d09cd7,qualified,809,792,2835,1674,3303
phase3cp_19364,0ecd6bf99f116ed3b54786f5,qualified,417,422,1743,1667,1992
phase3cp_19365,0adc3b98f1be9d769c6d3ec7,qualified,333,268,1725,1650,1974
phase3cp_19366,0a8501c43e215f7371bfe3d4,qualified,706,317,1731,1656,1980
phase3cp_19367,09878aa0c16467deba2e186e,qualified,814,796,2836,1682,3305
