path,line,risk_patterns,expression_digest,expression_text,source_layer,first_materialization_entry_point,official_book_scan_hit,matched_text
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,60,mean_event,1a7ca70463b288b0,"CSRank(Mean($limit_up_open_not_close,3))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0059,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,""CSRank(Mean($limit_up_open_not_close,3))"",limit_up_open_not_close"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,61,mean_event,519721c9ec95a9cb,"CSRank(Mean($limit_up_open_not_close,5))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0060,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,""CSRank(Mean($limit_up_open_not_close,5))"",limit_up_open_not_close"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,62,mean_event,0b24406966a7b728,"CSRank(Mean($limit_up_touch_not_close,2))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0061,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,""CSRank(Mean($limit_up_touch_not_close,2))"",limit_up_touch_not_close"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,63,mean_event,a295a38b9d3d63c6,"CSRank(Mean($limit_up_touch_not_close,3))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0062,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,""CSRank(Mean($limit_up_touch_not_close,3))"",limit_up_touch_not_close"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,64,mean_event,c575355a166e93cb,"CSRank(Mean($limit_up_touch_not_close,5))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0063,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,""CSRank(Mean($limit_up_touch_not_close,5))"",limit_up_touch_not_close"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,65,mean_event,15ce1aa2ce904976,"CSRank(Mean($high_board_rank,2))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0064,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,""CSRank(Mean($high_board_rank,2))"",high_board_rank"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,66,mean_event,16413f0c480582c3,"CSRank(Mean($high_board_rank,3))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0065,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,""CSRank(Mean($high_board_rank,3))"",high_board_rank"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,67,mean_event,308d8e4b7bf91dc9,"CSRank(Mean($high_board_rank,5))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0066,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,""CSRank(Mean($high_board_rank,5))"",high_board_rank"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,68,mean_event,cd1bbefad2c20776,"CSRank(Mean($is_market_high_board,2))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0067,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,""CSRank(Mean($is_market_high_board,2))"",is_market_high_board"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,69,mean_event,d80ede4f6dce8634,"CSRank(Mean($is_market_high_board,3))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0068,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,""CSRank(Mean($is_market_high_board,3))"",is_market_high_board"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,70,mean_event,2cc236084143c11f,"CSRank(Mean($is_market_high_board,5))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0069,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,""CSRank(Mean($is_market_high_board,5))"",is_market_high_board"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,71,mean_event,c664295d9a31254d,"CSRank(Mean($limit_up_break,2))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0070,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,""CSRank(Mean($limit_up_break,2))"",limit_up_break"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,72,mean_event,8db1be8b4d9b0fe5,"CSRank(Mean($limit_up_break,3))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0071,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,""CSRank(Mean($limit_up_break,3))"",limit_up_break"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,73,mean_event,ec6251aa7bd22a36,"CSRank(Mean($limit_up_break,5))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0072,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,""CSRank(Mean($limit_up_break,5))"",limit_up_break"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,74,mean_event,6c4163d3863e6e44,"CSRank(Mean($limit_up_close_event,2))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0073,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,""CSRank(Mean($limit_up_close_event,2))"",limit_up_close_event"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,75,mean_event,983e43aea27a9cea,"CSRank(Mean($limit_up_close_event,3))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0074,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,""CSRank(Mean($limit_up_close_event,3))"",limit_up_close_event"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,76,mean_event,27c68d0a1e33655d,"CSRank(Mean($limit_up_close_event,5))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0075,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,""CSRank(Mean($limit_up_close_event,5))"",limit_up_close_event"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,77,mean_event,4b23cb2baf0a7879,"CSRank(Mean($limit_up_keep_times_vendor,2))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0076,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,""CSRank(Mean($limit_up_keep_times_vendor,2))"",limit_up_keep_times_vendor"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,78,mean_event,2ea1f05bbe08572d,"CSRank(Mean($limit_up_keep_times_vendor,3))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0077,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,""CSRank(Mean($limit_up_keep_times_vendor,3))"",limit_up_keep_times_vendor"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,79,mean_event,f1c7e023765b3960,"CSRank(Mean($limit_up_keep_times_vendor,5))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0078,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,""CSRank(Mean($limit_up_keep_times_vendor,5))"",limit_up_keep_times_vendor"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,80,mean_event,a743599361d2157a,"CSRank(Mean($limit_up_open_event,2))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0079,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,""CSRank(Mean($limit_up_open_event,2))"",limit_up_open_event"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,81,mean_event,eaaf87b977d19fd3,"CSRank(Mean($limit_up_open_event,3))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0080,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,""CSRank(Mean($limit_up_open_event,3))"",limit_up_open_event"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,82,mean_event,775c03e1aa99874c,"CSRank(Mean($limit_up_open_event,5))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0081,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,""CSRank(Mean($limit_up_open_event,5))"",limit_up_open_event"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,83,mean_event,94288340a3031ba9,"CSRank(Mean($limit_up_streak_close,2))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0082,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,""CSRank(Mean($limit_up_streak_close,2))"",limit_up_streak_close"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,84,mean_event,f9ecebf17314457a,"CSRank(Mean($limit_up_streak_close,3))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0083,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,""CSRank(Mean($limit_up_streak_close,3))"",limit_up_streak_close"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,85,mean_event,9f4f5a6dcdf36245,"CSRank(Mean($limit_up_streak_close,5))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0084,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,""CSRank(Mean($limit_up_streak_close,5))"",limit_up_streak_close"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,86,mean_event,2495dc912cc07bea,"CSRank(Mean($limit_up_streak_touch,2))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0085,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,""CSRank(Mean($limit_up_streak_touch,2))"",limit_up_streak_touch"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,87,mean_event,dabfe8d0c278bebc,"CSRank(Mean($limit_up_streak_touch,3))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0086,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,""CSRank(Mean($limit_up_streak_touch,3))"",limit_up_streak_touch"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,88,mean_event,8a5812d75d7e3761,"CSRank(Mean($limit_up_streak_touch,5))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0087,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,""CSRank(Mean($limit_up_streak_touch,5))"",limit_up_streak_touch"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,89,mean_event,6f7b58226259fd9e,"CSRank(Mean($limit_up_touch_event,2))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0088,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,""CSRank(Mean($limit_up_touch_event,2))"",limit_up_touch_event"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,90,mean_event,c3deac2200bdd2ba,"CSRank(Mean($limit_up_touch_event,3))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0089,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,""CSRank(Mean($limit_up_touch_event,3))"",limit_up_touch_event"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,91,mean_event,50775a5588faf62a,"CSRank(Mean($limit_up_touch_event,5))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0090,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,""CSRank(Mean($limit_up_touch_event,5))"",limit_up_touch_event"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,92,mean_event,ba8db289dd2ae8fe,"CSRank(Mean($market_high_board,2))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0091,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,""CSRank(Mean($market_high_board,2))"",market_high_board"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,93,mean_event,8aa845279e8c677e,"CSRank(Mean($market_high_board,3))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0092,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,""CSRank(Mean($market_high_board,3))"",market_high_board"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,94,mean_event,e74ba051379ab2f8,"CSRank(Mean($market_high_board,5))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0093,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,""CSRank(Mean($market_high_board,5))"",market_high_board"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,95,mean_event,5906cc0a033baaa7,"CSRank(Mean($open_board_record,2))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0094,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,""CSRank(Mean($open_board_record,2))"",open_board_record"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,96,mean_event,72ac7f0bffbb2e18,"CSRank(Mean($open_board_record,3))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0095,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,""CSRank(Mean($open_board_record,3))"",open_board_record"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,97,mean_event,2c7b6bc16a60976e,"CSRank(Mean($open_board_record,5))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0096,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,""CSRank(Mean($open_board_record,5))"",open_board_record"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,98,mean_event,8e4f69edf2d022f6,"CSRank(Mean($limit_up_close_not_open_count_t10,2))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0097,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,""CSRank(Mean($limit_up_close_not_open_count_t10,2))"",limit_up_close_not_open_count_t10"
