candidate_id,lane_id,proposal_stage,exact_identity,canonical_identity,signal_cluster_id,expression,horizon_bars,proxy_reward,signal_nonnull,signal_unique,ic_mean,ic_abs_mean,ic_count,ic_hit_rate,ic_std,ic_standard_error,ic_abs_lcb95,proxy_worst_time_block_abs_ic,proxy_time_block_stability,proxy_time_block_count,spread_mean,spread_abs_mean,spread_count,spread_hit_rate,mean_one_way_turnover,turnover_count,cost_adjusted_abs_ic
b1s_typed_ast_0060,typed_ast,fixed,50bbe4ffe0de97a53a5936b14289bb72e35c08cc9027e9191d20d26e49975f4b,50bbe4ffe0de97a53a5936b14289bb72e35c08cc9027e9191d20d26e49975f4b,489,"CSRank(Add(CSRank(Add($m1_first15_vwap_return_vs_open,PathShape($high,30))),CSRank(Add(ZScore($ret_1m),Mul(Sign($vwap),0.05)))))",30,0.15102577319222982,30052,1372,-0.12851040898062233,0.13476733125073873,182,0.09340659340659341,0.09827265177467247,0.007284453597445032,0.11423287992963006,0.06995802625585029,0.7316734389677755,4,-0.001100858311773682,0.0014574246611397707,182,0.22527472527472528,0.6683767311455067,210,0.12683946715275857
b1s_typed_ast_0054,typed_ast,fixed,60acb790532e6ea59858fc7dc0d7f8a790868127f90b900d7c65993a9af5ccd2,60acb790532e6ea59858fc7dc0d7f8a790868127f90b900d7c65993a9af5ccd2,487,"CSRank(Add(CSRank(Mul($m1_first15_vwap_return_vs_open,Sign(Delta($high,30)))),CSRank($ret_1m)))",1,0.14199828179306173,30384,287,-0.20547224049313145,0.20588869465780177,209,0.009569377990430622,0.08216796532091654,0.005683677007892399,0.19433223355766235,0.18697353616929757,0.9458894794521834,4,-0.0008889265165283365,0.0009000370551123431,210,0.01904761904761905,0.6741977249433947,210,0.20378674618077297
b1s_typed_ast_0054,typed_ast,fixed,60acb790532e6ea59858fc7dc0d7f8a790868127f90b900d7c65993a9af5ccd2,60acb790532e6ea59858fc7dc0d7f8a790868127f90b900d7c65993a9af5ccd2,487,"CSRank(Add(CSRank(Mul($m1_first15_vwap_return_vs_open,Sign(Delta($high,30)))),CSRank($ret_1m)))",5,0.14199828179306173,30384,287,-0.1842146619708902,0.18485579389526297,206,0.009708737864077669,0.0887324217245073,0.0061822807653510985,0.17209739167080204,0.15397005332788238,0.8954080864900168,4,-0.001026618040987917,0.0010643430169496413,206,0.06796116504854369,0.6741977249433947,210,0.18252916765853172
b1s_typed_ast_0054,typed_ast,fixed,60acb790532e6ea59858fc7dc0d7f8a790868127f90b900d7c65993a9af5ccd2,60acb790532e6ea59858fc7dc0d7f8a790868127f90b900d7c65993a9af5ccd2,487,"CSRank(Add(CSRank(Mul($m1_first15_vwap_return_vs_open,Sign(Delta($high,30)))),CSRank($ret_1m)))",15,0.14199828179306173,30384,287,-0.14148718504181537,0.15192134292381018,196,0.07142857142857142,0.09698342361431028,0.006927387401022163,0.12790950573581195,0.08504051627238642,0.7677198558834382,4,-0.0009550561241579854,0.001213443864104305,196,0.1683673469387755,0.6741977249433947,210,0.1398016907294569
b1s_typed_ast_0054,typed_ast,fixed,60acb790532e6ea59858fc7dc0d7f8a790868127f90b900d7c65993a9af5ccd2,60acb790532e6ea59858fc7dc0d7f8a790868127f90b900d7c65993a9af5ccd2,487,"CSRank(Add(CSRank(Mul($m1_first15_vwap_return_vs_open,Sign(Delta($high,30)))),CSRank($ret_1m)))",30,0.14199828179306173,30384,287,-0.12131589540388195,0.12854298569437514,181,0.09392265193370165,0.08929237944370591,0.006637050294498741,0.10830727682666441,0.0673676712073644,0.7299734822183535,4,-0.0011655887909372737,0.0014804599197529892,181,0.20441988950276244,0.6741977249433947,210,0.11963040109152347
b1s_typed_ast_0015,typed_ast,fixed,24b341f420e4b394fdf8585eb918cd117376564033edb33f693c6adb48d81b27,24b341f420e4b394fdf8585eb918cd117376564033edb33f693c6adb48d81b27,473,"CSRank(Sub(CSRank(Add($m1_first5_vwap_return_vs_open,PathShape($high,30))),CSRank(Div(Sub($close,$vwap),Add(Abs($close),0.000001)))))",1,0.13719470274431692,30052,1352,0.2576633979504629,0.2576633979504629,210,1.0,0.08193058354485638,0.005653747396112681,0.24658205305408204,0.24207382499119137,0.9465403168008326,4,0.0011259365540262469,0.0011259717645298681,210,0.9904761904761905,0.6038522082893788,210,0.25615376742973944
b1s_typed_ast_0015,typed_ast,fixed,24b341f420e4b394fdf8585eb918cd117376564033edb33f693c6adb48d81b27,24b341f420e4b394fdf8585eb918cd117376564033edb33f693c6adb48d81b27,473,"CSRank(Sub(CSRank(Add($m1_first5_vwap_return_vs_open,PathShape($high,30))),CSRank(Div(Sub($close,$vwap),Add(Abs($close),0.000001)))))",5,0.13719470274431692,30052,1352,0.1829033841393487,0.18499760965636966,207,0.9710144927536232,0.09384944669227507,0.006522987462206803,0.17011832871342336,0.13799452755627475,0.8299244084384845,4,0.0011592763332911361,0.0011960121582872429,207,0.9420289855072463,0.6038522082893788,210,0.18139375361862525
b1s_typed_ast_0015,typed_ast,fixed,24b341f420e4b394fdf8585eb918cd117376564033edb33f693c6adb48d81b27,24b341f420e4b394fdf8585eb918cd117376564033edb33f693c6adb48d81b27,473,"CSRank(Sub(CSRank(Add($m1_first5_vwap_return_vs_open,PathShape($high,30))),CSRank(Div(Sub($close,$vwap),Add(Abs($close),0.000001)))))",15,0.13719470274431692,30052,1352,0.11209017426437323,0.12329398172161271,197,0.883248730964467,0.09595224652039025,0.0068363145042904735,0.09869099783596391,0.05507897686654891,0.7024337368174121,4,0.0009751343159178045,0.0011378355427544209,197,0.8527918781725888,0.6038522082893788,210,0.11058054374364978
b1s_typed_ast_0015,typed_ast,fixed,24b341f420e4b394fdf8585eb918cd117376564033edb33f693c6adb48d81b27,24b341f420e4b394fdf8585eb918cd117376564033edb33f693c6adb48d81b27,473,"CSRank(Sub(CSRank(Add($m1_first5_vwap_return_vs_open,PathShape($high,30))),CSRank(Div(Sub($close,$vwap),Add(Abs($close),0.000001)))))",30,0.13719470274431692,30052,1352,0.09318595501262315,0.10652710455374538,182,0.8241758241758241,0.09045660456527062,0.006705089632149029,0.08004397933361106,0.034218030713507354,0.6102054162117498,4,0.0012142731072321555,0.0014699268897225568,182,0.8351648351648352,0.6038522082893788,210,0.0916763244918997
b1s_typed_ast_0057,typed_ast,fixed,01573a7f1c4e93571e2ce48d27902cd3facddc377fb46f4b7a8d915b6f44cbe1,01573a7f1c4e93571e2ce48d27902cd3facddc377fb46f4b7a8d915b6f44cbe1,488,"CSRank(Sub(CSRank(Sub($m1_first15_vwap_return_vs_open,Mean($high,30))),CSRank(Delta($ret_1m,8))))",1,0.08493538715602356,30528,287,0.14033862202650277,0.15203104134691478,210,0.9047619047619048,0.10190431495694603,0.00703206581001644,0.12655577303887056,0.10485721809732126,0.8536755429588514,4,0.0005164534935416433,0.000609252942284304,211,0.8436018957345972,0.6458593062981034,211,0.1387239737607575
b1s_typed_ast_0057,typed_ast,fixed,01573a7f1c4e93571e2ce48d27902cd3facddc377fb46f4b7a8d915b6f44cbe1,01573a7f1c4e93571e2ce48d27902cd3facddc377fb46f4b7a8d915b6f44cbe1,488,"CSRank(Sub(CSRank(Sub($m1_first15_vwap_return_vs_open,Mean($high,30))),CSRank(Delta($ret_1m,8))))",5,0.08493538715602356,30528,287,0.11618386160140738,0.1317148827662805,207,0.893719806763285,0.10272714935835667,0.007140030452070448,0.10218940191534931,0.06038158925030761,0.6948654697355481,4,0.0005985826043592796,0.000770035440275515,207,0.8019323671497585,0.6458593062981034,211,0.11456921333566213
b1s_typed_ast_0057,typed_ast,fixed,01573a7f1c4e93571e2ce48d27902cd3facddc377fb46f4b7a8d915b6f44cbe1,01573a7f1c4e93571e2ce48d27902cd3facddc377fb46f4b7a8d915b6f44cbe1,488,"CSRank(Sub(CSRank(Sub($m1_first15_vwap_return_vs_open,Mean($high,30))),CSRank(Delta($ret_1m,8))))",15,0.08493538715602356,30528,287,0.08042294652112665,0.11189779859223907,197,0.7614213197969543,0.11216725353193022,0.007991585919395966,0.06475943811911056,0.002593615715731567,0.3946231347791346,4,0.00038381763791950124,0.0009884733604337338,197,0.6446700507614214,0.6458593062981034,211,0.0788082982553814
b1s_typed_ast_0057,typed_ast,fixed,01573a7f1c4e93571e2ce48d27902cd3facddc377fb46f4b7a8d915b6f44cbe1,01573a7f1c4e93571e2ce48d27902cd3facddc377fb46f4b7a8d915b6f44cbe1,488,"CSRank(Sub(CSRank(Sub($m1_first15_vwap_return_vs_open,Mean($high,30))),CSRank(Delta($ret_1m,8))))",30,0.08493538715602356,30528,287,0.06754758350566087,0.10227285983107852,182,0.7197802197802198,0.10920234293905995,0.00809461620813694,0.051682135737712465,0.02273655626338468,0.31635540717051824,4,0.00026601678206612784,0.0013141504978390344,182,0.5769230769230769,0.6458593062981034,211,0.06593293523991561
b1s_typed_ast_0030,typed_ast,fixed,b3314e2fa14763ed48a179b90b9b122d02cc4573cb3e2480cf71d67d94a79a34,b3314e2fa14763ed48a179b90b9b122d02cc4573cb3e2480cf71d67d94a79a34,477,"CSRank(Add(CSRank(Add($m1_first5_range,PathShape($high,30))),CSRank($volume)))",1,0.07713185515195141,30528,287,-0.039637023746940246,0.0797950909402811,210,0.32857142857142857,0.09148451929645858,0.006313031597947709,0.027263481814962735,0.029983232069219913,0.805973833475417,4,-0.00013860857906830017,0.0004049890912196261,211,0.3744075829383886,0.3949812636785787,211,0.0386495705877438
b1s_typed_ast_0030,typed_ast,fixed,b3314e2fa14763ed48a179b90b9b122d02cc4573cb3e2480cf71d67d94a79a34,b3314e2fa14763ed48a179b90b9b122d02cc4573cb3e2480cf71d67d94a79a34,477,"CSRank(Add(CSRank(Add($m1_first5_range,PathShape($high,30))),CSRank($volume)))",5,0.07713185515195141,30528,287,-0.07407788360247573,0.1033776041161888,207,0.2318840579710145,0.10375248237779111,0.007211296023324029,0.05994374339676063,0.06619759188270372,0.871322304815938,4,-0.00032081823474603175,0.0007210259801991999,207,0.3526570048309179,0.3949812636785787,211,0.07309043044327929
b1s_typed_ast_0030,typed_ast,fixed,b3314e2fa14763ed48a179b90b9b122d02cc4573cb3e2480cf71d67d94a79a34,b3314e2fa14763ed48a179b90b9b122d02cc4573cb3e2480cf71d67d94a79a34,477,"CSRank(Add(CSRank(Add($m1_first5_range,PathShape($high,30))),CSRank($volume)))",15,0.07713185515195141,30528,287,-0.11025342732128209,0.12932521796768745,197,0.16751269035532995,0.10796838541406706,0.00769242895270993,0.09517626657397062,0.07609873046365015,0.6931395044571707,4,-0.0007339916819538734,0.001195362785359902,197,0.25888324873096447,0.3949812636785787,211,0.10926597416208564
b1s_typed_ast_0030,typed_ast,fixed,b3314e2fa14763ed48a179b90b9b122d02cc4573cb3e2480cf71d67d94a79a34,b3314e2fa14763ed48a179b90b9b122d02cc4573cb3e2480cf71d67d94a79a34,477,"CSRank(Add(CSRank(Add($m1_first5_range,PathShape($high,30))),CSRank($volume)))",30,0.07713185515195141,30528,287,-0.11481174804649717,0.12682226342864703,182,0.13736263736263737,0.10958631580318458,0.00812307817045182,0.09889051483241161,0.05168197328704929,0.45238942709826035,4,-0.0009464963239924378,0.001508840843581042,182,0.3241758241758242,0.3949812636785787,211,0.11382429488730073
b1s_typed_ast_0009,typed_ast,fixed,33827ec9a3dd99d7c78b927638c3b7a9ca821229dc7f8256e32aa0f218a0df67,33827ec9a3dd99d7c78b927638c3b7a9ca821229dc7f8256e32aa0f218a0df67,471,"CSRank(Sub(CSRank(Mul($m1_first5_vwap_return_vs_open,Sign(Delta($high,30)))),CSRank(Delta($close,8))))",1,0.0762371953055698,30384,287,0.12242247482094021,0.12765846289563607,209,0.9330143540669856,0.0843458399940088,0.005834323749078951,0.11098720027274546,0.10467409071082148,0.8425315100728235,4,0.0004866620016958851,0.000553515519768708,210,0.8761904761904762,0.37717382035054775,210,0.12147954027006384
b1s_typed_ast_0009,typed_ast,fixed,33827ec9a3dd99d7c78b927638c3b7a9ca821229dc7f8256e32aa0f218a0df67,33827ec9a3dd99d7c78b927638c3b7a9ca821229dc7f8256e32aa0f218a0df67,471,"CSRank(Sub(CSRank(Mul($m1_first5_vwap_return_vs_open,Sign(Delta($high,30)))),CSRank(Delta($close,8))))",5,0.0762371953055698,30384,287,0.10287041020484507,0.11797576850645938,206,0.8543689320388349,0.09802661465964015,0.0068298378712613956,0.08948392797717274,0.08039274497450913,0.7592229133179542,4,0.0005757358256489477,0.0007081991907307944,206,0.8009708737864077,0.37717382035054775,210,0.1019274756539687
b1s_typed_ast_0009,typed_ast,fixed,33827ec9a3dd99d7c78b927638c3b7a9ca821229dc7f8256e32aa0f218a0df67,33827ec9a3dd99d7c78b927638c3b7a9ca821229dc7f8256e32aa0f218a0df67,471,"CSRank(Sub(CSRank(Mul($m1_first5_vwap_return_vs_open,Sign(Delta($high,30)))),CSRank(Delta($close,8))))",15,0.0762371953055698,30384,287,0.0832788047310793,0.10247879154989258,196,0.8010204081632653,0.10366372102232589,0.007404551501594706,0.06876588378795367,0.04945630517582398,0.7501596651915986,4,0.0007257198573717278,0.0010112111392689195,196,0.7295918367346939,0.37717382035054775,210,0.08233587018020294
b1s_typed_ast_0009,typed_ast,fixed,33827ec9a3dd99d7c78b927638c3b7a9ca821229dc7f8256e32aa0f218a0df67,33827ec9a3dd99d7c78b927638c3b7a9ca821229dc7f8256e32aa0f218a0df67,471,"CSRank(Sub(CSRank(Mul($m1_first5_vwap_return_vs_open,Sign(Delta($high,30)))),CSRank(Delta($close,8))))",30,0.0762371953055698,30384,287,0.06861662431813835,0.09698154878577096,181,0.7292817679558011,0.0966023482498717,0.007180395996785983,0.05454304816443782,0.01554947573427999,0.37222371862318415,4,0.000903514577949287,0.001331415290814923,181,0.7182320441988951,0.37717382035054775,210,0.06767368976726199
b1s_typed_ast_0120,typed_ast,fixed,de3c01175a6d784b80815373bc380f5ee1381c0cbcd9020dcd18d71723e96f5f,de3c01175a6d784b80815373bc380f5ee1381c0cbcd9020dcd18d71723e96f5f,492,"CSRank(Add(CSRank(Add($m1_first30_range,PathShape($high,30))),CSRank(Add(MaskedZScore($ctx_hfq_turnover_ratio,60,0.6),Mul(Sign($vwap),0.1)))))",1,0.0672627344299605,30052,1368,-0.040974753579378236,0.0856882303180783,210,0.30952380952380953,0.09559830229918362,0.006596909594826561,0.028044810773518176,0.035070238290589334,0.8951069204307393,4,-0.0001223776872333642,0.00040783646838416296,210,0.35714285714285715,0.16534520368609906,210,0.04056139057016299
b1s_typed_ast_0120,typed_ast,fixed,de3c01175a6d784b80815373bc380f5ee1381c0cbcd9020dcd18d71723e96f5f,de3c01175a6d784b80815373bc380f5ee1381c0cbcd9020dcd18d71723e96f5f,492,"CSRank(Add(CSRank(Add($m1_first30_range,PathShape($high,30))),CSRank(Add(MaskedZScore($ctx_hfq_turnover_ratio,60,0.6),Mul(Sign($vwap),0.1)))))",5,0.0672627344299605,30052,1368,-0.07757373981136971,0.11276466808950424,207,0.26570048309178745,0.11381958660817262,0.007911008136607195,0.06206816386361961,0.06200998289679823,0.85547622132665,4,-0.00030879517142388735,0.000730487947827356,207,0.36231884057971014,0.16534520368609906,210,0.07716037680215446
b1s_typed_ast_0120,typed_ast,fixed,de3c01175a6d784b80815373bc380f5ee1381c0cbcd9020dcd18d71723e96f5f,de3c01175a6d784b80815373bc380f5ee1381c0cbcd9020dcd18d71723e96f5f,492,"CSRank(Add(CSRank(Add($m1_first30_range,PathShape($high,30))),CSRank(Add(MaskedZScore($ctx_hfq_turnover_ratio,60,0.6),Mul(Sign($vwap),0.1)))))",15,0.0672627344299605,30052,1368,-0.11420749776317188,0.13052418910924685,197,0.1319796954314721,0.10730288071419417,0.0076450137060908975,0.09922327089923372,0.04145527986943533,0.5628356087916031,4,-0.0006083765876677973,0.0011480627894107987,197,0.36548223350253806,0.16534520368609906,210,0.11379413475395662
b1s_typed_ast_0120,typed_ast,fixed,de3c01175a6d784b80815373bc380f5ee1381c0cbcd9020dcd18d71723e96f5f,de3c01175a6d784b80815373bc380f5ee1381c0cbcd9020dcd18d71723e96f5f,492,"CSRank(Add(CSRank(Add($m1_first30_range,PathShape($high,30))),CSRank(Add(MaskedZScore($ctx_hfq_turnover_ratio,60,0.6),Mul(Sign($vwap),0.1)))))",30,0.0672627344299605,30052,1368,-0.1255898519940243,0.14492313669824028,182,0.14835164835164835,0.11579710342926448,0.008583452378827716,0.108766285331522,0.010223314831392551,0.44183468058275277,4,-0.0009613050886729719,0.0016150143740207132,182,0.29120879120879123,0.16534520368609906,210,0.12517648898480907
b1s_typed_ast_0016,typed_ast,fixed,6da64103fc58c250b482bd6ee94646b59fea8b770d1d0508b692cefe9080b3d4,6da64103fc58c250b482bd6ee94646b59fea8b770d1d0508b692cefe9080b3d4,461,"CSRank(Add(CSRank(Mul(Transition($evt_uplimit_active,1,0),Neg(Delta($low,15)))),CSRank(Delta($vwap,8))))",1,0.06262329079263669,31811,1450,-0.056316855876325546,0.08905112106592525,224,0.3125,0.09596725485006537,0.0064120819285386505,0.04374917529638979,0.052365961335766306,0.9330931184489353,4,-0.00014988738282385554,0.0004089269792796957,224,0.3794642857142857,0.3005826915485896,224,0.05556539914745407
b1s_typed_ast_0016,typed_ast,fixed,6da64103fc58c250b482bd6ee94646b59fea8b770d1d0508b692cefe9080b3d4,6da64103fc58c250b482bd6ee94646b59fea8b770d1d0508b692cefe9080b3d4,461,"CSRank(Add(CSRank(Mul(Transition($evt_uplimit_active,1,0),Neg(Delta($low,15)))),CSRank(Delta($vwap,8))))",5,0.06262329079263669,31811,1450,-0.07066104489566899,0.09716395315203938,221,0.2398190045248869,0.09923033396211815,0.006674954599548519,0.0575781338805539,0.05219959002312437,0.8272933366821831,4,-0.00019493345013193682,0.0006358695055686933,221,0.3891402714932127,0.3005826915485896,224,0.06990958816679751
b1s_typed_ast_0016,typed_ast,fixed,6da64103fc58c250b482bd6ee94646b59fea8b770d1d0508b692cefe9080b3d4,6da64103fc58c250b482bd6ee94646b59fea8b770d1d0508b692cefe9080b3d4,461,"CSRank(Add(CSRank(Mul(Transition($evt_uplimit_active,1,0),Neg(Delta($low,15)))),CSRank(Delta($vwap,8))))",15,0.06262329079263669,31811,1450,-0.0738967414346817,0.10062985708105596,211,0.25118483412322273,0.09875352436995223,0.0067984729869959406,0.06057173438016965,0.0679201417436927,0.9316353568046802,4,-0.0003440482031556455,0.0009625776160141232,211,0.36492890995260663,0.3005826915485896,224,0.07314528470581022
b1s_typed_ast_0016,typed_ast,fixed,6da64103fc58c250b482bd6ee94646b59fea8b770d1d0508b692cefe9080b3d4,6da64103fc58c250b482bd6ee94646b59fea8b770d1d0508b692cefe9080b3d4,461,"CSRank(Add(CSRank(Mul(Transition($evt_uplimit_active,1,0),Neg(Delta($low,15)))),CSRank(Delta($vwap,8))))",30,0.06262329079263669,31811,1450,-0.06840159519358278,0.09973147065962101,196,0.3112244897959184,0.10351351700658223,0.0073938226433273024,0.053909702812661275,0.0030271474964017014,0.3215946317189009,4,-0.0006301263569372912,0.0014783054386894661,196,0.3520408163265306,0.3005826915485896,224,0.06765013846471131
b1s_cem_0004,cem,control,a87c043dfc4c2b3e97a5b2cf78c9b3d4c0dabd5db2eb7d251cd99f7e19f6ba7b,a87c043dfc4c2b3e97a5b2cf78c9b3d4c0dabd5db2eb7d251cd99f7e19f6ba7b,41,"CSRank(Add(CSRank(Add(PathShape($low,3),Mul(DrawdownPath($intraday_ret_from_open,3),1.17))),Mul(Sign($intraday_ret_from_open),0.030)))",1,0.11148495499918466,33470,2127,-0.1215832260518008,0.13148668187758772,237,0.08438818565400844,0.09239400299390842,0.006001635427339243,0.10982002061421589,0.09505801019011742,0.8717285882461221,4,-0.0004900687696828668,0.0006199486325019303,238,0.14285714285714285,0.5978026904916134,238,0.12008871932557177
b1s_cem_0004,cem,control,a87c043dfc4c2b3e97a5b2cf78c9b3d4c0dabd5db2eb7d251cd99f7e19f6ba7b,a87c043dfc4c2b3e97a5b2cf78c9b3d4c0dabd5db2eb7d251cd99f7e19f6ba7b,41,"CSRank(Add(CSRank(Add(PathShape($low,3),Mul(DrawdownPath($intraday_ret_from_open,3),1.17))),Mul(Sign($intraday_ret_from_open),0.030)))",5,0.11148495499918466,33470,2127,-0.1253558389649944,0.13723394262193156,234,0.12393162393162394,0.09833349181172056,0.006428261456252301,0.11275644651073988,0.08795083107060521,0.8082165134681483,4,-0.000587237473954597,0.0009100863383107408,234,0.24786324786324787,0.5978026904916134,238,0.12386133223876536
b1s_cem_0004,cem,control,a87c043dfc4c2b3e97a5b2cf78c9b3d4c0dabd5db2eb7d251cd99f7e19f6ba7b,a87c043dfc4c2b3e97a5b2cf78c9b3d4c0dabd5db2eb7d251cd99f7e19f6ba7b,41,"CSRank(Add(CSRank(Add(PathShape($low,3),Mul(DrawdownPath($intraday_ret_from_open,3),1.17))),Mul(Sign($intraday_ret_from_open),0.030)))",15,0.11148495499918466,33470,2127,-0.09569450561110966,0.11707405789754621,224,0.15178571428571427,0.10146162927592772,0.00677919026168561,0.08240729269820586,0.05084284682507245,0.7062995726812404,4,-0.000545894840821138,0.001169961534989751,224,0.27232142857142855,0.5978026904916134,238,0.09419999888488063
b1s_cem_0004,cem,control,a87c043dfc4c2b3e97a5b2cf78c9b3d4c0dabd5db2eb7d251cd99f7e19f6ba7b,a87c043dfc4c2b3e97a5b2cf78c9b3d4c0dabd5db2eb7d251cd99f7e19f6ba7b,41,"CSRank(Add(CSRank(Add(PathShape($low,3),Mul(DrawdownPath($intraday_ret_from_open,3),1.17))),Mul(Sign($intraday_ret_from_open),0.030)))",30,0.11148495499918466,33470,2127,-0.08604684587240295,0.10882550773591898,209,0.19617224880382775,0.101335447209057,0.0070095194536841775,0.07230818774318197,0.05206823615591495,0.6656843668829185,4,-0.0008128679317834053,0.0016061788549957224,209,0.3014354066985646,0.5978026904916134,238,0.08455233914617392
b1s_cem_0054,cem,control,22e532b9a815d7015855d3db6c15c2c847ba0efc64b5797ea5860deef1823e09,22e532b9a815d7015855d3db6c15c2c847ba0efc64b5797ea5860deef1823e09,42,"CSRank(Add(CSRank(Add(MultiScaleRelation($vwap,$vwap,5,15),Mul(Delta($vwap,5),0.04))),Mul(Sign($volume),0.030)))",1,0.055782318052090996,29544,3126,-0.05721493089950477,0.08816714025996165,225,0.2577777777777778,0.09329591753468663,0.006219727835645775,0.04502426434163905,0.05056003781690912,0.8925964267525142,4,-0.00015543372070196448,0.0004244229699253151,225,0.4,0.36336942876715106,224,0.056306507327586894
b1s_cem_0054,cem,control,22e532b9a815d7015855d3db6c15c2c847ba0efc64b5797ea5860deef1823e09,22e532b9a815d7015855d3db6c15c2c847ba0efc64b5797ea5860deef1823e09,42,"CSRank(Add(CSRank(Add(MultiScaleRelation($vwap,$vwap,5,15),Mul(Delta($vwap,5),0.04))),Mul(Sign($volume),0.030)))",5,0.055782318052090996,29544,3126,-0.06750213218811164,0.0973742422574418,222,0.23873873873873874,0.09858495838154781,0.006616589177079839,0.054533617401035156,0.052192382800870664,0.8335556206784122,4,-0.00020056336777862844,0.0006656364353851824,222,0.36936936936936937,0.36336942876715106,224,0.06659370861619376
b1s_cem_0054,cem,control,22e532b9a815d7015855d3db6c15c2c847ba0efc64b5797ea5860deef1823e09,22e532b9a815d7015855d3db6c15c2c847ba0efc64b5797ea5860deef1823e09,42,"CSRank(Add(CSRank(Add(MultiScaleRelation($vwap,$vwap,5,15),Mul(Delta($vwap,5),0.04))),Mul(Sign($volume),0.030)))",15,0.055782318052090996,29544,3126,-0.06678831840380302,0.1005703804439246,212,0.3018867924528302,0.10880987555906149,0.007473092934989681,0.05214105625122324,0.051078780962247945,0.8582837560937764,4,-0.0002961925626206266,0.0010580370952468978,212,0.39622641509433965,0.36336942876715106,224,0.06587989483188514
b1s_cem_0054,cem,control,22e532b9a815d7015855d3db6c15c2c847ba0efc64b5797ea5860deef1823e09,22e532b9a815d7015855d3db6c15c2c847ba0efc64b5797ea5860deef1823e09,42,"CSRank(Add(CSRank(Add(MultiScaleRelation($vwap,$vwap,5,15),Mul(Delta($vwap,5),0.04))),Mul(Sign($volume),0.030)))",30,0.055782318052090996,29544,3126,-0.06489723101830824,0.09625868737291333,197,0.2639593908629442,0.10219875392176768,0.007281359729366259,0.05062576594875037,0.018069010710634405,0.5592090732851338,4,-0.0005843431800422004,0.0015723728157775708,197,0.3756345177664975,0.36336942876715106,224,0.06398880744639036
b1s_cem_0025,cem,control,e73035d3b594c81cbf2dc587e3773ddba3306f4bd57c16457a9b539308d2f316,e73035d3b594c81cbf2dc587e3773ddba3306f4bd57c16457a9b539308d2f316,38,"CSRank(Add(CSRank(Add(Delta($close,2),Mul($high,0.01))),Mul(Sign($amount_yuan),0.030)))",1,0.04988155544307885,34416,241,-0.07028327545676916,0.10253062965490364,237,0.25738396624472576,0.10719593996367016,0.006963124554689008,0.056635551329578704,0.05145924004754327,0.8416944851973565,4,-0.00033200438714863363,0.0005529818784747934,238,0.3025210084033613,0.1592576685846753,238,0.06988513128530746
b1s_cem_0025,cem,control,e73035d3b594c81cbf2dc587e3773ddba3306f4bd57c16457a9b539308d2f316,e73035d3b594c81cbf2dc587e3773ddba3306f4bd57c16457a9b539308d2f316,38,"CSRank(Add(CSRank(Add(Delta($close,2),Mul($high,0.01))),Mul(Sign($amount_yuan),0.030)))",5,0.04988155544307885,34416,241,-0.05573768498648305,0.10630759361358004,234,0.31196581196581197,0.11784234057433562,0.007703594796358771,0.04063863918561986,0.024568748863637812,0.5596819596466287,4,-0.00040881337460646006,0.0008573466677032498,234,0.3547008547008547,0.1592576685846753,238,0.05533954081502136
b1s_cem_0025,cem,control,e73035d3b594c81cbf2dc587e3773ddba3306f4bd57c16457a9b539308d2f316,e73035d3b594c81cbf2dc587e3773ddba3306f4bd57c16457a9b539308d2f316,38,"CSRank(Add(CSRank(Add(Delta($close,2),Mul($high,0.01))),Mul(Sign($amount_yuan),0.030)))",15,0.04988155544307885,34416,241,-0.044393697901069354,0.09899570026279962,224,0.3482142857142857,0.11335473690635416,0.007573831940562084,0.02954898729756767,0.005929476839694166,0.3014254184629046,4,-0.00030547822022746347,0.0011894945517302944,224,0.4419642857142857,0.1592576685846753,238,0.043995553729607666
b1s_cem_0025,cem,control,e73035d3b594c81cbf2dc587e3773ddba3306f4bd57c16457a9b539308d2f316,e73035d3b594c81cbf2dc587e3773ddba3306f4bd57c16457a9b539308d2f316,38,"CSRank(Add(CSRank(Add(Delta($close,2),Mul($high,0.01))),Mul(Sign($amount_yuan),0.030)))",30,0.04988155544307885,34416,241,-0.04047600139162164,0.09490623808624885,209,0.33014354066985646,0.10926381941739094,0.007557936426826017,0.02566244599504265,0.0006396655343565422,0.001062370959867387,4,-0.00018502779721702367,0.0015468921871574395,209,0.4688995215311005,0.1592576685846753,238,0.040077857220159954
b1s_cem_0180,cem,adaptive,0659ebdb70ee764653828d80c3d51baa786d79832ada700a85f718c7e8614070,0659ebdb70ee764653828d80c3d51baa786d79832ada700a85f718c7e8614070,46,"CSRank(Add(CSRank(Add(PathShape($intraday_ret_from_open,8),Mul(DrawdownPath($amount_yuan,8),1.04))),Mul(Sign($intraday_ret_from_open),0.030)))",1,0.11643331952780357,33696,240,-0.14748384439860443,0.15655372485516697,232,0.06465517241379311,0.09333816794334321,0.006127950941151051,0.13547306055394837,0.10639500149239728,0.7974711721121398,4,-0.0005971142078676896,0.0007174643279755611,233,0.09871244635193133,0.5599722676025863,233,0.14608391372959798
