candidate_id,lane_id,expression,canonical_expression,exact_identity,canonical_identity,lineage_key,parent_id,proposal_stage,proposal_origin,motif,field_family,family_id,semantic_bucket,fields_list,lane_seed,benchmark_id,llm_action,data_role,hypothesis_arm,primitive_family,complexity,generator_index,program_parameters,mutation_operator,typed_gate_decision,typed_gate_reason,legal,materialized,evaluation_error,proxy_ic_mean,proxy_ic_abs_mean,proxy_ic_count,proxy_ic_hit_rate,proxy_ic_std,proxy_ic_standard_error,proxy_ic_abs_lcb95,proxy_finite_ratio,proxy_signal_unique,proxy_turnover,proxy_signal_concentration,proxy_reward,survivor,proxy_worst_time_block_abs_ic,proxy_time_block_stability,proxy_time_block_count,signal_cluster_id,objective_vector,objective_gate_allowed,objective_gate_reasons,limited_scalar_tiebreak,pareto_rank,objective_signal_quality,objective_cost_adjusted_quality,objective_turnover,objective_worst_time_block_quality,objective_stability,objective_concentration,objective_benchmark_increment,objective_complexity,objective_behaviour_novelty,matched_control_id,selection_statistic,information_gain
b1s_orthogonal_exile_0258,orthogonal_exile,"CSRank(CSResidual(PathShape($high,15),Delta($low,15)))","CSRank(CSResidual(PathShape($high,15),Delta($low,15)))",a5880b536cc73e9392741a55de5260127e57c448efccae599ce1780aba96ddc8,a5880b536cc73e9392741a55de5260127e57c448efccae599ce1780aba96ddc8,b1s/orthogonal_exile:fixed:0258,,fixed,frozen_nonadaptive,path_residual,raw_1min,orthogonal_exile:orthogonal_exile:path_residual,orthogonal_exile:orthogonal_exile:path_residual:raw_1min,"['high', 'low']",9205,,,development,orthogonal_exile,path_residual,6,9288102,"{'raw': 'high', 'other': 'low', 'context': 'ctx_rzrq_rzjme', 'window': 15}",root_sample,allow,no blocked field/primitive combination detected,True,True,,-0.05759633640583506,0.09180014711430394,55,0.2909090909090909,0.09777199367354365,0.01318357293749202,0.03175653344835069,0.9377593360995851,287,0.14014917689894418,0.02384336992828982,0.05128645529229507,True,0.02855383571664068,0.600410500891376,4,64,"{'signal_quality': 0.03175653344835069, 'cost_adjusted_quality': 0.031406160506103335, 'turnover': 0.14014917689894418, 'worst_time_block_quality': 0.02855383571664068, 'stability': 0.600410500891376, 'concentration': 0.02384336992828982, 'benchmark_increment': 0.023213373294319852, 'complexity': 6.0, 'behaviour_novelty': 0.5}",True,[],0.1818359134332251,2,0.03175653344835069,0.031406160506103335,0.14014917689894418,0.02855383571664068,0.600410500891376,0.02384336992828982,0.023213373294319852,6.0,0.5,,,
b1s_orthogonal_exile_0270,orthogonal_exile,"CSRank(CSResidual(PathShape($vwap,30),Delta($low,30)))","CSRank(CSResidual(PathShape($vwap,30),Delta($low,30)))",b00aa44f8847d45f58e501821c7e7731ef589193b0278e7a2c696406c469b02e,b00aa44f8847d45f58e501821c7e7731ef589193b0278e7a2c696406c469b02e,b1s/orthogonal_exile:fixed:0270,,fixed,frozen_nonadaptive,path_residual,raw_1min,orthogonal_exile:orthogonal_exile:path_residual,orthogonal_exile:orthogonal_exile:path_residual:raw_1min,"['low', 'vwap']",9205,,,development,orthogonal_exile,path_residual,6,9288114,"{'raw': 'vwap', 'other': 'low', 'context': 'ctx_rzrq_rzjme', 'window': 30}",root_sample,allow,no blocked field/primitive combination detected,True,True,,-0.05709697917985656,0.10506379800354708,51,0.29411764705882354,0.10922813117102563,0.015294997669438624,0.027118783747756857,0.7465133702166897,3745,0.11519259250233198,0.02011067375130936,0.03897363312934482,True,0.029150698021930037,0.711565760533843,4,79,"{'signal_quality': 0.027118783747756857, 'cost_adjusted_quality': 0.026830802266501027, 'turnover': 0.11519259250233198, 'worst_time_block_quality': 0.029150698021930037, 'stability': 0.711565760533843, 'concentration': 0.02011067375130936, 'benchmark_increment': 0.0109005511313696, 'complexity': 6.0, 'behaviour_novelty': 0.5}",True,[],0.1786184624502401,2,0.027118783747756857,0.026830802266501027,0.11519259250233198,0.029150698021930037,0.711565760533843,0.02011067375130936,0.0109005511313696,6.0,0.5,,,
b1s_temporal_program_0443,temporal_program,"CSRank(Delta($low,3))","CSRank(Delta($low,3))",bd3156ecc6e86f9072805265b95fbf1ec12b2a4440296b61580298fb58f1b4eb,bd3156ecc6e86f9072805265b95fbf1ec12b2a4440296b61580298fb58f1b4eb,b1s/temporal_program:fixed:0443,,fixed,frozen_nonadaptive,delta,raw_1min,temporal_program:temporal_program:delta,temporal_program:temporal_program:delta:raw_1min,['low'],9202,,,development,temporal_program,delta,4,9285260,"{'field': 'low', 'other': 'high', 'window': 3, 'state': 'ctx_zls_strong'}",root_sample,allow,no blocked field/primitive combination detected,True,True,,-0.06327960864667447,0.0995315406545752,58,0.2413793103448276,0.10445443070184153,0.013715538691851896,0.03639715281064475,0.9875518672199171,287,0.17793918042189358,0.02674104158191966,0.060935836647021124,True,0.01828476749783662,0.5091486858590374,4,50,"{'signal_quality': 0.03639715281064475, 'cost_adjusted_quality': 0.035952304859590015, 'turnover': 0.17793918042189358, 'worst_time_block_quality': 0.01828476749783662, 'stability': 0.5091486858590374, 'concentration': 0.02674104158191966, 'benchmark_increment': 0.03286275464904591, 'complexity': 4.0, 'behaviour_novelty': 0.5}",True,[],0.17741313687127977,2,0.03639715281064475,0.035952304859590015,0.17793918042189358,0.01828476749783662,0.5091486858590374,0.02674104158191966,0.03286275464904591,4.0,0.5,,,
b1s_rx_ucb_0352,rx_ucb,"CSRank(Add(CSRank(Mul($m1_first5_vwap_return_vs_open,Sign(Delta($ret_1m,3)))),Mul(Sign($vwap),0.026)))","CSRank(Add(CSRank(Mul($m1_first5_vwap_return_vs_open,Sign(Delta($ret_1m,3)))),Mul(Sign($vwap),0.026)))",d5a51780a5739887b5d65fe134124496be7e6d9735cb5ba116dfec3c62f1d6e7,d5a51780a5739887b5d65fe134124496be7e6d9735cb5ba116dfec3c62f1d6e7,b1s/rx_ucb:adaptive:0352,b1s_rx_ucb_0093,adaptive,ephemeral_rx_ucb_information_gain,firstn_signed_path,mixed,rx_ucb:firstn_intraday_path:signed_path,rx_ucb:firstn_intraday_path:signed_path:mixed,"['m1_first5_vwap_return_vs_open', 'ret_1m', 'vwap']",9209,,,development,firstn_intraday_path,signed_path,9,9302901,"{'firstn': 'm1_first5_vwap_return_vs_open', 'raw': 'ret_1m', 'window': 3}",root_sample,allow,no blocked field/primitive combination detected,True,True,,-0.049856331389975445,0.07412244360287149,58,0.27586206896551724,0.08450820707889195,0.011096471218900056,0.028107247800931334,0.9695712309820194,1161,0.3395429150735662,0.02002583994812295,0.047135608534838544,True,0.022214895382592054,0.5602670793138176,4,326,"{'signal_quality': 0.028107247800931334, 'cost_adjusted_quality': 0.027258390513247417, 'turnover': 0.3395429150735662, 'worst_time_block_quality': 0.022214895382592054, 'stability': 0.5602670793138176, 'concentration': 0.02002583994812295, 'benchmark_increment': 0.019062526536863324, 'complexity': 9.0, 'behaviour_novelty': 1.0}",True,[],0.17327890127433296,2,0.028107247800931334,0.027258390513247417,0.3395429150735662,0.022214895382592054,0.5602670793138176,0.02002583994812295,0.019062526536863324,9.0,1.0,b1s_rx_ucb_0093,1.5063440311588852,0.7142857142857143
b1s_firstn_intraday_path_0093,firstn_intraday_path,"CSRank(Mul($m1_first30_range,Sign(Delta($vwap,5))))","CSRank(Mul($m1_first30_range,Sign(Delta($vwap,5))))",7fa42a2ad501edf537b13664ac30719f4ef9aefbe7a77c0082b90e25e27ec330,7fa42a2ad501edf537b13664ac30719f4ef9aefbe7a77c0082b90e25e27ec330,b1s/firstn_intraday_path:fixed:0093,,fixed,frozen_nonadaptive,firstn_signed_path,mixed,firstn_intraday_path:firstn_intraday_path:signed_path,firstn_intraday_path:firstn_intraday_path:signed_path:mixed,"['m1_first30_range', 'vwap']",9201,,,development,firstn_intraday_path,signed_path,6,9283901,"{'firstn': 'm1_first30_range', 'raw': 'vwap', 'window': 5}",root_sample,allow,no blocked field/primitive combination detected,True,True,,-0.04754842363756963,0.08563284168225255,51,0.37254901960784315,0.0974512669825533,0.013645906831896574,0.020802446247052346,0.8584313047487321,1609,0.15036111399292645,0.019957326705268265,0.03732173637003868,True,0.02289114988152779,0.5188153680087837,4,169,"{'signal_quality': 0.020802446247052346, 'cost_adjusted_quality': 0.02042654346207003, 'turnover': 0.15036111399292645, 'worst_time_block_quality': 0.02289114988152779, 'stability': 0.5188153680087837, 'concentration': 0.019957326705268265, 'benchmark_increment': 0.009248654372063462, 'complexity': 6.0, 'behaviour_novelty': 1.0}",True,[],0.1615359962360488,2,0.020802446247052346,0.02042654346207003,0.15036111399292645,0.02289114988152779,0.5188153680087837,0.019957326705268265,0.009248654372063462,6.0,1.0,,,
b1s_static_cross_sectional_0132,static_cross_sectional,"CSRank(Div(Sub($vwap,$high),Add(Abs($vwap),0.000001)))","CSRank(Div(Sub($vwap,$high),Add(Abs($vwap),0.000001)))",b67fe33d1a42da1e901137353764df83f0c0f601a30800ae342f0771074fa996,b67fe33d1a42da1e901137353764df83f0c0f601a30800ae342f0771074fa996,b1s/static_cross_sectional:fixed:0132,,fixed,frozen_nonadaptive,simple_nonlinear,raw_1min,static_cross_sectional:static_cross_sectional:simple_nonlinear,static_cross_sectional:static_cross_sectional:simple_nonlinear:raw_1min,"['high', 'vwap']",9200,,,development,static_cross_sectional,simple_nonlinear,7,9282931,"{'a': 'vwap', 'b': 'high', 'window': 2, 'coefficient': 0.2}",root_sample,allow,no blocked field/primitive combination detected,True,True,,0.04162210089835948,0.08712460253097294,59,0.6271186440677966,0.09918255635931617,0.012912469000713559,0.016313661656960906,0.9861687413554634,1099,0.26092016334432977,0.0198926522517971,0.040367914985511066,True,0.032077637926537485,0.8057300305723758,4,111,"{'signal_quality': 0.016313661656960906, 'cost_adjusted_quality': 0.01566136124860008, 'turnover': 0.26092016334432977, 'worst_time_block_quality': 0.032077637926537485, 'stability': 0.8057300305723758, 'concentration': 0.0198926522517971, 'benchmark_increment': 0.012294832987535847, 'complexity': 7.0, 'behaviour_novelty': 0.5}",True,[],0.1590137166321227,2,0.016313661656960906,0.01566136124860008,0.26092016334432977,0.032077637926537485,0.8057300305723758,0.0198926522517971,0.012294832987535847,7.0,0.5,,,
b1s_llm_proposal_repair_0241,llm_proposal_repair,"CSRank(Add(CSRank(Mul(CSRank(Mul(Duration($ctx_sent_lb_2_num),Sign(Delta($close,5)))),Sign($ctx_rzrq_rzjme))),Mul(Sign($low),0.014)))","CSRank(Add(CSRank(Mul(CSRank(Mul(Duration($ctx_sent_lb_2_num),Sign(Delta($close,5)))),Sign($ctx_rzrq_rzjme))),Mul(Sign($low),0.014)))",22140d860d608aba0d47b1aa6aa6a05393b76675d85d20481dc10b53b9c3c972,22140d860d608aba0d47b1aa6aa6a05393b76675d85d20481dc10b53b9c3c972,b1s/llm_proposal_repair:repair:0241,,repair,codex_gpt5_frozen_pre_reward,llm_repair_duration,mixed,llm_proposal_repair:temporal_program:duration,llm_proposal_repair:temporal_program:duration:mixed,"['close', 'ctx_rzrq_rzjme', 'ctx_sent_lb_2_num', 'low']",9213,,repair,development,temporal_program,duration,10,18770674,"{'field': 'close', 'other': 'amount_yuan', 'window': 5, 'state': 'ctx_sent_lb_2_num'}",condition_insert,allow,no blocked field/primitive combination detected,True,True,,0.044202415569845686,0.08339545245746917,57,0.6491228070175439,0.09446444315209099,0.012512121154707592,0.019678658106618806,0.7140387275242047,203,0.09813171001538076,0.02404708563985783,0.03050986464910305,True,0.01984666698707668,0.5005372873064646,4,223,"{'signal_quality': 0.019678658106618806, 'cost_adjusted_quality': 0.019433328831580353, 'turnover': 0.09813171001538076, 'worst_time_block_quality': 0.01984666698707668, 'stability': 0.5005372873064646, 'concentration': 0.02404708563985783, 'benchmark_increment': 0.0024367826511278307, 'complexity': 10.0, 'behaviour_novelty': 1.0}",True,[],0.14937823685069454,2,0.019678658106618806,0.019433328831580353,0.09813171001538076,0.01984666698707668,0.5005372873064646,0.02404708563985783,0.0024367826511278307,10.0,1.0,,,
b1s_temporal_program_0683,temporal_program,"CSRank(Delta($low,8))","CSRank(Delta($low,8))",7a4fdde267f777917a93928bb042826b3df023a2fba6c760d90f335a9703b23d,7a4fdde267f777917a93928bb042826b3df023a2fba6c760d90f335a9703b23d,b1s/temporal_program:fixed:0683,,fixed,frozen_nonadaptive,delta,raw_1min,temporal_program:temporal_program:delta,temporal_program:temporal_program:delta:raw_1min,['low'],9202,,,development,temporal_program,delta,4,9285500,"{'field': 'low', 'other': 'high', 'window': 8, 'state': 'ctx_zls_strong'}",root_sample,allow,no blocked field/primitive combination detected,True,True,,-0.0565041634176579,0.10035147136108435,57,0.3508771929824561,0.11006995040676841,0.014579121085430944,0.02792908609021325,0.966804979253112,287,0.12526149795540312,0.026961340858063974,0.052807041636692316,True,0.015764159590974644,0.5443150860619346,4,453,"{'signal_quality': 0.02792908609021325, 'cost_adjusted_quality': 0.02761593234532474, 'turnover': 0.12526149795540312, 'worst_time_block_quality': 0.015764159590974644, 'stability': 0.5443150860619346, 'concentration': 0.026961340858063974, 'benchmark_increment': 0.024733959638717096, 'complexity': 4.0, 'behaviour_novelty': 0.25}",True,[],0.14610023372730901,2,0.02792908609021325,0.02761593234532474,0.12526149795540312,0.015764159590974644,0.5443150860619346,0.026961340858063974,0.024733959638717096,4.0,0.25,,,
b1s_temporal_program_0565,temporal_program,"CSRank(Acceleration($low,5))","CSRank(Acceleration($low,5))",e79bf3ad2f951d96365845f3db6d8c0ab437620f99cd870db4ffe7917866266a,e79bf3ad2f951d96365845f3db6d8c0ab437620f99cd870db4ffe7917866266a,b1s/temporal_program:fixed:0565,,fixed,frozen_nonadaptive,acceleration,raw_1min,temporal_program:temporal_program:acceleration,temporal_program:temporal_program:acceleration:raw_1min,['low'],9202,,,development,temporal_program,acceleration,4,9285382,"{'field': 'low', 'other': 'high', 'window': 5, 'state': 'ctx_zls_strong'}",root_sample,allow,no blocked field/primitive combination detected,True,True,,-0.05042531213061411,0.0872601107948759,57,0.2982456140350877,0.10115916020811809,0.013398858090917905,0.024163550272415017,0.979253112033195,286,0.24292503996396075,0.027374342813594015,0.047732707139380895,True,0.007712317674558833,0.30883180849730074,4,440,"{'signal_quality': 0.024163550272415017, 'cost_adjusted_quality': 0.023556237672505115, 'turnover': 0.24292503996396075, 'worst_time_block_quality': 0.007712317674558833, 'stability': 0.30883180849730074, 'concentration': 0.027374342813594015, 'benchmark_increment': 0.019659625141405675, 'complexity': 4.0, 'behaviour_novelty': 1.0}",True,[],0.13507839585256531,2,0.024163550272415017,0.023556237672505115,0.24292503996396075,0.007712317674558833,0.30883180849730074,0.027374342813594015,0.019659625141405675,4.0,1.0,,,
b1s_temporal_program_0684,temporal_program,"CSRank(Slope($low,8))","CSRank(Slope($low,8))",5de5593a422f049398b039a4fa1543cd67b6b4c8be18aab21fe6652309ef1815,5de5593a422f049398b039a4fa1543cd67b6b4c8be18aab21fe6652309ef1815,b1s/temporal_program:fixed:0684,,fixed,frozen_nonadaptive,slope,raw_1min,temporal_program:temporal_program:slope,temporal_program:temporal_program:slope:raw_1min,['low'],9202,,,development,temporal_program,slope,4,9285501,"{'field': 'low', 'other': 'high', 'window': 8, 'state': 'ctx_zls_strong'}",root_sample,allow,no blocked field/primitive combination detected,True,True,,-0.034644073647588126,0.09647366292397612,57,0.42105263157894735,0.11413527675106848,0.015117586713936383,0.005013603688272816,0.970954356846473,278,0.09645931033462994,0.0274904218167117,0.032516236851292554,True,0.01338743951529482,0.5939563555743382,4,454,"{'signal_quality': 0.005013603688272816, 'cost_adjusted_quality': 0.004772455412436241, 'turnover': 0.09645931033462994, 'worst_time_block_quality': 0.01338743951529482, 'stability': 0.5939563555743382, 'concentration': 0.0274904218167117, 'benchmark_increment': 0.004443154853317335, 'complexity': 4.0, 'behaviour_novelty': 1.0}",True,[],0.1264341431405009,2,0.005013603688272816,0.004772455412436241,0.09645931033462994,0.01338743951529482,0.5939563555743382,0.0274904218167117,0.004443154853317335,4.0,1.0,,,
b1s_benchmark_competitor_0028,benchmark_competitor,"CSRank(Std($ret_1m,8))","CSRank(Std($ret_1m,8))",d5e8220b3ea963cf5885bf8f8f39e29897395aba802b704c8f52077e38b971ca,d5e8220b3ea963cf5885bf8f8f39e29897395aba802b704c8f52077e38b971ca,b1s/benchmark_competitor:fixed:0028,,fixed,frozen_nonadaptive,benchmark_volatility,raw_1min,benchmark_competitor:benchmark_volatility,benchmark_competitor:benchmark_volatility:raw_1min,['ret_1m'],9214,volatility,,development,benchmark_competitor,benchmark_volatility,4,27,{},root_sample,allow,no blocked field/primitive combination detected,True,True,,-0.03140419700707078,0.08629929851567142,57,0.3508771929824561,0.10590670095019529,0.014027685223854489,0.003909933968315987,0.970954356846473,153,0.05797303023430386,0.02749042181911952,0.02947535322762649,True,0.019915047599979797,0.5355457349503864,4,21,"{'signal_quality': 0.003909933968315987, 'cost_adjusted_quality': 0.0037650013927302277, 'turnover': 0.05797303023430386, 'worst_time_block_quality': 0.019915047599979797, 'stability': 0.5355457349503864, 'concentration': 0.02749042181911952, 'benchmark_increment': 0.0014022712296512703, 'complexity': 4.0, 'behaviour_novelty': 1.0}",True,[],0.12506939174563556,2,0.003909933968315987,0.0037650013927302277,0.05797303023430386,0.019915047599979797,0.5355457349503864,0.02749042181911952,0.0014022712296512703,4.0,1.0,,,
b1s_benchmark_competitor_0012,benchmark_competitor,"CSRank(Std($ret_1m,3))","CSRank(Std($ret_1m,3))",bdd42611eafa18f29ad4ea033d4edb6728a329be67b1fed4e981ee028a9b42e2,bdd42611eafa18f29ad4ea033d4edb6728a329be67b1fed4e981ee028a9b42e2,b1s/benchmark_competitor:fixed:0012,,fixed,frozen_nonadaptive,benchmark_volatility,raw_1min,benchmark_competitor:benchmark_volatility,benchmark_competitor:benchmark_volatility:raw_1min,['ret_1m'],9214,volatility,,development,benchmark_competitor,benchmark_volatility,4,11,{},root_sample,allow,no blocked field/primitive combination detected,True,True,,-0.028629712754772427,0.08323915115875923,58,0.39655172413793105,0.10622768651262426,0.013948378586913553,0.0012908907244218622,0.991701244813278,228,0.14165900723883568,0.027490421820754167,0.027685153026405767,True,0.015566979165122698,0.6455933195440118,4,10,"{'signal_quality': 0.0012908907244218622, 'cost_adjusted_quality': 0.000936743206324773, 'turnover': 0.14165900723883568, 'worst_time_block_quality': 0.015566979165122698, 'stability': 0.6455933195440118, 'concentration': 0.027490421820754167, 'benchmark_increment': -0.00038792897156945255, 'complexity': 4.0, 'behaviour_novelty': 1.0}",True,[],0.12063218499305324,2,0.0012908907244218622,0.000936743206324773,0.14165900723883568,0.015566979165122698,0.6455933195440118,0.027490421820754167,-0.00038792897156945255,4.0,1.0,,,
b1s_llm_proposal_repair_0106,llm_proposal_repair,"CSRank(Add(CSRank(Mul($m1_first5_vwap_return_vs_open,Sign(Delta($high,30)))),Mul(Sign($amount_yuan),0.014)))","CSRank(Add(CSRank(Mul($m1_first5_vwap_return_vs_open,Sign(Delta($high,30)))),Mul(Sign($amount_yuan),0.014)))",d2ae6ce98a39e1a391e98aa0a2ceec7acb91499785ce8486c6ede740fa260a5e,d2ae6ce98a39e1a391e98aa0a2ceec7acb91499785ce8486c6ede740fa260a5e,b1s/llm_proposal_repair:proposal:0106,,proposal,codex_gpt5_frozen_pre_reward,llm_hypothesis_firstn_signed_path,mixed,llm_proposal_repair:firstn_intraday_path:signed_path,llm_proposal_repair:firstn_intraday_path:signed_path:mixed,"['amount_yuan', 'high', 'm1_first5_vwap_return_vs_open']",9213,,proposal,development,firstn_intraday_path,signed_path,6,9369591,"{'firstn': 'm1_first5_vwap_return_vs_open', 'raw': 'high', 'window': 30}",root_sample,allow,no blocked field/primitive combination detected,True,True,,-0.03869829873862716,0.08432841524399957,51,0.39215686274509803,0.09416530591001902,0.013185780247220467,0.012854169454075044,0.8755186721991701,197,0.07016759433108505,0.027490421806963827,0.030979717714607363,True,0.007313753311940643,0.3394895501876908,4,204,"{'signal_quality': 0.012854169454075044, 'cost_adjusted_quality': 0.01267875046824733, 'turnover': 0.07016759433108505, 'worst_time_block_quality': 0.007313753311940643, 'stability': 0.3394895501876908, 'concentration': 0.027490421806963827, 'benchmark_increment': 0.0029066357166321437, 'complexity': 6.0, 'behaviour_novelty': 1.0}",True,[],0.11113066748672903,2,0.012854169454075044,0.01267875046824733,0.07016759433108505,0.007313753311940643,0.3394895501876908,0.027490421806963827,0.0029066357166321437,6.0,1.0,,,
b1s_firstn_intraday_path_0201,firstn_intraday_path,"CSRank(Sub($m1_first5_range,Delta($ret_1m,5)))","CSRank(Sub($m1_first5_range,Delta($ret_1m,5)))",1969efd7e4fd9539ea2accee9cfa0704edd27c94637ab7423f795d826762d479,1969efd7e4fd9539ea2accee9cfa0704edd27c94637ab7423f795d826762d479,b1s/firstn_intraday_path:fixed:0201,,fixed,frozen_nonadaptive,firstn_mean_reversion,mixed,firstn_intraday_path:firstn_intraday_path:mean_reversion,firstn_intraday_path:firstn_intraday_path:mean_reversion:mixed,"['m1_first5_range', 'ret_1m']",9201,,,development,firstn_intraday_path,mean_reversion,5,9284009,"{'firstn': 'm1_first5_range', 'raw': 'ret_1m', 'window': 5}",root_sample,allow,no blocked field/primitive combination detected,True,True,,0.03628490616711373,0.08709888025663706,57,0.6491228070175439,0.10780274232089947,0.014278822038437652,0.008298414971775935,0.979253112033195,171,0.11026090887429117,0.027490421819526566,0.03434736893979961,True,0.006977251768371966,0.2851955277428085,4,188,"{'signal_quality': 0.008298414971775935, 'cost_adjusted_quality': 0.008022762699590206, 'turnover': 0.11026090887429117, 'worst_time_block_quality': 0.006977251768371966, 'stability': 0.2851955277428085, 'concentration': 0.027490421819526566, 'benchmark_increment': 0.00627428694182439, 'complexity': 5.0, 'behaviour_novelty': 1.0}",True,[],0.09574666282011643,2,0.008298414971775935,0.008022762699590206,0.11026090887429117,0.006977251768371966,0.2851955277428085,0.027490421819526566,0.00627428694182439,5.0,1.0,,,
b1s_typed_ast_0021,typed_ast,"CSRank(Sub(CSRank($m1_first5_range),CSRank(Delta($vwap,8))))","CSRank(Sub(CSRank($m1_first5_range),CSRank(Delta($vwap,8))))",1da0ebebac32930ca612bba77615a2965697bf91bf0412e2885cb69ccb433d94,1da0ebebac32930ca612bba77615a2965697bf91bf0412e2885cb69ccb433d94,b1s/typed_ast:fixed:0021,,fixed,frozen_nonadaptive,typed_ast_level_rank_change,mixed,typed_ast:firstn_intraday_path__static_cross_sectional:level__rank_change,typed_ast:firstn_intraday_path__static_cross_sectional:level__rank_change:mixed,"['m1_first5_range', 'vwap']",9207,,,development,firstn_intraday_path__static_cross_sectional,level__rank_change,9,20,"{'left_expression': 'CSRank($m1_first5_range)', 'right_expression': 'CSRank(Delta($vwap,8))', 'operator': 'Sub'}",root_sample,allow,no blocked field/primitive combination detected,True,True,,0.0322106428273113,0.0864389252210837,57,0.631578947368421,0.10621083183105114,0.014067968343102115,0.0046374248748311565,0.9456546795758414,1491,0.09359182742968185,0.019988101192629008,0.029444519968839625,True,0.007859664275550156,0.36691885350970516,4,475,"{'signal_quality': 0.0046374248748311565, 'cost_adjusted_quality': 0.004403445306256952, 'turnover': 0.09359182742968185, 'worst_time_block_quality': 0.007859664275550156, 'stability': 0.36691885350970516, 'concentration': 0.019988101192629008, 'benchmark_increment': 0.0013714379708644059, 'complexity': 9.0, 'behaviour_novelty': 1.0}",True,[],0.09121092128261568,2,0.0046374248748311565,0.004403445306256952,0.09359182742968185,0.007859664275550156,0.36691885350970516,0.019988101192629008,0.0013714379708644059,9.0,1.0,,,
b1s_benchmark_competitor_0032,benchmark_competitor,"CSRank(Sub(ZScore(Delta($vwap,8)),ZScore(Std($ret_1m,8))))","CSRank(Sub(ZScore(Delta($vwap,8)),ZScore(Std($ret_1m,8))))",c7c39fe2fcc71f381696217de8d9653cbaa103aa3447418f8f695ada8e3fa9fb,c7c39fe2fcc71f381696217de8d9653cbaa103aa3447418f8f695ada8e3fa9fb,b1s/benchmark_competitor:fixed:0032,,fixed,frozen_nonadaptive,benchmark_external_competitor_reproduction,raw_1min,benchmark_competitor:benchmark_external_competitor_reproduction,benchmark_competitor:benchmark_external_competitor_reproduction:raw_1min,"['ret_1m', 'vwap']",9214,external_competitor_reproduction,,development,benchmark_competitor,benchmark_external_competitor_reproduction,8,31,{},root_sample,allow,no blocked field/primitive combination detected,True,True,,0.003579388959133353,0.0936801897564072,57,0.543859649122807,0.11613719475108077,0.015382747230657103,0.0,0.9456546795758414,1359,0.08531845694936896,0.0218512413096921,0.0032720051645192057,True,0.01962246033261241,0.4204262234104642,4,25,"{'signal_quality': 0.0, 'cost_adjusted_quality': -0.0002132961423734224, 'turnover': 0.08531845694936896, 'worst_time_block_quality': 0.01962246033261241, 'stability': 0.4204262234104642, 'concentration': 0.0218512413096921, 'benchmark_increment': -0.024801076833456014, 'complexity': 8.0, 'behaviour_novelty': 1.0}",True,[],0.0861835653858779,2,0.0,-0.0002132961423734224,0.08531845694936896,0.01962246033261241,0.4204262234104642,0.0218512413096921,-0.024801076833456014,8.0,1.0,,,
b1s_temporal_program_0195,temporal_program,"CSRank(Acceleration($high,30))","CSRank(Acceleration($high,30))",b0362e4f5078a9452059165c4b4d3979676ef47c499e1a31edf1926a62887cab,b0362e4f5078a9452059165c4b4d3979676ef47c499e1a31edf1926a62887cab,b1s/temporal_program:fixed:0195,,fixed,frozen_nonadaptive,acceleration,raw_1min,temporal_program:temporal_program:acceleration,temporal_program:temporal_program:acceleration:raw_1min,['high'],9202,,,development,temporal_program,acceleration,4,9285012,"{'field': 'high', 'other': 'price_spread', 'window': 30, 'state': 'evt_uplimit_active'}",root_sample,allow,no blocked field/primitive combination detected,True,True,,-0.03726773844601916,0.08221057118211438,51,0.37254901960784315,0.10091118282898512,0.014130391957113714,0.00957217021007628,0.8755186721991701,244,0.11591572961834673,0.027490421817019033,0.02983449026318751,True,0.002999457833284538,0.20275405444867545,4,381,"{'signal_quality': 0.00957217021007628, 'cost_adjusted_quality': 0.009282380886030414, 'turnover': 0.11591572961834673, 'worst_time_block_quality': 0.002999457833284538, 'stability': 0.20275405444867545, 'concentration': 0.027490421817019033, 'benchmark_increment': 0.0017614082652122921, 'complexity': 4.0, 'behaviour_novelty': 1.0}",True,[],0.08483891395536221,2,0.00957217021007628,0.009282380886030414,0.11591572961834673,0.002999457833284538,0.20275405444867545,0.027490421817019033,0.0017614082652122921,4.0,1.0,,,
