source_memory_path,memory_artifact_schema,memory_generated_at,candidate_id,search_memory_key,expression_key,skeleton_key,expression_hash,skeleton_hash,field_set_hash,source_label,source_lane,frontier_lane,phase3_budget_bucket,field_family,field_name,expression,typed_gate_decision,typed_gate_reason,blocked_fields,blocked_primitives,required_rewrite,registry_version,entry_lineage,materialization_stage,candidate_role,memory_block_policy,positive_attribution_allowed,duplicate_block_key_preserved
runtime\search_memory\phase3an_20260609_after_remainder384b2\phase3aj_search_memory_ledger.json,phase3aj_search_memory_ledger_v1,2026-06-09T10:59:30.940319+00:00,cn_zls_v1_zls_sentiment_direct_zrank_00029,cn_zzshare_limit_sentiment_v1:0f22526c44310130,cn_zzshare_limit_sentiment_v1:0f22526c44310130,9dc0579ac06ab21cc1d87d9c,51884e8ae431585459cf5441,9dc0579ac06ab21cc1d87d9c,53a7400762342f913df688a8,phase3an_selector128_20260609,cn_zzshare_limit_sentiment_feature_layer,,event_derived_feature_layer,,,CSRank(ZScore($ctx_zls_uplimit_num_lag1)),blocked_unsafe_known_structure,ordinary continuous primitive consumed sparse event or discrete state field,ctx_zls_uplimit_num_lag1,ZScore,EventCount|EventAge|EventTransition|StateDwell|WindowStateCount,phase3ce1_typed_primitive_gate_v1_20260618,search_memory_inheritance,memory_load,blocked_memory_key,preserve_key_for_duplicate_block,false,true
runtime\search_memory\phase3an_20260609_after_remainder384b2\phase3aj_search_memory_ledger.json,phase3aj_search_memory_ledger_v1,2026-06-09T10:59:30.940319+00:00,cn_zls_v1_zls_sentiment_direct_zrank_00031,cn_zzshare_limit_sentiment_v1:e5f5b6c338f3621d,cn_zzshare_limit_sentiment_v1:e5f5b6c338f3621d,9dc0579ac06ab21cc1d87d9c,b54649e3ba85e89b3e6d8d32,9dc0579ac06ab21cc1d87d9c,d0b08535ae262e32f69582f3,phase3an_selector128_20260609,cn_zzshare_limit_sentiment_feature_layer,,event_derived_feature_layer,,,CSRank(ZScore($ctx_zls_zb_num_lag1)),require_typed_rewrite,coverage-sensitive field requires coverage-aware primitive guard,ctx_zls_zb_num_lag1,ZScore,ValidRatioGate|MaskedCorr|MaskedZScore|SafeCSResidual,phase3ce1_typed_primitive_gate_v1_20260618,search_memory_inheritance,memory_load,blocked_memory_key,preserve_key_for_duplicate_block,false,true
runtime\search_memory\phase3an_20260609_after_remainder384b2\phase3aj_search_memory_ledger.json,phase3aj_search_memory_ledger_v1,2026-06-09T10:59:30.940319+00:00,cn_zls_v1_zls_sentiment_direct_zrank_00033,cn_zzshare_limit_sentiment_v1:6d935e6fa506f1fe,cn_zzshare_limit_sentiment_v1:6d935e6fa506f1fe,9dc0579ac06ab21cc1d87d9c,f894b3ee4096231a65feec12,9dc0579ac06ab21cc1d87d9c,a609f3cc79f9f957ff1844aa,phase3an_selector128_20260609,cn_zzshare_limit_sentiment_feature_layer,,event_derived_feature_layer,,,CSRank(ZScore($ctx_zls_lbgd_lag1)),require_typed_rewrite,coverage-sensitive field requires coverage-aware primitive guard,ctx_zls_lbgd_lag1,ZScore,ValidRatioGate|MaskedCorr|MaskedZScore|SafeCSResidual,phase3ce1_typed_primitive_gate_v1_20260618,search_memory_inheritance,memory_load,blocked_memory_key,preserve_key_for_duplicate_block,false,true
runtime\search_memory\phase3an_20260609_after_remainder384b2\phase3aj_search_memory_ledger.json,phase3aj_search_memory_ledger_v1,2026-06-09T10:59:30.940319+00:00,cn_zls_v1_zls_sentiment_direct_zrank_00035,cn_zzshare_limit_sentiment_v1:e75eccfb61975604,cn_zzshare_limit_sentiment_v1:e75eccfb61975604,9dc0579ac06ab21cc1d87d9c,bb217d6ba2266e41e150d6c3,9dc0579ac06ab21cc1d87d9c,10d6c91ff117434c9146deff,phase3an_selector128_20260609,cn_zzshare_limit_sentiment_feature_layer,,event_derived_feature_layer,,,CSRank(ZScore($ctx_zls_strong_lag1)),require_typed_rewrite,coverage-sensitive field requires coverage-aware primitive guard,ctx_zls_strong_lag1,ZScore,ValidRatioGate|MaskedCorr|MaskedZScore|SafeCSResidual,phase3ce1_typed_primitive_gate_v1_20260618,search_memory_inheritance,memory_load,blocked_memory_key,preserve_key_for_duplicate_block,false,true
runtime\search_memory\phase3an_20260609_after_remainder384b2\phase3aj_search_memory_ledger.json,phase3aj_search_memory_ledger_v1,2026-06-09T10:59:30.940319+00:00,cn_zls_v1_zls_sentiment_direct_zrank_00037,cn_zzshare_limit_sentiment_v1:7a57d8857344967c,cn_zzshare_limit_sentiment_v1:7a57d8857344967c,9dc0579ac06ab21cc1d87d9c,684d6daa646aec9d40d0521e,9dc0579ac06ab21cc1d87d9c,8ec1cc791d5e4ade0911fcb8,phase3an_selector128_20260609,cn_zzshare_limit_sentiment_feature_layer,,event_derived_feature_layer,,,CSRank(ZScore($ctx_zls_ztjs_lag1)),require_typed_rewrite,coverage-sensitive field requires coverage-aware primitive guard,ctx_zls_ztjs_lag1,ZScore,ValidRatioGate|MaskedCorr|MaskedZScore|SafeCSResidual,phase3ce1_typed_primitive_gate_v1_20260618,search_memory_inheritance,memory_load,blocked_memory_key,preserve_key_for_duplicate_block,false,true
runtime\search_memory\phase3an_20260609_after_remainder384b2\phase3aj_search_memory_ledger.json,phase3aj_search_memory_ledger_v1,2026-06-09T10:59:30.940319+00:00,cn_zls_v1_zls_streak_x_seal_00017,cn_zzshare_limit_sentiment_v1:6a682d0501c7b721,cn_zzshare_limit_sentiment_v1:6a682d0501c7b721,3b64a2cdb3bc34756133c073,7a555b58e52c0c6c024d073d,3b64a2cdb3bc34756133c073,14f07a69a8479187f2b52545,phase3an_selector128_20260609,cn_zzshare_limit_sentiment_feature_layer,,event_derived_feature_layer,,,"CSRank(Mul(ZScore($ctx_zls_evt_up_limit_keep_times_lag1),ZScore($ctx_zls_evt_fd_close_lag1)))",blocked_unsafe_known_structure,ordinary continuous primitive consumed sparse event or discrete state field,ctx_zls_evt_up_limit_keep_times_lag1,ZScore,EventCount|EventAge|EventTransition|StateDwell|WindowStateCount,phase3ce1_typed_primitive_gate_v1_20260618,search_memory_inheritance,memory_load,blocked_memory_key,preserve_key_for_duplicate_block,false,true
runtime\search_memory\phase3an_20260609_after_remainder384b2\phase3aj_search_memory_ledger.json,phase3aj_search_memory_ledger_v1,2026-06-09T10:59:30.940319+00:00,phase3ad_newdata_event_x_market_sentiment_00043,phase3ad_new_data:8ded87158e609358,phase3ad_new_data:8ded87158e609358,3b64a2cdb3bc34756133c073,d65bf0495c14a0fdb406ba12,3b64a2cdb3bc34756133c073,a371f553c748577bcd6e67a4,phase3an_selector128_20260609,cn_phase3ad_new_data_feature_layer,,event_derived_feature_layer,,,"CSRank(Mul(ZScore($evt_uplimit_auction_pre1max_ratio),ZScore($ctx_sent_uplimit_num)))",blocked_unsafe_known_structure,ordinary continuous primitive consumed sparse event or discrete state field,evt_uplimit_auction_pre1max_ratio|ctx_sent_uplimit_num,ZScore,EventCount|EventAge|EventTransition|StateDwell|WindowStateCount,phase3ce1_typed_primitive_gate_v1_20260618,search_memory_inheritance,memory_load,blocked_memory_key,preserve_key_for_duplicate_block,false,true
runtime\search_memory\phase3an_20260609_after_remainder384b2\phase3aj_search_memory_ledger.json,phase3aj_search_memory_ledger_v1,2026-06-09T10:59:30.940319+00:00,phase3ad_newdata_event_x_market_sentiment_00044,phase3ad_new_data:509d9b85309cc912,phase3ad_new_data:509d9b85309cc912,3b64a2cdb3bc34756133c073,eba6f62c390fbe46dbdc2773,3b64a2cdb3bc34756133c073,783aa42058ff189924dd1179,phase3an_selector128_20260609,cn_phase3ad_new_data_feature_layer,,event_derived_feature_layer,,,"CSRank(Mul(ZScore($evt_uplimit_auction_pre1max_ratio),ZScore($ctx_sent_downlimit_num)))",blocked_unsafe_known_structure,ordinary continuous primitive consumed sparse event or discrete state field,evt_uplimit_auction_pre1max_ratio|ctx_sent_downlimit_num,ZScore,EventCount|EventAge|EventTransition|StateDwell|WindowStateCount,phase3ce1_typed_primitive_gate_v1_20260618,search_memory_inheritance,memory_load,blocked_memory_key,preserve_key_for_duplicate_block,false,true
runtime\search_memory\phase3an_20260609_after_remainder384b2\phase3aj_search_memory_ledger.json,phase3aj_search_memory_ledger_v1,2026-06-09T10:59:30.940319+00:00,phase3ad_newdata_event_x_market_sentiment_00045,phase3ad_new_data:5c40f848bc541d5a,phase3ad_new_data:5c40f848bc541d5a,3b64a2cdb3bc34756133c073,c894fed8242af565007d31a6,3b64a2cdb3bc34756133c073,e836496770e560553053587b,phase3an_selector128_20260609,cn_phase3ad_new_data_feature_layer,,event_derived_feature_layer,,,"CSRank(Mul(ZScore($evt_uplimit_auction_pre1max_ratio),ZScore($ctx_sent_max_lb_num)))",blocked_unsafe_known_structure,ordinary continuous primitive consumed sparse event or discrete state field,evt_uplimit_auction_pre1max_ratio|ctx_sent_max_lb_num,ZScore,EventCount|EventAge|EventTransition|StateDwell|WindowStateCount,phase3ce1_typed_primitive_gate_v1_20260618,search_memory_inheritance,memory_load,blocked_memory_key,preserve_key_for_duplicate_block,false,true
runtime\search_memory\phase3an_20260609_after_remainder384b2\phase3aj_search_memory_ledger.json,phase3aj_search_memory_ledger_v1,2026-06-09T10:59:30.940319+00:00,phase3ad_newdata_event_x_market_sentiment_00046,phase3ad_new_data:505453848cdc6b6c,phase3ad_new_data:505453848cdc6b6c,3b64a2cdb3bc34756133c073,7073e3bae743bf6c68819690,3b64a2cdb3bc34756133c073,af8d095415eb783c3b807b7d,phase3an_selector128_20260609,cn_phase3ad_new_data_feature_layer,,event_derived_feature_layer,,,"CSRank(Mul(ZScore($evt_uplimit_auction_pre1max_ratio),ZScore($ctx_sent_zb_num)))",blocked_unsafe_known_structure,ordinary continuous primitive consumed sparse event or discrete state field,evt_uplimit_auction_pre1max_ratio,ZScore,EventCount|EventAge|EventTransition|StateDwell|WindowStateCount,phase3ce1_typed_primitive_gate_v1_20260618,search_memory_inheritance,memory_load,blocked_memory_key,preserve_key_for_duplicate_block,false,true
runtime\search_memory\phase3an_20260609_after_remainder384b2\phase3aj_search_memory_ledger.json,phase3aj_search_memory_ledger_v1,2026-06-09T10:59:30.940319+00:00,phase3ad_newdata_event_x_market_sentiment_00047,phase3ad_new_data:e89f009da389e5cc,phase3ad_new_data:e89f009da389e5cc,3b64a2cdb3bc34756133c073,53e47f8f8abfda7247290ae1,3b64a2cdb3bc34756133c073,742c854d0c06365febff5ab1,phase3an_selector128_20260609,cn_phase3ad_new_data_feature_layer,,event_derived_feature_layer,,,"CSRank(Mul(ZScore($evt_uplimit_auction_pre1max_ratio),ZScore($ctx_sent_damian_num)))",blocked_unsafe_known_structure,ordinary continuous primitive consumed sparse event or discrete state field,evt_uplimit_auction_pre1max_ratio,ZScore,EventCount|EventAge|EventTransition|StateDwell|WindowStateCount,phase3ce1_typed_primitive_gate_v1_20260618,search_memory_inheritance,memory_load,blocked_memory_key,preserve_key_for_duplicate_block,false,true
runtime\search_memory\phase3an_20260609_after_remainder384b2\phase3aj_search_memory_ledger.json,phase3aj_search_memory_ledger_v1,2026-06-09T10:59:30.940319+00:00,phase3ad_newdata_event_x_market_sentiment_00053,phase3ad_new_data:9c592481127f5a4a,phase3ad_new_data:9c592481127f5a4a,3b64a2cdb3bc34756133c073,94482d816ec538d44db0ca18,3b64a2cdb3bc34756133c073,58740b0a99b29323dea1466b,phase3an_selector128_20260609,cn_phase3ad_new_data_feature_layer,,event_derived_feature_layer,,,"CSRank(Mul(ZScore($evt_uplimit_fd_max),ZScore($ctx_sent_uplimit_num)))",blocked_unsafe_known_structure,ordinary continuous primitive consumed sparse event or discrete state field,evt_uplimit_fd_max|ctx_sent_uplimit_num,ZScore,EventCount|EventAge|EventTransition|StateDwell|WindowStateCount,phase3ce1_typed_primitive_gate_v1_20260618,search_memory_inheritance,memory_load,blocked_memory_key,preserve_key_for_duplicate_block,false,true
runtime\search_memory\phase3an_20260609_after_remainder384b2\phase3aj_search_memory_ledger.json,phase3aj_search_memory_ledger_v1,2026-06-09T10:59:30.940319+00:00,phase3ad_newdata_event_x_market_sentiment_00054,phase3ad_new_data:0eeaef44f08c6945,phase3ad_new_data:0eeaef44f08c6945,3b64a2cdb3bc34756133c073,4668f4ccea1355aad21d04b5,3b64a2cdb3bc34756133c073,bd7acbbe53bcd70bd181235d,phase3an_selector128_20260609,cn_phase3ad_new_data_feature_layer,,event_derived_feature_layer,,,"CSRank(Mul(ZScore($evt_uplimit_fd_max),ZScore($ctx_sent_downlimit_num)))",blocked_unsafe_known_structure,ordinary continuous primitive consumed sparse event or discrete state field,evt_uplimit_fd_max|ctx_sent_downlimit_num,ZScore,EventCount|EventAge|EventTransition|StateDwell|WindowStateCount,phase3ce1_typed_primitive_gate_v1_20260618,search_memory_inheritance,memory_load,blocked_memory_key,preserve_key_for_duplicate_block,false,true
runtime\search_memory\phase3an_20260609_after_remainder384b2\phase3aj_search_memory_ledger.json,phase3aj_search_memory_ledger_v1,2026-06-09T10:59:30.940319+00:00,phase3ad_newdata_event_x_market_sentiment_00055,phase3ad_new_data:5a8ad4ba9ef452a3,phase3ad_new_data:5a8ad4ba9ef452a3,3b64a2cdb3bc34756133c073,9b9c96cdbd5334524add3605,3b64a2cdb3bc34756133c073,4d3bb8a1469372b553f985c1,phase3an_selector128_20260609,cn_phase3ad_new_data_feature_layer,,event_derived_feature_layer,,,"CSRank(Mul(ZScore($evt_uplimit_fd_max),ZScore($ctx_sent_max_lb_num)))",blocked_unsafe_known_structure,ordinary continuous primitive consumed sparse event or discrete state field,evt_uplimit_fd_max|ctx_sent_max_lb_num,ZScore,EventCount|EventAge|EventTransition|StateDwell|WindowStateCount,phase3ce1_typed_primitive_gate_v1_20260618,search_memory_inheritance,memory_load,blocked_memory_key,preserve_key_for_duplicate_block,false,true
runtime\search_memory\phase3an_20260609_after_remainder384b2\phase3aj_search_memory_ledger.json,phase3aj_search_memory_ledger_v1,2026-06-09T10:59:30.940319+00:00,phase3ad_newdata_event_x_market_sentiment_00056,phase3ad_new_data:85116eed344cd28f,phase3ad_new_data:85116eed344cd28f,3b64a2cdb3bc34756133c073,f285ef2bb04903a32bc22022,3b64a2cdb3bc34756133c073,6fd1dd048f6ba4ed24b1d4e4,phase3an_selector128_20260609,cn_phase3ad_new_data_feature_layer,,event_derived_feature_layer,,,"CSRank(Mul(ZScore($evt_uplimit_fd_max),ZScore($ctx_sent_zb_num)))",blocked_unsafe_known_structure,ordinary continuous primitive consumed sparse event or discrete state field,evt_uplimit_fd_max,ZScore,EventCount|EventAge|EventTransition|StateDwell|WindowStateCount,phase3ce1_typed_primitive_gate_v1_20260618,search_memory_inheritance,memory_load,blocked_memory_key,preserve_key_for_duplicate_block,false,true
runtime\search_memory\phase3an_20260609_after_remainder384b2\phase3aj_search_memory_ledger.json,phase3aj_search_memory_ledger_v1,2026-06-09T10:59:30.940319+00:00,phase3ad_newdata_event_x_market_sentiment_00057,phase3ad_new_data:a4ce151d22bd6dd6,phase3ad_new_data:a4ce151d22bd6dd6,3b64a2cdb3bc34756133c073,632c44a20ab9a5d5056f7608,3b64a2cdb3bc34756133c073,de41c998776af2c23dea9a2a,phase3an_selector128_20260609,cn_phase3ad_new_data_feature_layer,,event_derived_feature_layer,,,"CSRank(Mul(ZScore($evt_uplimit_fd_max),ZScore($ctx_sent_damian_num)))",blocked_unsafe_known_structure,ordinary continuous primitive consumed sparse event or discrete state field,evt_uplimit_fd_max,ZScore,EventCount|EventAge|EventTransition|StateDwell|WindowStateCount,phase3ce1_typed_primitive_gate_v1_20260618,search_memory_inheritance,memory_load,blocked_memory_key,preserve_key_for_duplicate_block,false,true
runtime\search_memory\phase3an_20260609_after_remainder384b2\phase3aj_search_memory_ledger.json,phase3aj_search_memory_ledger_v1,2026-06-09T10:59:30.940319+00:00,phase3ae_brepair_v1_00005,v2cand-dbe5ceee3972,v2cand-dbe5ceee3972,33ffcbf5f3dab6333c8a2cfa,c039a021ff587a56154e9821,33ffcbf5f3dab6333c8a2cfa,a09120527c96e1ad160987c1,phase3an_selector128_20260609,phase3ae_bounded_repair_feature_layer,,event_derived_feature_layer,limit_event_sentiment,fengdan_rate,"CSRank(Mean($evt_limit_fengdan_rate_last_by_0930,2))",blocked_unsafe_known_structure,ordinary continuous primitive consumed sparse event or discrete state field,evt_limit_fengdan_rate_last_by_0930,Mean,EventCount|EventAge|EventTransition|StateDwell|WindowStateCount,phase3ce1_typed_primitive_gate_v1_20260618,search_memory_inheritance,memory_load,blocked_memory_key,preserve_key_for_duplicate_block,false,true
runtime\search_memory\phase3an_20260609_after_remainder384b2\phase3aj_search_memory_ledger.json,phase3aj_search_memory_ledger_v1,2026-06-09T10:59:30.940319+00:00,phase3ae_brepair_v1_00007,v2cand-c14626acb4ac,v2cand-c14626acb4ac,33ffcbf5f3dab6333c8a2cfa,3d51231fbfc7523b9b6891b7,33ffcbf5f3dab6333c8a2cfa,a09120527c96e1ad160987c1,phase3an_selector128_20260609,phase3ae_bounded_repair_feature_layer,,event_derived_feature_layer,limit_event_sentiment,fengdan_rate,"CSRank(Mean($evt_limit_fengdan_rate_last_by_0930,3))",blocked_unsafe_known_structure,ordinary continuous primitive consumed sparse event or discrete state field,evt_limit_fengdan_rate_last_by_0930,Mean,EventCount|EventAge|EventTransition|StateDwell|WindowStateCount,phase3ce1_typed_primitive_gate_v1_20260618,search_memory_inheritance,memory_load,blocked_memory_key,preserve_key_for_duplicate_block,false,true
runtime\search_memory\phase3an_20260609_after_remainder384b2\phase3aj_search_memory_ledger.json,phase3aj_search_memory_ledger_v1,2026-06-09T10:59:30.940319+00:00,phase3ae_brepair_v1_00013,v2cand-4a0a9f30497b,v2cand-4a0a9f30497b,33ffcbf5f3dab6333c8a2cfa,2993542f84f6fb20726e5e36,33ffcbf5f3dab6333c8a2cfa,059fc2c79128ab35c76ed06b,phase3an_selector128_20260609,phase3ae_bounded_repair_feature_layer,,event_derived_feature_layer,limit_event_sentiment,fengdan_rate,"CSRank(Mean($evt_limit_fengdan_rate_last_by_0935,2))",blocked_unsafe_known_structure,ordinary continuous primitive consumed sparse event or discrete state field,evt_limit_fengdan_rate_last_by_0935,Mean,EventCount|EventAge|EventTransition|StateDwell|WindowStateCount,phase3ce1_typed_primitive_gate_v1_20260618,search_memory_inheritance,memory_load,blocked_memory_key,preserve_key_for_duplicate_block,false,true
runtime\search_memory\phase3an_20260609_after_remainder384b2\phase3aj_search_memory_ledger.json,phase3aj_search_memory_ledger_v1,2026-06-09T10:59:30.940319+00:00,phase3ae_brepair_v1_00015,v2cand-d99da8e54790,v2cand-d99da8e54790,33ffcbf5f3dab6333c8a2cfa,15620a9faaa0580138702ce8,33ffcbf5f3dab6333c8a2cfa,059fc2c79128ab35c76ed06b,phase3an_selector128_20260609,phase3ae_bounded_repair_feature_layer,,event_derived_feature_layer,limit_event_sentiment,fengdan_rate,"CSRank(Mean($evt_limit_fengdan_rate_last_by_0935,3))",blocked_unsafe_known_structure,ordinary continuous primitive consumed sparse event or discrete state field,evt_limit_fengdan_rate_last_by_0935,Mean,EventCount|EventAge|EventTransition|StateDwell|WindowStateCount,phase3ce1_typed_primitive_gate_v1_20260618,search_memory_inheritance,memory_load,blocked_memory_key,preserve_key_for_duplicate_block,false,true
runtime\search_memory\phase3an_20260609_after_remainder384b2\phase3aj_search_memory_ledger.json,phase3aj_search_memory_ledger_v1,2026-06-09T10:59:30.940319+00:00,phase3ae_brepair_v1_00023,v2cand-e19a6b2026cf,v2cand-e19a6b2026cf,33ffcbf5f3dab6333c8a2cfa,5b6e8cbaa76996c11e76f87c,33ffcbf5f3dab6333c8a2cfa,8c1d688756e2f67796c06a53,phase3an_selector128_20260609,phase3ae_bounded_repair_feature_layer,,event_derived_feature_layer,limit_event_sentiment,fengdan_rate,"CSRank(Mean($evt_limit_fengdan_rate_last_by_1000,3))",blocked_unsafe_known_structure,ordinary continuous primitive consumed sparse event or discrete state field,evt_limit_fengdan_rate_last_by_1000,Mean,EventCount|EventAge|EventTransition|StateDwell|WindowStateCount,phase3ce1_typed_primitive_gate_v1_20260618,search_memory_inheritance,memory_load,blocked_memory_key,preserve_key_for_duplicate_block,false,true
runtime\search_memory\phase3an_20260609_after_remainder384b2\phase3aj_search_memory_ledger.json,phase3aj_search_memory_ledger_v1,2026-06-09T10:59:30.940319+00:00,phase3ae_brepair_v1_00029,v2cand-4557eecaecc6,v2cand-4557eecaecc6,33ffcbf5f3dab6333c8a2cfa,3600971409381344f5d4d2e0,33ffcbf5f3dab6333c8a2cfa,a1a7fed30e022a3a802d8cb6,phase3an_selector128_20260609,phase3ae_bounded_repair_feature_layer,,event_derived_feature_layer,limit_event_sentiment,fengdan_rate,"CSRank(Mean($evt_limit_fengdan_rate_last_by_1130,2))",blocked_unsafe_known_structure,ordinary continuous primitive consumed sparse event or discrete state field,evt_limit_fengdan_rate_last_by_1130,Mean,EventCount|EventAge|EventTransition|StateDwell|WindowStateCount,phase3ce1_typed_primitive_gate_v1_20260618,search_memory_inheritance,memory_load,blocked_memory_key,preserve_key_for_duplicate_block,false,true
runtime\search_memory\phase3an_20260609_after_remainder384b2\phase3aj_search_memory_ledger.json,phase3aj_search_memory_ledger_v1,2026-06-09T10:59:30.940319+00:00,phase3ae_brepair_v1_00037,v2cand-a15641727e18,v2cand-a15641727e18,33ffcbf5f3dab6333c8a2cfa,480831f5021aa78b586eca4e,33ffcbf5f3dab6333c8a2cfa,e651ef6663d94b967cece6b7,phase3an_selector128_20260609,phase3ae_bounded_repair_feature_layer,,event_derived_feature_layer,flow_liquidity,fengdan_money,"CSRank(Mean($evt_limit_fengdan_money_last_by_0930,3))",blocked_unsafe_known_structure,ordinary continuous primitive consumed sparse event or discrete state field,evt_limit_fengdan_money_last_by_0930,Mean,EventCount|EventAge|EventTransition|StateDwell|WindowStateCount,phase3ce1_typed_primitive_gate_v1_20260618,search_memory_inheritance,memory_load,blocked_memory_key,preserve_key_for_duplicate_block,false,true
runtime\search_memory\phase3an_20260609_after_remainder384b2\phase3aj_search_memory_ledger.json,phase3aj_search_memory_ledger_v1,2026-06-09T10:59:30.940319+00:00,phase3ae_brepair_v1_00039,v2cand-1a06b875e099,v2cand-1a06b875e099,33ffcbf5f3dab6333c8a2cfa,b82bcdc6cb234e5a84daa835,33ffcbf5f3dab6333c8a2cfa,e651ef6663d94b967cece6b7,phase3an_selector128_20260609,phase3ae_bounded_repair_feature_layer,,event_derived_feature_layer,flow_liquidity,fengdan_money,"CSRank(Mean($evt_limit_fengdan_money_last_by_0930,5))",blocked_unsafe_known_structure,ordinary continuous primitive consumed sparse event or discrete state field,evt_limit_fengdan_money_last_by_0930,Mean,EventCount|EventAge|EventTransition|StateDwell|WindowStateCount,phase3ce1_typed_primitive_gate_v1_20260618,search_memory_inheritance,memory_load,blocked_memory_key,preserve_key_for_duplicate_block,false,true
runtime\search_memory\phase3an_20260609_after_remainder384b2\phase3aj_search_memory_ledger.json,phase3aj_search_memory_ledger_v1,2026-06-09T10:59:30.940319+00:00,phase3ae_brepair_v1_00041,v2cand-fb5c354176a3,v2cand-fb5c354176a3,33ffcbf5f3dab6333c8a2cfa,86e7bfa9b0777397ddd9a711,33ffcbf5f3dab6333c8a2cfa,e651ef6663d94b967cece6b7,phase3an_selector128_20260609,phase3ae_bounded_repair_feature_layer,,event_derived_feature_layer,flow_liquidity,fengdan_money,"CSRank(Mean($evt_limit_fengdan_money_last_by_0930,10))",blocked_unsafe_known_structure,ordinary continuous primitive consumed sparse event or discrete state field,evt_limit_fengdan_money_last_by_0930,Mean,EventCount|EventAge|EventTransition|StateDwell|WindowStateCount,phase3ce1_typed_primitive_gate_v1_20260618,search_memory_inheritance,memory_load,blocked_memory_key,preserve_key_for_duplicate_block,false,true
runtime\search_memory\phase3an_20260609_after_remainder384b2\phase3aj_search_memory_ledger.json,phase3aj_search_memory_ledger_v1,2026-06-09T10:59:30.940319+00:00,phase3ae_brepair_v1_00043,v2cand-1589086bdc6c,v2cand-1589086bdc6c,33ffcbf5f3dab6333c8a2cfa,e20d39c497318591db16ba83,33ffcbf5f3dab6333c8a2cfa,e651ef6663d94b967cece6b7,phase3an_selector128_20260609,phase3ae_bounded_repair_feature_layer,,event_derived_feature_layer,flow_liquidity,fengdan_money,"CSRank(Mean($evt_limit_fengdan_money_last_by_0930,2))",blocked_unsafe_known_structure,ordinary continuous primitive consumed sparse event or discrete state field,evt_limit_fengdan_money_last_by_0930,Mean,EventCount|EventAge|EventTransition|StateDwell|WindowStateCount,phase3ce1_typed_primitive_gate_v1_20260618,search_memory_inheritance,memory_load,blocked_memory_key,preserve_key_for_duplicate_block,false,true
runtime\search_memory\phase3an_20260609_after_remainder384b2\phase3aj_search_memory_ledger.json,phase3aj_search_memory_ledger_v1,2026-06-09T10:59:30.940319+00:00,phase3ae_brepair_v1_00049,v2cand-2339c6bc7931,v2cand-2339c6bc7931,33ffcbf5f3dab6333c8a2cfa,9bd736e348ee8d5483be9877,33ffcbf5f3dab6333c8a2cfa,4538a7beef702d8640e76e05,phase3an_selector128_20260609,phase3ae_bounded_repair_feature_layer,,event_derived_feature_layer,flow_liquidity,fengdan_money,"CSRank(Mean($evt_limit_fengdan_money_last_by_0935,3))",blocked_unsafe_known_structure,ordinary continuous primitive consumed sparse event or discrete state field,evt_limit_fengdan_money_last_by_0935,Mean,EventCount|EventAge|EventTransition|StateDwell|WindowStateCount,phase3ce1_typed_primitive_gate_v1_20260618,search_memory_inheritance,memory_load,blocked_memory_key,preserve_key_for_duplicate_block,false,true
runtime\search_memory\phase3an_20260609_after_remainder384b2\phase3aj_search_memory_ledger.json,phase3aj_search_memory_ledger_v1,2026-06-09T10:59:30.940319+00:00,phase3ae_brepair_v1_00051,v2cand-ad06cc090df5,v2cand-ad06cc090df5,33ffcbf5f3dab6333c8a2cfa,18432d2c036f8c1a9a8a11fd,33ffcbf5f3dab6333c8a2cfa,4538a7beef702d8640e76e05,phase3an_selector128_20260609,phase3ae_bounded_repair_feature_layer,,event_derived_feature_layer,flow_liquidity,fengdan_money,"CSRank(Mean($evt_limit_fengdan_money_last_by_0935,5))",blocked_unsafe_known_structure,ordinary continuous primitive consumed sparse event or discrete state field,evt_limit_fengdan_money_last_by_0935,Mean,EventCount|EventAge|EventTransition|StateDwell|WindowStateCount,phase3ce1_typed_primitive_gate_v1_20260618,search_memory_inheritance,memory_load,blocked_memory_key,preserve_key_for_duplicate_block,false,true
runtime\search_memory\phase3an_20260609_after_remainder384b2\phase3aj_search_memory_ledger.json,phase3aj_search_memory_ledger_v1,2026-06-09T10:59:30.940319+00:00,phase3ae_brepair_v1_00053,v2cand-20364aaa2fa4,v2cand-20364aaa2fa4,33ffcbf5f3dab6333c8a2cfa,d33ed7c31d183e864c6b0bea,33ffcbf5f3dab6333c8a2cfa,4538a7beef702d8640e76e05,phase3an_selector128_20260609,phase3ae_bounded_repair_feature_layer,,event_derived_feature_layer,flow_liquidity,fengdan_money,"CSRank(Mean($evt_limit_fengdan_money_last_by_0935,10))",blocked_unsafe_known_structure,ordinary continuous primitive consumed sparse event or discrete state field,evt_limit_fengdan_money_last_by_0935,Mean,EventCount|EventAge|EventTransition|StateDwell|WindowStateCount,phase3ce1_typed_primitive_gate_v1_20260618,search_memory_inheritance,memory_load,blocked_memory_key,preserve_key_for_duplicate_block,false,true
