run_id,field_id,source_field_id,source_family,route_id,operator_family,proposal_count,legal_count,canonical_count,exact_count,admission_count,strict_count,survivor_count,behavior_cluster_count,matched_control_count,development_increment_positive_count,challenge_count,forward_count,zero_budget,not_executed_reason
cn_unified_capability_integration_discovery_v1_discovery_seed_b,intraday_ret_from_open,cn.sf.55ec8d1cbad581839da568b8db129b18,raw_1min,INTRADAY_STATE_TRANSITION,Transition,14,14,14,14,4,2,0,7,7,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,intraday_ret_from_open,cn.sf.55ec8d1cbad581839da568b8db129b18,raw_1min,MARKET_REGIME_CONDITION,ConditionGate,2,2,2,2,0,0,0,1,1,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,intraday_ret_from_open,cn.sf.55ec8d1cbad581839da568b8db129b18,raw_1min,MINUTE_STATIC,Arithmetic,4,4,4,4,2,2,0,4,2,1,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,low,cn.sf.155ca942c67e3b7985fdca8bf70262e2,raw_1min,FIRSTN_PATH,SignedPath,4,4,4,4,2,2,0,3,2,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,low,cn.sf.155ca942c67e3b7985fdca8bf70262e2,raw_1min,INTRADAY_STATE_TRANSITION,Transition,12,12,12,12,6,4,0,6,6,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,low,cn.sf.155ca942c67e3b7985fdca8bf70262e2,raw_1min,MARKET_REGIME_CONDITION,ConditionGate,2,2,2,2,0,0,0,1,1,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,low,cn.sf.155ca942c67e3b7985fdca8bf70262e2,raw_1min,MINUTE_STATIC,Arithmetic,8,8,8,8,6,2,0,6,4,1,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,m1_first15_bars,cn.sf.ae498b3396af7de21385c5242da24be9,firstN,FIRSTN_PATH,SignedPath,2,2,2,2,0,0,0,2,1,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,m1_first15_last_return_vs_open,cn.sf.94c4c0e03bf78de13e05d917b0988473,firstN,FIRSTN_PATH,SignedPath,2,2,2,2,0,0,0,2,1,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,m1_first15_vol,cn.sf.365c561eedcc460841478a5906c7150e,firstN,FIRSTN_PATH,SignedPath,2,2,2,2,2,0,0,2,1,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,m1_first30_amount,cn.sf.4071b949aa0b606dea3d5affdf12b126,firstN,FIRSTN_PATH,SignedPath,2,2,2,2,2,0,0,1,1,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,m1_first30_bars,cn.sf.9d17a84737f7a71ccef3204a27273a6f,firstN,FIRSTN_PATH,SignedPath,2,2,2,2,0,0,0,2,1,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,m1_first30_high,cn.sf.99338edb9bfdb0026faa8c1791bfd14b,firstN,FIRSTN_PATH,SignedPath,2,2,2,2,2,2,0,2,1,1,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,m1_first30_low,cn.sf.5c4146eff78a79f09b45b1f6f3362ca0,firstN,FIRSTN_PATH,SignedPath,2,2,2,2,2,2,0,2,1,1,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,m1_first30_vwap,cn.sf.b0894f5a8439f3332cd5bfd1e3f2ca04,firstN,FIRSTN_PATH,SignedPath,2,2,2,2,2,0,0,2,1,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,m1_first5_amount,cn.sf.b85e7c60e6103ff84a0b858046d66817,firstN,FIRSTN_PATH,SignedPath,2,2,2,2,2,2,0,1,1,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,m1_first5_bars,cn.sf.7e215312ca1aa88c3659c28846bdeb3a,firstN,FIRSTN_PATH,SignedPath,2,2,2,2,0,0,0,2,1,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,m1_first5_high,cn.sf.a87d7c0090faf776bd6c99b9c652dcd1,firstN,FIRSTN_PATH,SignedPath,2,2,2,2,0,0,0,2,1,1,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,m1_first5_last_close,cn.sf.3721303329eed7a4a5e3d9147f8bc48f,firstN,FIRSTN_PATH,SignedPath,2,2,2,2,0,0,0,2,1,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,m1_first5_low,cn.sf.703aa4836f709ff594b0a1125c34ba60,firstN,FIRSTN_PATH,SignedPath,2,2,2,2,0,0,0,2,1,1,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,m1_first5_range,cn.sf.a6a4a55efb5bb293d93ee0d9234226ad,firstN,FIRSTN_PATH,SignedPath,2,2,2,2,0,0,0,2,1,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,m1_first5_vwap_return_vs_open,cn.sf.a6915d593fccc76567eb995d05774efa,firstN,FIRSTN_PATH,SignedPath,2,2,2,2,0,0,0,2,1,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,open,cn.sf.0fddf97283d443a785620454f62c6abd,raw_1min,FIRSTN_PATH,SignedPath,2,2,2,2,0,0,0,2,1,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,open,cn.sf.0fddf97283d443a785620454f62c6abd,raw_1min,INTRADAY_STATE_TRANSITION,Transition,2,2,2,2,0,0,0,1,1,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,open,cn.sf.0fddf97283d443a785620454f62c6abd,raw_1min,MARKET_REGIME_CONDITION,ConditionGate,2,2,2,2,0,0,0,1,1,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,pct_chg,cn.sf.e175250817b067c80c690ce8e2ea6e72,raw_1min,FIRSTN_PATH,SignedPath,2,2,2,2,2,0,0,2,1,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,pct_chg,cn.sf.e175250817b067c80c690ce8e2ea6e72,raw_1min,INTRADAY_STATE_TRANSITION,Transition,2,2,2,2,2,0,0,1,1,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,pct_chg,cn.sf.e175250817b067c80c690ce8e2ea6e72,raw_1min,MARKET_REGIME_CONDITION,ConditionGate,2,2,2,2,2,0,0,1,1,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,pct_chg,cn.sf.e175250817b067c80c690ce8e2ea6e72,raw_1min,MINUTE_STATIC,Arithmetic,6,6,6,6,4,2,0,6,3,2,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,ret_1m,cn.sf.7ac67c3e2be8e149c3c02a4842c21173,raw_1min,FIRSTN_PATH,SignedPath,2,2,2,2,0,0,0,2,1,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,ret_1m,cn.sf.7ac67c3e2be8e149c3c02a4842c21173,raw_1min,INTRADAY_STATE_TRANSITION,Transition,8,8,8,8,4,4,0,4,4,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,ret_1m,cn.sf.7ac67c3e2be8e149c3c02a4842c21173,raw_1min,MARKET_REGIME_CONDITION,ConditionGate,4,4,4,4,2,2,0,4,2,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,ret_1m,cn.sf.7ac67c3e2be8e149c3c02a4842c21173,raw_1min,MINUTE_STATIC,Arithmetic,4,4,4,4,2,2,0,4,2,1,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,state_bar_return_sign,cn.sf.7ac67c3e2be8e149c3c02a4842c21173,intraday_derived_state,INTRADAY_STATE_TRANSITION,Transition,6,6,6,6,2,2,0,3,3,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,state_close_range_location_sign,cn.sf.d40f8f20500150cfff77216ced9c2922,intraday_derived_state,INTRADAY_STATE_TRANSITION,Transition,10,10,10,10,6,4,0,5,5,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,state_intraday_return_sign,cn.sf.55ec8d1cbad581839da568b8db129b18,intraday_derived_state,INTRADAY_STATE_TRANSITION,Transition,12,12,12,12,2,0,0,6,6,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,volume,cn.sf.b3b8dd2f68bd26ca55a68c5e2e0561f4,raw_1min,FIRSTN_PATH,SignedPath,2,2,2,2,2,2,0,2,1,1,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,volume,cn.sf.b3b8dd2f68bd26ca55a68c5e2e0561f4,raw_1min,INTRADAY_STATE_TRANSITION,Transition,4,4,4,4,0,0,0,2,2,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,volume,cn.sf.b3b8dd2f68bd26ca55a68c5e2e0561f4,raw_1min,MINUTE_STATIC,Arithmetic,6,6,6,6,2,0,0,5,3,1,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,vwap,cn.sf.b4279506efdad23a752311a627c7060d,raw_1min,FIRSTN_PATH,SignedPath,4,4,4,4,0,0,0,4,2,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,vwap,cn.sf.b4279506efdad23a752311a627c7060d,raw_1min,INTRADAY_STATE_TRANSITION,Transition,4,4,4,4,2,0,0,2,2,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,vwap,cn.sf.b4279506efdad23a752311a627c7060d,raw_1min,MARKET_REGIME_CONDITION,ConditionGate,6,6,6,6,2,2,0,3,3,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,vwap,cn.sf.b4279506efdad23a752311a627c7060d,raw_1min,MINUTE_STATIC,Arithmetic,6,6,6,6,2,0,0,6,3,0,0,0,False,
