physical_field_id,source_domain,source_table,source_field,source_family,dtype,entity_scope,observable_time_field,pit_status,physical_evidence,current_121_presence
cn.sf.91fabc4cf5952293f35c96c79b448384,PIT_FUNDAMENTAL_SIDECAR,cash_flow_sheet_report_em,ingest_time_utc,fundamental_cashflow_sheet,string,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.e2e7e813e899b54dc2801ad4af64bc52,PIT_FUNDAMENTAL_SIDECAR,cash_flow_sheet_report_em,source_code6,fundamental_cashflow_sheet,string,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.5a0deadb979cf9a42b668c9213f977c3,PIT_FUNDAMENTAL_SIDECAR,cash_flow_sheet_report_em,source_dataset,fundamental_cashflow_sheet,string,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.fa2b87373ebd71976556c9a2c27b2c05,PIT_FUNDAMENTAL_SIDECAR,cash_flow_sheet_report_em,source_em,fundamental_cashflow_sheet,string,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.a36ce797b60a71dce9f0db3c20757af9,PIT_FUNDAMENTAL_SIDECAR,cash_flow_sheet_report_em,source_family,fundamental_cashflow_sheet,string,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.ef4f3626ef02116d5edd0853def5bf06,PIT_FUNDAMENTAL_SIDECAR,cash_flow_sheet_report_em,source_file,fundamental_cashflow_sheet,string,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.47072daf55a64e9f36780686a53788d6,PIT_FUNDAMENTAL_SIDECAR,main_stock_holder_sina,ingest_time_utc,major_shareholder_structure,string,STOCK_DISCLOSURE_HOLDER,NEXT_SESSION_AFTER_ANNOUNCEMENT,PIT_SAFE_WHEN_ANNOUNCEMENT_PRESENT,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.ee54e60d53b492a53c88ff1e00a49bfd,PIT_FUNDAMENTAL_SIDECAR,main_stock_holder_sina,source_code6,major_shareholder_structure,string,STOCK_DISCLOSURE_HOLDER,NEXT_SESSION_AFTER_ANNOUNCEMENT,PIT_SAFE_WHEN_ANNOUNCEMENT_PRESENT,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.802021a47e8d6c4a40bc8a7313cdc039,PIT_FUNDAMENTAL_SIDECAR,main_stock_holder_sina,source_dataset,major_shareholder_structure,string,STOCK_DISCLOSURE_HOLDER,NEXT_SESSION_AFTER_ANNOUNCEMENT,PIT_SAFE_WHEN_ANNOUNCEMENT_PRESENT,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.8deeacaed7c13e024664661a26d2eaee,PIT_FUNDAMENTAL_SIDECAR,main_stock_holder_sina,source_em,major_shareholder_structure,string,STOCK_DISCLOSURE_HOLDER,NEXT_SESSION_AFTER_ANNOUNCEMENT,PIT_SAFE_WHEN_ANNOUNCEMENT_PRESENT,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.bfe3e2d65687d65f1ebcff2de1a0425e,PIT_FUNDAMENTAL_SIDECAR,main_stock_holder_sina,source_family,major_shareholder_structure,string,STOCK_DISCLOSURE_HOLDER,NEXT_SESSION_AFTER_ANNOUNCEMENT,PIT_SAFE_WHEN_ANNOUNCEMENT_PRESENT,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.5c021985fc9224856e88b25a66758f51,PIT_FUNDAMENTAL_SIDECAR,main_stock_holder_sina,source_file,major_shareholder_structure,string,STOCK_DISCLOSURE_HOLDER,NEXT_SESSION_AFTER_ANNOUNCEMENT,PIT_SAFE_WHEN_ANNOUNCEMENT_PRESENT,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.a9340e654c6d4625967342e4ace2d0e1,PIT_FUNDAMENTAL_SIDECAR,main_stock_holder_sina,公告日期,major_shareholder_structure,date32[day],STOCK_DISCLOSURE_HOLDER,NEXT_SESSION_AFTER_ANNOUNCEMENT,PIT_SAFE_WHEN_ANNOUNCEMENT_PRESENT,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.abffbbaf4b59a6914c3b2912abf60253,PIT_FUNDAMENTAL_SIDECAR,main_stock_holder_sina,平均持股数,major_shareholder_structure,double,STOCK_DISCLOSURE_HOLDER,NEXT_SESSION_AFTER_ANNOUNCEMENT,PIT_SAFE_WHEN_ANNOUNCEMENT_PRESENT,fundamental source inventory and PIT qualification matrix,SEMANTIC_EQUIVALENT_OTHER_SOURCE
cn.sf.bb5c47925ad41ee0dfc73ed87da8af33,PIT_FUNDAMENTAL_SIDECAR,main_stock_holder_sina,截至日期,major_shareholder_structure,date32[day],STOCK_DISCLOSURE_HOLDER,NEXT_SESSION_AFTER_ANNOUNCEMENT,PIT_SAFE_WHEN_ANNOUNCEMENT_PRESENT,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.742d585250f36bfb03c7216e7e8fa7b6,PIT_FUNDAMENTAL_SIDECAR,main_stock_holder_sina,持股数量,major_shareholder_structure,double,STOCK_DISCLOSURE_HOLDER,NEXT_SESSION_AFTER_ANNOUNCEMENT,PIT_SAFE_WHEN_ANNOUNCEMENT_PRESENT,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.3416b46334e88c1c912066008d959254,PIT_FUNDAMENTAL_SIDECAR,main_stock_holder_sina,持股比例,major_shareholder_structure,double,STOCK_DISCLOSURE_HOLDER,NEXT_SESSION_AFTER_ANNOUNCEMENT,PIT_SAFE_WHEN_ANNOUNCEMENT_PRESENT,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.ebf880bc09a588aa801e0de74a1807a7,PIT_FUNDAMENTAL_SIDECAR,main_stock_holder_sina,编号,major_shareholder_structure,string,STOCK_DISCLOSURE_HOLDER,NEXT_SESSION_AFTER_ANNOUNCEMENT,PIT_SAFE_WHEN_ANNOUNCEMENT_PRESENT,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.c9ce4452e06929e28c720f15772bd52f,PIT_FUNDAMENTAL_SIDECAR,main_stock_holder_sina,股东名称,major_shareholder_structure,string,STOCK_DISCLOSURE_HOLDER,NEXT_SESSION_AFTER_ANNOUNCEMENT,PIT_SAFE_WHEN_ANNOUNCEMENT_PRESENT,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.c85042cbf88a455c9d57707708d9f212,PIT_FUNDAMENTAL_SIDECAR,main_stock_holder_sina,股东总数,major_shareholder_structure,double,STOCK_DISCLOSURE_HOLDER,NEXT_SESSION_AFTER_ANNOUNCEMENT,PIT_SAFE_WHEN_ANNOUNCEMENT_PRESENT,fundamental source inventory and PIT qualification matrix,SEMANTIC_EQUIVALENT_OTHER_SOURCE
cn.sf.b1f7302a395de2b5da52afd14b0c714d,PIT_FUNDAMENTAL_SIDECAR,main_stock_holder_sina,股东说明,major_shareholder_structure,null,STOCK_DISCLOSURE_HOLDER,NEXT_SESSION_AFTER_ANNOUNCEMENT,PIT_SAFE_WHEN_ANNOUNCEMENT_PRESENT,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.155946facfb05d9d0de7a09222050543,PIT_FUNDAMENTAL_SIDECAR,main_stock_holder_sina,股本性质,major_shareholder_structure,string,STOCK_DISCLOSURE_HOLDER,NEXT_SESSION_AFTER_ANNOUNCEMENT,PIT_SAFE_WHEN_ANNOUNCEMENT_PRESENT,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.5a091b371aed771b7db2badbebca09c5,PIT_FUNDAMENTAL_SIDECAR,profit_sheet_report_em,ABLE_OCI,fundamental_profit_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.885b6e74faffdf05c010e6d7b9ba50d0,PIT_FUNDAMENTAL_SIDECAR,profit_sheet_report_em,ABLE_OCI_BALANCE,fundamental_profit_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.ab5fda79804ecd4246296a7f1580ff33,PIT_FUNDAMENTAL_SIDECAR,profit_sheet_report_em,ABLE_OCI_BALANCE_YOY,fundamental_profit_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.18c62dc3255d0e956f114599b64a3467,PIT_FUNDAMENTAL_SIDECAR,profit_sheet_report_em,ABLE_OCI_OTHER,fundamental_profit_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.30d2de953fbe1c1db6a72ec4f6bfbff0,PIT_FUNDAMENTAL_SIDECAR,profit_sheet_report_em,ABLE_OCI_OTHER_YOY,fundamental_profit_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.7bec6c6a4f3c051fe64b22d6a197b76f,PIT_FUNDAMENTAL_SIDECAR,profit_sheet_report_em,ABLE_OCI_YOY,fundamental_profit_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.824cd3e5381e010d14b5dc4a6d9bbdf0,PIT_FUNDAMENTAL_SIDECAR,profit_sheet_report_em,ACF_END_INCOME,fundamental_profit_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.d7c3d3537ee6c02b16351c8f41c974cf,PIT_FUNDAMENTAL_SIDECAR,profit_sheet_report_em,ACF_END_INCOME_YOY,fundamental_profit_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.7d9fdeaa98bb322a219b95fc116ab0a7,PIT_FUNDAMENTAL_SIDECAR,profit_sheet_report_em,AFA_FAIRVALUE_CHANGE,fundamental_profit_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.c26e93d12361f3f5bbab302e9a010f0d,PIT_FUNDAMENTAL_SIDECAR,profit_sheet_report_em,AFA_FAIRVALUE_CHANGE_YOY,fundamental_profit_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.252512a8abb1cce15a8c11deeb101f98,PIT_FUNDAMENTAL_SIDECAR,profit_sheet_report_em,AGENT_SECURITY_NI,fundamental_profit_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.8ad38c9fc9598e8b5a798b444df1d149,PIT_FUNDAMENTAL_SIDECAR,profit_sheet_report_em,AGENT_SECURITY_NI_YOY,fundamental_profit_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.37bdf188ea4ce020823ae67cb274bf3d,PIT_FUNDAMENTAL_SIDECAR,profit_sheet_report_em,AMORTIZE_COMPENSATE_EXPENSE,fundamental_profit_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.2874539ac6cbfe7f4fd1cc6139e232ea,PIT_FUNDAMENTAL_SIDECAR,profit_sheet_report_em,AMORTIZE_COMPENSATE_EXPENSE_YOY,fundamental_profit_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.bb8fe04c40b2ac6bcbd6d808b453eb79,PIT_FUNDAMENTAL_SIDECAR,profit_sheet_report_em,AMORTIZE_INSURANCE_RESERVE,fundamental_profit_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.acddd0b494d345da95e4d545691d5807,PIT_FUNDAMENTAL_SIDECAR,profit_sheet_report_em,AMORTIZE_INSURANCE_RESERVE_YOY,fundamental_profit_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.3cf5435ed8476bb512f30e2d82fd07d7,PIT_FUNDAMENTAL_SIDECAR,profit_sheet_report_em,AMORTIZE_REINSURE_EXPENSE,fundamental_profit_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.bff3b430263135be963a2fa0c11bdc18,PIT_FUNDAMENTAL_SIDECAR,profit_sheet_report_em,AMORTIZE_REINSURE_EXPENSE_YOY,fundamental_profit_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.002cf222fd59f2c4ecf170e5485d21c4,PIT_FUNDAMENTAL_SIDECAR,profit_sheet_report_em,ASSETMANAGE_FEE_NI,fundamental_profit_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.718780152af6000d404f7c3237f7bd6f,PIT_FUNDAMENTAL_SIDECAR,profit_sheet_report_em,ASSETMANAGE_FEE_NI_YOY,fundamental_profit_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.0a7266f34f912aeb7ea82c1ea131cfa9,PIT_FUNDAMENTAL_SIDECAR,profit_sheet_report_em,ASSET_DISPOSAL_INCOME,fundamental_profit_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.8ab137124ed790035963542f46ff35cc,PIT_FUNDAMENTAL_SIDECAR,profit_sheet_report_em,ASSET_DISPOSAL_INCOME_YOY,fundamental_profit_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.a586e41ba0e311b7c7fb5a3231bbde87,PIT_FUNDAMENTAL_SIDECAR,profit_sheet_report_em,ASSET_IMPAIRMENT_INCOME,fundamental_profit_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.9f3c9854cea4509615ee3d7d75105c5e,PIT_FUNDAMENTAL_SIDECAR,profit_sheet_report_em,ASSET_IMPAIRMENT_INCOME_YOY,fundamental_profit_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.7bb980817ec9501965662a74320c62d2,PIT_FUNDAMENTAL_SIDECAR,profit_sheet_report_em,ASSET_IMPAIRMENT_LOSS,fundamental_profit_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.ecd89f32b5d707e3db17886ec63b5504,PIT_FUNDAMENTAL_SIDECAR,profit_sheet_report_em,ASSET_IMPAIRMENT_LOSS_YOY,fundamental_profit_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.de18c4a6a8c25547272b553b3060c3ff,PIT_FUNDAMENTAL_SIDECAR,profit_sheet_report_em,ASSET_MANAGE_NI,fundamental_profit_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.e41e9c0e263793c90cb0a226b0e32c97,PIT_FUNDAMENTAL_SIDECAR,profit_sheet_report_em,ASSET_MANAGE_NI_YOY,fundamental_profit_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.ffef4021b896a5b2ad15b0b75bd69c29,PIT_FUNDAMENTAL_SIDECAR,profit_sheet_report_em,BANK_INTEREST_EXPENSE,fundamental_profit_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.ed43f2f71345e433df4ee5499212504c,PIT_FUNDAMENTAL_SIDECAR,profit_sheet_report_em,BANK_INTEREST_EXPENSE_YOY,fundamental_profit_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.09704aa3bdd09b29b8f27f9aa3fa9edb,PIT_FUNDAMENTAL_SIDECAR,profit_sheet_report_em,BANK_INTEREST_INCOME,fundamental_profit_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.7e6089cb93edb96fb15104b9f7d3b29b,PIT_FUNDAMENTAL_SIDECAR,profit_sheet_report_em,BANK_INTEREST_INCOME_YOY,fundamental_profit_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.c38df2c3e36a3c9aeb8ee6700fe87dd4,PIT_FUNDAMENTAL_SIDECAR,profit_sheet_report_em,BANK_INTEREST_NI,fundamental_profit_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.5135ce1bec0f0afae43441067045d243,PIT_FUNDAMENTAL_SIDECAR,profit_sheet_report_em,BANK_INTEREST_NI_YOY,fundamental_profit_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.c65202e7609d2d24736791181e8e2f09,PIT_FUNDAMENTAL_SIDECAR,profit_sheet_report_em,BASIC_EPS,fundamental_profit_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.ad3f136b68736ad75de1881fa9d8a4ba,PIT_FUNDAMENTAL_SIDECAR,profit_sheet_report_em,BASIC_EPS_YOY,fundamental_profit_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.2740c554dddfaca0d605e1e7b641012d,PIT_FUNDAMENTAL_SIDECAR,profit_sheet_report_em,BROKER_FEE_NI,fundamental_profit_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.ad23deb78c52ead8d3db1d9f6482de76,PIT_FUNDAMENTAL_SIDECAR,profit_sheet_report_em,BROKER_FEE_NI_YOY,fundamental_profit_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.bec0fb624124c83eb0587b2fbbaea9c1,PIT_FUNDAMENTAL_SIDECAR,profit_sheet_report_em,BROKER_NI,fundamental_profit_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.f49a578b6b071175edaf6cc90da1d569,PIT_FUNDAMENTAL_SIDECAR,profit_sheet_report_em,BROKER_NI_YOY,fundamental_profit_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.baa6f1eb11fcd243f2b80415ea5dec50,PIT_FUNDAMENTAL_SIDECAR,profit_sheet_report_em,BUSINESS_MANAGE_EXPENSE,fundamental_profit_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.d43667f83267b94e28edd3b80f22d8f7,PIT_FUNDAMENTAL_SIDECAR,profit_sheet_report_em,BUSINESS_MANAGE_EXPENSE_YOY,fundamental_profit_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.6416fd27d075aab20271e2550cdd0e27,PIT_FUNDAMENTAL_SIDECAR,profit_sheet_report_em,CASHFLOW_HEDGE_VALID,fundamental_profit_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.d4a00f3bce1566af575ceba31d24635e,PIT_FUNDAMENTAL_SIDECAR,profit_sheet_report_em,CASHFLOW_HEDGE_VALID_YOY,fundamental_profit_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.83629b38ed5858395f39dcb1cf764490,PIT_FUNDAMENTAL_SIDECAR,profit_sheet_report_em,COMMISSION_NI_OTHER,fundamental_profit_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.1caa9b86b11cf6545a96c3f762564a5a,PIT_FUNDAMENTAL_SIDECAR,profit_sheet_report_em,COMMISSION_NI_OTHER_YOY,fundamental_profit_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.514851a219f2aee830d71ad47d44e7fe,PIT_FUNDAMENTAL_SIDECAR,profit_sheet_report_em,COMPENSATE_EXPENSE,fundamental_profit_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.5f22bb00091a95a52ab53402f1825e08,PIT_FUNDAMENTAL_SIDECAR,profit_sheet_report_em,COMPENSATE_EXPENSE_YOY,fundamental_profit_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.97f09ca339898204db63ae6cd1d4d9a1,PIT_FUNDAMENTAL_SIDECAR,profit_sheet_report_em,CONTINUED_NETPROFIT,fundamental_profit_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.65457ee64088614aea28eb8d5881f30f,PIT_FUNDAMENTAL_SIDECAR,profit_sheet_report_em,CONTINUED_NETPROFIT_YOY,fundamental_profit_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
