field_uid,field_id,source_table,source_field,data_family,entity_scope,semantic_role,field_role,observable_time,pit_status,materialization_status,registry_present,registry_search_eligible,eligible_routes,generator_observed_routes,information_status,information_qualified,core_pack_selected,core_pack_decision,nearest_root_id,nearest_root_nmi,operator_path_status,review_outcome,review_reason,alpha_or_performance_claim
source::cn_source::cash_flow_sheet_report_em::DEPOSIT_IOFI_REDUCE_YOY,cash_flow_sheet_report_em.DEPOSIT_IOFI_REDUCE_YOY,cash_flow_sheet_report_em,DEPOSIT_IOFI_REDUCE_YOY,fundamental_cashflow_sheet,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,False,False,,,NOT_EVALUATED,False,False,NOT_SELECTED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
source::cn_source::cash_flow_sheet_report_em::DEPOSIT_PBC_ADD,cash_flow_sheet_report_em.DEPOSIT_PBC_ADD,cash_flow_sheet_report_em,DEPOSIT_PBC_ADD,fundamental_cashflow_sheet,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,False,False,,,NOT_EVALUATED,False,False,NOT_SELECTED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
source::cn_source::cash_flow_sheet_report_em::DEPOSIT_PBC_ADD_YOY,cash_flow_sheet_report_em.DEPOSIT_PBC_ADD_YOY,cash_flow_sheet_report_em,DEPOSIT_PBC_ADD_YOY,fundamental_cashflow_sheet,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,False,False,,,NOT_EVALUATED,False,False,NOT_SELECTED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
source::cn_source::cash_flow_sheet_report_em::DEPOSIT_PBC_REDUCE,cash_flow_sheet_report_em.DEPOSIT_PBC_REDUCE,cash_flow_sheet_report_em,DEPOSIT_PBC_REDUCE,fundamental_cashflow_sheet,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,False,False,,,NOT_EVALUATED,False,False,NOT_SELECTED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
source::cn_source::cash_flow_sheet_report_em::DEPOSIT_PBC_REDUCE_YOY,cash_flow_sheet_report_em.DEPOSIT_PBC_REDUCE_YOY,cash_flow_sheet_report_em,DEPOSIT_PBC_REDUCE_YOY,fundamental_cashflow_sheet,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,False,False,,,NOT_EVALUATED,False,False,NOT_SELECTED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
source::cn_source::cash_flow_sheet_report_em::DIRECT_INVEST_ADD,cash_flow_sheet_report_em.DIRECT_INVEST_ADD,cash_flow_sheet_report_em,DIRECT_INVEST_ADD,fundamental_cashflow_sheet,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,False,False,,,NOT_EVALUATED,False,False,NOT_SELECTED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
source::cn_source::cash_flow_sheet_report_em::DIRECT_INVEST_ADD_YOY,cash_flow_sheet_report_em.DIRECT_INVEST_ADD_YOY,cash_flow_sheet_report_em,DIRECT_INVEST_ADD_YOY,fundamental_cashflow_sheet,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,False,False,,,NOT_EVALUATED,False,False,NOT_SELECTED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
source::cn_source::cash_flow_sheet_report_em::DIRECT_INVEST_REDUCE,cash_flow_sheet_report_em.DIRECT_INVEST_REDUCE,cash_flow_sheet_report_em,DIRECT_INVEST_REDUCE,fundamental_cashflow_sheet,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,False,False,,,NOT_EVALUATED,False,False,NOT_SELECTED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
source::cn_source::cash_flow_sheet_report_em::DIRECT_INVEST_REDUCE_YOY,cash_flow_sheet_report_em.DIRECT_INVEST_REDUCE_YOY,cash_flow_sheet_report_em,DIRECT_INVEST_REDUCE_YOY,fundamental_cashflow_sheet,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,False,False,,,NOT_EVALUATED,False,False,NOT_SELECTED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
source::cn_source::cash_flow_sheet_report_em::DISPOSAL_AFA_ADD,cash_flow_sheet_report_em.DISPOSAL_AFA_ADD,cash_flow_sheet_report_em,DISPOSAL_AFA_ADD,fundamental_cashflow_sheet,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,False,False,,,NOT_EVALUATED,False,False,NOT_SELECTED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
source::cn_source::cash_flow_sheet_report_em::DISPOSAL_AFA_ADD_YOY,cash_flow_sheet_report_em.DISPOSAL_AFA_ADD_YOY,cash_flow_sheet_report_em,DISPOSAL_AFA_ADD_YOY,fundamental_cashflow_sheet,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,False,False,,,NOT_EVALUATED,False,False,NOT_SELECTED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
source::cn_source::cash_flow_sheet_report_em::DISPOSAL_AFA_REDUCE,cash_flow_sheet_report_em.DISPOSAL_AFA_REDUCE,cash_flow_sheet_report_em,DISPOSAL_AFA_REDUCE,fundamental_cashflow_sheet,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,False,False,,,NOT_EVALUATED,False,False,NOT_SELECTED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
source::cn_source::cash_flow_sheet_report_em::DISPOSAL_AFA_REDUCE_YOY,cash_flow_sheet_report_em.DISPOSAL_AFA_REDUCE_YOY,cash_flow_sheet_report_em,DISPOSAL_AFA_REDUCE_YOY,fundamental_cashflow_sheet,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,False,False,,,NOT_EVALUATED,False,False,NOT_SELECTED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
source::cn_source::cash_flow_sheet_report_em::DISPOSAL_LONGASSET_LOSS,cash_flow_sheet_report_em.DISPOSAL_LONGASSET_LOSS,cash_flow_sheet_report_em,DISPOSAL_LONGASSET_LOSS,fundamental_cashflow_sheet,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,False,False,,,NOT_EVALUATED,False,False,NOT_SELECTED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
source::cn_source::cash_flow_sheet_report_em::DISPOSAL_LONGASSET_LOSS_YOY,cash_flow_sheet_report_em.DISPOSAL_LONGASSET_LOSS_YOY,cash_flow_sheet_report_em,DISPOSAL_LONGASSET_LOSS_YOY,fundamental_cashflow_sheet,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,False,False,,,NOT_EVALUATED,False,False,NOT_SELECTED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
source::cn_source::cash_flow_sheet_report_em::DISPOSAL_LONG_ASSET,cash_flow_sheet_report_em.DISPOSAL_LONG_ASSET,cash_flow_sheet_report_em,DISPOSAL_LONG_ASSET,fundamental_cashflow_sheet,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,False,False,,,NOT_EVALUATED,False,False,NOT_SELECTED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
source::cn_source::cash_flow_sheet_report_em::DISPOSAL_LONG_ASSET_YOY,cash_flow_sheet_report_em.DISPOSAL_LONG_ASSET_YOY,cash_flow_sheet_report_em,DISPOSAL_LONG_ASSET_YOY,fundamental_cashflow_sheet,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,False,False,,,NOT_EVALUATED,False,False,NOT_SELECTED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
source::cn_source::cash_flow_sheet_report_em::DISPOSAL_MORTGAGE_ASSET,cash_flow_sheet_report_em.DISPOSAL_MORTGAGE_ASSET,cash_flow_sheet_report_em,DISPOSAL_MORTGAGE_ASSET,fundamental_cashflow_sheet,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,False,False,,,NOT_EVALUATED,False,False,NOT_SELECTED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
source::cn_source::cash_flow_sheet_report_em::DISPOSAL_MORTGAGE_ASSET_YOY,cash_flow_sheet_report_em.DISPOSAL_MORTGAGE_ASSET_YOY,cash_flow_sheet_report_em,DISPOSAL_MORTGAGE_ASSET_YOY,fundamental_cashflow_sheet,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,False,False,,,NOT_EVALUATED,False,False,NOT_SELECTED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
source::cn_source::cash_flow_sheet_report_em::DISPOSAL_SUBSIDIARY_JOINT,cash_flow_sheet_report_em.DISPOSAL_SUBSIDIARY_JOINT,cash_flow_sheet_report_em,DISPOSAL_SUBSIDIARY_JOINT,fundamental_cashflow_sheet,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,False,False,,,NOT_EVALUATED,False,False,NOT_SELECTED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
source::cn_source::cash_flow_sheet_report_em::DISPOSAL_SUBSIDIARY_JOINT_YOY,cash_flow_sheet_report_em.DISPOSAL_SUBSIDIARY_JOINT_YOY,cash_flow_sheet_report_em,DISPOSAL_SUBSIDIARY_JOINT_YOY,fundamental_cashflow_sheet,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,False,False,,,NOT_EVALUATED,False,False,NOT_SELECTED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
source::cn_source::cash_flow_sheet_report_em::DISPOSAL_SUBSIDIARY_OTHER,cash_flow_sheet_report_em.DISPOSAL_SUBSIDIARY_OTHER,cash_flow_sheet_report_em,DISPOSAL_SUBSIDIARY_OTHER,fundamental_cashflow_sheet,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,False,False,,,NOT_EVALUATED,False,False,NOT_SELECTED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
source::cn_source::cash_flow_sheet_report_em::DISPOSAL_SUBSIDIARY_OTHER_YOY,cash_flow_sheet_report_em.DISPOSAL_SUBSIDIARY_OTHER_YOY,cash_flow_sheet_report_em,DISPOSAL_SUBSIDIARY_OTHER_YOY,fundamental_cashflow_sheet,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,False,False,,,NOT_EVALUATED,False,False,NOT_SELECTED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
source::cn_source::cash_flow_sheet_report_em::DISPOSAL_SUBSIDIARY_OUTFLOW,cash_flow_sheet_report_em.DISPOSAL_SUBSIDIARY_OUTFLOW,cash_flow_sheet_report_em,DISPOSAL_SUBSIDIARY_OUTFLOW,fundamental_cashflow_sheet,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,False,False,,,NOT_EVALUATED,False,False,NOT_SELECTED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
source::cn_source::cash_flow_sheet_report_em::DISPOSAL_SUBSIDIARY_OUTFLOW_YOY,cash_flow_sheet_report_em.DISPOSAL_SUBSIDIARY_OUTFLOW_YOY,cash_flow_sheet_report_em,DISPOSAL_SUBSIDIARY_OUTFLOW_YOY,fundamental_cashflow_sheet,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,False,False,,,NOT_EVALUATED,False,False,NOT_SELECTED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
source::cn_source::cash_flow_sheet_report_em::DISPOSAL_TFA_ADD,cash_flow_sheet_report_em.DISPOSAL_TFA_ADD,cash_flow_sheet_report_em,DISPOSAL_TFA_ADD,fundamental_cashflow_sheet,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,False,False,,,NOT_EVALUATED,False,False,NOT_SELECTED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
source::cn_source::cash_flow_sheet_report_em::DISPOSAL_TFA_ADD_YOY,cash_flow_sheet_report_em.DISPOSAL_TFA_ADD_YOY,cash_flow_sheet_report_em,DISPOSAL_TFA_ADD_YOY,fundamental_cashflow_sheet,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,False,False,,,NOT_EVALUATED,False,False,NOT_SELECTED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
source::cn_source::cash_flow_sheet_report_em::DISPOSAL_TFA_REDUCE,cash_flow_sheet_report_em.DISPOSAL_TFA_REDUCE,cash_flow_sheet_report_em,DISPOSAL_TFA_REDUCE,fundamental_cashflow_sheet,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,False,False,,,NOT_EVALUATED,False,False,NOT_SELECTED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
source::cn_source::cash_flow_sheet_report_em::DISPOSAL_TFA_REDUCE_YOY,cash_flow_sheet_report_em.DISPOSAL_TFA_REDUCE_YOY,cash_flow_sheet_report_em,DISPOSAL_TFA_REDUCE_YOY,fundamental_cashflow_sheet,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,False,False,,,NOT_EVALUATED,False,False,NOT_SELECTED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
source::cn_source::cash_flow_sheet_report_em::DT_ASSET_REDUCE,cash_flow_sheet_report_em.DT_ASSET_REDUCE,cash_flow_sheet_report_em,DT_ASSET_REDUCE,fundamental_cashflow_sheet,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,False,False,,,NOT_EVALUATED,False,False,NOT_SELECTED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
source::cn_source::cash_flow_sheet_report_em::DT_ASSET_REDUCE_YOY,cash_flow_sheet_report_em.DT_ASSET_REDUCE_YOY,cash_flow_sheet_report_em,DT_ASSET_REDUCE_YOY,fundamental_cashflow_sheet,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,False,False,,,NOT_EVALUATED,False,False,NOT_SELECTED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
source::cn_source::cash_flow_sheet_report_em::DT_LIAB_ADD,cash_flow_sheet_report_em.DT_LIAB_ADD,cash_flow_sheet_report_em,DT_LIAB_ADD,fundamental_cashflow_sheet,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,False,False,,,NOT_EVALUATED,False,False,NOT_SELECTED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
source::cn_source::cash_flow_sheet_report_em::DT_LIAB_ADD_YOY,cash_flow_sheet_report_em.DT_LIAB_ADD_YOY,cash_flow_sheet_report_em,DT_LIAB_ADD_YOY,fundamental_cashflow_sheet,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,False,False,,,NOT_EVALUATED,False,False,NOT_SELECTED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
source::cn_source::cash_flow_sheet_report_em::END_CASH,cash_flow_sheet_report_em.END_CASH,cash_flow_sheet_report_em,END_CASH,fundamental_cashflow_sheet,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,False,False,,,NOT_EVALUATED,False,False,NOT_SELECTED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
