field_uid,field_name,record_kind,data_family,source_table,source_field,entity_scope,semantic_role,field_role,dtype,observable_time,maturity,pit_status,materialization_status,search_status,recommended_routes,source_artifact,blocked_reason
source::cn_source::cash_flow_sheet_report_em::FB_OPERATE_NETCASH_OTHER_YOY,cash_flow_sheet_report_em.FB_OPERATE_NETCASH_OTHER_YOY,SOURCE_FIELD,fundamental_cashflow_sheet,cash_flow_sheet_report_em,FB_OPERATE_NETCASH_OTHER_YOY,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,double,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,next_session_after_disclosure,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,reports/cn_field_universe_search_exposure_audit_20260714/fundamental_source_universe.csv,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::cash_flow_sheet_report_em::FINANCE_EXPENSE,cash_flow_sheet_report_em.FINANCE_EXPENSE,SOURCE_FIELD,fundamental_cashflow_sheet,cash_flow_sheet_report_em,FINANCE_EXPENSE,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,double,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,next_session_after_disclosure,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_XS_LEVEL|SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,reports/cn_field_universe_search_exposure_audit_20260714/fundamental_source_universe.csv,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::cash_flow_sheet_report_em::FINANCE_EXPENSE_YOY,cash_flow_sheet_report_em.FINANCE_EXPENSE_YOY,SOURCE_FIELD,fundamental_cashflow_sheet,cash_flow_sheet_report_em,FINANCE_EXPENSE_YOY,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,double,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,next_session_after_disclosure,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,reports/cn_field_universe_search_exposure_audit_20260714/fundamental_source_universe.csv,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::cash_flow_sheet_report_em::FINANCE_INFLOW_BALANCE,cash_flow_sheet_report_em.FINANCE_INFLOW_BALANCE,SOURCE_FIELD,fundamental_cashflow_sheet,cash_flow_sheet_report_em,FINANCE_INFLOW_BALANCE,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,double,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,next_session_after_disclosure,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_XS_LEVEL|SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,reports/cn_field_universe_search_exposure_audit_20260714/fundamental_source_universe.csv,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::cash_flow_sheet_report_em::FINANCE_INFLOW_BALANCE_YOY,cash_flow_sheet_report_em.FINANCE_INFLOW_BALANCE_YOY,SOURCE_FIELD,fundamental_cashflow_sheet,cash_flow_sheet_report_em,FINANCE_INFLOW_BALANCE_YOY,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,double,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,next_session_after_disclosure,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,reports/cn_field_universe_search_exposure_audit_20260714/fundamental_source_universe.csv,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::cash_flow_sheet_report_em::FINANCE_INFLOW_OTHER,cash_flow_sheet_report_em.FINANCE_INFLOW_OTHER,SOURCE_FIELD,fundamental_cashflow_sheet,cash_flow_sheet_report_em,FINANCE_INFLOW_OTHER,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,double,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,next_session_after_disclosure,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_XS_LEVEL|SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,reports/cn_field_universe_search_exposure_audit_20260714/fundamental_source_universe.csv,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::cash_flow_sheet_report_em::FINANCE_INFLOW_OTHER_YOY,cash_flow_sheet_report_em.FINANCE_INFLOW_OTHER_YOY,SOURCE_FIELD,fundamental_cashflow_sheet,cash_flow_sheet_report_em,FINANCE_INFLOW_OTHER_YOY,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,double,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,next_session_after_disclosure,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,reports/cn_field_universe_search_exposure_audit_20260714/fundamental_source_universe.csv,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::cash_flow_sheet_report_em::FINANCE_NETCASH_BALANCE,cash_flow_sheet_report_em.FINANCE_NETCASH_BALANCE,SOURCE_FIELD,fundamental_cashflow_sheet,cash_flow_sheet_report_em,FINANCE_NETCASH_BALANCE,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,double,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,next_session_after_disclosure,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_XS_LEVEL|SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,reports/cn_field_universe_search_exposure_audit_20260714/fundamental_source_universe.csv,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::cash_flow_sheet_report_em::FINANCE_NETCASH_BALANCE_YOY,cash_flow_sheet_report_em.FINANCE_NETCASH_BALANCE_YOY,SOURCE_FIELD,fundamental_cashflow_sheet,cash_flow_sheet_report_em,FINANCE_NETCASH_BALANCE_YOY,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,double,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,next_session_after_disclosure,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,reports/cn_field_universe_search_exposure_audit_20260714/fundamental_source_universe.csv,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::cash_flow_sheet_report_em::FINANCE_NETCASH_OTHER,cash_flow_sheet_report_em.FINANCE_NETCASH_OTHER,SOURCE_FIELD,fundamental_cashflow_sheet,cash_flow_sheet_report_em,FINANCE_NETCASH_OTHER,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,double,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,next_session_after_disclosure,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_XS_LEVEL|SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,reports/cn_field_universe_search_exposure_audit_20260714/fundamental_source_universe.csv,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::cash_flow_sheet_report_em::FINANCE_NETCASH_OTHER_YOY,cash_flow_sheet_report_em.FINANCE_NETCASH_OTHER_YOY,SOURCE_FIELD,fundamental_cashflow_sheet,cash_flow_sheet_report_em,FINANCE_NETCASH_OTHER_YOY,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,double,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,next_session_after_disclosure,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,reports/cn_field_universe_search_exposure_audit_20260714/fundamental_source_universe.csv,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::cash_flow_sheet_report_em::FINANCE_OUTFLOW_BALANCE,cash_flow_sheet_report_em.FINANCE_OUTFLOW_BALANCE,SOURCE_FIELD,fundamental_cashflow_sheet,cash_flow_sheet_report_em,FINANCE_OUTFLOW_BALANCE,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,double,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,next_session_after_disclosure,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_XS_LEVEL|SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,reports/cn_field_universe_search_exposure_audit_20260714/fundamental_source_universe.csv,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::cash_flow_sheet_report_em::FINANCE_OUTFLOW_BALANCE_YOY,cash_flow_sheet_report_em.FINANCE_OUTFLOW_BALANCE_YOY,SOURCE_FIELD,fundamental_cashflow_sheet,cash_flow_sheet_report_em,FINANCE_OUTFLOW_BALANCE_YOY,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,double,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,next_session_after_disclosure,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,reports/cn_field_universe_search_exposure_audit_20260714/fundamental_source_universe.csv,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::cash_flow_sheet_report_em::FINANCE_OUTFLOW_OTHER,cash_flow_sheet_report_em.FINANCE_OUTFLOW_OTHER,SOURCE_FIELD,fundamental_cashflow_sheet,cash_flow_sheet_report_em,FINANCE_OUTFLOW_OTHER,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,double,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,next_session_after_disclosure,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_XS_LEVEL|SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,reports/cn_field_universe_search_exposure_audit_20260714/fundamental_source_universe.csv,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::cash_flow_sheet_report_em::FINANCE_OUTFLOW_OTHER_YOY,cash_flow_sheet_report_em.FINANCE_OUTFLOW_OTHER_YOY,SOURCE_FIELD,fundamental_cashflow_sheet,cash_flow_sheet_report_em,FINANCE_OUTFLOW_OTHER_YOY,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,double,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,next_session_after_disclosure,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,reports/cn_field_universe_search_exposure_audit_20260714/fundamental_source_universe.csv,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::cash_flow_sheet_report_em::FINASSET_REDUCE,cash_flow_sheet_report_em.FINASSET_REDUCE,SOURCE_FIELD,fundamental_cashflow_sheet,cash_flow_sheet_report_em,FINASSET_REDUCE,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,double,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,next_session_after_disclosure,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_XS_LEVEL|SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,reports/cn_field_universe_search_exposure_audit_20260714/fundamental_source_universe.csv,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::cash_flow_sheet_report_em::FINASSET_REDUCE_YOY,cash_flow_sheet_report_em.FINASSET_REDUCE_YOY,SOURCE_FIELD,fundamental_cashflow_sheet,cash_flow_sheet_report_em,FINASSET_REDUCE_YOY,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,double,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,next_session_after_disclosure,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,reports/cn_field_universe_search_exposure_audit_20260714/fundamental_source_universe.csv,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::cash_flow_sheet_report_em::FINLEASE_OBTAIN_FA,cash_flow_sheet_report_em.FINLEASE_OBTAIN_FA,SOURCE_FIELD,fundamental_cashflow_sheet,cash_flow_sheet_report_em,FINLEASE_OBTAIN_FA,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,double,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,next_session_after_disclosure,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_XS_LEVEL|SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,reports/cn_field_universe_search_exposure_audit_20260714/fundamental_source_universe.csv,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::cash_flow_sheet_report_em::FINLEASE_OBTAIN_FA_YOY,cash_flow_sheet_report_em.FINLEASE_OBTAIN_FA_YOY,SOURCE_FIELD,fundamental_cashflow_sheet,cash_flow_sheet_report_em,FINLEASE_OBTAIN_FA_YOY,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,double,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,next_session_after_disclosure,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,reports/cn_field_universe_search_exposure_audit_20260714/fundamental_source_universe.csv,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::cash_flow_sheet_report_em::FINLIAB_ADD,cash_flow_sheet_report_em.FINLIAB_ADD,SOURCE_FIELD,fundamental_cashflow_sheet,cash_flow_sheet_report_em,FINLIAB_ADD,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,double,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,next_session_after_disclosure,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_XS_LEVEL|SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,reports/cn_field_universe_search_exposure_audit_20260714/fundamental_source_universe.csv,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::cash_flow_sheet_report_em::FINLIAB_ADD_YOY,cash_flow_sheet_report_em.FINLIAB_ADD_YOY,SOURCE_FIELD,fundamental_cashflow_sheet,cash_flow_sheet_report_em,FINLIAB_ADD_YOY,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,double,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,next_session_after_disclosure,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,reports/cn_field_universe_search_exposure_audit_20260714/fundamental_source_universe.csv,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::cash_flow_sheet_report_em::FIXED_ASSET_DEPR,cash_flow_sheet_report_em.FIXED_ASSET_DEPR,SOURCE_FIELD,fundamental_cashflow_sheet,cash_flow_sheet_report_em,FIXED_ASSET_DEPR,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,double,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,next_session_after_disclosure,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_XS_LEVEL|SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,reports/cn_field_universe_search_exposure_audit_20260714/fundamental_source_universe.csv,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::cash_flow_sheet_report_em::FIXED_ASSET_DEPR_YOY,cash_flow_sheet_report_em.FIXED_ASSET_DEPR_YOY,SOURCE_FIELD,fundamental_cashflow_sheet,cash_flow_sheet_report_em,FIXED_ASSET_DEPR_YOY,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,double,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,next_session_after_disclosure,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,reports/cn_field_universe_search_exposure_audit_20260714/fundamental_source_universe.csv,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::cash_flow_sheet_report_em::IA_AMORTIZE,cash_flow_sheet_report_em.IA_AMORTIZE,SOURCE_FIELD,fundamental_cashflow_sheet,cash_flow_sheet_report_em,IA_AMORTIZE,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,double,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,next_session_after_disclosure,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_XS_LEVEL|SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,reports/cn_field_universe_search_exposure_audit_20260714/fundamental_source_universe.csv,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::cash_flow_sheet_report_em::IA_AMORTIZE_YOY,cash_flow_sheet_report_em.IA_AMORTIZE_YOY,SOURCE_FIELD,fundamental_cashflow_sheet,cash_flow_sheet_report_em,IA_AMORTIZE_YOY,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,double,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,next_session_after_disclosure,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,reports/cn_field_universe_search_exposure_audit_20260714/fundamental_source_universe.csv,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::cash_flow_sheet_report_em::IA_LPE_AMORTIZE,cash_flow_sheet_report_em.IA_LPE_AMORTIZE,SOURCE_FIELD,fundamental_cashflow_sheet,cash_flow_sheet_report_em,IA_LPE_AMORTIZE,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,double,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,next_session_after_disclosure,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_XS_LEVEL|SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,reports/cn_field_universe_search_exposure_audit_20260714/fundamental_source_universe.csv,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::cash_flow_sheet_report_em::IA_LPE_AMORTIZE_YOY,cash_flow_sheet_report_em.IA_LPE_AMORTIZE_YOY,SOURCE_FIELD,fundamental_cashflow_sheet,cash_flow_sheet_report_em,IA_LPE_AMORTIZE_YOY,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,double,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,next_session_after_disclosure,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,reports/cn_field_universe_search_exposure_audit_20260714/fundamental_source_universe.csv,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::cash_flow_sheet_report_em::INSURED_INVEST_ADD,cash_flow_sheet_report_em.INSURED_INVEST_ADD,SOURCE_FIELD,fundamental_cashflow_sheet,cash_flow_sheet_report_em,INSURED_INVEST_ADD,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,double,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,next_session_after_disclosure,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_XS_LEVEL|SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,reports/cn_field_universe_search_exposure_audit_20260714/fundamental_source_universe.csv,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::cash_flow_sheet_report_em::INSURED_INVEST_ADD_YOY,cash_flow_sheet_report_em.INSURED_INVEST_ADD_YOY,SOURCE_FIELD,fundamental_cashflow_sheet,cash_flow_sheet_report_em,INSURED_INVEST_ADD_YOY,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,double,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,next_session_after_disclosure,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,reports/cn_field_universe_search_exposure_audit_20260714/fundamental_source_universe.csv,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::cash_flow_sheet_report_em::INSURED_INVEST_REDUCE,cash_flow_sheet_report_em.INSURED_INVEST_REDUCE,SOURCE_FIELD,fundamental_cashflow_sheet,cash_flow_sheet_report_em,INSURED_INVEST_REDUCE,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,double,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,next_session_after_disclosure,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_XS_LEVEL|SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,reports/cn_field_universe_search_exposure_audit_20260714/fundamental_source_universe.csv,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
