source_file,field,category,route_or_role,selector_allowed,recommended_formula_route
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,TOTAL_ASSETS,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,TOTAL_ASSETS_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,TOTAL_CURRENT_ASSETS,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,TOTAL_CURRENT_ASSETS_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,TOTAL_CURRENT_LIAB,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,TOTAL_CURRENT_LIAB_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,TOTAL_EQUITY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,TOTAL_EQUITY_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,TOTAL_LIABILITIES,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,TOTAL_LIABILITIES_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,TOTAL_LIAB_EQUITY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,TOTAL_LIAB_EQUITY_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,TOTAL_NONCURRENT_ASSETS,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,TOTAL_NONCURRENT_ASSETS_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,TOTAL_NONCURRENT_LIAB,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,TOTAL_NONCURRENT_LIAB_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,TOTAL_OTHER_PAYABLE,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,TOTAL_OTHER_PAYABLE_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,TOTAL_OTHER_RECE,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,TOTAL_OTHER_RECE_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,TOTAL_PARENT_EQUITY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,TOTAL_PARENT_EQUITY_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,TRADE_FINASSET,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,TRADE_FINASSET_NOTFVTPL,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,TRADE_FINASSET_NOTFVTPL_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,TRADE_FINASSET_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,TRADE_FINLIAB,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,TRADE_FINLIAB_NOTFVTPL,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,TRADE_FINLIAB_NOTFVTPL_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,TRADE_FINLIAB_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,TRADE_RISK_RESERVE,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,TRADE_RISK_RESERVE_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,TRADE_SEAT_FEE,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,TRADE_SEAT_FEE_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,TREASURY_SHARES,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,TREASURY_SHARES_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,UC_RESERVE,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,UC_RESERVE_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,UD_RESERVE,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,UD_RESERVE_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,UNASSIGN_RPOFIT,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,UNASSIGN_RPOFIT_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,UNCONFIRM_INVEST_LOSS,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,UNCONFIRM_INVEST_LOSS_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,UPDATE_DATE,timestamp_or_key,join_key,not_alpha_feature,blocked_key_or_cutoff_only
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,USERIGHT_ASSET,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,USERIGHT_ASSET_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,_source_file,coverage_sensitive,metadata,not_alpha_feature,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,source_code6,timestamp_or_key,join_key,not_alpha_feature,blocked_key_or_cutoff_only
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,source_em,coverage_sensitive,metadata,not_alpha_feature,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,ACCEPT_INVEST_CASH,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,ACCEPT_INVEST_CASH_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,ACCOUNTS_RECE_ADD,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,ACCOUNTS_RECE_ADD_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,ACCRUED_EXPENSE_ADD,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,ACCRUED_EXPENSE_ADD_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,ADD_PLEDGE_TIMEDEPOSITS,timestamp_or_key,join_key,not_alpha_feature,blocked_key_or_cutoff_only
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,ADD_PLEDGE_TIMEDEPOSITS_YOY,timestamp_or_key,join_key,not_alpha_feature,blocked_key_or_cutoff_only
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,AFA_REDUCE,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,AFA_REDUCE_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,ASSET_IMPAIRMENT,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,ASSET_IMPAIRMENT_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,ASSIGN_DIVIDEND_PORFIT,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,ASSIGN_DIVIDEND_PORFIT_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,BANKSECURITY_LEND_ADD,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,BANKSECURITY_LEND_ADD_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,BANKSECURITY_LEND_REDUCE,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,BANKSECURITY_LEND_REDUCE_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,BANKSECURITY_REPO_ADD,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,BANKSECURITY_REPO_ADD_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,BANKSECURITY_REPO_REDUCE,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,BANKSECURITY_REPO_REDUCE_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,BANKSECURITY_RESALE_ADD,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,BANKSECURITY_RESALE_ADD_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,BANKSECURITY_RESALE_REDUCE,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,BANKSECURITY_RESALE_REDUCE_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,BEGIN_CASH,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,BEGIN_CASH_EQUIVALENTS,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,BEGIN_CASH_EQUIVALENTS_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,BEGIN_CASH_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,BEGIN_CCE,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,BEGIN_CCE_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,BOND_INTEREST_EXPENSE,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,BOND_INTEREST_EXPENSE_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,BORROW_FUND_ADD,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,BORROW_FUND_ADD_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,BORROW_FUND_REDUCE,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,BORROW_FUND_REDUCE_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,BORROW_REPO_ADD,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,BORROW_REPO_ADD_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,BORROW_REPO_REDUCE,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,BORROW_REPO_REDUCE_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,BUY_FIN_LEASE,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,BUY_FIN_LEASE_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,BUY_RESALE_ADD,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,BUY_RESALE_ADD_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,BUY_RESALE_REDUCE,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,BUY_RESALE_REDUCE_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,BUY_SERVICES,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,BUY_SERVICES_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,BUY_SUBSIDIARY_EQUITY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,BUY_SUBSIDIARY_EQUITY_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,CCE_ADD,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,CCE_ADDNOTE,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,CCE_ADDNOTE_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,CCE_ADD_BALANCE,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,CCE_ADD_BALANCENOTE,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,CCE_ADD_BALANCENOTE_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,CCE_ADD_BALANCE_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,CCE_ADD_OTHER,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,CCE_ADD_OTHERNOTE,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,CCE_ADD_OTHERNOTE_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,CCE_ADD_OTHER_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,CCE_ADD_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,CONSTRUCT_LONG_ASSET,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,CONSTRUCT_LONG_ASSET_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,CONVERT_BOND_1YEAR,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,CONVERT_BOND_1YEAR_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,CREDIT_IMPAIRMENT_INCOME,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
