candidate_id,expression_hash,expression,generator_arm,round_id,factor_lane,aligned_ic_mean,aligned_spread_mean,spread_hit_rate,positive_horizon_count,mean_one_way_turnover,blocker_flags,run,source_file,proxy_sortino,mcmc_sortino_median,mcmc_prob_sortino_gt_0,reward_audit_decision,phase3ca_proxy_quality,metric_boundary,generator_route,seed,parent_id,mutation_type,field_family,primitive_family,event_state_family,horizon_bucket,turnover_bucket,family_id,motif_id,subtree_hashes,proxy_quality,train_reward,train_reward_decision,train_reward_blockers,optimizer_reward,optimizer_reward_source,optimizer_reward_metric,optimizer_reward_split,validation_usage,holdout_usage,validation_day_sortino,validation_mcmc_prob_gt_0,holdout_day_sortino,holdout_mcmc_prob_gt_0,train_mean_one_way_turnover,phase3ei_prior_short_policy,phase3ei_source_path,phase3ei_prior_metric,phase3ei_prior_score,phase3ei_prior_decision,phase3ei_prior_decision_priority,phase3ei_recheck_required,phase3ei_required_portfolio_mode,source_round,source_generator,source_lane,fields,train_day_sortino,train_minute_sortino,train_worst_horizon_day_sortino,train_median_horizon_day_sortino,train_horizon_sortino_stdev,train_day_mcmc_p25,train_day_mcmc_prob_gt_0,validation_day_mcmc_prob_gt_0,holdout_day_mcmc_prob_gt_0,inherited_blockers,parallel_chunk_id,train_rank_ic_mean,train_rank_ic_hit_rate,train_rank_ic_loss,train_rank_ic_reward_component,train_rank_ic_obs,train_regime_stability_score,train_regime_reward_component,train_regime_worst_day_sortino,train_regime_median_day_sortino,train_regime_positive_share,train_regime_count,train_regime_method,train_regime_rows,validation_rank_ic_mean,validation_rank_ic_loss,holdout_rank_ic_mean,holdout_rank_ic_loss,phase3eh_oos_usage,budget_status,budget_score,budget_reason,family_key,seed_quota_status,fields_list,max_window,ast_skeleton,ast_operator_sequence,ast_operator_multiset,ast_root_operator,ast_depth,ast_depth_bin,ast_operator_count,ast_operator_count_bin,ast_field_count,ast_field_count_bin,ast_window_count,ast_window_count_bin,ast_max_window,ast_max_window_bin,ast_complexity,ast_complexity_bin,search_memory_key,policy_score,expected_direction,x0_r3_role,note,typed_gate_decision,typed_gate_reason,registry_version,phase3cp_scheduler_source,abs_aligned_ic_mean,phase3bp_blocker_flags,phase3cp_rank,cem_prior_score,phase3cp_real_cm_loop,cm_required_fields,cm_field_gate_decision,cm_missing_fields,cm_turnover_proxy,cm_turnover_proxy_max,phase3dv_lane,phase3dv_seed_status,phase3dv_seed_budget_score,typed_gate_registry_version
phase3cp_00021,c70cc97d5c573accb984ae6f,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),2))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))))",typed_ast_fresh,typed_ast_fresh/round1_scheduler_controlled,cem_interaction::rx_range_location::rx_opening_amount::spread,0.03892,0.0003892,0.554488,3,0.48,,search_outputs,G:\Project_V7_Rotation\alpha_pit_true1min_engine_20260619\runtime\phase3cp_reward_gated_medium_search_smoke_20260623\search_outputs\typed_ast_fresh\round1_scheduler_controlled\phase3cp_top_decisions.csv,0.2381064,0.2381064,1.0,PHASE3CA_CANDIDATE_FOR_FRAGMENT_REPLAY,0.2381064,Phase3CA proxy ranking only; BZ fragment replay is required before followup.,phase3bt-ast-algorithm-bakeoff,,,scheduler_controlled_smoke,flow_amount_volume+opening_state+range_location,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,medium_turnover,dd0cbfd4948290aab1,33b91cd228d05c4f76,6d9e26612dcc,0.03892,0.19904851,TRAIN_REWARD_FOLLOWUP_READY,,,,,,,,0.09952426,0.58,-0.3,0.25,0.48,legacy_assume_long_short_recheck_required,reports\phase3cp_reward_gated_medium_search_smoke_20260623\phase3cm_reward_fixture\phase3cm_train_reward.csv,train_reward,0.19904851,TRAIN_REWARD_FOLLOWUP_READY,1,True,long_only_top,,phase3cp_typed_ast_fresh_from_co,phase3cp_typed_ast_fresh_from_co,close|high|low|m1_first30_vol|volume,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['close', 'high', 'low', 'm1_first30_vol', 'volume']",0,"CSRank(Sub(ZScore(Sub(Div(Sub($F,$F),Add(Abs(Sub($F,$F)),N)),Mean(Div(Sub($F,$F),Add(Abs(Sub($F,$F)),N)),N))),ZScore(Div($F,Add(Abs($F),N)))))",CSRank>Sub>ZScore>Sub>Div>Sub>Add>Abs>Sub>Mean,Abs:3|Add:3|CSRank:1|Div:3|Mean:1|Sub:6|ZScore:2,CSRank,9,depth_gt_8,19,opcount_gt_12,5,fieldcount_le_6,1,wincount_le_1,2,maxwin_le_5,25,complexity_gt_18,phase3bp:c70cc97d5c573accb984ae6f,0.11,1,read_only_research_candidate,hybrid arm from phase3bp_true1min_cem_elite: cem seed interaction bar_loc_shift_2 x m1_first30_vol spread,,,,phase3co_arm_budget_table,0.03892,,21,0.118937,,,,,,,,,,
phase3cp_00018,de754dc2683bb8910406faab,"CSRank(Mul(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),5))))",typed_ast_fresh,typed_ast_fresh/round1_scheduler_controlled,rx_interaction::rx_opening_amount::rx_range_location::product,0.03682,0.0003682,0.551548,3,0.48,,search_outputs,G:\Project_V7_Rotation\alpha_pit_true1min_engine_20260619\runtime\phase3cp_reward_gated_medium_search_smoke_20260623\search_outputs\typed_ast_fresh\round1_scheduler_controlled\phase3cp_top_decisions.csv,0.2309244,0.2309244,1.0,PHASE3CA_CANDIDATE_FOR_FRAGMENT_REPLAY,0.2309244,Phase3CA proxy ranking only; BZ fragment replay is required before followup.,phase3bt-ast-algorithm-bakeoff,,,scheduler_controlled_smoke,flow_amount_volume+opening_state+range_location,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,medium_turnover,c3be9eb0a3620ec39b,651e90e40fe181795a,a920d91b48eb,0.03682,0.19847395,TRAIN_REWARD_FOLLOWUP_READY,,,,,,,,0.09923698,0.58,-0.3,0.25,0.48,legacy_assume_long_short_recheck_required,reports\phase3cp_reward_gated_medium_search_smoke_20260623\phase3cm_reward_fixture\phase3cm_train_reward.csv,train_reward,0.19847395,TRAIN_REWARD_FOLLOWUP_READY,1,True,long_only_top,,phase3cp_typed_ast_fresh_from_co,phase3cp_typed_ast_fresh_from_co,amount|high|low|m1_first5_amount|open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['amount', 'high', 'low', 'm1_first5_amount', 'open']",0,"CSRank(Mul(ZScore(Div($F,Add(Abs($F),N))),ZScore(Std(Div(Sub($F,$F),Add(Abs($F),N)),N))))",CSRank>Mul>ZScore>Div>Add>Abs>ZScore>Std>Div>Sub,Abs:2|Add:2|CSRank:1|Div:2|Mul:1|Std:1|Sub:1|ZScore:2,CSRank,7,depth_le_8,12,opcount_le_12,5,fieldcount_le_6,1,wincount_le_1,5,maxwin_le_5,18,complexity_le_18,phase3bp:de754dc2683bb8910406faab,0.11,1,read_only_research_candidate,hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction m1_first5_amount x range_vol_5 product,,,,phase3co_arm_budget_table,0.03682,,18,,,,,,,,,,,
phase3cp_00026,bad2dac6f562c7a32403a4fc,"CSRank(Sub(ZScore(Div($m1_first30_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),5))))",typed_ast_fresh,typed_ast_fresh/round1_scheduler_controlled,cem_interaction::rx_opening_amount::rx_range_location::spread,0.03612,0.0003612,0.550568,3,0.48,,search_outputs,G:\Project_V7_Rotation\alpha_pit_true1min_engine_20260619\runtime\phase3cp_reward_gated_medium_search_smoke_20260623\search_outputs\typed_ast_fresh\round1_scheduler_controlled\phase3cp_top_decisions.csv,0.2285304,0.2285304,1.0,PHASE3CA_CANDIDATE_FOR_FRAGMENT_REPLAY,0.2285304,Phase3CA proxy ranking only; BZ fragment replay is required before followup.,phase3bt-ast-algorithm-bakeoff,,,scheduler_controlled_smoke,flow_amount_volume+opening_state+range_location,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,medium_turnover,f3d0ccad29ac7200a7,0a3fdd7a0e3b1ee514,2f158d4bbf6b,0.03612,0.19828243,TRAIN_REWARD_FOLLOWUP_READY,,,,,,,,0.09914122,0.58,-0.3,0.25,0.48,legacy_assume_long_short_recheck_required,reports\phase3cp_reward_gated_medium_search_smoke_20260623\phase3cm_reward_fixture\phase3cm_train_reward.csv,train_reward,0.19828243,TRAIN_REWARD_FOLLOWUP_READY,1,True,long_only_top,,phase3cp_typed_ast_fresh_from_co,phase3cp_typed_ast_fresh_from_co,amount|high|low|m1_first30_amount|open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['amount', 'high', 'low', 'm1_first30_amount', 'open']",0,"CSRank(Sub(ZScore(Div($F,Add(Abs($F),N))),ZScore(Std(Div(Sub($F,$F),Add(Abs($F),N)),N))))",CSRank>Sub>ZScore>Div>Add>Abs>ZScore>Std>Div>Sub,Abs:2|Add:2|CSRank:1|Div:2|Std:1|Sub:2|ZScore:2,CSRank,7,depth_le_8,12,opcount_le_12,5,fieldcount_le_6,1,wincount_le_1,5,maxwin_le_5,18,complexity_le_18,phase3bp:bad2dac6f562c7a32403a4fc,0.11,1,read_only_research_candidate,hybrid arm from phase3bp_true1min_cem_elite: cem seed interaction m1_first30_amount x range_vol_5 spread,,,,phase3co_arm_budget_table,0.03612,,26,0.118674,,,,,,,,,,
phase3cp_00002,fa31569138d684c28bd7dde3,"CSRank(Sub(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",rx_ucb_fresh,rx_ucb_fresh/round1_scheduler_controlled,rx_interaction::rx_opening_amount::rx_range_location::spread,0.03492,0.0003492,0.548888,3,0.42,,search_outputs,G:\Project_V7_Rotation\alpha_pit_true1min_engine_20260619\runtime\phase3cp_reward_gated_medium_search_smoke_20260623\search_outputs\rx_ucb_fresh\round1_scheduler_controlled\phase3cp_top_decisions.csv,0.2244264,0.2244264,1.0,PHASE3CA_CANDIDATE_FOR_FRAGMENT_REPLAY,0.2244264,Phase3CA proxy ranking only; BZ fragment replay is required before followup.,phase3bs-adaptive-ucb-cem-practice,,,scheduler_controlled_smoke,flow_amount_volume+opening_state+range_location,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,medium_turnover,6dfdc2653ce052bd27,0881b8b05eb644e6d5,9fcbc555e2eb,0.03492,0.19795411,TRAIN_REWARD_FOLLOWUP_READY,,,,,,,,0.09897706,0.58,-0.3,0.25,0.42,legacy_assume_long_short_recheck_required,reports\phase3cp_reward_gated_medium_search_smoke_20260623\phase3cm_reward_fixture\phase3cm_train_reward.csv,train_reward,0.19795411,TRAIN_REWARD_FOLLOWUP_READY,1,True,long_only_top,,phase3cp_rx_ucb_fresh_from_co,phase3cp_rx_ucb_fresh_from_co,amount|high|low|m1_first5_amount|open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['amount', 'high', 'low', 'm1_first5_amount', 'open']",0,"CSRank(Sub(ZScore(Div($F,Add(Abs($F),N))),ZScore(Std(Div(Sub($F,$F),Add(Abs($F),N)),N))))",CSRank>Sub>ZScore>Div>Add>Abs>ZScore>Std>Div>Sub,Abs:2|Add:2|CSRank:1|Div:2|Std:1|Sub:2|ZScore:2,CSRank,7,depth_le_8,12,opcount_le_12,5,fieldcount_le_6,1,wincount_le_1,30,maxwin_le_30,18,complexity_le_18,phase3bp:fa31569138d684c28bd7dde3,0.11,1,read_only_research_candidate,rx interaction m1_first5_amount x range_vol_30 spread,,,,phase3co_arm_budget_table,0.03492,,2,,,,,,,,,,,
phase3cp_00009,d79ef720c2510971b68cb4e3,"CSRank(Sub(ZScore(Div($m1_first15_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),8))))",rx_ucb_fresh,rx_ucb_fresh/round1_scheduler_controlled,rx_interaction::rx_opening_amount::rx_range_location::spread,0.03352,0.0003352,0.546928,3,0.42,,search_outputs,G:\Project_V7_Rotation\alpha_pit_true1min_engine_20260619\runtime\phase3cp_reward_gated_medium_search_smoke_20260623\search_outputs\rx_ucb_fresh\round1_scheduler_controlled\phase3cp_top_decisions.csv,0.2196384,0.2196384,1.0,PHASE3CA_CANDIDATE_FOR_FRAGMENT_REPLAY,0.2196384,Phase3CA proxy ranking only; BZ fragment replay is required before followup.,phase3bs-adaptive-ucb-cem-practice,,,scheduler_controlled_smoke,flow_amount_volume+opening_state+range_location,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,medium_turnover,9e96ab1433d465d733,b244beaf15854a7b91,5fa9d9e6c005,0.03352,0.19757107,TRAIN_REWARD_FOLLOWUP_READY,,,,,,,,0.09878554,0.58,-0.3,0.25,0.42,legacy_assume_long_short_recheck_required,reports\phase3cp_reward_gated_medium_search_smoke_20260623\phase3cm_reward_fixture\phase3cm_train_reward.csv,train_reward,0.19757107,TRAIN_REWARD_FOLLOWUP_READY,1,True,long_only_top,,phase3cp_rx_ucb_fresh_from_co,phase3cp_rx_ucb_fresh_from_co,amount|high|low|m1_first15_amount|open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['amount', 'high', 'low', 'm1_first15_amount', 'open']",0,"CSRank(Sub(ZScore(Div($F,Add(Abs($F),N))),ZScore(Std(Div(Sub($F,$F),Add(Abs($F),N)),N))))",CSRank>Sub>ZScore>Div>Add>Abs>ZScore>Std>Div>Sub,Abs:2|Add:2|CSRank:1|Div:2|Std:1|Sub:2|ZScore:2,CSRank,7,depth_le_8,12,opcount_le_12,5,fieldcount_le_6,1,wincount_le_1,8,maxwin_le_15,18,complexity_le_18,phase3bp:d79ef720c2510971b68cb4e3,0.11,1,read_only_research_candidate,rx interaction m1_first15_amount x range_vol_8 spread,,,,phase3co_arm_budget_table,0.03352,,9,,,,,,,,,,,
phase3cp_00013,fd794bc3fbeb87c69e28ca56,"CSRank(Mul(ZScore($m1_first30_vwap_return_vs_open),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",rx_ucb_fresh,rx_ucb_fresh/round1_scheduler_controlled,rx_interaction::rx_opening_divergence::rx_range_location::product,0.0334,0.000334,0.54676,3,0.42,,search_outputs,G:\Project_V7_Rotation\alpha_pit_true1min_engine_20260619\runtime\phase3cp_reward_gated_medium_search_smoke_20260623\search_outputs\rx_ucb_fresh\round1_scheduler_controlled\phase3cp_top_decisions.csv,0.219228,0.219228,1.0,PHASE3CA_CANDIDATE_FOR_FRAGMENT_REPLAY,0.219228,Phase3CA proxy ranking only; BZ fragment replay is required before followup.,phase3bs-adaptive-ucb-cem-practice,,,scheduler_controlled_smoke,opening_state+range_location,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,medium_turnover,3a0aa671f151a6385d,d8a143641400f72a64,b24202f19afd,0.0334,0.19753824,TRAIN_REWARD_FOLLOWUP_READY,,,,,,,,0.09876912,0.58,-0.3,0.25,0.42,legacy_assume_long_short_recheck_required,reports\phase3cp_reward_gated_medium_search_smoke_20260623\phase3cm_reward_fixture\phase3cm_train_reward.csv,train_reward,0.19753824,TRAIN_REWARD_FOLLOWUP_READY,1,True,long_only_top,,phase3cp_rx_ucb_fresh_from_co,phase3cp_rx_ucb_fresh_from_co,high|low|m1_first30_vwap_return_vs_open|open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['high', 'low', 'm1_first30_vwap_return_vs_open', 'open']",0,"CSRank(Mul(ZScore($F),ZScore(Std(Div(Sub($F,$F),Add(Abs($F),N)),N))))",CSRank>Mul>ZScore>ZScore>Std>Div>Sub>Add>Abs,Abs:1|Add:1|CSRank:1|Div:1|Mul:1|Std:1|Sub:1|ZScore:2,CSRank,7,depth_le_8,9,opcount_le_9,4,fieldcount_le_4,1,wincount_le_1,30,maxwin_le_30,14,complexity_le_14,phase3bp:fd794bc3fbeb87c69e28ca56,0.1,1,read_only_research_candidate,rx interaction m1_first30_vwap_open x range_vol_30 product,,,,phase3co_arm_budget_table,0.0334,,13,,,,,,,,,,,
phase3cp_00024,b4534e0bb90bc0a942afca65,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),ZScore(Div($m1_first5_vol,Add(Abs($volume),0.000001)))))",typed_ast_fresh,typed_ast_fresh/round1_scheduler_controlled,cem_interaction::rx_range_location::rx_opening_amount::spread,0.03332,0.0003332,0.546648,3,0.48,,search_outputs,G:\Project_V7_Rotation\alpha_pit_true1min_engine_20260619\runtime\phase3cp_reward_gated_medium_search_smoke_20260623\search_outputs\typed_ast_fresh\round1_scheduler_controlled\phase3cp_top_decisions.csv,0.2189544,0.2189544,1.0,PHASE3CA_CANDIDATE_FOR_FRAGMENT_REPLAY,0.2189544,Phase3CA proxy ranking only; BZ fragment replay is required before followup.,phase3bt-ast-algorithm-bakeoff,,,scheduler_controlled_smoke,flow_amount_volume+opening_state+range_location,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,medium_turnover,1e9e7c338a7cdf0d26,16110fe9b93fc289f4,44f715db81a8,0.03332,0.19751635,TRAIN_REWARD_FOLLOWUP_READY,,,,,,,,0.09875818,0.58,-0.3,0.25,0.48,legacy_assume_long_short_recheck_required,reports\phase3cp_reward_gated_medium_search_smoke_20260623\phase3cm_reward_fixture\phase3cm_train_reward.csv,train_reward,0.19751635,TRAIN_REWARD_FOLLOWUP_READY,1,True,long_only_top,,phase3cp_typed_ast_fresh_from_co,phase3cp_typed_ast_fresh_from_co,close|high|low|m1_first5_vol|volume,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['close', 'high', 'low', 'm1_first5_vol', 'volume']",0,"CSRank(Sub(ZScore(Sub(Div(Sub($F,$F),Add(Abs(Sub($F,$F)),N)),Mean(Div(Sub($F,$F),Add(Abs(Sub($F,$F)),N)),N))),ZScore(Div($F,Add(Abs($F),N)))))",CSRank>Sub>ZScore>Sub>Div>Sub>Add>Abs>Sub>Mean,Abs:3|Add:3|CSRank:1|Div:3|Mean:1|Sub:6|ZScore:2,CSRank,9,depth_gt_8,19,opcount_gt_12,5,fieldcount_le_6,1,wincount_le_1,30,maxwin_le_30,25,complexity_gt_18,phase3bp:b4534e0bb90bc0a942afca65,0.11,1,read_only_research_candidate,hybrid arm from phase3bp_true1min_cem_elite: cem seed interaction bar_loc_shift_30 x m1_first5_vol spread,,,,phase3co_arm_budget_table,0.03332,,24,0.118806,,,,,,,,,,
phase3cp_13121,7bd665d18ddba2857270627d,"CSRank(Mul(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Delta($vwap,15))))",typed_ast_fresh,typed_ast_fresh/round1_scheduler_controlled,rx_interaction::rx_opening_amount::rx_intraday_price_location::product,0.0435922,0.00043592,0.56102908,3,0.48,,search_outputs,G:\Project_V7_Rotation\alpha_pit_true1min_engine_20260619\runtime\phase3dc_local_train_reward_complement_20260627\search_outputs\typed_ast_fresh\round1_scheduler_controlled\phase3cp_top_decisions.csv,0.25408516,0.25408516,1.0,PHASE3CA_CANDIDATE_FOR_FRAGMENT_REPLAY,0.25408516,Phase3CA proxy ranking only; BZ fragment replay is required before followup.,phase3bt-ast-algorithm-bakeoff,,,scheduler_controlled_smoke,flow_amount_volume+opening_state,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,medium_turnover,ecbe996d8188ffaa8c,df5e1a55fe4c2cc111,626403c0af92,0.0435922,,,,,,,,report_only,report_only,,,,,,legacy_assume_long_short_recheck_required,runtime\phase3dc_local_train_reward_complement_20260627\phase3cm_train_reward_chunks\candidate_chunk_02.csv,phase3ca_proxy_quality,0.25408516,,0,True,long_only_top,,phase3cp_typed_ast_fresh_from_co,phase3cp_typed_ast_fresh_from_co,amount|m1_first5_amount|vwap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['amount', 'm1_first5_amount', 'vwap']",15,"CSRank(Mul(ZScore(Div($F,Add(Abs($F),N))),ZScore(Delta($F,N))))",CSRank>Mul>ZScore>Div>Add>Abs>ZScore>Delta,Abs:1|Add:1|CSRank:1|Delta:1|Div:1|Mul:1|ZScore:2,CSRank,6,depth_le_6,8,opcount_le_9,3,fieldcount_le_4,1,wincount_le_1,15,maxwin_le_15,12,complexity_le_14,phase3bp:7bd665d18ddba2857270627d,0.49934974,1,read_only_research_candidate,hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction m1_first5_amount x vwap_delta_15 product,allow,no blocked field/primitive combination detected,phase3ce1_typed_primitive_gate_v1_20260618,phase3co_arm_budget_table,0.0435922,,13121,,true,amount|m1_first5_amount|vwap,PASS,,0.48,0.95,,,,
phase3cp_13122,533b74c9067c28c9937a6c29,"CSRank(Mul(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Delta($vwap,20))))",typed_ast_fresh,typed_ast_fresh/round1_scheduler_controlled,rx_interaction::rx_opening_amount::rx_intraday_price_location::product,0.04358577,0.00043586,0.56102008,3,0.48,,search_outputs,G:\Project_V7_Rotation\alpha_pit_true1min_engine_20260619\runtime\phase3dc_local_train_reward_complement_20260627\search_outputs\typed_ast_fresh\round1_scheduler_controlled\phase3cp_top_decisions.csv,0.25406352,0.25406352,1.0,PHASE3CA_CANDIDATE_FOR_FRAGMENT_REPLAY,0.25406352,Phase3CA proxy ranking only; BZ fragment replay is required before followup.,phase3bt-ast-algorithm-bakeoff,,,scheduler_controlled_smoke,flow_amount_volume+opening_state,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,medium_turnover,ecbe996d8188ffaa8c,df5e1a55fe4c2cc111,626403c0af92,0.04358577,,,,,,,,report_only,report_only,,,,,,legacy_assume_long_short_recheck_required,runtime\phase3dc_local_train_reward_complement_20260627\phase3cm_train_reward_chunks\candidate_chunk_04.csv,phase3ca_proxy_quality,0.25406352,,0,True,long_only_top,,phase3cp_typed_ast_fresh_from_co,phase3cp_typed_ast_fresh_from_co,amount|m1_first5_amount|vwap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['amount', 'm1_first5_amount', 'vwap']",20,"CSRank(Mul(ZScore(Div($F,Add(Abs($F),N))),ZScore(Delta($F,N))))",CSRank>Mul>ZScore>Div>Add>Abs>ZScore>Delta,Abs:1|Add:1|CSRank:1|Delta:1|Div:1|Mul:1|ZScore:2,CSRank,6,depth_le_6,8,opcount_le_9,3,fieldcount_le_4,1,wincount_le_1,20,maxwin_le_30,12,complexity_le_14,phase3bp:533b74c9067c28c9937a6c29,0.4988145,1,read_only_research_candidate,hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction m1_first5_amount x vwap_delta_20 product,allow,no blocked field/primitive combination detected,phase3ce1_typed_primitive_gate_v1_20260618,phase3co_arm_budget_table,0.04358577,,13122,,true,amount|m1_first5_amount|vwap,PASS,,0.48,0.95,,,,
phase3cp_13125,754b01bbb80d7c1bde2af5d0,"CSRank(Sub(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Delta($vwap,10))))",typed_ast_fresh,typed_ast_fresh/round1_scheduler_controlled,rx_interaction::rx_opening_amount::rx_intraday_price_location::spread,0.04353338,0.00043533,0.56094673,3,0.48,,search_outputs,G:\Project_V7_Rotation\alpha_pit_true1min_engine_20260619\runtime\phase3dc_local_train_reward_complement_20260627\search_outputs\typed_ast_fresh\round1_scheduler_controlled\phase3cp_top_decisions.csv,0.25388385,0.25388385,1.0,PHASE3CA_CANDIDATE_FOR_FRAGMENT_REPLAY,0.25388385,Phase3CA proxy ranking only; BZ fragment replay is required before followup.,phase3bt-ast-algorithm-bakeoff,,,scheduler_controlled_smoke,flow_amount_volume+opening_state,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,medium_turnover,ac3a954b835eef6c1b,8a031527923e573d6a,52ab04591c02,0.04353338,,,,,,,,report_only,report_only,,,,,,legacy_assume_long_short_recheck_required,runtime\phase3dc_local_train_reward_complement_20260627\phase3cm_train_reward_chunks\candidate_chunk_02.csv,phase3ca_proxy_quality,0.25388385,,0,True,long_only_top,,phase3cp_typed_ast_fresh_from_co,phase3cp_typed_ast_fresh_from_co,amount|m1_first5_amount|vwap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['amount', 'm1_first5_amount', 'vwap']",10,"CSRank(Sub(ZScore(Div($F,Add(Abs($F),N))),ZScore(Delta($F,N))))",CSRank>Sub>ZScore>Div>Add>Abs>ZScore>Delta,Abs:1|Add:1|CSRank:1|Delta:1|Div:1|Sub:1|ZScore:2,CSRank,6,depth_le_6,8,opcount_le_9,3,fieldcount_le_4,1,wincount_le_1,10,maxwin_le_15,12,complexity_le_14,phase3bp:754b01bbb80d7c1bde2af5d0,0.49444794,1,read_only_research_candidate,hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction m1_first5_amount x vwap_delta_10 spread,allow,no blocked field/primitive combination detected,phase3ce1_typed_primitive_gate_v1_20260618,phase3co_arm_budget_table,0.04353338,,13125,,true,amount|m1_first5_amount|vwap,PASS,,0.48,0.95,,,,
phase3cp_13123,4c522845ce22dc5a88bfbfa3,"CSRank(Sub(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Delta($vwap,8))))",typed_ast_fresh,typed_ast_fresh/round1_scheduler_controlled,rx_interaction::rx_opening_amount::rx_intraday_price_location::spread,0.04286928,0.00042869,0.56001699,3,0.48,,search_outputs,G:\Project_V7_Rotation\alpha_pit_true1min_engine_20260619\runtime\phase3dc_local_train_reward_complement_20260627\search_outputs\typed_ast_fresh\round1_scheduler_controlled\phase3cp_top_decisions.csv,0.25161271,0.25161271,1.0,PHASE3CA_CANDIDATE_FOR_FRAGMENT_REPLAY,0.25161271,Phase3CA proxy ranking only; BZ fragment replay is required before followup.,phase3bt-ast-algorithm-bakeoff,,,scheduler_controlled_smoke,flow_amount_volume+opening_state,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,medium_turnover,ac3a954b835eef6c1b,8a031527923e573d6a,52ab04591c02,0.04286928,,,,,,,,report_only,report_only,,,,,,legacy_assume_long_short_recheck_required,runtime\phase3dc_local_train_reward_complement_20260627\phase3cm_train_reward_chunks\candidate_chunk_03.csv,phase3ca_proxy_quality,0.25161271,,0,True,long_only_top,,phase3cp_typed_ast_fresh_from_co,phase3cp_typed_ast_fresh_from_co,amount|m1_first5_amount|vwap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['amount', 'm1_first5_amount', 'vwap']",8,"CSRank(Sub(ZScore(Div($F,Add(Abs($F),N))),ZScore(Delta($F,N))))",CSRank>Sub>ZScore>Div>Add>Abs>ZScore>Delta,Abs:1|Add:1|CSRank:1|Delta:1|Div:1|Sub:1|ZScore:2,CSRank,6,depth_le_6,8,opcount_le_9,3,fieldcount_le_4,1,wincount_le_1,8,maxwin_le_15,12,complexity_le_14,phase3bp:4c522845ce22dc5a88bfbfa3,0.49743986,1,read_only_research_candidate,hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction m1_first5_amount x vwap_delta_8 spread,allow,no blocked field/primitive combination detected,phase3ce1_typed_primitive_gate_v1_20260618,phase3co_arm_budget_table,0.04286928,,13123,,true,amount|m1_first5_amount|vwap,PASS,,0.48,0.95,,,,
